RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
88,0,25818,Scott Piercy,$59884,1317452
89,0,27963,Chris Stroud,$59475,1308445
90,0,27349,Alex Noren,$59087,649954
91,0,27141,J.B. Holmes,$58851,1353584
92,0,47959,Bryson DeChambeau,$58615,1817054
93,0,27129,Luke List,$58491,1813219
94,0,27895,Jonas Blixt,$56332,1408288
95,0,20229,Stewart Cink,$56305,1463923
96,0,33948,Byeong Hun An,$56186,1236090
97,0,27942,Rob Oppenheim,$56048,224190
98,0,25804,Bubba Watson,$55597,1223129
99,0,34021,Bud Cauley,$55489,1553685
100,0,32333,Kevin Tway,$54541,1472613
101,0,34363,Tyrrell Hatton,$53519,695750
102,0,23983,Luke Donald,$53269,958850
103,0,34431,Robert Streb,$52943,1588287
104,0,25632,Jimmy Walker,$52436,1101162
105,0,33204,Shane Lowry,$51963,831411
106,0,27214,Kevin Streelman,$50513,1313327
107,0,29926,Danny Lee,$50354,1611331
108,0,36699,Patrick Rodgers,$49864,1346322
109,0,34213,Grayson Murray,$48958,1468728
110,0,29454,Bernd Wiesberger,$48701,487006
111,0,31557,Jim Herman,$48225,1205632
112,0,39954,Cody Gribble,$46627,1305554
113,0,34409,David Lingmerth,$46555,1070754
114,0,12510,Chad Campbell,$45860,1329941
115,0,34362,Laurie Canter,$45286,45286
116,0,47996,Jack Maguire,$44975,44975
117,0,33461,Morgan Hoffmann,$44089,1278568
118,0,45836,Richard Bland,$44000,88000
118,0,29531,Richie Ramsay,$44000,88000
120,0,31202,William McGirt,$43750,1225005
121,0,29908,C.T. Pan,$43712,1267649
122,0,20691,Greg Owen,$43454,738711
123,0,30926,Chris Kirk,$43430,1216047
124,0,25493,Nick Taylor,$43285,1255259
125,0,22986,Søren Kjeldsen,$42524,722913
126,0,23063,Scott Hend,$41932,251593
127,0,30944,Jason Kokrak,$41918,1173708
128,0,37454,Whee Kim,$41680,1125368
129,0,25240,D.A. Points,$40623,893700
130,0,32757,Patton Kizzire,$39657,1110395
131,0,29484,Peter Uihlein,$38933,272529
132,0,27770,Camilo Villegas,$38857,971420
133,0,39324,J.J. Spaun,$38711,1122611
134,0,23320,Ryan Palmer,$38628,772560
135,0,22371,Aaron Baddeley,$37768,755356
136,0,19846,Brian Gay,$37695,942372
137,0,49298,Kramer Hickok,$37650,75300
138,0,25572,Graeme McDowell,$37634,639770
139,0,24925,Jonathan Byrd,$36482,328337
140,0,39975,Michael Kim,$36364,1018204
141,0,40009,Dominic Bozzelli,$36188,868519
142,0,27095,Nick Watney,$35833,824162
143,0,30692,Scott Stallings,$35383,955337
144,0,49964,Aaron Wise,$34915,209488
145,0,29289,S.Y. Noh,$34861,1080706
146,0,22046,Geoff Ogilvy,$34690,867249
147,0,47128,Richy Werenski,$34241,890262
148,0,24358,Robert Garrigus,$33881,880905
149,0,31416,Derek Fathauer,$33277,898491
150,0,27958,Ryan Blaum,$33199,962768
151,0,48822,Sebastián Muñoz,$33171,563900
152,0,46550,Brandon Hagy,$33124,861227
153,0,35545,Blayne Barber,$32923,823082
154,0,23621,Rory Sabbatini,$32244,741617
155,0,34099,Harris English,$32036,864960
156,0,33413,Ben Martin,$31493,850319
157,0,46154,Yi Keun Chang,$31070,31070
157,0,28751,Andrew Dodt,$31070,31070
159,0,10809,Jim Furyk,$31005,558098
160,0,28500,Martin Flores,$30743,830057
161,0,23325,Vaughn Taylor,$30669,797385
162,0,37380,Curtis Luck,$30186,362230
163,0,46440,Smylie Kaufman,$30183,784758
164,0,37189,Harold Varner III,$29638,918779
165,0,46048,Jordan Niebrugge,$29318,58637
166,0,23548,Bill Lunde,$29248,233984
167,0,29222,Billy Hurley III,$28783,719579
168,0,25834,Daniel Summerhays,$28487,826124
169,0,33419,Cameron Tringale,$28315,792814
170,0,29223,Sam Saunders,$28255,678117
171,0,20396,Lee Westwood,$28027,280266
172,0,40098,Matt Fitzpatrick,$27841,334088
173,0,01823,Larry Mize,$27720,27720
174,0,26758,David Hearn,$27611,800710
175,0,46732,Rick Lamb,$27599,524372
176,0,34174,John Huh,$27413,767575
177,0,34643,Michael Johnson,$27384,54768
178,0,22056,Cameron Percy,$27117,623694
179,0,32150,Michael Thompson,$27095,568991
180,0,46601,Trey Mullinax,$27076,758141
181,0,25720,Chad Collins,$26682,693743
182,0,22892,Jason Gore,$26625,133125
183,0,26951,Johnson Wagner,$26358,685306
184,0,28252,Seamus Power,$25847,646180
185,0,47363,Toby Tree,$25843,25843
186,0,26300,Matt Jones,$25531,510622
187,0,23353,J.J. Henry,$25340,734874
188,0,28132,Tyrone Van Aswegen,$25200,806410
189,0,24461,Thomas Aiken,$25026,25026
190,0,40058,Zac Blair,$24636,788352
191,0,29772,Michael Lorenzo-Vera,$24500,24500
192,0,23497,Tag Ridings,$24496,489927
193,0,36521,Young-han Song,$24325,97300
194,0,35314,Andy Sullivan,$24079,168556
195,0,23541,Ben Crane,$23788,618483
196,0,49771,J.T. Poston,$23663,662565
197,0,10213,Dicky Pride,$23575,165022
198,0,37094,Joseph Dean,$23556,23556
199,0,34255,Joseph Bramlett,$23516,23516
200,0,34358,Jonathan Randolph,$23229,511032
201,0,46402,Talor Gooch,$23213,23213
202,0,47610,Tyler Light,$22971,22971
203,0,35731,Kent Bulle,$22850,22850
204,0,34242,Andrew Johnston,$22556,293233
205,0,24846,Ricky Barnes,$22504,697624
206,0,19803,Ryan Armour,$22150,443006
207,0,45988,Brett Coletta,$22137,66410
208,0,20472,Alex Cejka,$22078,618171
209,0,35541,John Peterson,$21980,329705
210,0,35532,Tom Hoge,$21947,373092
211,0,28486,Michael Putnam,$21831,130984
212,0,20157,Retief Goosen,$21809,414363
213,0,34076,Joel Dahmen,$21551,344824
214,0,22000,Chris Wood,$21447,193020
215,0,24459,Richard Sterne,$21400,64200
216,0,30191,Julián Etulain,$20373,448214
217,0,32640,Troy Merritt,$20346,569682
218,0,32139,Danny Willett,$19816,217975
219,0,01706,Davis Love III,$19790,257270
220,0,46441,Robby Shelton,$19689,157512
221,0,25562,Andres Romero,$19652,196518
222,0,48117,Kurt Kitayama,$19629,39257
223,0,31560,Brian Stuard,$18994,588806
224,0,32816,Satoshi Kodaira,$18954,75814
225,0,47994,Lee McCoy,$18889,56667
226,0,06567,Vijay Singh,$18739,337305
227,0,25349,Tim Wilkinson,$18703,411459
228,0,25892,Steve Wheatcroft,$18207,309518
229,0,27747,Hiroshi Iwata,$17913,179133
230,0,19824,Craig Barlow,$17809,53426
231,0,29720,Andres Gonzales,$17587,422078
232,0,24912,Will MacKenzie,$17018,272288
233,0,27896,Ross Fisher,$16775,167750
234,0,34261,Scott Langley,$16436,49308
235,0,40162,Justin Lower,$16425,16425
236,0,30852,Ryo Ishikawa,$15987,319748
237,0,28420,Ryan Brehm,$15850,396258
238,0,28679,Fabián Gómez,$15826,332352
239,0,45526,Abraham Ancer,$15820,15820
239,0,33667,Carlos Ortiz,$15820,15820
241,0,28697,Gaganjeet Bhullar,$15750,15750
242,0,27556,Ted Potter Jr.,$15642,31284
243,0,20766,Padraig Harrington,$15582,171407
244,0,33418,Shawn Stefani,$15553,404377
245,0,26289,Boo Weekley,$15442,416929
246,0,39356,Alex Moon,$15375,15375
247,0,27466,Spencer Levin,$15153,469730
248,0,40055,Daniel Obremski,$14981,14981
249,0,32200,Roberto Castro,$14694,367362
250,0,49932,Jonathan Garrick,$14245,28490
251,0,29476,Kyle Reifers,$14205,454570
252,0,25203,SSP Chawrasia,$13860,13860
253,0,10860,Justin Leonard,$13702,13702
254,0,35225,Brandon Stone,$13699,82193
255,0,20848,Ángel Cabrera,$13155,210479
256,0,35300,Andrew Loupe,$13003,273070
257,0,20098,Stuart Appleby,$12913,206607
258,0,24511,Thongchai Jaidee,$12900,64500
259,0,23699,Danny Chia,$12880,12880
260,0,47741,Wesley McClain,$12872,25744
261,0,39953,Chase Seiffert,$12682,38047
262,0,39958,Jeunghun Wang,$12398,123980
263,0,34466,Peter Malnati,$12363,358541
264,0,20593,Greg Chalmers,$12308,344631
265,0,26328,Shaun Norris,$12250,24500
266,0,36799,Stephan Jaeger,$12150,24301
267,0,26908,Yuta Ikeda,$12124,121241
268,0,45582,Jared Sawada,$12000,12000
269,0,21409,Chris Evans,$11890,11890
270,0,46443,Brian Campbell,$11877,237537
271,0,47663,Kevin Dougherty,$11848,23696
272,0,25191,Gonzalo Fernandez-Castaño,$11735,258162
273,0,28307,Matt Every,$11714,351412
274,0,24357,K.J. Choi,$11709,292716
275,0,34262,Jon Curran,$11645,128092
276,0,29936,Ryan Fox,$11438,22875
277,0,50666,Matt Gilchrest,$11326,11326
277,0,33904,Grant Leaver,$11326,11326
279,0,49303,Anders Albertson,$11280,11280
279,0,01381,Fred Funk,$11280,11280
279,0,37092,Hyung-Sung Kim,$11280,11280
282,0,35261,Miguel Tabuena,$11012,33036
283,0,20160,Charlie Wi,$10935,65613
284,0,24781,Hunter Mahan,$10663,277235
285,0,49633,Charlie Danielson,$10434,31302
286,0,29970,Dylan Frittelli,$10400,20800
287,0,34563,Chesson Hadley,$10276,82208
288,0,29485,Brett Stegmaier,$10038,271031
289,0,36801,Mark Hubbard,$9925,267968
290,0,34265,Will Wilcox,$9826,137567
291,0,35110,Brett Drewitt,$9705,184388
292,0,35461,Beau Hossler,$9628,77028
293,0,08385,Omar Uresti,$9625,19250
294,0,20771,Steven Alker,$9508,218681
295,0,33120,Mark Anderson,$9440,188806
296,0,33968,Thorbjørn Olesen,$9438,56625
297,0,39251,Ryan Ruffels,$9367,65572
298,0,29740,Brad Fritsch,$9247,166440
299,0,21498,Hideto Tanihara,$9122,100347
300,0,28258,K.T. Kim,$8880,44400
301,0,20104,Ken Duke,$8689,225907
302,0,08075,Jerry Kelly,$8551,59856
303,0,28093,Miguel Angel Carballo,$8483,186623
304,0,23800,Bryce Molder,$8342,216892
305,0,37278,Nicholas Lindheim,$8338,175107
306,0,27933,John Merrick,$8294,74648
307,0,10885,Robert Allenby,$8213,32851
308,0,47125,Matt Atkins,$8190,8190
309,0,27330,Josh Teater,$8127,16253
310,0,23821,Yusaku Miyazato,$8100,24301
311,0,06522,Ernie Els,$7796,155926
312,0,20634,Peter Lonard,$7524,7524
313,0,24663,Y.E. Yang,$7455,67091
314,0,20645,John Senden,$7432,104044
315,0,49884,Cody Blick,$7128,7128
316,0,29078,Chan Shih-chang,$7035,14070
317,0,21407,Arjun Atwal,$6800,40799
318,0,21731,Freddie Jacobson,$6792,61129
319,0,21878,Mark Wilson,$6686,100286
320,0,28158,Steve Marino,$6572,98573
321,0,34168,Soomin Lee,$6510,13020
322,0,51316,Kenny Pigman,$6293,12586
323,0,28300,Joost Luiten,$6214,31070
324,0,25108,Chip Deason,$6176,12352
325,0,25345,Carl Pettersson,$6097,164621
326,0,24507,Jason Bohn,$5925,165910
327,0,39460,Cyril Bouniol,$5790,5790
328,0,31670,Matthew Griffin,$5452,16356
329,0,01320,Bob Estes,$5129,76930
330,0,24083,Marcus Fraser,$5040,15120
331,0,01948,Tim Petrovic,$4992,9984
332,0,29745,Tyler Aldridge,$4837,67722
333,0,31273,Gavin Kyle Green,$4690,14070
334,0,47989,Sam Horsfield,$4651,27904
335,0,01116,Michael Bradley,$4505,13514
336,0,23638,Brendon de Jonge,$3877,54273
337,0,47986,Rich Berberian Jr.,$3755,26284
338,0,12782,Tim Herron,$3732,29857
339,0,51766,Wyndham Clark,$3387,16934
340,0,02106,Chris Smith,$3378,6755
341,0,02206,David Toms,$3328,9984
342,0,27120,Troy Matteson,$3094,12376
343,0,23788,D.J. Trahan,$3031,15155
344,0,30750,Tommy Gainey,$2965,23717
345,0,30711,Colt Knost,$2716,13580
346,0,33449,Zack Sucher,$2510,35135
347,0,32698,Bobby Gates,$2470,12352
348,0,23048,Eric Axley,$2300,9198
349,0,39004,Dru Love,$2158,10788
350,0,06515,Shaun Micheel,$2100,6300
351,0,32334,Charlie Beljan,$1734,13869
352,0,10505,Shane Bertsch,$1703,15328
353,0,30927,Brendon Todd,$1658,14925
354,0,46507,Bobby Wyatt,$1657,33139
355,0,22913,John Rollins,$1456,8736
356,0,24490,George McNeill,$1426,9984
357,0,39977,Max Homa,$1059,18008
358,0,25274,Steven Bowditch,$913,24650
359,0,29939,Fabrizio Zanotti,$895,5370
