RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
56,0,33399,Adam Hadwin,38.30,72,188,-0.08
57,0,33141,Keegan Bradley,38.27,75,196,-0.11
57,0,27466,Spencer Levin,38.27,62,162,-0.18
59,0,29926,Danny Lee,38.24,65,170,-0.28
60,0,28679,Fabián Gómez,38.14,45,118,-0.24
61,0,33461,Morgan Hoffmann,38.07,67,176,-0.15
62,0,26596,Ryan Moore,38.03,54,142,-0.15
63,0,26476,Chez Reavie,37.91,69,182,-0.26
64,0,22056,Cameron Percy,37.69,49,130,-0.33
65,0,39954,Cody Gribble,37.66,58,154,-0.07
66,0,25191,Gonzalo Fernandez-Castaño,37.50,42,112,-0.02
66,0,27214,Kevin Streelman,37.50,66,176,-0.20
68,0,30926,Chris Kirk,37.35,62,166,-0.23
69,0,25345,Carl Pettersson,37.29,44,118,-0.18
70,0,23353,J.J. Henry,37.21,64,172,-0.22
71,0,29223,Sam Saunders,37.14,52,140,-0.12
72,0,21209,Sergio Garcia,37.04,40,108,-0.05
73,0,24024,Zach Johnson,37.01,57,154,-0.18
74,0,27936,Martin Laird,36.75,61,166,-0.10
75,0,20229,Stewart Cink,36.56,68,186,-0.15
76,0,06522,Ernie Els,36.46,35,96,-0.09
77,0,32448,James Hahn,36.41,67,184,-0.16
78,0,23325,Vaughn Taylor,36.31,61,168,-0.07
79,0,31202,William McGirt,36.14,60,166,-0.15
80,0,29908,C.T. Pan,36.05,62,172,-0.06
81,0,25198,Francesco Molinari,36.03,49,136,-0.14
81,0,25240,D.A. Points,36.03,49,136,-0.35
83,0,40026,Daniel Berger,35.90,56,156,-0.07
84,0,28500,Martin Flores,35.80,58,162,-0.12
84,0,23108,Matt Kuchar,35.80,63,176,-0.16
86,0,34358,Jonathan Randolph,35.71,45,126,-0.20
87,0,33204,Shane Lowry,35.56,32,90,-0.09
87,0,34431,Robert Streb,35.56,64,180,-0.19
89,0,33419,Cameron Tringale,35.44,56,158,-0.34
90,0,35450,Patrick Cantlay,35.42,34,96,-0.12
91,0,25396,Kevin Na,35.14,52,148,-0.04
92,0,36801,Mark Hubbard,35.00,49,140,-0.16
92,0,30110,Kyle Stanley,35.00,70,200,-0.06
92,0,25834,Daniel Summerhays,35.00,63,180,-0.27
95,0,35110,Brett Drewitt,34.91,37,106,-0.16
95,0,23320,Ryan Palmer,34.91,37,106,E
97,0,23541,Ben Crane,34.81,55,158,-0.13
98,0,25493,Nick Taylor,34.74,66,190,-0.18
99,0,27770,Camilo Villegas,34.72,50,144,-0.18
100,0,48822,Sebastián Muñoz,34.69,34,98,-0.21
101,0,24846,Ricky Barnes,34.66,61,176,-0.21
102,0,29740,Brad Fritsch,34.62,36,104,+0.06
102,0,21961,Charles Howell III,34.62,54,156,-0.26
104,0,31420,Anirban Lahiri,34.56,47,136,-0.15
105,0,25274,Steven Bowditch,34.55,38,110,-0.03
106,0,12510,Chad Campbell,34.41,64,186,-0.14
107,0,12716,Charley Hoffman,34.26,74,216,-0.03
108,0,37454,Whee Kim,34.03,49,144,-0.20
109,0,22371,Aaron Baddeley,33.96,36,106,-0.08
110,0,37278,Nicholas Lindheim,33.93,38,112,-0.13
111,0,25900,Lucas Glover,33.89,61,180,-0.16
112,0,32839,Hideki Matsuyama,33.82,46,136,-0.22
113,0,30692,Scott Stallings,33.77,52,154,-0.15
114,0,29518,Brendan Steele,33.75,54,160,-0.13
115,0,30852,Ryo Ishikawa,33.65,35,104,+0.03
116,0,23983,Luke Donald,33.33,32,96,-0.34
116,0,34466,Peter Malnati,33.33,54,162,-0.15
116,0,34046,Jordan Spieth,33.33,52,156,-0.21
119,0,47959,Bryson DeChambeau,33.15,59,178,-0.19
120,0,25720,Chad Collins,33.06,41,124,-0.22
121,0,19803,Ryan Armour,33.05,39,118,-0.23
122,0,48084,Wesley Bryan,32.97,60,182,-0.15
123,0,27436,Graham DeLaet,32.89,50,152,+0.12
124,0,26329,Louis Oosthuizen,32.76,38,116,+0.03
125,0,25804,Bubba Watson,32.20,38,118,-0.24
126,0,28307,Matt Every,32.14,45,140,-0.27
126,0,32150,Michael Thompson,32.14,36,112,-0.28
128,0,22405,Justin Rose,32.03,41,128,+0.02
129,0,22046,Geoff Ogilvy,31.94,46,144,E
130,0,27064,Jhonattan Vegas,31.71,52,164,-0.06
131,0,20593,Greg Chalmers,31.69,45,142,-0.04
132,0,34098,Russell Henley,31.44,61,194,-0.28
133,0,19846,Brian Gay,31.41,49,156,-0.14
134,0,26851,Marc Leishman,31.40,54,172,-0.22
135,0,24358,Robert Garrigus,31.25,45,144,-0.07
135,0,28252,Seamus Power,31.25,50,160,-0.38
137,0,29289,S.Y. Noh,31.03,54,174,+0.04
138,0,24502,Adam Scott,31.00,31,100,-0.03
138,0,27649,Brandt Snedeker,31.00,31,100,E
140,0,35506,Mackenzie Hughes,30.77,64,208,-0.13
141,0,24357,K.J. Choi,30.65,38,124,-0.13
142,0,27974,Sung Kang,30.61,60,196,-0.08
143,0,32102,Rickie Fowler,30.56,44,144,-0.34
143,0,34213,Grayson Murray,30.56,55,180,-0.02
145,0,37189,Harold Varner III,30.53,58,190,-0.21
146,0,29222,Billy Hurley III,30.26,46,152,-0.15
147,0,46732,Rick Lamb,30.00,30,100,-0.17
148,0,29461,Jamie Lovemark,29.89,55,184,-0.05
148,0,48081,Xander Schauffele,29.89,55,184,-0.24
150,0,29720,Andres Gonzales,29.71,41,138,-0.27
150,0,27095,Nick Watney,29.71,41,138,+0.02
152,0,23497,Tag Ridings,29.66,35,118,+0.09
153,0,33418,Shawn Stefani,29.41,40,136,-0.13
154,0,29974,Branden Grace,29.09,32,110,-0.13
155,0,23800,Bryce Molder,29.05,43,148,-0.12
156,0,31560,Brian Stuard,28.31,47,166,-0.21
157,0,34099,Harris English,28.29,43,152,-0.14
158,0,40058,Zac Blair,27.89,53,190,-0.32
159,0,20771,Steven Alker,27.78,35,126,-0.26
160,0,26300,Matt Jones,27.68,31,112,-0.35
161,0,24507,Jason Bohn,27.46,39,142,-0.15
162,0,29725,Tony Finau,27.00,54,200,-0.07
163,0,46440,Smylie Kaufman,26.87,36,134,+0.14
164,0,26331,Charl Schwartzel,26.79,30,112,-0.17
165,0,33448,Justin Thomas,26.76,38,142,-0.11
166,0,33948,Byeong Hun An,26.56,34,128,-0.06
167,0,46970,Jon Rahm,26.51,44,166,-0.16
168,0,46501,Ollie Schniederjans,26.44,46,174,-0.11
169,0,30944,Jason Kokrak,26.37,48,182,+0.08
170,0,27141,J.B. Holmes,25.69,37,144,E
171,0,29420,Billy Horschel,25.58,44,172,+0.05
172,0,32333,Kevin Tway,25.57,45,176,+0.04
173,0,28089,Jason Day,25.00,33,132,-0.06
174,0,22986,Søren Kjeldsen,24.44,22,90,-0.23
175,0,32366,Kevin Chappell,24.39,40,164,E
176,0,25632,Jimmy Walker,23.77,29,122,-0.24
177,0,36689,Brooks Koepka,23.68,36,152,+0.19
178,0,25349,Tim Wilkinson,23.28,27,116,-0.22
179,0,34264,Hudson Swafford,23.26,40,172,-0.13
180,0,35300,Andrew Loupe,23.08,24,104,+0.29
181,0,27129,Luke List,22.96,45,196,-0.13
182,0,46550,Brandon Hagy,22.08,34,154,+0.03
183,0,30925,Dustin Johnson,21.97,29,132,-0.03
184,0,20104,Ken Duke,21.83,31,142,-0.23
185,0,31323,Gary Woodland,21.60,35,162,+0.09
186,0,46601,Trey Mullinax,20.73,34,164,-0.09
187,0,28420,Ryan Brehm,18.83,29,154,-0.03
188,0,10809,Jim Furyk,18.63,19,102,-0.11
189,0,36699,Patrick Rodgers,18.57,26,140,+0.19
190,0,28237,Rory McIlroy,13.64,12,88,+0.25
