RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,33141,Keegan Bradley,4.49,629,140
1,0,37273,Derek Ernst,4.49,202,45
1,0,30925,Dustin Johnson,4.49,445,99
1,0,20443,Jin Park,4.49,166,37
1,0,10213,Dicky Pride,4.49,184,41
6,0,30692,Scott Stallings,4.51,221,49
6,0,29425,Andrew Svoboda,4.51,158,35
8,0,21528,Henrik Stenson,4.52,411,91
9,0,20691,Greg Owen,4.53,222,49
9,0,25336,Alistair Presnell,4.53,267,59
9,0,29518,Brendan Steele,4.53,263,58
12,0,32334,Charlie Beljan,4.54,159,35
12,0,24357,K.J. Choi,4.54,327,72
12,0,27330,Josh Teater,4.54,295,65
12,0,21878,Mark Wilson,4.54,245,54
12,0,08793,Tiger Woods,4.54,508,112
17,0,22792,Peter Hanson,4.55,200,44
17,0,01810,Phil Mickelson,4.55,551,121
17,0,33418,Shawn Stefani,4.55,214,47
20,0,20229,Stewart Cink,4.56,328,72
20,0,28500,Martin Flores,4.56,251,55
20,0,35539,Luke Guthrie,4.56,451,99
20,0,27503,Steve LeBrun,4.56,219,48
20,0,25818,Scott Piercy,4.56,301,66
20,0,24502,Adam Scott,4.56,497,109
20,0,25804,Bubba Watson,4.56,543,119
20,0,31323,Gary Woodland,4.56,374,82
28,0,25274,Steven Bowditch,4.57,210,46
28,0,32200,Roberto Castro,4.57,494,108
28,0,23541,Ben Crane,4.57,274,60
28,0,23108,Matt Kuchar,4.57,635,139
28,0,27936,Martin Laird,4.57,210,46
28,0,22405,Justin Rose,4.57,580,127
28,0,27649,Brandt Snedeker,4.57,585,128
35,0,26300,Matt Jones,4.58,357,78
35,0,26289,Boo Weekley,4.58,421,92
37,0,22371,Aaron Baddeley,4.59,211,46
37,0,23638,Brendon de Jonge,4.59,523,114
37,0,21961,Charles Howell III,4.59,454,99
37,0,31202,William McGirt,4.59,202,44
41,0,06522,Ernie Els,4.60,345,75
41,0,32448,James Hahn,4.60,308,67
41,0,34261,Scott Langley,4.60,290,63
41,0,30163,Henrik Norlander,4.60,184,40
41,0,26679,Kevin Stadler,4.60,253,55
41,0,06527,Steve Stricker,4.60,469,102
41,0,25834,Daniel Summerhays,4.60,478,104
41,0,23788,D.J. Trahan,4.60,267,58
49,0,32102,Rickie Fowler,4.61,456,99
49,0,22913,John Rollins,4.61,415,90
49,0,33419,Cameron Tringale,4.61,272,59
49,0,27770,Camilo Villegas,4.61,383,83
49,0,20396,Lee Westwood,4.61,415,90
54,0,12510,Chad Campbell,4.62,291,63
54,0,27436,Graham DeLaet,4.62,499,108
54,0,34098,Russell Henley,4.62,277,60
54,0,25345,Carl Pettersson,4.62,134,29
54,0,23621,Rory Sabbatini,4.62,374,81
59,0,29479,Scott Brown,4.63,213,46
59,0,34099,Harris English,4.63,532,115
59,0,29740,Brad Fritsch,4.63,310,67
59,0,35139,Richard Lee,4.63,310,67
59,0,28237,Rory McIlroy,4.63,417,90
59,0,27556,Ted Potter Jr.,4.63,301,65
59,0,34046,Jordan Spieth,4.63,518,112
59,0,27963,Chris Stroud,4.63,301,65
67,0,23452,Nicolas Colsaerts,4.64,246,53
67,0,12716,Charley Hoffman,4.64,492,106
67,0,30711,Colt Knost,4.64,153,33
67,0,25562,Andres Romero,4.64,325,70
67,0,31560,Brian Stuard,4.64,357,77
72,0,28259,Sangmoon Bae,4.65,335,72
72,0,01724,Jeff Maggert,4.65,223,48
72,0,26596,Ryan Moore,4.65,321,69
72,0,29221,Webb Simpson,4.65,600,129
76,0,33461,Morgan Hoffmann,4.66,270,58
76,0,29420,Billy Horschel,4.66,610,131
76,0,24361,Pat Perez,4.66,317,68
76,0,27214,Kevin Streelman,4.66,447,96
80,0,24227,Justin Bolli,4.67,229,49
80,0,23135,Tim Clark,4.67,229,49
80,0,21209,Sergio Garcia,4.67,528,113
80,0,26758,David Hearn,4.67,308,66
80,0,30944,Jason Kokrak,4.67,425,91
80,0,24781,Hunter Mahan,4.67,551,118
80,0,25240,D.A. Points,4.67,369,79
80,0,24138,Ian Poulter,4.67,364,78
80,0,34360,Patrick Reed,4.67,355,76
80,0,27095,Nick Watney,4.67,500,107
90,0,20098,Stuart Appleby,4.68,384,82
