RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,27556,Ted Potter Jr.,163.6,1301782000,221
2,0,31560,Brian Stuard,164.6,1659071000,280
3,0,19803,Ryan Armour,165.2,1659459000,279
4,0,19846,Brian Gay,165.8,1426134000,239
5,0,30946,Alex Prugh,166.3,1215592000,203
6,0,30786,Brady Schnell,166.8,816616000,136
7,0,34261,Scott Langley,166.9,1315451000,219
8,0,37380,Curtis Luck,167.0,943919000,157
9,0,31420,Anirban Lahiri,167.4,1205243000,200
10,0,30191,Julián Etulain,167.7,1032094000,171
11,0,34256,Andrew Putnam,168.0,1421672000,235
12,0,20472,Alex Cejka,169.3,725462000,119
12,0,10809,Jim Furyk,169.3,1188750000,195
14,0,24925,Jonathan Byrd,169.6,751140000,123
15,0,33486,Roger Sloan,170.3,1649010000,269
16,0,39997,Corey Conners,170.5,1694011000,276
16,0,28775,Nate Lashley,170.5,1356472000,221
18,0,34466,Peter Malnati,170.6,1830339000,298
18,0,23325,Vaughn Taylor,170.6,2056874000,335
20,0,46523,Joey Garber,170.7,915852000,149
20,0,35461,Beau Hossler,170.7,1591647000,259
20,0,33410,Andrew Landry,170.7,1535967000,250
23,0,32200,Roberto Castro,171.3,1436948000,233
24,0,24024,Zach Johnson,171.7,1137026000,184
24,0,39327,Ben Silverman,171.7,1198913000,194
26,0,47990,Kyle Jones,171.9,1144543000,185
26,0,47347,Adam Schenk,171.9,2042466000,330
28,0,23108,Matt Kuchar,172.1,1635224000,264
29,0,24361,Pat Perez,172.5,912693000,147
30,0,29420,Billy Horschel,172.6,1559772000,251
31,0,32058,José de Jesús Rodríguez,172.7,1199724000,193
32,0,29268,Bronson Burgoon,173.0,1065075000,171
33,0,23353,J.J. Henry,173.1,616889000,99
33,0,29478,Kevin Kisner,173.1,1632896000,262
35,0,27330,Josh Teater,173.2,1296849000,208
36,0,27649,Brandt Snedeker,173.4,1929420000,309
37,0,21731,Freddie Jacobson,173.8,826094000,132
38,0,31557,Jim Herman,174.0,845583000,135
39,0,27963,Chris Stroud,174.1,1115392000,178
40,0,26758,David Hearn,174.3,734312000,117
40,0,27141,J.B. Holmes,174.3,1085555000,173
42,0,40098,Matt Fitzpatrick,174.4,828579000,132
42,0,23320,Ryan Palmer,174.4,1324596000,211
44,0,28089,Jason Day,174.9,1165107000,185
44,0,34046,Jordan Spieth,174.9,1762879000,280
46,0,34098,Russell Henley,175.0,1423909000,226
46,0,33122,Russell Knox,175.0,1329303000,211
48,0,35421,Brandon Harkins,175.1,1808990000,287
49,0,35376,Roberto Díaz,175.3,1243402000,197
50,0,45486,Joaquin Niemann,175.4,1938411000,307
50,0,34431,Robert Streb,175.4,1250092000,198
52,0,34563,Chesson Hadley,175.5,1294840000,205
53,0,24781,Hunter Mahan,175.6,1061752000,168
53,0,25818,Scott Piercy,175.6,1713580000,271
55,0,25396,Kevin Na,175.9,1007098000,159
56,0,26476,Chez Reavie,176.1,1768736000,279
57,0,39324,J.J. Spaun,176.3,1504152000,237
57,0,25493,Nick Taylor,176.3,2087770000,329
57,0,32150,Michael Thompson,176.3,1586515000,250
57,0,27095,Nick Watney,176.3,1669656000,263
61,0,49771,J.T. Poston,176.5,2192005000,345
62,0,49766,Hank Lebioda,176.8,1553437000,244
63,0,47504,Sam Burns,177.0,1644092000,258
64,0,29535,Brice Garnett,177.1,1517456000,238
64,0,28679,Fabián Gómez,177.1,1134740000,178
64,0,35506,Mackenzie Hughes,177.1,1504616000,236
64,0,39975,Michael Kim,177.1,867231000,136
64,0,26596,Ryan Moore,177.1,1663712000,261
69,0,20572,Rod Pampling,177.2,803892000,126
70,0,30978,Kiradech Aphibarnrat,177.4,1021902000,160
70,0,45157,Cam Davis,177.4,1475214000,231
72,0,28259,Sangmoon Bae,177.6,914242000,143
72,0,35879,Kelly Kraft,177.6,1438356000,225
74,0,34076,Joel Dahmen,177.8,1843606000,288
74,0,33399,Adam Hadwin,177.8,1593602000,249
76,0,49303,Anders Albertson,178.0,1230565000,192
76,0,29479,Scott Brown,178.0,1615091000,252
76,0,29970,Dylan Frittelli,178.0,1640750000,256
76,0,29223,Sam Saunders,178.0,1601756000,250
76,0,30110,Kyle Stanley,178.0,1268470000,198
81,0,25572,Graeme McDowell,178.1,1109458000,173
81,0,32640,Troy Merritt,178.1,1564017000,244
81,0,25198,Francesco Molinari,178.1,891422000,139
81,0,37340,Chase Wright,178.1,1442391000,225
85,0,40009,Dominic Bozzelli,178.4,1271290000,198
85,0,27214,Kevin Streelman,178.4,1676017000,261
87,0,27958,Ryan Blaum,178.5,1735001000,270
88,0,31646,Emiliano Grillo,178.6,1337183000,208
89,0,49960,Sepp Straka,178.7,1627909000,253
89,0,40115,Adam Svensson,178.7,1396310000,217
91,0,22371,Aaron Baddeley,178.9,1004900000,156
91,0,46501,Ollie Schniederjans,178.9,1513227000,235
93,0,45526,Abraham Ancer,179.0,1784612000,277
93,0,35891,Cameron Smith,179.0,1249930000,194
95,0,27974,Sung Kang,179.1,1701861000,264
96,0,34306,John Chin,179.2,909652000,141
96,0,25686,Jason Dufner,179.2,1302909000,202
98,0,12716,Charley Hoffman,179.3,1136216000,176
98,0,32839,Hideki Matsuyama,179.3,2085206000,323
98,0,01810,Phil Mickelson,179.3,1194448000,185
101,0,21961,Charles Howell III,179.4,1840331000,285
102,0,23621,Rory Sabbatini,179.5,2041889000,316
103,0,27895,Jonas Blixt,179.6,1499928000,232
103,0,33418,Shawn Stefani,179.6,1570777000,243
105,0,35532,Tom Hoge,179.7,1682122000,260
106,0,37189,Harold Varner III,179.8,1779944000,275
107,0,39977,Max Homa,179.9,1612841000,249
108,0,24502,Adam Scott,180.1,1315845000,203
109,0,47856,Seth Reeves,180.2,1213114000,187
109,0,36699,Patrick Rodgers,180.2,1141667000,176
111,0,24138,Ian Poulter,180.4,1253090000,193
112,0,32333,Kevin Tway,180.5,1540221000,237
112,0,32139,Danny Willett,180.5,1143610000,176
114,0,36852,Jim Knous,180.6,877662000,135
115,0,26329,Louis Oosthuizen,180.7,1216442000,187
116,0,29484,Peter Uihlein,180.8,1438139000,221
117,0,37275,Sam Ryder,180.9,1569512000,241
118,0,34264,Hudson Swafford,181.0,1114392000,171
119,0,29974,Branden Grace,181.1,1049667000,161
120,0,45609,Tyler Duncan,181.3,1390584000,213
120,0,35449,Adam Long,181.3,1461636000,224
120,0,35617,Martin Trainer,181.3,1070371000,164
123,0,39954,Cody Gribble,181.4,1358488000,208
124,0,34099,Harris English,181.5,1816224000,278
124,0,37454,Whee Kim,181.5,1104446000,169
124,0,32757,Patton Kizzire,181.5,1254425000,192
124,0,32816,Satoshi Kodaira,181.5,1162826000,178
128,0,29926,Danny Lee,181.7,1811830000,277
129,0,46601,Trey Mullinax,181.9,1525501000,233
129,0,30692,Scott Stallings,181.9,1735466000,265
131,0,49298,Kramer Hickok,182.0,1382474000,211
131,0,35732,Wes Roach,182.0,1205711000,184
131,0,27064,Jhonattan Vegas,182.0,1676879000,256
134,0,32102,Rickie Fowler,182.2,1672449000,255
