RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,01219,John Cook,82.22,555,675
2,0,01677,Tom Lehman,81.74,743,909
3,0,01706,Davis Love III,81.56,637,781
4,0,01307,Joel Edwards,81.01,418,516
5,0,01060,Dave Barr,80.49,689,856
6,0,02101,Joey Sindelar,80.39,734,913
7,0,01887,Mark O'Meara,80.05,590,737
8,0,01797,Rocco Mediate,80.03,593,741
9,0,01783,Mark McCumber,79.86,555,695
10,0,01203,Russ Cochran,79.84,693,868
11,0,02067,Ted Schulz,79.82,720,902
12,0,01161,Mark Calcavecchia,79.81,589,738
13,0,01226,Fred Couples,79.80,545,683
14,0,01006,John Adams,79.70,593,744
15,0,01938,David Peoples,79.57,697,876
16,0,01313,Steve Elkington,79.56,619,778
16,0,02146,Payne Stewart,79.56,580,729
18,0,01361,Dan Forsman,79.52,769,967
18,0,01958,Dan Pohl,79.52,462,581
20,0,02100,Tim Simpson,79.46,530,667
21,0,02135,Mike Standly,79.32,744,938
22,0,06040,John Ross,79.08,605,765
23,0,01385,Jim Gallagher Jr.,79.01,749,948
24,0,01143,Brad Bryant,78.86,772,979
25,0,02321,Fuzzy Zoeller,78.74,426,541
26,0,01926,Steve Pate,78.72,688,874
27,0,02159,Curtis Strange,78.64,416,529
28,0,01072,Chip Beck,78.58,631,803
29,0,01042,Paul Azinger,78.57,594,756
30,0,01736,Roger Maltbie,78.51,442,563
31,0,02095,Larry Silveira,78.45,375,478
32,0,06044,Scott Gump,78.41,817,1042
33,0,02322,Richard Zokol,78.40,508,648
34,0,01096,Phil Blackmar,78.37,518,661
35,0,02049,Gene Sauers,78.29,559,714
36,0,01249,John Daly,78.27,479,612
37,0,06128,Steve Lamontagne,78.23,600,767
38,0,01132,Mark Brooks,78.22,808,1033
39,0,01444,Ken Green,78.19,631,807
40,0,02242,Lanny Wadkins,78.08,634,812
41,0,02223,Bob Tway,77.98,386,495
42,0,01475,Donnie Hammond,77.92,487,625
43,0,01766,Billy Mayfair,77.86,844,1084
44,0,01876,Greg Norman,77.80,389,500
45,0,02298,Jim Woodward,77.78,504,648
46,0,06284,Jim Hallet,77.77,815,1048
47,0,02104,Jeff Sluman,77.72,750,965
48,0,01388,Robert Gamez,77.69,592,762
49,0,01553,John Huston,77.68,682,878
50,0,01469,Dan Halldorson,77.57,612,789
51,0,01723,Andrew Magee,77.54,642,828
52,0,01200,Keith Clearwater,77.52,838,1081
53,0,07569,Mark Carnevale,77.51,641,827
54,0,02279,Mark Wiebe,77.43,573,740
55,0,01098,Jay Don Blake,77.27,459,594
56,0,01549,Mike Hulbert,77.20,728,943
57,0,02131,Mike Springer,77.17,551,714
58,0,01550,Ed Humenik,77.16,716,928
59,0,01133,Billy Ray Brown,77.15,493,639
60,0,01837,Gil Morgan,77.08,629,816
61,0,01408,Kelly Gibson,77.03,597,775
61,0,02099,Scott Simpson,77.03,483,627
63,0,01771,Blaine McCallister,76.99,686,891
63,0,01968,Nick Price,76.99,716,930
65,0,01129,Bill Britton,76.95,621,807
66,0,02010,Loren Roberts,76.94,831,1080
67,0,01945,Kenny Perry,76.89,549,714
68,0,06132,Sonny Skinner,76.86,558,726
69,0,01049,Ian Baker-Finch,76.80,394,513
70,0,01527,Scott Hoch,76.79,387,504
70,0,02225,Howard Twitty,76.79,632,823
72,0,01418,Bill Glasson,76.66,358,467
73,0,02246,Duffy Waldorf,76.64,597,779
74,0,01014,Fulton Allem,76.58,765,999
75,0,01724,Jeff Maggert,76.57,706,922
76,0,06034,Marco Dawson,76.53,525,686
77,0,02090,Tom Sieckmann,76.47,611,799
78,0,01633,Tom Kite,76.44,678,887
79,0,01725,John Mahaffey,76.42,593,776
80,0,01975,Tom Purtzer,76.40,518,678
81,0,01943,Chris Perry,76.29,473,620
82,0,01690,Bruce Lietzke,76.27,495,649
83,0,01577,Lee Janzen,76.23,757,993
84,0,06575,Dudley Hart,76.20,605,794
85,0,01323,Brad Fabel,76.16,658,864
85,0,02313,Bruce Zabriski,76.16,540,709
87,0,01435,Wayne Grady,76.05,470,618
88,0,01457,Jay Haas,76.04,752,989
89,0,01331,Rick Fehr,75.99,633,833
90,0,01755,Dick Mast,75.95,502,661
91,0,01196,Brian Claar,75.88,774,1020
92,0,01139,Olin Browne,75.84,653,861
92,0,01381,Fred Funk,75.84,876,1155
94,0,01093,Ronnie Black,75.83,593,782
94,0,01928,Corey Pavin,75.83,659,869
96,0,01355,Raymond Floyd,75.82,414,546
97,0,06124,Patrick Burke,75.76,619,817
98,0,01458,Jerry Haas,75.61,400,529
99,0,02111,Mike Smith,75.57,758,1003
100,0,01374,Robin Freeman,75.56,510,675
101,0,01682,Wayne Levi,75.54,627,830
102,0,02190,Doug Tewell,75.50,638,845
103,0,02201,Jim Thorpe,75.48,357,473
104,0,01284,Mike Donald,75.47,760,1007
105,0,02133,Craig Stadler,75.46,529,701
106,0,02303,Robert Wrenn,75.42,580,769
107,0,01996,Mike Reid,75.39,625,829
108,0,02167,Mike Sullivan,75.36,523,694
109,0,02033,Dave Rummells,75.35,694,921
110,0,01235,Ben Crenshaw,75.32,522,693
110,0,01468,Gary Hallberg,75.32,537,713
112,0,06599,John Elliott,75.30,311,413
113,0,01329,Brad Faxon,75.23,501,666
114,0,01185,Brandel Chamblee,75.21,531,706
115,0,01024,Billy Andrade,75.17,560,745
116,0,01971,Dillard Pruitt,75.06,674,898
116,0,02206,David Toms,75.06,608,810
118,0,01522,Lon Hinkle,75.05,385,513
119,0,01414,Bob Gilder,75.03,628,837
120,0,01946,Peter Persons,75.02,781,1041
121,0,01960,Don Pooley,75.00,405,540
122,0,02185,Lance Ten Broeck,74.90,728,972
123,0,08277,Greg Lesher,74.82,526,703
124,0,06150,Carl Cooper,74.72,464,621
125,0,01261,Jay Delsing,74.68,578,774
126,0,02170,Hal Sutton,74.62,488,654
127,0,01353,Bruce Fleisher,74.60,740,992
128,0,01376,Bob Friend,74.53,711,954
129,0,01142,Bart Bryant,74.50,447,600
130,0,06332,Neal Lancaster,74.44,702,943
131,0,02007,Larry Rinker,74.38,604,812
132,0,01306,David Edwards,74.29,728,980
133,0,02224,Greg Twiggs,74.22,331,446
134,0,01533,P.H. Horgan III,74.19,480,647
134,0,01569,Peter Jacobsen,74.19,618,833
136,0,01040,Emlyn Aubrey,74.10,515,695
137,0,01846,Jodie Mudd,74.05,411,555
138,0,01823,Larry Mize,74.03,613,828
139,0,06072,Greg Whisman,73.89,484,655
140,0,01320,Bob Estes,73.77,599,812
141,0,01390,Buddy Gardner,73.73,536,727
142,0,06012,Greg Kraft,73.69,535,726
143,0,01510,Nolan Henke,73.68,585,794
144,0,01891,David Ogrin,73.64,595,808
145,0,06090,Jim McGovern,73.51,677,921
146,0,01181,Jon Chaffee,73.25,356,486
147,0,01748,Doug Martin,73.19,576,787
148,0,01035,Tommy Armour III,73.16,477,652
149,0,02214,Kirk Triplett,73.11,465,636
150,0,06010,Brad Bell,73.08,323,442
151,0,01701,Bob Lohr,72.71,666,916
152,0,08537,J.P. Hayes,72.67,452,622
153,0,02195,Leonard Thompson,72.34,455,629
154,0,01378,David Frost,72.23,567,785
155,0,01559,Hale Irwin,72.10,447,620
156,0,02041,Bill Sander,71.86,263,366
157,0,02002,John Riegger,71.61,449,627
158,0,01288,Ed Dougherty,71.59,741,1035
159,0,02267,D.A. Weibring,71.47,556,778
160,0,06122,Greg Hickman,71.46,383,536
161,0,01157,Tom Byrum,71.43,545,763
162,0,01639,Kenny Knox,71.10,465,654
163,0,01346,Ed Fiori,71.03,679,956
163,0,06751,Chris Tucker,71.03,537,756
163,0,02226,Tray Tyner,71.03,434,611
166,0,01489,Steve Hart,70.96,601,847
167,0,02292,Bob Wolcott,70.81,626,884
168,0,01214,Frank Conner,70.75,525,742
169,0,06048,Dicky Thompson,70.60,497,704
170,0,01557,John Inman,70.45,713,1012
171,0,01168,David Canipe,69.94,542,775
172,0,02094,Tony Sills,69.80,446,639
173,0,02311,Kim Young,69.24,484,699
174,0,02063,Dave Schreyer,68.63,315,459
175,0,01978,Fran Quinn,68.53,331,483
176,0,06142,Mitch Adcock,68.48,465,679
177,0,01934,Dave Peege,68.09,416,611
178,0,06383,E.J. Pfister,67.50,349,517
179,0,01239,Michael Cunning,67.24,552,821
180,0,01495,Morris Hatalsky,67.11,504,751
181,0,01023,Jerry Anderson,66.87,549,821
182,0,01443,Hubert Green,66.16,348,526
183,0,02230,Stan Utley,63.52,411,647
