RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,01329,Brad Faxon,9.86,284,28
2,0,02010,Loren Roberts,9.63,270,26
3,0,23541,Ben Crane,9.06,309,28
4,0,23125,Brad Elder,8.95,190,17
5,0,19881,Robert Damron,8.92,314,28
6,0,01378,David Frost,8.89,315,28
7,0,01948,Tim Petrovic,8.88,349,31
8,0,07749,Brett Quigley,8.67,323,28
9,0,21806,Paul Gow,8.37,227,19
10,0,01569,Peter Jacobsen,8.33,264,22
11,0,12652,Cameron Beckman,8.28,290,24
11,0,19846,Brian Gay,8.28,314,26
13,0,01577,Lee Janzen,8.14,221,18
13,0,22913,John Rollins,8.14,221,18
15,0,10809,Jim Furyk,8.05,298,24
16,0,01388,Robert Gamez,7.98,326,26
17,0,22046,Geoff Ogilvy,7.77,283,22
18,0,06567,Vijay Singh,7.72,311,24
19,0,20121,Todd Fischer,7.69,312,24
19,0,01810,Phil Mickelson,7.69,195,15
21,0,01723,Andrew Magee,7.67,326,25
22,0,01766,Billy Mayfair,7.52,399,30
23,0,12823,Carlos Franco,7.50,360,27
24,0,21961,Charles Howell III,7.49,387,29
25,0,23036,Chris Anderson,7.45,322,24
25,0,02223,Bob Tway,7.45,322,24
27,0,12388,Michael Clark II,7.43,202,15
28,0,20498,Briny Baird,7.38,447,33
29,0,20095,Carl Paulson,7.31,342,25
30,0,06004,Stephen Ames,7.30,315,23
31,0,01619,Skip Kendall,7.23,346,25
31,0,11011,Mike Sposa,7.23,249,18
33,0,01098,Jay Don Blake,7.20,236,17
34,0,20940,Kenichi Kuboya,7.19,292,21
35,0,08931,Glen Day,7.12,337,24
36,0,26420,Richard Johnson,7.02,299,21
37,0,23621,Rory Sabbatini,7.00,257,18
38,0,10201,Matt Gogel,6.98,258,18
39,0,10733,Kent Jones,6.95,259,18
40,0,08547,John Maginnes,6.92,260,18
41,0,22371,Aaron Baddeley,6.91,217,15
41,0,22548,Patrick Sheehan,6.91,333,23
41,0,10423,Mike Weir,6.91,217,15
44,0,20568,Anthony Painter,6.90,261,18
45,0,20663,Brenden Pappas,6.88,349,24
46,0,20127,Chris Riley,6.85,219,15
47,0,12510,Chad Campbell,6.84,307,21
47,0,02214,Kirk Triplett,6.84,307,21
49,0,01928,Corey Pavin,6.82,264,18
50,0,10107,Deane Pappas,6.81,235,16
51,0,23353,J.J. Henry,6.76,429,29
51,0,01887,Mark O'Meara,6.76,148,10
51,0,12660,Jesper Parnevik,6.76,355,24
54,0,01677,Tom Lehman,6.69,254,17
55,0,01666,Bernhard Langer,6.67,180,12
55,0,02104,Jeff Sluman,6.67,330,22
57,0,08337,Mike Heinen,6.63,332,22
58,0,20593,Greg Chalmers,6.62,317,21
59,0,12602,Dean Wilson,6.57,274,18
60,0,01457,Jay Haas,6.55,275,18
61,0,08075,Jerry Kelly,6.52,353,23
62,0,06251,Chris DiMarco,6.49,262,17
63,0,07457,Steve Flesch,6.48,401,26
64,0,06621,Joe Durant,6.45,310,20
65,0,20548,Hidemichi Tanaka,6.43,389,25
66,0,01024,Billy Andrade,6.37,314,20
67,0,01226,Fred Couples,6.36,173,11
67,0,08537,J.P. Hayes,6.36,220,14
69,0,06034,Marco Dawson,6.34,268,17
70,0,24356,Jason Buha,6.33,221,14
71,0,06643,Paul Goydos,6.30,254,16
72,0,01157,Tom Byrum,6.29,334,21
72,0,26489,Cameron Yancey,6.29,175,11
74,0,06515,Shaun Micheel,6.17,373,23
75,0,01968,Nick Price,6.15,195,12
76,0,10860,Justin Leonard,6.14,228,14
77,0,01175,Jim Carter,6.13,326,20
78,0,22621,Ben Curtis,6.12,245,15
79,0,01706,Davis Love III,6.11,229,14
80,0,02049,Gene Sauers,6.10,295,18
81,0,23108,Matt Kuchar,6.09,230,14
81,0,22293,Heath Slocum,6.09,394,24
83,0,12680,Shigeki Maruyama,6.07,247,15
84,0,01035,Tommy Armour III,6.03,232,14
85,0,06475,Jeff Klein,6.01,183,11
86,0,24925,Jonathan Byrd,5.96,302,18
87,0,01161,Mark Calcavecchia,5.91,220,13
88,0,01475,Donnie Hammond,5.90,322,19
89,0,24357,K.J. Choi,5.85,359,21
90,0,19824,Craig Barlow,5.78,329,19
91,0,26950,John Morgan,5.73,262,15
91,0,06581,David Sutherland,5.73,279,16
