RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
117,0,30163,Henrik Norlander,163.6,4711688,800
120,0,48867,Matti Schmid,163.7,3282345,557
120,0,29221,Webb Simpson,163.7,3460308,587
120,0,52513,Carson Young,163.7,5039837,855
123,0,47993,Denny McCarthy,163.8,6073811,1030
123,0,33448,Justin Thomas,163.8,4286112,727
123,0,58168,Davis Thompson,163.8,5808509,985
126,0,45522,Christiaan Bezuidenhout,163.9,5468254,927
126,0,23320,Ryan Palmer,163.9,4260935,722
126,0,26476,Chez Reavie,163.9,5837263,989
129,0,31560,Brian Stuard,164.0,3430236,581
130,0,29535,Brice Garnett,164.1,4400374,745
130,0,25900,Lucas Glover,164.1,5499049,931
130,0,48117,Kurt Kitayama,164.1,3551364,601
130,0,46046,Scottie Scheffler,164.1,5016481,849
134,0,24024,Zach Johnson,164.3,3945244,667
135,0,32839,Hideki Matsuyama,164.4,4645425,785
135,0,47128,Richy Werenski,164.4,4675700,790
137,0,47504,Sam Burns,164.5,4921405,831
137,0,35449,Adam Long,164.5,5725292,967
139,0,29725,Tony Finau,164.6,4842166,817
139,0,54783,Dylan Wu,164.6,5195358,877
141,0,35310,Lanto Griffin,164.7,3047788,514
141,0,33413,Ben Martin,164.7,5265021,888
141,0,49771,J.T. Poston,164.7,5751896,970
144,0,57362,Austin Eckroat,164.8,4905276,827
145,0,39977,Max Homa,164.9,5105404,860
145,0,27349,Alex Noren,164.9,5099941,859
145,0,29908,C.T. Pan,164.9,2648268,446
148,0,51634,Sahith Theegala,165.0,5571506,938
149,0,59018,Ryan Gerard,165.1,3084919,519
149,0,31323,Gary Woodland,165.1,4832584,813
151,0,31646,Emiliano Grillo,165.2,5853444,984
151,0,34409,David Lingmerth,165.2,4002637,673
153,0,39971,Sungjae Im,165.3,5652816,950
154,0,40115,Adam Svensson,165.4,7020829,1179
155,0,35879,Kelly Kraft,165.7,4926769,826
155,0,33204,Shane Lowry,165.7,3776104,633
157,0,35450,Patrick Cantlay,165.9,4078221,683
157,0,47591,Eric Cole,165.9,7190900,1204
157,0,24502,Adam Scott,165.9,3249490,544
160,0,32448,James Hahn,166.0,4715049,789
161,0,49960,Sepp Straka,166.1,5107245,854
162,0,22371,Aaron Baddeley,166.2,4212912,704
163,0,39997,Corey Conners,166.3,5088552,850
163,0,51349,Nico Echavarria,166.3,3806846,636
163,0,55182,Tom Kim,166.3,5057595,845
163,0,27936,Martin Laird,166.3,4652244,777
163,0,50525,Collin Morikawa,166.3,4131838,690
168,0,34255,Joseph Bramlett,166.4,4636315,774
168,0,39058,Lucas Herbert,166.4,3103093,518
170,0,28089,Jason Day,166.5,4477437,747
170,0,35506,Mackenzie Hughes,166.5,4934124,823
172,0,36326,David Lipsky,166.6,5350546,892
172,0,51491,Brandon Matthews,166.6,2650952,442
172,0,48081,Xander Schauffele,166.6,4073298,679
175,0,56762,Will Gordon,166.7,5755084,959
175,0,33399,Adam Hadwin,166.7,5621590,937
175,0,54628,Lee Hodges,166.7,6265992,1044
178,0,46442,Maverick McNealy,167.1,3441674,572
179,0,32816,Satoshi Kodaira,167.2,2865337,476
180,0,30911,Tommy Fleetwood,167.3,4191718,696
180,0,46414,Aaron Rai,167.3,5951673,988
182,0,35532,Tom Hoge,167.5,5582206,926
182,0,36801,Mark Hubbard,167.5,6091886,1010
182,0,37455,Si Woo Kim,167.5,5921388,982
185,0,36871,Matt NeSmith,167.6,5785271,959
186,0,33141,Keegan Bradley,167.8,4416287,731
186,0,27129,Luke List,167.8,5545997,918
186,0,28252,Seamus Power,167.8,4506061,746
189,0,46717,Viktor Hovland,168.0,4615784,763
190,0,52372,Cameron Champ,168.1,3920658,648
191,0,40098,Matt Fitzpatrick,168.7,4444465,732
192,0,34256,Andrew Putnam,169.7,6657134,1090
193,0,34099,Harris English,172.2,5913738,954
