RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
146,0,23353,J.J. Henry,.97,284,294
146,0,21961,Charles Howell III,.97,282,292
146,0,21470,Daisuke Maruyama,.97,280,290
146,0,28486,Michael Putnam,.97,327,337
151,0,01024,Billy Andrade,.96,309,321
151,0,01132,Mark Brooks,.96,145,151
151,0,12195,Tom Johnson,.96,255,267
151,0,20691,Greg Owen,.96,273,284
151,0,01928,Corey Pavin,.96,246,257
151,0,22295,Darron Stiles,.96,236,246
157,0,23933,Michael Boyd,.95,192,202
157,0,11123,Chris Couch,.95,257,271
157,0,06621,Joe Durant,.95,274,288
157,0,24980,Scott Gutschewski,.95,233,246
157,0,21660,Jason Schultz,.95,202,212
157,0,12714,Chris Tidland,.95,187,196
157,0,25892,Steve Wheatcroft,.95,246,258
164,0,20098,Stuart Appleby,.94,235,250
164,0,01577,Lee Janzen,.94,215,228
164,0,26420,Richard Johnson,.94,271,287
164,0,23322,Brett Wetterich,.94,316,335
168,0,24290,D.J. Brigman,.93,221,237
168,0,08881,Tripp Isenhour,.93,268,288
170,0,26679,Kevin Stadler,.92,306,333
171,0,01249,John Daly,.91,221,244
171,0,22378,Trevor Immelman,.91,205,225
173,0,07223,Brian Bateman,.90,175,194
173,0,01381,Fred Funk,.90,201,224
173,0,20859,Anders Hansen,.90,161,178
176,0,23048,Eric Axley,.89,340,384
177,0,01157,Tom Byrum,.88,140,159
177,0,27702,Matt Hendrix,.88,198,224
179,0,21528,Henrik Stenson,.87,141,163
180,0,12510,Chad Campbell,.86,293,340
180,0,06643,Paul Goydos,.86,184,214
180,0,01706,Davis Love III,.86,207,241
180,0,22348,Nick O'Hern,.86,205,239
184,0,24457,Jaco Van Zyl,.85,151,178
185,0,21646,David Branshaw,.84,248,296
185,0,23800,Bryce Molder,.84,175,208
185,0,07749,Brett Quigley,.84,250,297
188,0,26360,Bubba Dickerson,.83,163,196
189,0,06251,Chris DiMarco,.82,231,282
189,0,29476,Kyle Reifers,.82,219,266
191,0,20157,Retief Goosen,.79,142,180
192,0,02036,Jim Rutledge,.78,162,208
193,0,22621,Ben Curtis,.75,234,310
194,0,02104,Jeff Sluman,.74,174,235
195,0,06373,José María Olazábal,.71,143,201
196,0,01473,Todd Hamilton,.63,205,324
