RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
67,0,34021,Bud Cauley,35.71,40,112,-0.18
68,0,21209,Sergio Garcia,35.00,28,80,-0.25
69,0,30750,Tommy Gainey,34.78,48,138,-0.29
70,0,22046,Geoff Ogilvy,34.62,54,156,-0.19
71,0,29420,Billy Horschel,34.03,49,144,-0.27
72,0,28132,Tyrone Van Aswegen,33.97,53,156,-0.25
73,0,01810,Phil Mickelson,33.96,36,106,-0.11
74,0,23623,Bo Van Pelt,33.80,48,142,-0.27
75,0,30926,Chris Kirk,33.52,59,176,-0.20
76,0,27330,Josh Teater,33.33,56,168,-0.16
77,0,25364,Paul Casey,32.95,29,88,-0.10
78,0,20157,Retief Goosen,32.93,54,164,-0.20
79,0,29221,Webb Simpson,32.89,50,152,-0.02
80,0,23353,J.J. Henry,32.76,57,174,-0.28
81,0,06522,Ernie Els,32.54,41,126,-0.17
82,0,27214,Kevin Streelman,32.50,39,120,+0.05
83,0,24846,Ricky Barnes,32.39,57,176,-0.26
84,0,33413,Ben Martin,32.24,49,152,-0.43
85,0,22378,Trevor Immelman,32.05,50,156,-0.32
86,0,34409,David Lingmerth,31.25,45,144,-0.20
87,0,34563,Chesson Hadley,31.10,51,164,-0.18
88,0,06567,Vijay Singh,30.38,48,158,-0.31
89,0,32150,Michael Thompson,30.30,40,132,-0.28
90,0,29478,Kevin Kisner,30.12,50,166,-0.30
91,0,22913,John Rollins,29.61,45,152,-0.16
92,0,24912,Will MacKenzie,29.27,48,164,-0.23
93,0,21528,Henrik Stenson,28.95,22,76,-0.23
94,0,32448,James Hahn,28.75,46,160,-0.26
95,0,20645,John Senden,28.65,51,178,-0.31
96,0,29535,Brice Garnett,28.41,50,176,-0.28
96,0,20396,Lee Westwood,28.41,25,88,-0.16
98,0,28259,Sangmoon Bae,27.14,38,140,-0.45
98,0,25191,Gonzalo Fernandez-Castaño,27.14,38,140,-0.18
100,0,27644,Brian Harman,26.64,57,214,-0.30
101,0,34046,Jordan Spieth,26.22,43,164,-0.21
102,0,25686,Jason Dufner,26.19,22,84,-0.23
103,0,28475,Jeff Overton,25.69,37,144,-0.22
104,0,24361,Pat Perez,25.60,43,168,-0.21
105,0,32640,Troy Merritt,25.00,31,124,-0.29
105,0,26289,Boo Weekley,25.00,28,112,-0.39
107,0,29425,Andrew Svoboda,24.03,37,154,-0.16
108,0,27933,John Merrick,24.00,36,150,+0.11
109,0,35139,Richard Lee,23.65,35,148,-0.09
110,0,10885,Robert Allenby,23.42,37,158,-0.35
111,0,33122,Russell Knox,23.37,43,184,-0.19
112,0,35541,John Peterson,23.33,28,120,-0.18
113,0,24925,Jonathan Byrd,22.92,33,144,-0.33
114,0,34174,John Huh,22.73,35,154,-0.31
115,0,32200,Roberto Castro,22.66,29,128,-0.24
116,0,28307,Matt Every,22.60,33,146,-0.18
117,0,29479,Scott Brown,22.40,43,192,-0.14
118,0,28780,Nicholas Thompson,22.08,34,154,-0.41
119,0,27895,Jonas Blixt,21.74,20,92,-0.30
120,0,12510,Chad Campbell,21.70,23,106,-0.30
121,0,26951,Johnson Wagner,21.54,28,130,E
122,0,26956,Bronson La'Cassie,21.28,20,94,-0.30
123,0,26596,Ryan Moore,21.21,28,132,-0.21
124,0,23409,James Driscoll,21.13,30,142,-0.10
125,0,35539,Luke Guthrie,21.08,35,166,-0.40
126,0,31193,Jim Renner,21.05,24,114,-0.21
127,0,24663,Y.E. Yang,20.83,30,144,-0.13
128,0,21731,Freddie Jacobson,20.79,37,178,-0.19
129,0,24490,George McNeill,20.78,32,154,-0.13
130,0,23638,Brendon de Jonge,20.53,39,190,-0.21
131,0,23108,Matt Kuchar,19.74,30,152,-0.33
132,0,25240,D.A. Points,19.30,22,114,-0.05
133,0,27649,Brandt Snedeker,19.01,27,142,-0.11
134,0,24494,Erik Compton,18.90,31,164,-0.32
135,0,25444,Justin Hicks,18.69,37,198,-0.27
136,0,34261,Scott Langley,18.54,33,178,-0.30
137,0,31560,Brian Stuard,18.24,31,170,-0.16
138,0,23800,Bryce Molder,18.12,25,138,-0.44
139,0,33419,Cameron Tringale,17.62,37,210,-0.22
140,0,20593,Greg Chalmers,16.67,27,162,-0.37
140,0,24138,Ian Poulter,16.67,14,84,E
142,0,25834,Daniel Summerhays,16.49,31,188,-0.19
143,0,25349,Tim Wilkinson,16.46,27,164,-0.19
144,0,20498,Briny Baird,16.00,16,100,-0.25
145,0,20160,Charlie Wi,15.71,22,140,-0.27
146,0,29926,Danny Lee,15.63,25,160,-0.08
147,0,27556,Ted Potter Jr.,15.44,21,136,-0.14
148,0,27963,Chris Stroud,15.24,25,164,-0.20
149,0,31202,William McGirt,14.58,28,192,-0.18
150,0,24024,Zach Johnson,14.53,25,172,-0.20
151,0,07867,Woody Austin,14.41,17,118,-0.12
152,0,24357,K.J. Choi,14.29,20,140,-0.30
153,0,24507,Jason Bohn,14.20,23,162,-0.30
154,0,25396,Kevin Na,13.95,24,172,-0.25
155,0,27466,Spencer Levin,13.56,16,118,-0.25
156,0,30927,Brendon Todd,13.50,27,200,-0.07
157,0,29222,Billy Hurley III,12.82,20,156,-0.20
158,0,20098,Stuart Appleby,12.78,23,180,-0.13
159,0,22621,Ben Curtis,12.68,18,142,-0.44
160,0,21753,Brian Davis,12.36,22,178,-0.41
161,0,23541,Ben Crane,12.35,20,162,-0.20
162,0,21878,Mark Wilson,11.90,15,126,-0.13
163,0,01724,Jeff Maggert,11.54,12,104,+0.08
164,0,23983,Luke Donald,11.36,10,88,-0.40
165,0,26758,David Hearn,11.24,20,178,-0.30
166,0,28092,D.H. Lee,11.00,11,100,-0.18
167,0,08075,Jerry Kelly,10.53,16,152,E
168,0,10809,Jim Furyk,10.29,14,136,-0.21
169,0,25572,Graeme McDowell,9.38,9,96,-0.11
170,0,02206,David Toms,9.17,11,120,-0.73
171,0,23135,Tim Clark,8.70,12,138,+0.08
172,0,25720,Chad Collins,8.33,12,144,+0.17
173,0,22293,Heath Slocum,7.97,11,138,+0.09
174,0,20104,Ken Duke,7.14,10,140,-0.20
175,0,10860,Justin Leonard,6.52,9,138,-0.33
176,0,19846,Brian Gay,4.23,6,142,+0.17
177,0,10423,Mike Weir,4.10,5,122,-0.20
