RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
75,0,06567,Vijay Singh,24.95,265,1062,-0.234
76,0,23621,Rory Sabbatini,24.89,225,904,-0.160
77,0,33413,Ben Martin,24.57,216,879,-0.190
78,0,29740,Brad Fritsch,24.26,132,544,-0.212
79,0,22378,Trevor Immelman,24.23,227,937,-0.145
80,0,20229,Stewart Cink,24.20,243,1004,-0.214
81,0,28486,Michael Putnam,24.05,305,1268,-0.220
82,0,20396,Lee Westwood,23.75,143,602,-0.224
83,0,22913,John Rollins,23.74,222,935,-0.113
84,0,34409,David Lingmerth,23.50,219,932,-0.160
85,0,28259,Sangmoon Bae,23.32,212,909,-0.184
86,0,30926,Chris Kirk,23.26,281,1208,-0.171
87,0,34563,Chesson Hadley,23.15,229,989,-0.148
88,0,35541,John Peterson,23.08,177,767,-0.169
89,0,23353,J.J. Henry,22.79,248,1088,-0.194
90,0,27644,Brian Harman,22.30,314,1408,-0.213
91,0,32150,Michael Thompson,22.26,187,840,-0.214
92,0,24846,Ricky Barnes,22.24,242,1088,-0.244
92,0,24912,Will MacKenzie,22.24,226,1016,-0.133
94,0,20645,John Senden,22.16,250,1128,-0.216
94,0,23623,Bo Van Pelt,22.16,207,934,-0.208
96,0,29221,Webb Simpson,21.72,225,1036,-0.116
97,0,25191,Gonzalo Fernandez-Castaño,21.64,209,966,-0.153
98,0,20157,Retief Goosen,21.62,235,1087,-0.153
99,0,32448,James Hahn,21.56,219,1016,-0.174
100,0,27895,Jonas Blixt,21.39,129,603,-0.132
101,0,29478,Kevin Kisner,21.31,208,976,-0.183
102,0,28475,Jeff Overton,21.20,195,920,-0.200
103,0,28132,Tyrone Van Aswegen,21.15,192,908,-0.198
104,0,26289,Boo Weekley,21.02,165,785,-0.158
105,0,28307,Matt Every,20.91,189,904,-0.143
106,0,26596,Ryan Moore,20.76,181,872,-0.171
107,0,29479,Scott Brown,20.74,241,1162,-0.100
108,0,24138,Ian Poulter,20.56,118,574,-0.093
109,0,26956,Bronson La'Cassie,20.08,101,503,-0.228
110,0,24361,Pat Perez,19.25,201,1044,-0.134
111,0,25364,Paul Casey,19.22,118,614,-0.220
112,0,26951,Johnson Wagner,18.94,153,808,-0.137
113,0,29535,Brice Garnett,18.90,206,1090,-0.199
114,0,31193,Jim Renner,18.87,137,726,-0.175
115,0,24494,Erik Compton,18.58,194,1044,-0.222
116,0,27933,John Merrick,18.49,186,1006,-0.145
117,0,24490,George McNeill,18.24,178,976,-0.180
118,0,32640,Troy Merritt,18.21,140,769,-0.143
119,0,10885,Robert Allenby,18.05,176,975,-0.182
120,0,35139,Richard Lee,17.98,153,851,-0.085
121,0,27963,Chris Stroud,17.87,180,1007,-0.233
122,0,23108,Matt Kuchar,17.86,190,1064,-0.200
123,0,35539,Luke Guthrie,17.85,189,1059,-0.228
124,0,23409,James Driscoll,17.62,142,806,-0.077
125,0,27649,Brandt Snedeker,17.57,162,922,-0.204
126,0,33122,Russell Knox,17.47,202,1156,-0.178
127,0,21731,Freddie Jacobson,17.20,194,1128,-0.134
128,0,24925,Jonathan Byrd,16.81,152,904,-0.138
128,0,29425,Andrew Svoboda,16.81,155,922,-0.148
130,0,23638,Brendon de Jonge,16.67,214,1284,-0.145
131,0,25834,Daniel Summerhays,16.39,201,1226,-0.189
132,0,25444,Justin Hicks,16.03,201,1254,-0.149
133,0,29926,Danny Lee,15.58,150,963,-0.200
134,0,24663,Y.E. Yang,15.55,132,849,-0.167
135,0,32200,Roberto Castro,15.45,127,822,-0.236
136,0,25240,D.A. Points,15.28,118,772,-0.085
137,0,33419,Cameron Tringale,15.23,208,1366,-0.240
138,0,20593,Greg Chalmers,14.95,152,1017,-0.191
139,0,20498,Briny Baird,14.83,93,627,-0.204
140,0,12510,Chad Campbell,14.80,95,642,-0.179
141,0,34174,John Huh,14.52,142,978,-0.141
142,0,34261,Scott Langley,14.27,157,1100,-0.261
143,0,25349,Tim Wilkinson,14.20,141,993,-0.199
144,0,28780,Nicholas Thompson,14.17,138,974,-0.210
145,0,27556,Ted Potter Jr.,14.01,117,835,-0.051
146,0,31202,William McGirt,13.99,164,1172,-0.201
147,0,24024,Zach Johnson,13.67,161,1178,-0.242
148,0,25396,Kevin Na,13.44,146,1086,-0.233
149,0,20160,Charlie Wi,13.02,118,906,-0.161
150,0,31560,Brian Stuard,12.50,129,1032,-0.132
151,0,20098,Stuart Appleby,12.39,145,1170,-0.221
152,0,10809,Jim Furyk,12.28,113,920,-0.265
153,0,27466,Spencer Levin,12.21,85,696,-0.235
154,0,26758,David Hearn,11.81,135,1143,-0.178
155,0,21878,Mark Wilson,11.57,92,795,-0.130
156,0,30927,Brendon Todd,11.44,145,1268,-0.200
157,0,24507,Jason Bohn,11.42,116,1016,-0.267
158,0,23800,Bryce Molder,11.10,99,892,-0.232
159,0,08075,Jerry Kelly,10.68,98,918,-0.153
160,0,22293,Heath Slocum,10.50,91,867,-0.176
161,0,24357,K.J. Choi,10.49,98,934,-0.122
162,0,21753,Brian Davis,10.35,117,1130,-0.205
163,0,01724,Jeff Maggert,10.24,63,615,-0.032
164,0,25572,Graeme McDowell,10.09,65,644,-0.123
165,0,23541,Ben Crane,9.67,105,1086,-0.152
166,0,22621,Ben Curtis,9.65,86,891,-0.233
167,0,20104,Ken Duke,9.64,89,923,-0.146
168,0,07867,Woody Austin,9.40,75,798,-0.133
169,0,29222,Billy Hurley III,8.76,88,1005,-0.102
170,0,02206,David Toms,8.63,65,753,-0.200
171,0,25720,Chad Collins,8.14,69,848,-0.174
172,0,28092,D.H. Lee,7.83,49,626,-0.163
173,0,23983,Luke Donald,6.54,40,612,-0.125
174,0,19846,Brian Gay,6.46,57,882,-0.070
175,0,23135,Tim Clark,6.36,55,865,+0.036
176,0,10423,Mike Weir,5.41,40,739,-0.125
177,0,10860,Justin Leonard,4.41,38,862,-0.342
