RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
57,0,27408,Martin Kaymer,52.68,413811,78547
59,0,22378,Trevor Immelman,52.67,581483,110405
60,0,25364,Paul Casey,52.63,379038,72019
61,0,30852,Ryo Ishikawa,52.62,575953,109455
62,0,29420,Billy Horschel,52.56,645623,122837
63,0,24846,Ricky Barnes,52.52,657738,125224
64,0,35732,Wes Roach,52.51,427193,81355
64,0,27770,Camilo Villegas,52.51,734791,139932
66,0,26679,Kevin Stadler,52.50,577315,109971
67,0,23621,Rory Sabbatini,52.45,597266,113874
68,0,24781,Hunter Mahan,52.40,657839,125535
69,0,34360,Patrick Reed,52.37,634126,121087
70,0,34098,Russell Henley,52.35,659027,125892
71,0,22405,Justin Rose,52.32,499060,95384
72,0,01810,Phil Mickelson,52.28,475780,91006
73,0,33413,Ben Martin,52.26,578471,110698
74,0,32366,Kevin Chappell,52.25,807527,154542
75,0,24912,Will MacKenzie,52.17,671832,128773
76,0,06522,Ernie Els,52.15,583913,111969
76,0,06567,Vijay Singh,52.15,642703,123247
78,0,23623,Bo Van Pelt,52.13,613725,117721
79,0,23353,J.J. Henry,52.11,665687,127744
80,0,32448,James Hahn,52.08,606194,116390
81,0,34409,David Lingmerth,52.06,592915,113897
82,0,28259,Sangmoon Bae,52.05,590040,113359
83,0,21528,Henrik Stenson,52.04,354722,68159
84,0,34563,Chesson Hadley,52.03,618380,118856
85,0,29535,Brice Garnett,52.02,651308,125210
86,0,12510,Chad Campbell,51.94,357461,68818
87,0,24924,Bill Haas,51.92,755068,145431
88,0,22913,John Rollins,51.87,561586,108277
89,0,28307,Matt Every,51.84,540053,104170
89,0,35539,Luke Guthrie,51.84,663776,128049
91,0,31193,Jim Renner,51.82,450889,87004
92,0,20645,John Senden,51.81,680885,131416
93,0,30926,Chris Kirk,51.78,743582,143594
93,0,22046,Geoff Ogilvy,51.78,653656,126244
95,0,34046,Jordan Spieth,51.77,720307,139149
96,0,29478,Kevin Kisner,51.71,607481,117489
97,0,35541,John Peterson,51.69,469243,90777
97,0,26951,Johnson Wagner,51.69,480107,92879
97,0,26289,Boo Weekley,51.69,464691,89894
100,0,29479,Scott Brown,51.67,736833,142600
100,0,27644,Brian Harman,51.67,841436,162841
100,0,28780,Nicholas Thompson,51.67,616832,119382
100,0,28132,Tyrone Van Aswegen,51.67,536569,103847
104,0,24490,George McNeill,51.66,597052,115565
105,0,20396,Lee Westwood,51.63,403099,78069
106,0,10885,Robert Allenby,51.59,586647,113713
106,0,29221,Webb Simpson,51.59,635275,123151
108,0,28475,Jeff Overton,51.57,554002,107427
109,0,25191,Gonzalo Fernandez-Castaño,51.56,575727,111666
110,0,26596,Ryan Moore,51.54,566384,109891
111,0,24925,Jonathan Byrd,51.51,559606,108644
112,0,29425,Andrew Svoboda,51.49,554898,107768
113,0,26956,Bronson La'Cassie,51.44,314189,61078
113,0,32150,Michael Thompson,51.44,556313,108158
115,0,27214,Kevin Streelman,51.42,545766,106135
116,0,24138,Ian Poulter,51.41,381162,74143
117,0,21209,Sergio Garcia,51.38,328340,63903
117,0,20157,Retief Goosen,51.38,669562,130318
117,0,24361,Pat Perez,51.38,697395,135741
120,0,25240,D.A. Points,51.25,480513,93752
121,0,25444,Justin Hicks,51.24,794888,155144
122,0,29926,Danny Lee,51.23,572521,111765
123,0,24663,Y.E. Yang,51.21,523555,102240
124,0,24494,Erik Compton,51.18,677431,132365
125,0,23409,James Driscoll,51.12,496079,97047
126,0,35139,Richard Lee,51.07,552231,108134
127,0,27933,John Merrick,51.04,670093,131281
128,0,25686,Jason Dufner,51.01,371284,72785
129,0,27963,Chris Stroud,51.00,602141,118068
130,0,20498,Briny Baird,50.85,393833,77451
130,0,32640,Troy Merritt,50.85,426842,83948
132,0,34174,John Huh,50.84,593419,116715
133,0,31560,Brian Stuard,50.82,624073,122809
134,0,27649,Brandt Snedeker,50.81,575314,113229
135,0,31202,William McGirt,50.80,675902,133064
136,0,21878,Mark Wilson,50.78,460049,90601
137,0,23638,Brendon de Jonge,50.77,781773,153985
138,0,34261,Scott Langley,50.66,673847,133002
139,0,21731,Freddie Jacobson,50.65,708703,139914
140,0,24024,Zach Johnson,50.64,699671,138153
141,0,33122,Russell Knox,50.63,710460,140321
142,0,32200,Roberto Castro,50.60,522134,103189
142,0,33419,Cameron Tringale,50.60,863464,170630
144,0,25396,Kevin Na,50.53,680119,134593
144,0,25834,Daniel Summerhays,50.53,785150,155373
146,0,27895,Jonas Blixt,50.52,397853,78749
147,0,25349,Tim Wilkinson,50.50,565359,111948
148,0,27556,Ted Potter Jr.,50.44,492921,97725
148,0,20160,Charlie Wi,50.44,533209,105706
150,0,20104,Ken Duke,50.35,529715,105210
151,0,27466,Spencer Levin,50.34,403686,80195
152,0,23108,Matt Kuchar,50.30,630166,125277
153,0,07867,Woody Austin,50.25,486852,96878
154,0,23800,Bryce Molder,50.24,556817,110821
155,0,26758,David Hearn,50.22,699125,139224
156,0,22293,Heath Slocum,50.18,463997,92465
157,0,20593,Greg Chalmers,50.08,621183,124035
158,0,21753,Brian Davis,49.98,695619,139182
159,0,20098,Stuart Appleby,49.95,699022,139943
160,0,25572,Graeme McDowell,49.91,368523,73831
161,0,24507,Jason Bohn,49.84,622811,124963
162,0,10809,Jim Furyk,49.81,574886,115425
162,0,01724,Jeff Maggert,49.81,360467,72367
164,0,30927,Brendon Todd,49.80,752525,151108
165,0,29222,Billy Hurley III,49.74,569242,114455
166,0,23541,Ben Crane,49.66,639006,128670
167,0,22621,Ben Curtis,49.59,538107,108521
168,0,24357,K.J. Choi,49.54,574591,115984
169,0,28092,D.H. Lee,49.48,386597,78137
170,0,08075,Jerry Kelly,49.46,523134,105773
171,0,02206,David Toms,49.23,427300,86796
172,0,23983,Luke Donald,49.05,391698,79852
173,0,25720,Chad Collins,48.84,506731,103745
174,0,23135,Tim Clark,48.77,431478,88478
175,0,19846,Brian Gay,48.62,507183,104305
176,0,10423,Mike Weir,48.49,431641,89021
177,0,10860,Justin Leonard,48.24,511029,105944
