RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,23638,Brendon de Jonge,52.63,100,190,-0.11
2,0,24138,Ian Poulter,50.00,42,84,-0.05
2,0,28780,Nicholas Thompson,50.00,77,154,+0.01
4,0,22913,John Rollins,49.34,75,152,-0.07
5,0,26300,Matt Jones,49.30,70,142,+0.01
6,0,34046,Jordan Spieth,48.78,80,164,-0.08
6,0,27963,Chris Stroud,48.78,80,164,-0.25
8,0,21528,Henrik Stenson,48.68,37,76,-0.32
9,0,29479,Scott Brown,47.92,92,192,-0.18
10,0,20396,Lee Westwood,47.73,42,88,-0.07
11,0,24925,Jonathan Byrd,47.22,68,144,-0.22
12,0,27649,Brandt Snedeker,47.18,67,142,-0.07
13,0,12510,Chad Campbell,47.17,50,106,-0.18
14,0,24781,Hunter Mahan,46.67,70,150,-0.11
14,0,35541,John Peterson,46.67,56,120,-0.14
16,0,26289,Boo Weekley,46.43,52,112,-0.13
17,0,35539,Luke Guthrie,46.39,77,166,-0.17
18,0,29926,Danny Lee,46.25,74,160,-0.09
19,0,27330,Josh Teater,45.83,77,168,-0.12
20,0,24912,Will MacKenzie,45.73,75,164,-0.03
21,0,28259,Sangmoon Bae,45.71,64,140,-0.23
22,0,31193,Jim Renner,45.61,52,114,-0.04
23,0,33413,Ben Martin,45.39,69,152,-0.10
24,0,28475,Jeff Overton,44.44,64,144,-0.14
25,0,24490,George McNeill,44.16,68,154,-0.09
26,0,21209,Sergio Garcia,43.75,35,80,-0.09
27,0,06522,Ernie Els,43.65,55,126,-0.11
28,0,22378,Trevor Immelman,43.59,68,156,-0.28
29,0,26596,Ryan Moore,43.18,57,132,-0.25
30,0,32448,James Hahn,43.13,69,160,-0.03
31,0,26951,Johnson Wagner,43.08,56,130,+0.11
32,0,27644,Brian Harman,42.99,92,214,-0.10
33,0,24924,Bill Haas,42.94,73,170,-0.18
34,0,29420,Billy Horschel,42.36,61,144,-0.03
35,0,34098,Russell Henley,42.31,66,156,+0.06
36,0,32200,Roberto Castro,42.19,54,128,-0.26
37,0,23108,Matt Kuchar,42.11,64,152,-0.23
38,0,24494,Erik Compton,42.07,69,164,-0.04
39,0,30926,Chris Kirk,42.05,74,176,-0.22
40,0,34409,David Lingmerth,41.67,60,144,-0.07
41,0,32102,Rickie Fowler,41.54,54,130,-0.19
42,0,26956,Bronson La'Cassie,41.49,39,94,-0.18
43,0,25349,Tim Wilkinson,41.46,68,164,-0.15
44,0,33141,Keegan Bradley,41.43,58,140,-0.12
45,0,33418,Shawn Stefani,41.38,48,116,-0.06
46,0,20229,Stewart Cink,41.33,62,150,-0.02
47,0,27895,Jonas Blixt,41.30,38,92,-0.24
48,0,24024,Zach Johnson,41.28,71,172,-0.18
49,0,25240,D.A. Points,41.23,47,114,-0.19
50,0,22046,Geoff Ogilvy,41.03,64,156,-0.09
51,0,20498,Briny Baird,41.00,41,100,-0.07
52,0,01706,Davis Love III,40.97,59,144,-0.03
53,0,33122,Russell Knox,40.76,75,184,-0.21
54,0,06567,Vijay Singh,40.51,64,158,+0.03
55,0,25686,Jason Dufner,40.48,34,84,-0.21
56,0,34563,Chesson Hadley,40.24,66,164,-0.03
57,0,23353,J.J. Henry,40.23,70,174,-0.23
58,0,32333,Kevin Tway,40.18,45,112,-0.02
59,0,23409,James Driscoll,40.14,57,142,-0.25
60,0,26329,Louis Oosthuizen,40.00,24,60,-0.13
60,0,27214,Kevin Streelman,40.00,48,120,E
60,0,33419,Cameron Tringale,40.00,84,210,-0.10
63,0,20645,John Senden,39.89,71,178,-0.28
64,0,30750,Tommy Gainey,39.86,55,138,-0.05
64,0,35139,Richard Lee,39.86,59,148,-0.15
66,0,25562,Andres Romero,39.61,61,154,E
66,0,29425,Andrew Svoboda,39.61,61,154,-0.25
68,0,20593,Greg Chalmers,39.51,64,162,-0.16
69,0,25834,Daniel Summerhays,39.36,74,188,-0.16
70,0,21731,Freddie Jacobson,39.33,70,178,-0.16
71,0,24846,Ricky Barnes,39.20,69,176,-0.06
71,0,29535,Brice Garnett,39.20,69,176,-0.22
73,0,28307,Matt Every,39.04,57,146,-0.14
74,0,30692,Scott Stallings,38.97,53,136,+0.02
75,0,25444,Justin Hicks,38.89,77,198,-0.16
75,0,21878,Mark Wilson,38.89,49,126,-0.12
77,0,29221,Webb Simpson,38.82,59,152,-0.14
78,0,01810,Phil Mickelson,38.68,41,106,-0.10
79,0,20104,Ken Duke,38.57,54,140,-0.13
79,0,25191,Gonzalo Fernandez-Castaño,38.57,54,140,E
81,0,29740,Brad Fritsch,38.54,37,96,-0.22
81,0,25572,Graeme McDowell,38.54,37,96,+0.05
83,0,23621,Rory Sabbatini,38.51,57,148,-0.09
84,0,25396,Kevin Na,38.37,66,172,-0.12
85,0,31560,Brian Stuard,38.24,65,170,-0.22
86,0,31202,William McGirt,38.02,73,192,-0.14
87,0,26331,Charl Schwartzel,37.96,41,108,-0.20
88,0,27120,Troy Matteson,37.93,44,116,+0.02
89,0,32150,Michael Thompson,37.88,50,132,-0.26
90,0,28486,Michael Putnam,37.75,77,204,-0.08
91,0,32839,Hideki Matsuyama,37.69,49,130,+0.06
92,0,10809,Jim Furyk,37.50,51,136,-0.16
92,0,24361,Pat Perez,37.50,63,168,E
92,0,24663,Y.E. Yang,37.50,54,144,-0.02
95,0,27933,John Merrick,37.33,56,150,-0.07
96,0,35732,Wes Roach,37.30,47,126,-0.21
97,0,27466,Spencer Levin,37.29,44,118,-0.18
98,0,24357,K.J. Choi,37.14,52,140,-0.17
99,0,33461,Morgan Hoffmann,36.87,73,198,+0.04
100,0,23623,Bo Van Pelt,36.62,52,142,-0.08
101,0,34021,Bud Cauley,36.61,41,112,+0.07
102,0,34174,John Huh,36.36,56,154,-0.02
103,0,26679,Kevin Stadler,36.30,53,146,-0.21
104,0,10885,Robert Allenby,36.08,57,158,-0.05
105,0,34261,Scott Langley,35.96,64,178,-0.08
106,0,23541,Ben Crane,35.80,58,162,-0.02
106,0,29289,S.Y. Noh,35.80,63,176,-0.10
108,0,37273,Derek Ernst,35.71,50,140,-0.08
109,0,27408,Martin Kaymer,35.42,34,96,+0.03
110,0,27936,Martin Laird,35.34,41,116,-0.17
111,0,32366,Kevin Chappell,35.33,65,184,-0.05
112,0,10423,Mike Weir,35.25,43,122,-0.12
113,0,25364,Paul Casey,35.23,31,88,-0.13
114,0,28500,Martin Flores,35.19,57,162,-0.26
115,0,26851,Marc Leishman,35.00,49,140,-0.02
115,0,02206,David Toms,35.00,42,120,-0.29
117,0,08075,Jerry Kelly,34.87,53,152,-0.25
118,0,25274,Steven Bowditch,34.83,62,178,-0.06
118,0,21753,Brian Davis,34.83,62,178,-0.16
120,0,30110,Kyle Stanley,34.81,55,158,-0.09
121,0,22293,Heath Slocum,34.78,48,138,-0.13
122,0,25345,Carl Pettersson,34.62,63,182,+0.02
123,0,24507,Jason Bohn,34.57,56,162,-0.20
124,0,30927,Brendon Todd,34.50,69,200,-0.14
125,0,26758,David Hearn,34.27,61,178,-0.08
126,0,34264,Hudson Swafford,34.06,47,138,-0.02
127,0,07867,Woody Austin,33.90,40,118,-0.20
127,0,27095,Nick Watney,33.90,40,118,-0.18
129,0,20098,Stuart Appleby,33.89,61,180,-0.23
130,0,32640,Troy Merritt,33.87,42,124,+0.05
131,0,20848,Ángel Cabrera,33.61,41,122,E
132,0,27770,Camilo Villegas,33.52,61,182,-0.13
133,0,34360,Patrick Reed,33.33,52,156,+0.02
134,0,22621,Ben Curtis,33.10,47,142,-0.04
