RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
109,0,28132,Tyrone Van Aswegen,15.75,143,908,-0.161
110,0,26596,Ryan Moore,15.60,136,872,-0.140
111,0,26289,Boo Weekley,15.54,122,785,-0.123
112,0,24494,Erik Compton,15.33,160,1044,-0.200
113,0,23108,Matt Kuchar,15.13,161,1064,-0.211
114,0,32640,Troy Merritt,14.95,115,769,-0.148
115,0,29535,Brice Garnett,14.86,162,1090,-0.173
116,0,29425,Andrew Svoboda,14.75,136,922,-0.154
117,0,26951,Johnson Wagner,14.73,119,808,-0.059
118,0,35139,Richard Lee,14.69,125,851,-0.096
119,0,27933,John Merrick,14.61,147,1006,-0.143
120,0,24490,George McNeill,14.55,142,976,-0.176
121,0,31193,Jim Renner,14.46,105,726,-0.181
122,0,25834,Daniel Summerhays,14.27,175,1226,-0.189
123,0,35539,Luke Guthrie,14.26,151,1059,-0.179
124,0,23638,Brendon de Jonge,14.17,182,1284,-0.159
125,0,23409,James Driscoll,14.14,114,806,-0.053
126,0,33122,Russell Knox,14.10,163,1156,-0.153
127,0,10885,Robert Allenby,13.85,135,975,-0.163
128,0,20593,Greg Chalmers,13.77,140,1017,-0.179
128,0,27649,Brandt Snedeker,13.77,127,922,-0.189
130,0,25364,Paul Casey,13.68,84,614,-0.167
131,0,25444,Justin Hicks,13.64,171,1254,-0.140
132,0,24925,Jonathan Byrd,13.50,122,904,-0.098
132,0,32200,Roberto Castro,13.50,111,822,-0.207
134,0,29926,Danny Lee,13.40,129,963,-0.178
135,0,21731,Freddie Jacobson,13.30,150,1128,-0.127
136,0,34174,John Huh,13.09,128,978,-0.141
137,0,24663,Y.E. Yang,12.49,106,849,-0.189
138,0,12510,Chad Campbell,12.46,80,642,-0.175
138,0,27556,Ted Potter Jr.,12.46,104,835,-0.029
140,0,20498,Briny Baird,12.44,78,627,-0.205
141,0,28780,Nicholas Thompson,12.42,121,974,-0.198
142,0,33419,Cameron Tringale,12.37,169,1366,-0.254
143,0,25349,Tim Wilkinson,12.29,122,993,-0.172
144,0,25240,D.A. Points,11.92,92,772,-0.054
145,0,34261,Scott Langley,11.45,126,1100,-0.230
146,0,25396,Kevin Na,11.33,123,1086,-0.260
147,0,10809,Jim Furyk,11.30,104,920,-0.298
148,0,31202,William McGirt,11.26,132,1172,-0.144
148,0,20160,Charlie Wi,11.26,102,906,-0.137
150,0,24024,Zach Johnson,11.04,130,1178,-0.231
151,0,20098,Stuart Appleby,10.34,121,1170,-0.182
151,0,27466,Spencer Levin,10.34,72,696,-0.222
153,0,26758,David Hearn,10.24,117,1143,-0.145
154,0,23800,Bryce Molder,10.20,91,892,-0.220
155,0,21878,Mark Wilson,10.19,81,795,-0.136
156,0,31560,Brian Stuard,10.08,104,1032,-0.087
157,0,30927,Brendon Todd,9.78,124,1268,-0.194
158,0,24507,Jason Bohn,9.65,98,1016,-0.224
158,0,21753,Brian Davis,9.65,109,1130,-0.211
160,0,01724,Jeff Maggert,9.11,56,615,-0.036
161,0,24357,K.J. Choi,9.10,85,934,-0.118
162,0,08075,Jerry Kelly,9.04,83,918,-0.157
163,0,20104,Ken Duke,8.99,83,923,-0.145
164,0,25572,Graeme McDowell,8.85,57,644,-0.105
165,0,22293,Heath Slocum,8.30,72,867,-0.181
166,0,22621,Ben Curtis,8.19,73,891,-0.219
167,0,23541,Ben Crane,8.10,88,1086,-0.125
168,0,02206,David Toms,7.97,60,753,-0.200
169,0,07867,Woody Austin,7.89,63,798,-0.095
170,0,29222,Billy Hurley III,7.46,75,1005,-0.093
171,0,25720,Chad Collins,7.08,60,848,-0.167
172,0,28092,D.H. Lee,6.23,39,626,-0.103
173,0,23983,Luke Donald,5.88,36,612,-0.194
174,0,19846,Brian Gay,5.56,49,882,-0.102
175,0,23135,Tim Clark,5.43,47,865,+0.021
176,0,10423,Mike Weir,4.47,33,739,-0.182
177,0,10860,Justin Leonard,3.60,31,862,-0.355
