RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,25444,Justin Hicks,11' 7",115.833,10,-4
2,0,24490,George McNeill,12' 3",73.333,6,-3
3,0,20160,Charlie Wi,13' 6",134.750,10,+1
4,0,26596,Ryan Moore,14' 1",225.083,16,E
5,0,01116,Michael Bradley,14' 6",130.583,9,-2
6,0,02206,David Toms,14' 7",87.583,6,-1
7,0,21753,Brian Davis,15' 0",300.250,20,-2
8,0,22405,Justin Rose,15' 3",106.500,7,-2
8,0,10423,Mike Weir,15' 3",197.917,13,-1
10,0,06522,Ernie Els,15' 4",45.917,3,+1
11,0,22056,Cameron Percy,16' 0",96.083,6,+3
11,0,25818,Scott Piercy,16' 0",175.917,11,+6
13,0,30711,Colt Knost,16' 3",211.250,13,E
13,0,22961,David Mathis,16' 3",179.000,11,E
15,0,27436,Graham DeLaet,16' 8",183.083,11,-2
15,0,06573,Brandt Jobe,16' 8",66.667,4,+3
17,0,34174,John Huh,16' 11",270.500,16,-1
18,0,24138,Ian Poulter,17' 4",207.833,12,+1
19,0,33461,Morgan Hoffmann,17' 5",331.500,19,E
20,0,27408,Martin Kaymer,17' 6",70.000,4,-2
21,0,23497,Tag Ridings,17' 7",263.750,15,+2
22,0,24781,Hunter Mahan,17' 8",212.000,12,-2
23,0,27770,Camilo Villegas,17' 9",142.167,8,+1
24,0,34046,Jordan Spieth,17' 10",356.667,20,-4
25,0,35539,Luke Guthrie,18' 2",363.667,20,-5
26,0,26331,Charl Schwartzel,18' 4",128.583,7,-4
27,0,34261,Scott Langley,18' 5",129.167,7,-1
28,0,29740,Brad Fritsch,18' 8",242.250,13,+2
28,0,28135,Aaron Watkins,18' 8",93.417,5,+1
30,0,22378,Trevor Immelman,18' 9",299.833,16,+4
31,0,27644,Brian Harman,18' 10",357.667,19,-2
32,0,31323,Gary Woodland,19' 0",322.500,17,+3
33,0,20104,Ken Duke,19' 2",210.417,11,-1
33,0,12782,Tim Herron,19' 2",115.000,6,E
33,0,28780,Nicholas Thompson,19' 2",403.083,21,+2
36,0,24502,Adam Scott,19' 4",77.417,4,E
37,0,32200,Roberto Castro,19' 6",350.667,18,+1
38,0,30925,Dustin Johnson,19' 9",276.500,14,E
38,0,25240,D.A. Points,19' 9",157.917,8,-1
40,0,20848,Ángel Cabrera,19' 10",317.000,16,E
41,0,24399,Scott Gardiner,19' 11",457.833,23,+1
41,0,26758,David Hearn,19' 11",379.000,19,-2
43,0,28310,Lee Williams,20' 0",220.000,11,+1
44,0,23800,Bryce Molder,20' 1",240.750,12,+2
45,0,20443,Jin Park,20' 2",201.333,10,-1
46,0,27503,Steve LeBrun,20' 5",245.083,12,-1
47,0,10860,Justin Leonard,20' 6",266.917,13,-2
48,0,08075,Jerry Kelly,20' 7",350.000,17,E
49,0,23621,Rory Sabbatini,20' 8",413.417,20,-1
50,0,28307,Matt Every,20' 9",519.250,25,-8
50,0,34098,Russell Henley,20' 9",291.000,14,-1
50,0,29289,S.Y. Noh,20' 9",332.333,16,E
53,0,22621,Ben Curtis,20' 11",208.917,10,-1
54,0,22046,Geoff Ogilvy,21' 0",335.417,16,-2
54,0,22913,John Rollins,21' 0",314.833,15,+1
56,0,28237,Rory McIlroy,21' 1",126.333,6,-1
57,0,01724,Jeff Maggert,21' 5",406.917,19,E
58,0,36884,Ben Kohles,21' 6",215.167,10,+2
59,0,26851,Marc Leishman,21' 7",280.917,13,+1
59,0,27963,Chris Stroud,21' 7",323.667,15,-4
61,0,27649,Brandt Snedeker,21' 8",324.583,15,-3
62,0,25834,Daniel Summerhays,21' 9",435.083,20,+1
62,0,27330,Josh Teater,21' 9",348.417,16,-2
64,0,25686,Jason Dufner,21' 10",283.500,13,-2
64,0,01810,Phil Mickelson,21' 10",348.667,16,-3
66,0,19846,Brian Gay,21' 11",416.833,19,+2
66,0,33869,Eric Meierdierks,21' 11",219.167,10,+1
68,0,31202,William McGirt,22' 0",396.000,18,+7
69,0,24494,Erik Compton,22' 2",309.917,14,-1
70,0,23108,Matt Kuchar,22' 3",377.667,17,-3
70,0,27933,John Merrick,22' 3",377.917,17,-1
70,0,21878,Mark Wilson,22' 3",133.500,6,+1
73,0,28455,Will Claxton,22' 4",446.667,20,+3
74,0,26951,Johnson Wagner,22' 5",224.333,10,+1
75,0,12510,Chad Campbell,22' 6",247.667,11,+1
75,0,21528,Henrik Stenson,22' 6",157.583,7,E
77,0,34431,Robert Streb,22' 8",385.083,17,+3
78,0,29420,Billy Horschel,22' 10",387.500,17,E
79,0,23452,Nicolas Colsaerts,22' 11",390.250,17,+4
80,0,25345,Carl Pettersson,23' 2",463.083,20,+2
81,0,12716,Charley Hoffman,23' 3",325.833,14,-2
81,0,30852,Ryo Ishikawa,23' 3",302.250,13,-1
83,0,20593,Greg Chalmers,23' 4",444.000,19,+2
83,0,34409,David Lingmerth,23' 4",350.500,15,-3
85,0,28089,Jason Day,23' 5",350.833,15,-2
86,0,32366,Kevin Chappell,23' 6",281.750,12,+3
86,0,26476,Chez Reavie,23' 6",211.750,9,-1
88,0,23135,Tim Clark,23' 7",94.333,4,-1
88,0,25562,Andres Romero,23' 7",188.500,8,+1
90,0,23638,Brendon de Jonge,23' 9",308.250,13,+5
91,0,25632,Jimmy Walker,23' 10",620.250,26,+3
92,0,21099,David Lynn,23' 11",431.167,18,+2
93,0,25274,Steven Bowditch,24' 0",264.083,11,E
94,0,20766,Padraig Harrington,24' 1",192.500,8,+1
94,0,24361,Pat Perez,24' 1",192.667,8,+3
96,0,21731,Freddie Jacobson,24' 4",438.500,18,-1
97,0,33419,Cameron Tringale,24' 6",587.583,24,-4
98,0,26497,Casey Wittenberg,24' 7",344.000,14,-1
99,0,27120,Troy Matteson,24' 9",371.000,15,+1
100,0,23409,James Driscoll,24' 10",347.750,14,E
101,0,30926,Chris Kirk,24' 11",374.000,15,-1
102,0,32150,Michael Thompson,25' 2",226.583,9,E
102,0,27095,Nick Watney,25' 2",403.083,16,E
104,0,22371,Aaron Baddeley,25' 3",354.000,14,E
104,0,20572,Rod Pampling,25' 3",202.250,8,E
106,0,06567,Vijay Singh,25' 4",379.750,15,+6
107,0,24357,K.J. Choi,25' 6",255.250,10,-2
107,0,22806,Doug LaBelle II,25' 6",306.417,12,E
109,0,29518,Brendan Steele,25' 8",231.167,9,+2
110,0,23983,Luke Donald,25' 9",128.667,5,-1
110,0,23788,D.J. Trahan,25' 9",154.500,6,+2
112,0,28679,Fabián Gómez,25' 11",311.333,12,E
112,0,23623,Bo Van Pelt,25' 11",258.833,10,+1
114,0,27936,Martin Laird,26' 1",234.667,9,+2
115,0,25900,Lucas Glover,26' 2",287.750,11,E
116,0,01320,Bob Estes,26' 3",236.000,9,-1
116,0,26679,Kevin Stadler,26' 3",524.583,20,+5
116,0,24663,Y.E. Yang,26' 3",183.667,7,+3
119,0,27556,Ted Potter Jr.,26' 5",395.833,15,+4
120,0,31560,Brian Stuard,26' 6",291.500,11,+2
121,0,24507,Jason Bohn,26' 7",505.167,19,+2
121,0,30163,Henrik Norlander,26' 7",292.583,11,+6
121,0,33418,Shawn Stefani,26' 7",398.750,15,E
121,0,27214,Kevin Streelman,26' 7",372.417,14,E
125,0,28475,Jeff Overton,26' 10",456.167,17,E
126,0,26289,Boo Weekley,26' 11",512.083,19,-1
127,0,23320,Ryan Palmer,27' 1",379.667,14,+1
128,0,37273,Derek Ernst,27' 2",353.583,13,+5
129,0,24924,Bill Haas,27' 3",490.750,18,+1
129,0,21961,Charles Howell III,27' 3",490.417,18,+2
131,0,24024,Zach Johnson,27' 4",492.167,18,+3
131,0,34360,Patrick Reed,27' 4",573.583,21,-3
133,0,28259,Sangmoon Bae,27' 6",521.917,19,+3
134,0,20098,Stuart Appleby,27' 9",249.917,9,-1
134,0,30110,Kyle Stanley,27' 9",666.333,24,+5
136,0,32698,Bobby Gates,27' 10",278.667,10,+2
136,0,24140,Sean O'Hair,27' 10",362.083,13,+8
136,0,29425,Andrew Svoboda,27' 10",166.750,6,+1
139,0,08725,Tom Gillis,27' 11",698.333,25,+4
140,0,24846,Ricky Barnes,28' 0",279.917,10,+2
141,0,20229,Stewart Cink,28' 1",393.583,14,+3
141,0,28500,Martin Flores,28' 1",589.083,21,+1
143,0,24358,Robert Garrigus,28' 2",225.250,8,+1
143,0,31557,Jim Herman,28' 2",309.583,11,-1
145,0,10885,Robert Allenby,28' 3",197.917,7,+6
146,0,32334,Charlie Beljan,28' 4",368.083,13,+1
147,0,29479,Scott Brown,28' 5",312.667,11,E
148,0,19970,Robert Karlsson,28' 8",172.000,6,E
149,0,23541,Ben Crane,28' 9",315.917,11,+2
149,0,22295,Darron Stiles,28' 9",258.500,9,+2
151,0,34099,Harris English,28' 10",490.083,17,+6
152,0,32448,James Hahn,29' 0",376.750,13,+2
152,0,35139,Richard Lee,29' 0",464.583,16,+3
154,0,25336,Alistair Presnell,29' 2",582.917,20,+4
155,0,20645,John Senden,29' 8",503.833,17,+1
156,0,30750,Tommy Gainey,29' 10",417.083,14,+6
156,0,22792,Peter Hanson,29' 10",178.917,6,+1
158,0,23353,J.J. Henry,30' 2",422.333,14,+4
159,0,27129,Luke List,30' 10",431.167,14,+5
160,0,28092,D.H. Lee,31' 1",279.917,9,-1
161,0,34021,Bud Cauley,31' 4",439.083,14,E
162,0,32102,Rickie Fowler,31' 10",478.000,15,+3
163,0,10809,Jim Furyk,32' 0",287.667,9,+3
163,0,06527,Steve Stricker,32' 0",224.250,7,+1
165,0,10213,Dicky Pride,32' 6",747.333,23,+3
166,0,30692,Scott Stallings,32' 7",619.417,19,+2
167,0,21209,Sergio Garcia,32' 10",164.250,5,+2
168,0,06004,Stephen Ames,33' 1",99.250,3,-1
169,0,25804,Bubba Watson,34' 2",615.083,18,+1
170,0,20396,Lee Westwood,34' 6",172.583,5,+2
171,0,25572,Graeme McDowell,34' 7",380.583,11,+3
172,0,27895,Jonas Blixt,34' 9",486.583,14,+1
173,0,24227,Justin Bolli,35' 0",385.167,11,+1
174,0,33141,Keegan Bradley,37' 2",557.167,15,+6
175,0,30944,Jason Kokrak,37' 3",484.167,13,+1
176,0,29221,Webb Simpson,38' 7",463.083,12,+3
177,0,26300,Matt Jones,39' 6",553.167,14,+4
178,0,23325,Vaughn Taylor,40' 2",120.500,3,E
179,0,20691,Greg Owen,40' 6",364.250,9,+3
180,0,08793,Tiger Woods,41' 0",123.083,3,+2
