RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,26300,Matt Jones,39' 3",313.917,8,-4
2,0,24502,Adam Scott,41' 10",209.250,5,-5
3,0,23623,Bo Van Pelt,46' 3",185.000,4,-2
4,0,25240,D.A. Points,46' 4",278.083,6,-3
5,0,25572,Graeme McDowell,50' 5",100.750,2,E
6,0,36884,Ben Kohles,51' 7",309.250,6,E
7,0,29518,Brendan Steele,53' 6",535.167,10,E
8,0,34409,David Lingmerth,56' 0",560.167,10,-6
9,0,23325,Vaughn Taylor,56' 1",168.167,3,-3
10,0,27214,Kevin Streelman,56' 3",562.250,10,-6
11,0,01320,Bob Estes,56' 5",281.917,5,-2
11,0,20766,Padraig Harrington,56' 5",112.833,2,E
13,0,10423,Mike Weir,56' 8",510.250,9,-1
14,0,34021,Bud Cauley,56' 10",454.750,8,+2
15,0,24781,Hunter Mahan,57' 10",462.750,8,-2
16,0,27963,Chris Stroud,58' 9",646.500,11,-3
17,0,20848,Ángel Cabrera,59' 9",597.083,10,-1
18,0,22371,Aaron Baddeley,60' 8",485.000,8,-7
19,0,30711,Colt Knost,62' 5",562.000,9,+1
20,0,32150,Michael Thompson,62' 10",565.750,9,-3
21,0,23452,Nicolas Colsaerts,63' 4",126.583,2,+1
22,0,32102,Rickie Fowler,63' 9",764.667,12,-4
22,0,06567,Vijay Singh,63' 9",509.667,8,+1
22,0,25632,Jimmy Walker,63' 9",1339.250,21,-11
25,0,27770,Camilo Villegas,63' 10",574.750,9,-1
26,0,23135,Tim Clark,64' 0",704.250,11,-5
27,0,29221,Webb Simpson,64' 3",514.250,8,-2
28,0,33141,Keegan Bradley,64' 11",713.667,11,-4
28,0,08793,Tiger Woods,64' 11",389.667,6,-3
30,0,20229,Stewart Cink,65' 4",522.333,8,E
30,0,30750,Tommy Gainey,65' 4",784.417,12,-3
32,0,24494,Erik Compton,65' 7",852.833,13,+1
32,0,30944,Jason Kokrak,65' 7",1115.167,17,-6
34,0,20572,Rod Pampling,65' 8",328.417,5,-2
35,0,12782,Tim Herron,65' 11",527.167,8,-4
35,0,30110,Kyle Stanley,65' 11",988.417,15,-7
37,0,35139,Richard Lee,66' 1",528.500,8,-3
38,0,06522,Ernie Els,66' 2",529.333,8,-2
39,0,27933,John Merrick,66' 4",530.667,8,-3
40,0,23788,D.J. Trahan,66' 7",266.167,4,-2
41,0,21961,Charles Howell III,66' 10",936.083,14,-9
41,0,08075,Jerry Kelly,66' 10",601.667,9,-1
41,0,20396,Lee Westwood,66' 10",668.250,10,-6
44,0,31323,Gary Woodland,66' 11",1205.083,18,-2
45,0,24846,Ricky Barnes,67' 4",1144.500,17,-5
45,0,37273,Derek Ernst,67' 4",673.167,10,E
47,0,25804,Bubba Watson,67' 8",947.833,14,-5
48,0,20593,Greg Chalmers,67' 10",610.417,9,+4
49,0,10213,Dicky Pride,68' 0",680.000,10,-1
50,0,29740,Brad Fritsch,68' 1",612.833,9,-3
51,0,06004,Stephen Ames,68' 3",750.417,11,+1
51,0,33419,Cameron Tringale,68' 3",1023.750,15,-2
53,0,23621,Rory Sabbatini,68' 4",1298.500,19,-1
54,0,32698,Bobby Gates,68' 8",343.250,5,+1
55,0,35539,Luke Guthrie,68' 9",481.083,7,-1
55,0,26679,Kevin Stadler,68' 9",824.833,12,+2
57,0,25686,Jason Dufner,68' 11",482.667,7,-3
57,0,28307,Matt Every,68' 11",620.083,9,-3
59,0,25818,Scott Piercy,69' 0",758.583,11,+4
60,0,28679,Fabián Gómez,69' 1",414.333,6,-1
61,0,32334,Charlie Beljan,69' 4",693.000,10,E
61,0,19846,Brian Gay,69' 4",346.667,5,E
63,0,31560,Brian Stuard,69' 5",416.250,6,-2
64,0,21878,Mark Wilson,69' 10",418.917,6,-3
65,0,25274,Steven Bowditch,70' 3",772.333,11,-3
66,0,01810,Phil Mickelson,70' 6",916.750,13,-4
67,0,20443,Jin Park,70' 10",496.083,7,+3
68,0,21209,Sergio Garcia,71' 6",786.333,11,-6
68,0,30926,Chris Kirk,71' 6",500.750,7,+3
70,0,10885,Robert Allenby,71' 10",287.333,4,+3
71,0,23638,Brendon de Jonge,72' 1",1009.167,14,-6
72,0,23497,Tag Ridings,72' 3",1011.000,14,-4
73,0,27330,Josh Teater,72' 4",940.583,13,-5
74,0,21731,Freddie Jacobson,72' 5",289.667,4,E
75,0,24361,Pat Perez,72' 6",1014.833,14,-4
76,0,27644,Brian Harman,72' 9",799.833,11,-4
77,0,27120,Troy Matteson,72' 10",582.333,8,+1
78,0,27408,Martin Kaymer,73' 0",364.917,5,-3
78,0,33869,Eric Meierdierks,73' 0",875.583,12,+2
80,0,27129,Luke List,73' 3",806.167,11,-3
80,0,23320,Ryan Palmer,73' 3",879.000,12,-5
82,0,21528,Henrik Stenson,73' 5",220.167,3,-1
83,0,22792,Peter Hanson,73' 9",516.250,7,+1
84,0,34261,Scott Langley,73' 11",369.667,5,+3
84,0,26951,Johnson Wagner,73' 11",812.917,11,-4
86,0,27503,Steve LeBrun,74' 1",296.250,4,-2
86,0,28092,D.H. Lee,74' 1",740.917,10,-2
88,0,22913,John Rollins,74' 6",670.833,9,+6
89,0,28780,Nicholas Thompson,74' 7",969.417,13,E
90,0,25345,Carl Pettersson,74' 10",673.250,9,-1
91,0,31557,Jim Herman,75' 0",375.167,5,-1
92,0,28089,Jason Day,75' 1",750.917,10,E
92,0,22056,Cameron Percy,75' 1",825.500,11,-3
94,0,24138,Ian Poulter,75' 4",301.333,4,-1
