RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
105,0,06498,Matt Peterson,168066
106,0,02002,John Riegger,163701
107,0,02239,Scott Verplank,162667
108,0,02245,Grant Waite,160664
109,0,01948,Tim Petrovic,159695
110,0,08633,Per-Ulrik Johansson,158670
111,0,10201,Matt Gogel,153901
112,0,07867,Woody Austin,153282
113,0,11032,Frank Lickliter II,150153
114,0,01928,Corey Pavin,147153
115,0,01475,Donnie Hammond,147038
116,0,23338,David Gossett,139875
117,0,12388,Michael Clark II,137389
118,0,01388,Robert Gamez,135548
119,0,12753,David Morland IV,135142
120,0,20502,Michael Long,134290
121,0,07721,Pat Bates,133566
122,0,01666,Bernhard Langer,132122
123,0,01374,Robin Freeman,128397
124,0,10457,Frank Nobilo,126865
125,0,06613,Tommy Tolles,123761
126,0,06004,Stephen Ames,118677
127,0,19881,Robert Damron,117298
128,0,20105,Jeff Gove,116055
129,0,01677,Tom Lehman,115622
130,0,01457,Jay Haas,114683
131,0,07235,John Morse,114400
132,0,06643,Paul Goydos,113109
133,0,08545,Glen Hnatiuk,112482
134,0,01569,Peter Jacobsen,111571
135,0,08339,Spike McRoy,111060
136,0,20763,Pierre Fulke,110714
136,0,22075,Ricardo Gonzalez,110714
138,0,06621,Joe Durant,108045
139,0,01927,Dennis Paulson,107631
140,0,07223,Brian Bateman,105491
141,0,10912,Craig Perks,105143
142,0,22293,Heath Slocum,104463
143,0,01142,Bart Bryant,103098
144,0,01185,Brandel Chamblee,101893
145,0,01098,Jay Don Blake,101706
146,0,02246,Duffy Waldorf,98948
147,0,06575,Dudley Hart,98000
148,0,06036,Scott Dunlap,96977
149,0,19825,Darren Clarke,94500
150,0,06214,Guy Boros,82852
151,0,01408,Kelly Gibson,82663
152,0,08881,Tripp Isenhour,81560
153,0,12652,Cameron Beckman,78539
154,0,20574,Mathew Goggin,78146
155,0,01771,Blaine McCallister,76439
156,0,01035,Tommy Armour III,76210
157,0,08337,Mike Heinen,73906
158,0,06617,Brian Henninger,73075
159,0,23903,Stephen Gangluff,72768
160,0,20498,Briny Baird,72107
161,0,20766,Padraig Harrington,72000
162,0,07749,Brett Quigley,71703
163,0,21259,Jason Hill,69751
164,0,07003,David Berganio Jr.,68646
165,0,02133,Craig Stadler,66000
166,0,23322,Brett Wetterich,63789
167,0,01249,John Daly,63383
168,0,01313,Steve Elkington,63120
169,0,02170,Hal Sutton,62294
170,0,21007,Gabriel Hjertstedt,61346
171,0,06090,Jim McGovern,60645
172,0,01378,David Frost,59090
173,0,08537,J.P. Hayes,57580
174,0,02135,Mike Standly,54560
175,0,10213,Dicky Pride,52639
176,0,06350,Bob May,52331
177,0,01723,Andrew Magee,52048
178,0,20663,Brenden Pappas,50687
179,0,23623,Bo Van Pelt,50402
180,0,12826,Paul Claxton,49830
181,0,01619,Skip Kendall,48323
182,0,12660,Jesper Parnevik,45605
183,0,20400,Michael Campbell,44250
183,0,22405,Justin Rose,44250
183,0,24502,Adam Scott,44250
186,0,11011,Mike Sposa,43727
187,0,01724,Jeff Maggert,43119
188,0,10117,Bob Heintz,42900
189,0,06016,Brad Lardon,42268
190,0,01599,Steve Jones,40478
191,0,06315,Pete Jordan,40407
192,0,06012,Greg Kraft,40051
193,0,26289,Boo Weekley,38510
194,0,08553,Lee Porter,38053
195,0,01514,Eduardo Herrera,37215
196,0,20043,Edward Fryatt,36937
197,0,02131,Mike Springer,36203
198,0,01175,Jim Carter,36054
199,0,23800,Bryce Molder,33718
200,0,20566,Kaname Yokoo,32280
201,0,25572,Graeme McDowell,31910
202,0,08993,Franklin Langham,30533
203,0,01203,Russ Cochran,28162
204,0,01633,Tom Kite,27913
204,0,02267,D.A. Weibring,27913
206,0,02110,Jerry Smith,26029
207,0,01060,Dave Barr,24132
208,0,20104,Ken Duke,23163
209,0,10962,Bradley Hughes,23142
210,0,19958,Miguel Angel Jiménez,23016
211,0,02033,Dave Rummells,22750
212,0,20095,Carl Paulson,19719
213,0,02294,Willie Wood,19553
214,0,02257,Brian Watts,19239
215,0,01306,David Edwards,18111
216,0,24937,Jess Daley,17578
217,0,23552,Hank Kuehne,17300
218,0,23624,Soren Hansen,17000
219,0,01385,Jim Gallagher Jr.,16775
220,0,25052,Derek Gillespie,16000
220,0,12454,Mario Tiziani,16000
220,0,02322,Richard Zokol,16000
223,0,20848,Ángel Cabrera,13120
223,0,02256,Tom Watson,13120
225,0,02230,Stan Utley,13024
226,0,02166,Chip Sullivan,12966
227,0,06064,Jeff Gallagher,12891
228,0,08535,Gary Nicklaus,12826
229,0,06044,Scott Gump,12750
230,0,01116,Michael Bradley,12070
231,0,10821,Toshi Izawa,11743
231,0,01876,Greg Norman,11743
233,0,01326,Nick Faldo,11200
234,0,10193,Don Berry,10750
235,0,02187,Dave Tentis,10500
236,0,12662,Thomas Levet,10200
237,0,22371,Aaron Baddeley,9600
238,0,12819,Todd Doohan,8920
239,0,21452,Steve Scott,8680
240,0,25450,Ty Tryon,8620
241,0,21949,Joe Ogilvie,8140
242,0,24958,Dave Christensen,8080
243,0,01261,Jay Delsing,7990
244,0,02159,Curtis Strange,7807
245,0,01925,Jerry Pate,7696
246,0,12602,Dean Wilson,7630
247,0,21631,Iain Steel,7560
248,0,21584,Richie Coughlan,7331
248,0,08725,Tom Gillis,7331
250,0,02244,Fred Wadsworth,7252
251,0,01926,Steve Pate,6840
252,0,06791,Mark Wurtz,6660
253,0,19817,Michael Muehr,6450
254,0,01549,Mike Hulbert,6402
255,0,01886,Peter O'Malley,6300
256,0,01555,Stu Ingraham,6270
257,0,01143,Brad Bryant,5963
258,0,02099,Scott Simpson,5746
259,0,02007,Larry Rinker,4628
