RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,06621,Joe Durant,34,1,1,10,2004450
2,0,25396,Kevin Na,30,2,3,7,2004430
2,0,02104,Jeff Sluman,30,0,1,3,2004480
4,0,21633,Steve Allan,29,4,3,2,2004290
5,0,21209,Sergio Garcia,28,1,1,16,2004040
5,0,27702,Matt Hendrix,28,1,2,12,2004290
5,0,01677,Tom Lehman,28,7,4,13,2004400
5,0,20572,Rod Pampling,28,2,3,11,2004430
9,0,19972,José Coceres,27,1,1,9,2004370
9,0,06567,Vijay Singh,27,0,1,12,2004240
11,0,01139,Olin Browne,25,1,2,10,2004450
11,0,23135,Tim Clark,25,5,1,4,2004380
11,0,08075,Jerry Kelly,25,0,3,11,2004490
11,0,26287,Roland Thatcher,25,2,1,12,2004290
15,0,10809,Jim Furyk,24,4,1,2,2004010
15,0,24502,Adam Scott,24,0,1,15,2004260
17,0,01261,Jay Delsing,23,0,3,17,2004450
17,0,06332,Neal Lancaster,23,2,3,16,2004470
17,0,01766,Billy Mayfair,23,8,2,14,2004080
17,0,20645,John Senden,23,2,5,18,2004030
17,0,23623,Bo Van Pelt,23,2,4,9,2004450
17,0,02246,Duffy Waldorf,23,6,3,11,2004030
23,0,12645,Brent Geiberger,22,0,1,1,2004460
23,0,23353,J.J. Henry,22,0,1,4,2004460
23,0,01527,Scott Hoch,22,1,1,9,2004320
23,0,01724,Jeff Maggert,22,4,2,17,2004050
23,0,22046,Geoff Ogilvy,22,0,1,18,2004470
23,0,22913,John Rollins,22,3,1,16,2004290
23,0,27770,Camilo Villegas,22,1,2,10,2004420
30,0,19824,Craig Barlow,21,0,2,5,2004070
30,0,12510,Chad Campbell,21,2,2,16,2004010
30,0,12823,Carlos Franco,21,2,3,4,2004170
30,0,25900,Lucas Glover,21,1,1,16,2004140
30,0,20157,Retief Goosen,21,0,1,8,2004040
30,0,01475,Donnie Hammond,21,7,1,15,2004450
30,0,10860,Justin Leonard,21,2,1,4,2004480
30,0,23621,Rory Sabbatini,21,0,4,15,2004080
30,0,02099,Scott Simpson,21,2,2,18,2004390
30,0,02101,Joey Sindelar,21,0,2,1,2004290
30,0,02279,Mark Wiebe,21,8,1,1,2004290
