RANK,MOVEMENT,PLAYER_ID,PLAYER,LOW RND
1,0,24494,Erik Compton,28
1,0,29221,Webb Simpson,28
3,0,32334,Charlie Beljan,29
3,0,40026,Daniel Berger,29
3,0,24507,Jason Bohn,29
3,0,32200,Roberto Castro,29
3,0,28089,Jason Day,29
3,0,29720,Andres Gonzales,29
3,0,35539,Luke Guthrie,29
3,0,24924,Bill Haas,29
3,0,35532,Tom Hoge,29
3,0,27141,J.B. Holmes,29
3,0,30925,Dustin Johnson,29
3,0,06332,Neal Lancaster,29
3,0,29926,Danny Lee,29
3,0,34409,David Lingmerth,29
3,0,24361,Pat Perez,29
3,0,28486,Michael Putnam,29
3,0,34046,Jordan Spieth,29
3,0,21528,Henrik Stenson,29
3,0,33448,Justin Thomas,29
3,0,27770,Camilo Villegas,29
3,0,25804,Bubba Watson,29
24,0,30978,Kiradech Aphibarnrat,30
24,0,28259,Sangmoon Bae,30
24,0,35545,Blayne Barber,30
24,0,40058,Zac Blair,30
24,0,27895,Jonas Blixt,30
24,0,25274,Steven Bowditch,30
24,0,12510,Chad Campbell,30
24,0,32366,Kevin Chappell,30
24,0,46435,Austin Cook,30
24,0,21753,Brian Davis,30
24,0,31416,Derek Fathauer,30
24,0,28500,Martin Flores,30
24,0,10809,Jim Furyk,30
24,0,08725,Tom Gillis,30
24,0,34563,Chesson Hadley,30
24,0,33399,Adam Hadwin,30
24,0,34098,Russell Henley,30
24,0,36801,Mark Hubbard,30
24,0,24956,Mikko Ilonen,30
24,0,30852,Ryo Ishikawa,30
24,0,21731,Freddie Jacobson,30
24,0,08075,Jerry Kelly,30
24,0,29478,Kevin Kisner,30
24,0,30711,Colt Knost,30
24,0,36689,Brooks Koepka,30
24,0,27936,Martin Laird,30
24,0,34261,Scott Langley,30
24,0,27466,Spencer Levin,30
24,0,32839,Hideki Matsuyama,30
24,0,26596,Ryan Moore,30
24,0,29289,S.Y. Noh,30
24,0,24140,Sean O'Hair,30
24,0,23320,Ryan Palmer,30
24,0,20572,Rod Pampling,30
24,0,22056,Cameron Percy,30
24,0,35541,John Peterson,30
24,0,25818,Scott Piercy,30
24,0,35451,Scott Pinckney,30
24,0,24138,Ian Poulter,30
24,0,34256,Andrew Putnam,30
24,0,34360,Patrick Reed,30
24,0,22913,John Rollins,30
24,0,22405,Justin Rose,30
24,0,30692,Scott Stallings,30
24,0,27963,Chris Stroud,30
24,0,29425,Andrew Svoboda,30
24,0,23325,Vaughn Taylor,30
24,0,30927,Brendon Todd,30
24,0,33419,Cameron Tringale,30
24,0,23623,Bo Van Pelt,30
24,0,27064,Jhonattan Vegas,30
24,0,25632,Jimmy Walker,30
24,0,27095,Nick Watney,30
24,0,25892,Steve Wheatcroft,30
78,0,24461,Thomas Aiken,31
78,0,33120,Mark Anderson,31
78,0,19803,Ryan Armour,31
78,0,21407,Arjun Atwal,31
78,0,23048,Eric Axley,31
78,0,22371,Aaron Baddeley,31
78,0,24846,Ricky Barnes,31
78,0,20070,Matt Bettencourt,31
78,0,33141,Keegan Bradley,31
78,0,29479,Scott Brown,31
78,0,24925,Jonathan Byrd,31
78,0,26499,Rafa Cabrera Bello,31
78,0,34314,Sebastian Cappelen,31
78,0,25364,Paul Casey,31
78,0,20472,Alex Cejka,31
78,0,20593,Greg Chalmers,31
78,0,46504,Ashley Chesters,31
78,0,20229,Stewart Cink,31
78,0,23135,Tim Clark,31
78,0,47906,Austin Connelly,31
78,0,22621,Ben Curtis,31
78,0,01249,John Daly,31
78,0,08931,Glen Day,31
78,0,23638,Brendon de Jonge,31
78,0,47959,Bryson DeChambeau,31
78,0,27436,Graham DeLaet,31
78,0,23983,Luke Donald,31
