RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
78,0,25586,Takuya Taniguchi,.66,29.16,-7.32,29.44
79,0,01378,David Frost,.65,37.33,-28.62,27.63
80,40,20631,David McKenzie,.65,31.33,-9.62,29.48
81,0,24601,Tatsuya Mitsuhashi,.62,24.83,-6.47,29.14
82,0,01905,Joe Ozaki,.61,26.97,-29.33,14.19
83,34,20593,Greg Chalmers,.61,39.12,-25.93,34.85
84,0,21470,Daisuke Maruyama,.60,35.63,-33.74,16.28
85,0,22724,Martin Maritz,.60,34.05,-21.82,36.72
86,0,26329,Louis Oosthuizen,.60,30.46,-14.38,37.96
87,0,10823,Kiyoshi Murota,.59,32.80,-27.54,15.66
88,0,20928,Kiyoshi Maita,.58,26.54,-10.94,20.80
89,0,22034,Yasuharu Imano,.57,30.86,-42.29,20.91
90,0,20484,Thammanoon Sriroj,.57,29.67,-12.29,28.73
91,0,20566,Kaname Yokoo,.56,32.01,-35.95,34.66
92,0,21407,Arjun Atwal,.56,30.85,-27.25,23.69
93,0,24748,WC Liang,.56,22.32,-6.49,23.58
94,0,21943,Boonchu Ruangkit,.55,22.12,-10.51,24.71
95,0,23795,Nobuhiro Masuda,.55,28.54,-12.50,26.05
96,0,21489,Nobuhito Sato,.53,29.04,-49.96,24.34
97,0,20259,Hisayuki Sasaki,.52,27.18,-10.48,24.67
99,-1,24115,Makoto Inoue,.52,20.73,-1.92,20.37
100,-1,23821,Yusaku Miyazato,.52,20.71,-18.30,12.80
101,0,20160,Charlie Wi,.51,23.53,-15.11,21.53
102,-2,10912,Craig Perks,.51,27.90,-36.95,30.21
103,-1,25398,Ryuichi Oda,.51,22.27,-5.63,24.69
104,0,23063,Scott Hend,.50,25.07,-20.27,27.77
105,-2,01858,Tommy Nakajima,.50,19.97,-30.77,17.09
106,-2,26758,David Hearn,.49,19.73,-8.14,21.35
107,-1,26808,Tadahiro Takayama,.49,24.91,-21.22,17.66
108,-1,22328,Marc Cayeux,.48,19.22,-10.28,23.40
109,25,25274,Steven Bowditch,.48,19.14,-3.85,17.61
110,-2,20565,Shinichi Yokota,.47,25.64,-18.94,20.88
111,-6,22400,Hennie Otto,.47,21.39,-40.62,2.40
112,-3,20650,Jarrod Moseley,.44,26.03,-53.20,8.73
113,-3,22224,Euan Walters,.44,17.56,-14.71,21.11
114,-3,20929,Katsunori Kuwabara,.43,23.27,-27.04,20.22
115,-2,22307,Nozomi Kawahara,.43,23.88,-19.99,14.21
116,-4,22122,Andrew McLardy,.42,20.66,-21.16,29.05
117,8,24427,Chris Downes,.42,16.78,-17.73,6.28
118,-2,21736,Lian-Wei Zhang,.42,24.29,-45.56,15.10
119,-1,20992,Kazuhiko Hosokawa,.42,22.95,-18.04,19.01
120,-6,20573,Scott Laycock,.41,19.48,-35.21,15.45
121,-6,26341,Wade Ormsby,.41,16.55,-6.64,15.64
122,-3,20584,Stephen Scahill,.40,24.22,-19.65,18.92
123,3,20595,Craig Jones,.40,19.15,-19.54,15.05
124,-2,26301,James Nitties,.39,15.43,-1.88,13.20
125,-2,21134,Takashi Kanemoto,.38,20.22,-15.83,15.94
126,-5,21806,Paul Gow,.38,22.10,-21.91,17.35
127,23,10962,Bradley Hughes,.37,21.02,-6.51,25.05
128,-4,24399,Scott Gardiner,.37,14.64,-15.95,16.95
129,-2,08545,Glen Hnatiuk,.36,14.28,-26.00,6.68
130,0,20764,Desvonde Botes,.34,13.43,-7.20,19.80
131,-3,25023,Lin DO NOT USE,.33,19.37,-21.56,10.81
132,-3,11155,Katsuyoshi Tomori,.33,16.98,-21.81,9.00
133,-2,23363,Yoshiaki Mano,.33,16.26,-9.09,13.35
134,-2,12682,Hirofumi Miyase,.33,18.93,-36.47,4.71
135,-2,20976,Masayuki Kawamura,.31,13.40,-7.92,12.32
136,0,01313,Steve Elkington,.31,12.45,-34.60,14.88
137,-2,21350,Ryuji Imada,.31,15.08,-5.85,16.10
138,8,20686,Jeev Milkha Singh,.31,21.42,-11.68,21.48
139,-2,10107,Deane Pappas,.30,16.71,-17.10,17.08
140,-2,23061,Jason Dawes,.30,11.88,-9.35,6.36
141,-1,27770,Camilo Villegas,.30,11.83,-1.21,13.04
142,-3,22404,Titch Moore,.29,14.24,-16.49,17.37
143,-2,22115,Mardan Mamat,.28,11.38,-6.77,12.98
144,-1,22951,Azuma Yano,.28,15.46,-13.49,8.82
145,-1,24238,Mitsuhiro Tateyama,.28,14.55,-13.33,11.20
146,-1,24435,Martin Doyle,.27,10.94,-8.99,8.04
147,-5,24362,Amandeep Johl,.27,10.92,-4.41,9.62
148,-1,01659,Massy Kuramoto,.27,13.33,-8.28,3.84
149,-1,24514,Soushi Tajima,.27,14.51,-17.64,2.16
150,-1,21977,Jun Kikuchi,.26,13.88,-12.30,12.62
151,108,37416,T.C. Wang,.26,10.23,-3.67,10.31
152,0,20574,Mathew Goggin,.26,14.56,-17.37,8.73
153,31,25335,Marcus Both,.25,10.19,-4.18,7.75
154,-3,23718,Nathan Green,.25,11.07,-10.58,8.01
155,-2,20623,Gavin Coles,.25,15.45,-16.83,20.14
156,-2,22036,Mamo Osanai,.24,12.95,-11.27,11.24
157,0,22212,Craig Lile,.24,11.48,-12.63,12.58
158,-3,22919,Shigeru Nonaka,.24,12.91,-9.55,11.03
159,-1,24425,Adam Groom,.24,9.55,-6.44,11.17
160,0,20812,Tjaart van der Walt,.24,10.42,-12.18,8.70
186,-5,24998,Chen Yuan-chi,.18,7.23,-3.07,6.12
187,0,24580,Rahil Gangjee,.18,7.20,-1.50,8.70
188,-5,20940,Kenichi Kuboya,.17,10.69,-27.36,1.73
189,-3,25290,Kurt Barnes,.17,6.61,.00,6.61
190,-2,22064,Craig Spence,.16,6.50,-5.83,4.73
191,-6,23042,Kim Felton,.16,6.47,-8.94,5.12
192,-1,25052,Derek Gillespie,.16,6.38,-12.21,3.71
193,-1,25842,Jon Mills,.16,6.78,-5.87,4.25
194,-5,12753,David Morland IV,.16,8.01,-13.82,7.13
195,-5,23055,Adam Crawford,.16,6.26,-9.66,3.96
196,0,19975,Hendrick Buhrmann,.16,6.71,-4.12,4.98
197,-3,25441,Unho Park,.15,8.89,-6.66,8.60
198,0,22320,Bradley Heaven,.15,6.00,-3.99,9.60
199,0,26435,Angelo Que,.15,6.00,.00,6.00
200,-5,06078,Esteban Toledo,.15,10.57,-35.80,4.05
201,0,20568,Anthony Painter,.15,9.27,-10.01,8.00
203,-7,20418,Ariel Cañete,.14,5.75,-2.22,7.97
204,0,01876,Greg Norman,.14,5.69,-21.86,1.82
205,26,20679,Mark Murless,.14,5.67,-7.32,7.97
206,0,02077,Nobuo Serizawa,.14,7.05,-4.61,7.36
207,0,20701,Warren Abery,.14,5.64,.00,5.64
208,0,22038,Wayne Perske,.14,5.45,-2.54,4.21
209,0,26770,James Lepp,.14,5.40,-3.45,3.60
210,0,22039,Matthew Ecob,.13,5.40,-4.78,1.68
211,0,25279,Richard Moir,.13,5.35,-4.64,6.89
212,0,22372,Paul Marantz,.13,5.27,-3.61,4.56
213,0,19932,Nic Henning,.13,5.12,-7.77,6.72
214,0,06377,Jet Ozaki,.13,5.35,-9.60,5.60
215,0,20003,Hiroshi Goda,.13,6.80,-6.17,2.60
216,0,02284,Christopher Williams,.13,5.03,-3.38,6.24
217,0,20594,David Bransdon,.12,4.97,-9.76,5.84
218,0,25748,Hisao Ahara,.12,4.90,-.70,5.60
219,0,20771,Steven Alker,.12,6.55,-14.61,2.82
220,0,10565,Ian Leggatt,.12,4.79,-25.82,.00
221,41,20712,Craig Kamps,.12,4.78,-7.26,4.59
222,0,27561,Nick Flanagan,.12,4.77,-2.86,7.63
223,0,01803,Hajime Meshiai,.12,4.75,-12.35,.00
224,0,01435,Wayne Grady,.12,4.73,-7.34,7.20
225,0,20035,Rob McMillan,.12,4.73,-3.83,5.70
226,0,22402,Ulrich Van den Berg,.12,4.70,-3.20,6.00
227,0,22033,Wook-Soon Kang,.12,4.66,-5.24,5.75
228,0,20481,César Monasterio,.12,5.80,-4.41,5.19
229,0,12666,Jorge Berendt,.12,4.85,-9.02,3.74
230,0,24626,Daniel Alfredo Vancsik,.12,6.00,-6.31,7.26
231,0,11106,Frankie Minoza,.12,5.42,-4.09,3.28
232,0,24872,Tadahisa Inoue,.11,4.57,-2.67,4.14
233,10,22991,Gustavo Rojas,.11,5.80,-7.29,3.84
234,-5,01256,Rodger Davis,.11,4.48,.00,4.48
235,-5,20901,Michiel Bothma,.11,4.38,-8.63,7.00
236,34,20700,Des Terblanche,.11,4.29,-2.99,4.14
237,37,24674,Sung Lee,.11,4.26,-1.26,5.52
238,-6,29740,Brad Fritsch,.10,4.16,-.59,4.76
239,-6,21188,Tatsuhiko Takahashi,.10,4.11,-2.92,1.36
240,-6,25526,Juan Abbate,.10,4.05,-1.80,3.60
241,-6,25454,Alex Quiroz,.10,4.03,-6.06,3.60
242,0,20589,Shane Tait,.10,4.02,-5.55,3.12
243,-7,20752,Zaw Moe,.10,4.62,-18.33,.00
244,-7,27939,Matt McQuillan,.10,3.99,-.57,4.56
245,-6,24684,Shin Yong-jin,.10,3.92,-4.04,1.80
246,-5,12663,Phil Tataurangi,.10,3.81,-51.36,.00
247,-9,24461,Thomas Aiken,.09,3.77,-1.78,5.54
248,-6,22985,Miguel Fernandez,.09,3.75,-2.25,6.00
249,0,23491,Leonard Loxton,.09,3.75,-2.43,6.00
250,-6,20724,Nico Van Rensburg,.09,3.73,-2.77,3.86
251,-6,01514,Eduardo Herrera,.09,3.92,-3.64,3.60
252,-6,23364,Yui Ueda,.09,3.99,-3.32,3.72
253,-5,20748,Ashley Roestoff,.09,3.60,-5.72,.00
254,-5,25273,Andrew Buckle,.09,3.55,-11.28,3.52
255,-5,22048,Scott Barr,.09,3.45,-2.35,2.20
256,-5,24532,Chang Tse-peng,.09,3.42,-.56,3.42
257,-5,27663,Yuudai Maeda,.08,3.36,-.48,3.84
258,-5,07269,Greg Turner,.08,3.35,-14.83,.00
259,-19,27651,Hernán Rey,.08,3.34,-2.00,5.34
260,-6,24486,Adam Short,.08,3.30,-1.50,4.80
261,-5,26371,James Oh,.08,3.29,-3.43,.00
262,-5,25034,James McLean,.08,3.27,-3.86,2.96
263,38,27293,Simon Nash,.08,3.26,.00,3.26
264,-6,27733,Naruhito Ueda,.08,3.23,-.46,3.70
265,-10,22113,Wen-Teh Lu,.08,3.12,-3.49,3.50
266,0,20781,Gary Simpson,.08,3.12,-4.67,3.12
267,-4,21866,Kosaku Makisaka,.08,3.09,-.27,3.36
268,-4,24975,Masanori Kijima,.08,3.08,-.44,3.52
269,-9,20942,Tatsuo Takasaki,.08,3.04,-2.83,2.10
270,-5,24077,Matthew Millar,.07,2.97,-3.46,1.31
271,-5,20988,Shinichi Akiba,.07,3.08,-5.06,1.25
272,-25,25025,Lin Wen-ko,.07,2.89,-3.64,.00
273,-6,27687,Masaya Tomida,.07,2.87,-.41,3.28
274,-6,27402,Stuart Anderson,.07,2.85,-2.52,2.52
275,-6,26300,Matt Jones,.07,2.84,-.41,3.24
276,-15,24751,Harmeet Kahlon,.07,2.82,-2.67,1.80
277,41,20500,Kyi Hla Han,.07,2.79,-.97,2.44
278,-7,24853,Kazuhiro Shimizu,.07,2.75,-2.31,2.16
279,-7,23913,Masanori Kobayashi,.07,3.50,-5.90,1.20
280,-7,22477,Go Higaki,.07,3.55,-5.03,.00
281,-6,23076,Richard Best,.06,2.59,-1.55,4.14
282,-5,01517,Satoshi Higashi,.06,2.83,-5.25,1.44
283,-7,21179,Chang-Ting Yeh,.06,2.37,-1.22,1.32
284,0,20648,Marcus Cain,.06,2.37,-2.56,2.21
285,-7,25349,Tim Wilkinson,.06,2.31,-.39,2.46
286,-7,26364,Eddie Lee,.06,2.30,-4.85,2.52
287,-6,27652,Johan Kok,.06,2.28,-.15,2.44
288,-4,26444,Juvic Pagunsan,.06,2.25,-1.35,3.60
289,-3,22268,David Gleeson,.05,2.21,-5.33,1.72
290,-2,20678,Brett Liddle,.05,2.13,-2.53,2.82
291,-2,20802,Jean Hugo,.05,2.11,-10.87,1.32
292,-9,02036,Jim Rutledge,.05,2.26,-.77,2.58
293,-3,22760,Gaurav Ghei,.05,2.10,-.22,2.10
294,-3,25067,Lu Wei-chih,.05,2.10,-.30,2.40
295,-10,24677,Choi Gwang-soo,.05,2.04,-3.63,1.21
296,-3,27771,Scott Hawley,.05,2.02,-.29,2.31
297,-15,24219,Wes Heffernan,.05,2.02,-1.12,2.09
298,-4,24577,Katsufumi Okino,.05,2.00,.00,2.00
299,-19,26507,I J Jang,.05,2.00,-.29,2.29
300,-5,23636,Barry Painting,.05,1.97,-1.18,3.14
301,-5,20961,Kazuhiro Fukunaga,.05,1.96,-.28,2.24
302,-5,20621,Stephen Collins,.05,1.96,-7.77,2.76
303,-16,24679,Choi Sang-ho,.05,1.91,-2.24,1.82
304,-6,27583,Jose Trauwitz,.05,1.90,-1.83,2.10
305,-13,26888,Pat Giles,.05,1.89,-.78,1.47
306,-7,20749,Bradford Vaughan,.05,1.84,-9.09,.00
307,-7,26850,Craig Scott,.05,1.84,-3.39,2.10
308,-5,25160,Adam Fraser,.05,1.81,-4.67,1.21
309,-5,23634,Mike Lamb,.05,1.80,-3.65,.00
310,-5,21661,Mitsunori Harakawa,.04,1.78,-2.67,.00
311,-4,20737,André Cruse,.04,1.76,-4.05,2.34
312,-6,21180,Tony Carolan,.04,2.13,-7.55,1.25
313,-5,22949,Yoshiaki Kimura,.04,1.73,.00,1.73
314,-5,22231,Craig Carmichael,.04,1.72,-15.54,1.26
315,-4,28089,Jason Day,.04,1.70,.00,1.70
316,-6,22227,Ricky Schmidt,.04,1.70,-.15,1.70
317,-4,20949,Toshikazu Sugihara,.04,1.68,-.24,1.92
318,-6,22597,Masao Nakajima,.04,1.68,-.24,1.92
319,-5,21304,Satoshi Oide,.04,1.68,-2.51,.00
320,0,25486,Sushi Ishigaki,.04,1.65,-1.10,1.65
321,-5,21850,Darren Griff,.04,1.62,-2.12,1.71
322,-5,25562,Andres Romero,.04,1.62,.00,1.62
323,-21,22095,No-Seok Park,.04,1.59,-.23,1.82
324,-5,01192,T.C. Chen,.04,1.58,-2.90,1.35
325,-4,20785,Adrian Percey,.04,1.58,-5.60,2.52
326,-6,25056,Dave Lévesque,.04,1.58,-.23,1.80
327,-5,23804,Andrew Tschudin,.04,1.57,-4.07,1.23
328,-5,21143,Dion Fourie,.04,1.55,-.93,2.48
329,-5,01824,Yoshinori Mizumaki,.04,1.53,-3.86,.00
330,-4,27940,Diego Vanegas,.04,1.50,-.90,2.40
331,-6,21415,Alan Michell,.04,1.50,-1.33,1.30
332,-5,22081,Mauricio Molina,.04,1.47,-1.43,2.10
333,-18,21534,Hiroya Kamide,.04,1.47,-1.67,.00
334,-6,27200,Cory Jones,.04,1.44,-.86,1.25
335,0,25278,Dean Alaban,.04,1.44,-.46,1.44
336,-5,20675,Bobby Lincoln,.04,1.43,-5.72,.00
337,-7,24093,Ryan Reid,.04,1.80,-2.58,1.20
338,0,20698,Adilson da Silva,.03,1.35,-1.49,2.16
339,-3,27386,Dustin Risdon,.03,1.35,-1.80,.00
340,-5,20038,Bryan DeCorso,.03,1.35,-2.58,.00
341,-4,23516,Wes Martin,.03,1.35,-.90,1.20
342,-3,26881,Jarrod Lyle,.03,1.34,.00,1.34
343,-2,24536,Anthony Summers,.03,1.32,-1.75,1.32
344,-4,24519,Lin Chie-hsiang,.03,1.32,-1.13,1.32
345,-3,10964,Clinton Whitelaw,.03,1.32,-1.32,.00
346,-2,21597,Toyokazu Hioki,.03,1.31,.00,1.31
347,-4,21185,Takao Nogami,.03,1.31,.00,1.31
348,-3,24242,Fumihiro Ebine,.03,1.29,-.43,1.72
349,-3,28093,Miguel Angel Carballo,.03,1.28,.00,1.28
350,-21,20505,Lucas Parsons,.03,1.27,-5.35,1.25
351,-4,25653,Yoshinobu Tsukada,.03,1.26,-2.96,.00
352,-4,26607,Shannon Beck,.03,1.24,.00,1.24
353,0,24039,Prom Meesawat,.03,1.20,.00,1.20
354,-2,24583,Ashok Kumar,.03,1.20,.00,1.20
355,-22,21974,Hirokazu Kuniyoshi,.03,1.39,-4.08,.00
356,-24,23005,Arjun Singh,.03,1.18,-5.10,.00
357,-4,26741,Regis Gustave,.03,1.16,-1.31,.00
358,-4,24810,Takashi Iwamoto,.03,1.15,-.69,1.54
359,-3,21250,Hirokazu Hagiwara,.03,1.13,-.16,1.30
360,-3,26552,Yutaka Horinouchi,.03,1.13,-1.30,1.30
361,-3,20747,Grant Muller,.03,1.13,-3.38,1.80
362,-3,02322,Richard Zokol,.03,1.13,-2.32,.00
363,-3,25940,Yoshikazu Haku,.03,1.12,-.16,1.28
364,-30,20636,Andrew Bonhomme,.03,1.11,-7.11,.00
365,-4,20172,Brian Wright,.03,1.10,-.16,1.26
366,-4,20677,Dean van Staden,.03,1.10,-1.97,.00
367,-4,22902,Rafael Ponce,.03,1.09,-.36,1.45
368,-3,26656,Shigeru Harimoto,.03,1.08,-1.08,.00
369,-5,21530,Tsuneyuki Nakajima,.03,1.08,-1.08,.00
370,-4,22569,Yuji Takagi,.03,1.07,-.15,1.22
371,-4,25916,Riki Ikeda,.03,1.06,-.15,1.22
372,-22,27973,Bum-sik Kim,.03,1.06,-.15,1.21
373,-24,24530,Nam Young-woo,.03,1.06,-.15,1.21
374,-23,27974,Sung Kang,.03,1.06,-.15,1.21
375,-3,27312,Yasuhiko Takashima,.03,1.05,-.35,1.40
376,-8,26765,Lee Williamson,.03,1.05,-1.80,.00
377,-4,20703,Paul Blaikie,.03,1.05,-.15,1.20
378,-8,22755,David Faught,.03,1.05,-1.05,1.20
379,-8,20575,Grant Dodd,.03,1.05,-2.16,1.68
380,-11,22051,Ben Ferguson,.03,1.05,-.15,1.20
381,-7,26908,Yuta Ikeda,.03,1.03,-1.03,.00
382,-7,25692,Akio Sadakata,.03,1.02,-1.25,.00
383,-7,26771,Dan Swanson,.03,1.01,-.61,1.62
384,-6,25316,David Kang,.03,1.01,-.34,1.35
385,-8,25263,Tyrol Auret,.03,1.01,-2.48,1.62
