RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. (INCHES),TOTAL ROUNDS,AVG DIST.,BEST ROUND
52,0,20396,Lee Westwood,76' 0",36498,40,424,1004001825
55,0,27644,Brian Harman,75' 10",80044,88,426,3701001893
56,0,21209,Sergio Garcia,75' 9",39984,44,428,4104001731
56,0,27064,Jhonattan Vegas,75' 9",62707,69,426,1301002085
58,0,23135,Tim Clark,75' 7",45362,50,425,3803001811
58,0,28308,Troy Kelly,75' 7",46264,51,427,4301002398
58,0,26331,Charl Schwartzel,75' 7",36293,40,427,3802002033
61,0,08725,Tom Gillis,75' 5",62447,69,424,3901001922
62,0,29478,Kevin Kisner,75' 4",47909,53,423,2502001567
63,0,27936,Martin Laird,75' 3",48776,54,422,4002001498
63,0,24361,Pat Perez,75' 3",62319,69,424,1502001861
65,0,28307,Matt Every,75' 2",57747,64,424,1501001796
66,0,33419,Cameron Tringale,75' 1",69383,77,422,2102001625
67,0,10213,Dicky Pride,75' 0",44109,49,422,3001001583
68,0,23638,Brendon de Jonge,74' 10",91607,102,420,2702002259
69,0,22371,Aaron Baddeley,74' 9",49343,55,420,2401001674
69,0,23204,Gary Christian,74' 9",67295,75,420,3001001814
69,0,24490,George McNeill,74' 9",63682,71,419,2401001925
72,0,27141,J.B. Holmes,74' 7",69785,78,418,0504001759
73,0,33120,Mark Anderson,74' 6",54546,61,418,3002001372
73,0,28093,Miguel Angel Carballo,74' 6",50958,57,418,0401001596
73,0,35139,Richard Lee,74' 6",50953,57,417,3302001573
76,0,27974,Sung Kang,74' 5",55353,62,420,0201001735
77,0,25892,Steve Wheatcroft,74' 4",37444,42,417,2201001475
78,0,30925,Dustin Johnson,74' 2",47151,53,418,4104001786
78,0,01724,Jeff Maggert,74' 2",69410,78,416,3704001609
80,0,28259,Sangmoon Bae,74' 0",50593,57,417,1303001810
80,0,24494,Erik Compton,74' 0",56803,64,417,3301001602
80,0,25240,D.A. Points,74' 0",71029,80,416,3902001499
83,0,06573,Brandt Jobe,73' 11",39901,45,414,2703001366
84,0,11123,Chris Couch,73' 10",47825,54,413,3001001445
85,0,29910,Blake Adams,73' 8",77796,88,416,3901001768
85,0,29222,Billy Hurley III,73' 8",50372,57,417,4503001766
85,0,22961,David Mathis,73' 8",61007,69,415,1904001761
85,0,20572,Rod Pampling,73' 8",60964,69,412,2902002160
89,0,27963,Chris Stroud,73' 7",66259,75,415,1401002057
90,0,32366,Kevin Chappell,73' 6",63469,72,415,0202001512
90,0,29289,S.Y. Noh,73' 6",74972,85,414,2202002069
92,0,01116,Michael Bradley,73' 5",48471,55,413,1702001678
92,0,01766,Billy Mayfair,73' 5",68697,78,413,4502001864
94,0,33122,Russell Knox,73' 4",49291,56,411,1902001555
94,0,24140,Sean O'Hair,73' 4",66851,76,412,4301002102
96,0,30711,Colt Knost,73' 3",58912,67,411,3801001464
96,0,20645,John Senden,73' 3",54473,62,410,1502001736
98,0,19846,Brian Gay,73' 2",68477,78,414,3702001502
99,0,20070,Matt Bettencourt,73' 1",52604,60,412,2002001531
99,0,20593,Greg Chalmers,73' 1",65751,75,413,0501001726
99,0,29420,Billy Horschel,73' 1",42076,48,410,2703001588
102,0,32334,Charlie Beljan,73' 0",37686,43,413,4501001776
102,0,21961,Charles Howell III,73' 0",67423,77,411,1702001756
102,0,25345,Carl Pettersson,73' 0",70050,80,410,2302001555
105,0,32200,Roberto Castro,72' 10",65580,75,408,4502001847
105,0,32102,Rickie Fowler,72' 10",57657,66,409,0504001914
105,0,25457,Alexandre Rocha,72' 10",43719,50,408,4502001612
108,0,20850,Daniel Chopra,72' 9",37535,43,411,2502001517
108,0,34099,Harris English,72' 9",75981,87,409,0201001511
108,0,23621,Rory Sabbatini,72' 9",62822,72,409,0304001616
111,0,20229,Stewart Cink,72' 8",47089,54,410,1502001689
111,0,25396,Kevin Na,72' 8",56666,65,410,4004001505
111,0,22046,Geoff Ogilvy,72' 8",47962,55,409,1902001461
111,0,06527,Steve Stricker,72' 8",47080,54,407,3504001437
115,0,27302,Garth Mulroy,72' 7",40073,46,408,2904001838
116,0,25632,Jimmy Walker,72' 6",79144,91,410,4001001859
117,0,24507,Jason Bohn,72' 5",57372,66,407,1503001756
117,0,30852,Ryo Ishikawa,72' 5",32147,37,405,2501001372
119,0,27120,Troy Matteson,72' 4",72055,83,407,1001001729
119,0,22913,John Rollins,72' 4",61641,71,406,2703001924
119,0,27770,Camilo Villegas,72' 4",63388,73,405,0502001824
122,0,08075,Jerry Kelly,72' 3",63288,73,405,2303001843
122,0,28237,Rory McIlroy,72' 3",34697,40,407,2401001355
122,0,30692,Scott Stallings,72' 3",58989,68,406,3102001862
122,0,29518,Brendan Steele,72' 3",55511,64,406,2403001655
126,0,02206,David Toms,72' 2",38114,44,404,1303001448
127,0,28455,Will Claxton,72' 1",74404,86,405,4503001796
127,0,29476,Kyle Reifers,72' 1",64024,74,406,3002001567
129,0,27466,Spencer Levin,72' 0",57047,66,405,2401001844
130,0,20766,Padraig Harrington,71' 11",38840,45,404,1301002351
130,0,22378,Trevor Immelman,71' 11",49172,57,403,2402001654
132,0,21731,Freddie Jacobson,71' 10",37929,44,402,2501001609
132,0,26300,Matt Jones,71' 10",37908,44,402,4804001464
134,0,23325,Vaughn Taylor,71' 9",55097,64,407,1503001695
135,0,29479,Scott Brown,71' 8",43877,51,404,2901001815
136,0,30926,Chris Kirk,71' 7",73054,85,405,2304001506
137,0,31558,J.J. Killeen,71' 6",72081,84,402,2502001808
137,0,26287,Roland Thatcher,71' 6",37758,44,400,2901001720
139,0,23548,Bill Lunde,71' 5",57406,67,401,3003001374
140,0,10885,Robert Allenby,71' 4",56500,66,401,2701001530
140,0,19970,Robert Karlsson,71' 4",35103,41,398,4804001514
140,0,27330,Josh Teater,71' 4",71038,83,399,1403001729
143,0,06004,Stephen Ames,71' 2",33320,39,400,2502001196
143,0,30944,Jason Kokrak,71' 2",58904,69,399,4401001657
145,0,24781,Hunter Mahan,71' 1",54566,64,397,1503002065
145,0,27933,John Merrick,71' 1",61403,72,398,2503001700
145,0,20691,Greg Owen,71' 1",65696,77,398,1403001834
148,0,34021,Bud Cauley,71' 0",77513,91,400,3302001868
148,0,27060,John Mallinger,71' 0",53649,63,400,2801001531
148,0,25834,Daniel Summerhays,71' 0",57943,68,401,2301001780
151,0,27436,Graham DeLaet,70' 8",60209,71,396,4001001923
151,0,10809,Jim Furyk,70' 8",55102,65,396,1301001523
151,0,24924,Bill Haas,70' 8",51737,61,399,4002001631
151,0,01706,Davis Love III,70' 8",44094,52,398,0604001461
155,0,20098,Stuart Appleby,70' 7",55045,65,394,3701001591
155,0,22548,Patrick Sheehan,70' 7",37264,44,399,4501001839
157,0,01797,Rocco Mediate,70' 6",49096,58,395,2001001596
158,0,21407,Arjun Atwal,70' 4",55725,66,396,1303001687
158,0,01941,Tom Pernice Jr.,70' 4",43908,52,396,2802001522
160,0,12782,Tim Herron,70' 3",64068,76,393,4301001649
161,0,32698,Bobby Gates,70' 2",64011,76,393,3001001991
162,0,06251,Chris DiMarco,70' 0",60490,72,396,2301001551
162,0,23903,Stephen Gangluff,70' 0",36115,43,392,4402001413
162,0,21878,Mark Wilson,70' 0",57111,68,392,0302001927
165,0,01320,Bob Estes,69' 10",54459,65,393,2104001872
165,0,31323,Gary Woodland,69' 10",44429,53,394,1303001370
167,0,06567,Vijay Singh,69' 9",67782,81,392,2203001564
168,0,12510,Chad Campbell,69' 7",60924,73,391,1403001361
168,0,23788,D.J. Trahan,69' 7",51741,62,389,4402001606
170,0,20574,Mathew Goggin,69' 5",45789,55,388,4404001761
171,0,06522,Ernie Els,69' 4",54052,65,387,4101001457
172,0,28087,Kris Blanks,69' 2",49806,60,390,1501001612
173,0,24846,Ricky Barnes,69' 0",67900,82,388,3001001723
174,0,25804,Bubba Watson,68' 10",42129,51,387,0501001571
175,0,26476,Chez Reavie,68' 9",54476,66,387,1203001260
176,0,12716,Charley Hoffman,68' 7",62551,76,385,2904001586
177,0,24604,Hunter Haas,68' 5",42673,52,385,1502001739
177,0,22348,Nick O'Hern,68' 5",55830,68,385,2404001974
179,0,06034,Marco Dawson,68' 4",37725,46,385,1502001494
180,0,10860,Justin Leonard,68' 1",55524,68,384,2802001767
180,0,27214,Kevin Streelman,68' 1",62929,77,382,2401001523
182,0,26289,Boo Weekley,67' 11",47242,58,380,2502001665
183,0,06036,Scott Dunlap,67' 6",37278,46,379,4804001850
184,0,22293,Heath Slocum,67' 4",60615,75,376,4304001783
185,0,26679,Kevin Stadler,67' 2",56454,70,376,4004001577
186,0,26851,Marc Leishman,66' 10",60945,76,376,1503001760
187,0,20848,Ángel Cabrera,66' 8",29597,37,375,4501001491
188,0,23353,J.J. Henry,66' 3",56432,71,373,3302001397
189,0,24357,K.J. Choi,66' 1",44387,56,374,2402001256
190,0,22582,Kyle Thompson,65' 7",29104,37,366,2502001442
191,0,30110,Kyle Stanley,64' 11",54515,70,363,0502001798
