RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
85,0,23322,Brett Wetterich,5.0
97,0,21407,Arjun Atwal,4.9
97,0,06251,Chris DiMarco,4.9
97,0,27141,J.B. Holmes,4.9
97,0,21959,Ted Purdy,4.9
97,0,22293,Heath Slocum,4.9
97,0,06595,Kevin Sutherland,4.9
97,0,10423,Mike Weir,4.9
104,0,01024,Billy Andrade,4.8
104,0,06034,Marco Dawson,4.8
104,0,12760,Danny Ellis,4.8
104,0,08075,Jerry Kelly,4.8
104,0,01761,Len Mattiace,4.8
104,0,01948,Tim Petrovic,4.8
104,0,07013,Wes Short Jr.,4.8
111,0,20766,Padraig Harrington,4.7
111,0,21961,Charles Howell III,4.7
111,0,01599,Steve Jones,4.7
111,0,01766,Billy Mayfair,4.7
111,0,01823,Larry Mize,4.7
111,0,26596,Ryan Moore,4.7
111,0,21949,Joe Ogilvie,4.7
111,0,01928,Corey Pavin,4.7
111,0,08375,Paul Stankowski,4.7
120,0,23048,Eric Axley,4.6
120,0,24358,Robert Garrigus,4.6
120,0,22892,Jason Gore,4.6
120,0,21350,Ryuji Imada,4.6
120,0,20634,Peter Lonard,4.6
120,0,01724,Jeff Maggert,4.6
120,0,24140,Sean O'Hair,4.6
127,0,20121,Todd Fischer,4.5
127,0,21805,Harrison Frazar,4.5
127,0,01388,Robert Gamez,4.5
127,0,06575,Dudley Hart,4.5
127,0,01577,Lee Janzen,4.5
127,0,27120,Troy Matteson,4.5
127,0,06350,Bob May,4.5
127,0,02223,Bob Tway,4.5
127,0,25804,Bubba Watson,4.5
136,0,01042,Paul Azinger,4.4
136,0,01219,John Cook,4.4
136,0,01226,Fred Couples,4.4
136,0,21753,Brian Davis,4.4
136,0,06012,Greg Kraft,4.4
136,0,01707,Steve Lowery,4.4
136,0,02214,Kirk Triplett,4.4
136,0,20812,Tjaart van der Walt,4.4
136,0,12755,Vance Veazey,4.4
136,0,25632,Jimmy Walker,4.4
136,0,23349,Charles Warren,4.4
147,0,23409,James Driscoll,4.3
147,0,20378,Mathias Grönberg,4.3
147,0,10860,Justin Leonard,4.3
147,0,21470,Daisuke Maruyama,4.3
147,0,20691,Greg Owen,4.3
147,0,21660,Jason Schultz,4.3
147,0,23788,D.J. Trahan,4.3
147,0,19913,Ron Whittaker,4.3
155,0,12823,Carlos Franco,4.2
155,0,01685,J.L. Lewis,4.2
155,0,22548,Patrick Sheehan,4.2
155,0,02101,Joey Sindelar,4.2
159,0,19881,Robert Damron,4.1
159,0,26360,Bubba Dickerson,4.1
159,0,12782,Tim Herron,4.1
159,0,20094,Jonathan Kaye,4.1
159,0,01619,Skip Kendall,4.1
159,0,12662,Thomas Levet,4.1
159,0,25240,D.A. Points,4.1
166,0,07223,Brian Bateman,4.0
166,0,20472,Alex Cejka,4.0
166,0,01249,John Daly,4.0
166,0,25935,John Engler Jr.,4.0
166,0,20574,Mathew Goggin,4.0
166,0,01887,Mark O'Meara,4.0
172,0,08123,Jeff Brehaut,3.9
172,0,20105,Jeff Gove,3.9
172,0,06643,Paul Goydos,3.9
172,0,24924,Bill Haas,3.9
172,0,11011,Mike Sposa,3.9
177,0,20099,Doug Barron,3.8
177,0,24980,Scott Gutschewski,3.8
179,0,01035,Tommy Armour III,3.7
179,0,08835,Kris Cox,3.7
179,0,10565,Ian Leggatt,3.7
179,0,24912,Will MacKenzie,3.7
179,0,20548,Hidemichi Tanaka,3.7
184,0,23673,Michael Connell,3.6
184,0,11123,Chris Couch,3.6
184,0,01473,Todd Hamilton,3.6
184,0,27943,Matt Hansen,3.6
184,0,28780,Nicholas Thompson,3.6
189,0,25936,Alex Aragon,3.5
189,0,20593,Greg Chalmers,3.5
189,0,24361,Pat Perez,3.5
192,0,23307,Roger Tambellini,3.2
193,0,01132,Mark Brooks,3.0
193,0,23616,Ryan Hietala,3.0
193,0,25842,Jon Mills,3.0
196,0,08385,Omar Uresti,2.9
