RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,20593,Greg Chalmers,41.2
2,0,28089,Jason Day,46.2
3,0,34466,Peter Malnati,66.6
4,0,25834,Daniel Summerhays,74.3
5,0,26951,Johnson Wagner,79.0
6,0,29221,Webb Simpson,81.4
7,0,47993,Denny McCarthy,85.3
8,0,27349,Alex Noren,89.2
9,0,29478,Kevin Kisner,99.3
10,0,48084,Wesley Bryan,106.4
11,0,01810,Phil Mickelson,107.5
12,0,24138,Ian Poulter,107.6
13,0,29420,Billy Horschel,108.1
14,0,37454,Whee Kim,109.1
15,0,31646,Emiliano Grillo,110.0
16,0,35461,Beau Hossler,110.2
17,0,28252,Seamus Power,110.8
18,0,32150,Michael Thompson,112.3
19,0,36699,Patrick Rodgers,112.7
20,0,32102,Rickie Fowler,114.6
21,0,46435,Austin Cook,120.3
21,0,26476,Chez Reavie,120.3
23,0,27095,Nick Watney,121.3
24,0,25572,Graeme McDowell,125.2
25,0,27649,Brandt Snedeker,127.7
26,0,19846,Brian Gay,128.2
27,0,34563,Chesson Hadley,132.6
28,0,29926,Danny Lee,133.8
29,0,24781,Hunter Mahan,143.7
30,0,31420,Anirban Lahiri,146.7
31,0,31560,Brian Stuard,148.3
32,0,25240,D.A. Points,149.2
33,0,29485,Brett Stegmaier,149.3
34,0,34174,John Huh,150.3
35,0,23108,Matt Kuchar,150.4
36,0,46501,Ollie Schniederjans,151.3
37,0,34098,Russell Henley,152.1
38,0,23541,Ben Crane,152.5
39,0,29223,Sam Saunders,153.8
40,0,47347,Adam Schenk,154.3
41,0,25364,Paul Casey,155.1
42,0,25396,Kevin Na,155.2
43,0,08793,Tiger Woods,157.6
44,0,34409,David Lingmerth,158.3
45,0,31202,William McGirt,158.4
46,0,40058,Zac Blair,159.3
47,0,33448,Justin Thomas,159.4
48,0,24846,Ricky Barnes,162.3
49,0,22405,Justin Rose,163.0
50,0,34363,Tyrrell Hatton,163.3
51,0,10809,Jim Furyk,163.5
52,0,39327,Ben Silverman,164.6
53,0,27895,Jonas Blixt,165.0
54,0,49964,Aaron Wise,165.3
55,0,33410,Andrew Landry,165.9
56,0,24024,Zach Johnson,167.0
57,0,30911,Tommy Fleetwood,167.5
58,0,46601,Trey Mullinax,168.7
