RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
101,0,06373,José María Olazábal,4.09,458677,11226300
102,0,20498,Briny Baird,4.04,812000,20106000
103,0,19958,Miguel Angel Jiménez,4.01,464457,11578300
104,0,01139,Olin Browne,3.97,815636,20538000
105,0,01724,Jeff Maggert,3.84,713606,18588300
106,0,20400,Michael Campbell,3.76,326191,8672300
107,0,08931,Glen Day,3.68,715779,19468000
108,0,01185,Brandel Chamblee,3.63,582085,16014300
109,0,02099,Scott Simpson,3.62,512530,14166000
110,0,21806,Paul Gow,3.61,608382,16830000
111,0,20593,Greg Chalmers,3.58,692169,19324000
111,0,22405,Justin Rose,3.58,30755,858300
111,0,20937,Nicolas Vanhootegem,3.58,30755,858300
114,0,01938,David Peoples,3.52,712656,20268000
115,0,12461,Paul McGinley,3.51,133078,3794300
116,0,01553,John Huston,3.50,505252,14422300
117,0,01920,Craig Parry,3.47,503923,14536000
118,0,22046,Geoff Ogilvy,3.42,525337,15348300
119,0,21180,Tony Carolan,3.38,20697,612000
120,0,06004,Stephen Ames,3.35,574451,17154000
121,0,01619,Skip Kendall,3.33,753701,22618000
121,0,02010,Loren Roberts,3.33,584071,17518300
123,0,01313,Steve Elkington,3.21,437199,13630300
123,0,20436,Garrett Willis,3.21,684037,21330000
125,0,11011,Mike Sposa,3.12,576311,18450000
126,0,01943,Chris Perry,3.11,568391,18292300
127,0,01928,Corey Pavin,3.07,458400,14916300
127,0,08385,Omar Uresti,3.07,47450,1548000
129,0,20094,Jonathan Kaye,3.03,683210,22528000
130,0,01761,Len Mattiace,3.02,592780,19656000
131,0,06350,Bob May,3.01,534936,17788300
131,0,02110,Jerry Smith,3.01,592029,19674000
133,0,01361,Dan Forsman,2.97,456194,15372000
134,0,06078,Esteban Toledo,2.95,683751,23166000
135,0,01876,Greg Norman,2.92,256310,8776000
136,0,01378,David Frost,2.89,504376,17436300
137,0,01887,Mark O'Meara,2.88,438620,15222300
138,0,06332,Neal Lancaster,2.87,657579,22896000
139,0,20043,Edward Fryatt,2.83,572820,20232000
140,0,01196,Brian Claar,2.82,129519,4590000
140,0,24956,Mikko Ilonen,2.82,91194,3234300
142,0,01823,Larry Mize,2.81,440178,15678000
142,0,02245,Grant Waite,2.81,539227,19206000
144,0,19824,Craig Barlow,2.78,414138,14886000
145,0,01226,Fred Couples,2.75,385983,14016300
146,0,20566,Kaname Yokoo,2.73,477989,17532000
147,0,08633,Per-Ulrik Johansson,2.70,510487,18892000
148,0,01796,Mark McNulty,2.68,75000,2794300
149,0,23034,Brent Schwarzrock,2.61,322336,12348000
150,0,10457,Frank Nobilo,2.60,462649,17820000
151,0,24739,Katsumune Imai,2.57,14318,558000
152,0,10944,Thomas Bjørn,2.55,163779,6412300
153,0,01093,Ronnie Black,2.54,271685,10710000
154,0,12823,Carlos Franco,2.52,486665,19318300
155,0,23157,Richard Johnson,2.50,18028,720000
155,0,01685,J.L. Lewis,2.50,508618,20322000
155,0,12682,Hirofumi Miyase,2.50,25000,1000000
155,0,20820,Patrik Sjöland,2.50,25000,1000000
159,0,20095,Carl Paulson,2.48,508207,20478300
160,0,10912,Craig Perks,2.45,457127,18666000
161,0,01323,Brad Fabel,2.41,140940,5850000
162,0,24925,Jonathan Byrd,2.33,8400,360000
162,0,06012,Greg Kraft,2.33,503604,21610000
164,0,01203,Russ Cochran,2.30,362556,15768000
165,0,23614,Rich Beem,2.29,460564,20070000
166,0,20569,Richard Green,2.25,19311,858300
167,0,01157,Tom Byrum,2.23,391924,17586000
168,0,20992,Kazuhiko Hosokawa,2.22,29944,1350000
168,0,02246,Duffy Waldorf,2.22,427461,19228300
170,0,08545,Glen Hnatiuk,2.21,434523,19620000
171,0,01326,Nick Faldo,2.20,215960,9822300
172,0,24502,Adam Scott,2.19,93025,4242300
173,0,01905,Joe Ozaki,2.18,271202,12442300
174,0,06036,Scott Dunlap,2.15,420777,19594000
175,0,10425,Jay Williamson,2.14,476030,22284000
176,0,20474,Phillip Price,2.13,113405,5324300
177,0,01098,Jay Don Blake,2.12,436576,20628000
178,0,10565,Ian Leggatt,2.11,368861,17514000
179,0,06090,Jim McGovern,2.09,271494,13014000
180,0,06431,Jean Van de Velde,2.08,247013,11866300
181,0,06573,Brandt Jobe,2.07,407065,19620000
181,0,02002,John Riegger,2.07,342221,16506000
183,0,08339,Spike McRoy,2.06,401653,19494000
183,0,19817,Michael Muehr,2.06,409249,19836000
183,0,12663,Phil Tataurangi,2.06,141581,6876000
183,0,02294,Willie Wood,2.06,196113,9540000
187,0,08993,Franklin Langham,2.03,332538,16408000
188,0,02159,Curtis Strange,2.01,148632,7380000
189,0,06643,Paul Goydos,2.00,375557,18756000
190,0,10962,Bradley Hughes,1.93,406258,21078000
191,0,23983,Luke Donald,1.92,80747,4212000
192,0,06809,Bob Burns,1.91,353045,18486000
193,0,20791,Mark Johnson,1.89,13600,720000
193,0,02279,Mark Wiebe,1.89,308791,16374300
195,0,07867,Woody Austin,1.87,406352,21708000
196,0,20634,Peter Lonard,1.85,91172,4926300
197,0,01175,Jim Carter,1.84,345926,18756000
197,0,08553,Lee Porter,1.84,346461,18864000
199,0,01475,Donnie Hammond,1.81,152697,8424000
200,0,23125,Brad Elder,1.79,396967,22140000
201,0,01063,Ben Bates,1.78,197190,11070000
202,0,01014,Fulton Allem,1.71,241680,14148000
202,0,12602,Dean Wilson,1.71,30055,1758300
204,0,02267,D.A. Weibring,1.68,99843,5958000
205,0,22621,Ben Curtis,1.67,6020,360000
205,0,06315,Pete Jordan,1.67,386087,23166000
207,0,07569,Mark Carnevale,1.62,25016,1548000
208,0,02322,Richard Zokol,1.60,32802,2052000
209,0,06515,Shaun Micheel,1.59,351094,22050000
209,0,20601,Gary Orr,1.59,58862,3694300
211,0,01771,Blaine McCallister,1.58,280588,17784000
211,0,06613,Tommy Tolles,1.58,304644,19242000
213,0,06034,Marco Dawson,1.55,172738,11142000
213,0,21007,Gabriel Hjertstedt,1.55,296273,19062000
213,0,08881,Tripp Isenhour,1.55,299452,19296000
213,0,12753,David Morland IV,1.55,279876,18072000
213,0,21949,Joe Ogilvie,1.55,343189,22188300
218,0,02065,Rick Schuller,1.52,14250,936000
219,0,25791,Michael Christensen,1.51,7616,504000
219,0,02218,Ted Tryba,1.51,308048,20412000
221,0,01599,Steve Jones,1.50,264455,17616300
222,0,11653,Paul Curry,1.49,12792,858300
222,0,12760,Danny Ellis,1.49,242486,16254000
224,0,23903,Stephen Gangluff,1.47,22475,1530000
224,0,02133,Craig Stadler,1.47,196072,13312000
226,0,01559,Hale Irwin,1.46,13164,900000
227,0,01388,Robert Gamez,1.43,193525,13518000
228,0,20396,Lee Westwood,1.42,76821,5404300
229,0,06741,Gene Fieger,1.41,19573,1386000
229,0,02131,Mike Springer,1.41,81141,5760000
231,0,01118,Gordon Brand Jr.,1.40,12016,858300
232,0,01668,Jeffrey Lankford,1.39,21775,1566000
233,0,23857,Neil Cheetham,1.38,11873,858300
234,0,23355,Alexandre Balicki,1.37,11765,858300
234,0,12662,Thomas Levet,1.37,11765,858300
236,0,01926,Steve Pate,1.36,271966,20008000
236,0,02241,Bobby Wadkins,1.36,4886,360000
238,0,21098,Scott Henderson,1.35,11551,858300
239,0,20574,Mathew Goggin,1.34,283164,21186000
240,0,01142,Bart Bryant,1.33,73884,5562000
241,0,01143,Brad Bryant,1.31,12760,972000
242,0,01039,Perry Arthur,1.27,10317,810000
242,0,01487,Jeff Hart,1.27,219385,17262000
242,0,01948,Tim Petrovic,1.27,11442,900000
245,0,10213,Dicky Pride,1.26,206021,16416000
246,0,20771,Steven Alker,1.25,8550,684000
247,0,12661,Todd Barranger,1.22,7700,630000
247,0,24355,Kevin Blanton,1.22,7264,594000
249,0,19904,Paul Lawrie,1.20,69311,5782300
250,0,01701,Bob Lohr,1.19,4300,360000
251,0,01191,Barry Cheesman,1.18,109634,9306000
251,0,12388,Michael Clark II,1.18,236990,20106000
251,0,19822,Bobby Cochran,1.18,7455,630000
251,0,08083,Michael Combs,1.18,7208,612000
255,0,02191,Tim Thelen,1.17,51780,4410000
256,0,01374,Robin Freeman,1.16,248543,21474000
257,0,20548,Hidemichi Tanaka,1.15,65363,5674300
258,0,01035,Tommy Armour III,1.14,238091,20826000
258,0,12705,Cliff Kresge,1.14,220649,19350000
258,0,21878,Mark Wilson,1.14,13727,1206000
261,0,10649,Tom Scherrer,1.12,212090,18874000
262,0,22290,Rob Bradley,1.11,7000,630000
262,0,01495,Morris Hatalsky,1.11,4000,360000
264,0,23135,Tim Clark,1.10,21750,1980000
265,0,20831,Emanuele Canonica,1.09,132869,12168000
266,0,08123,Jeff Brehaut,1.08,175045,16218000
266,0,01418,Bill Glasson,1.08,180441,16704000
266,0,08337,Mike Heinen,1.08,50837,4698000
266,0,07235,John Morse,1.08,3880,360000
270,0,25052,Derek Gillespie,1.07,7296,684000
270,0,12714,Chris Tidland,1.07,191737,17856000
272,0,20029,Notah Begay III,1.06,100537,9442000
273,0,06214,Guy Boros,1.02,15088,1476000
273,0,10195,Tim Conley,1.02,3680,360000
273,0,22051,Ben Ferguson,1.02,187970,18414000
273,0,01824,Yoshinori Mizumaki,1.02,5520,540000
277,0,10963,Jimmy Green,1.01,213941,21114000
278,0,01116,Michael Bradley,1.00,47885,4788000
278,0,06514,Kevin Johnson,1.00,205241,20484000
278,0,22293,Heath Slocum,1.00,45669,4572000
281,0,02020,Eduardo Romero,.99,54373,5502300
282,0,24511,Thongchai Jaidee,.98,8862,900000
282,0,23533,Anthony Kang,.98,8862,900000
282,0,02224,Greg Twiggs,.98,3540,360000
285,0,22892,Jason Gore,.97,180451,18648000
285,0,21489,Nobuhito Sato,.97,25000,2578300
285,0,02049,Gene Sauers,.97,8400,864000
288,0,01425,Ernie Gonzalez,.96,3440,360000
289,0,08535,Gary Nicklaus,.95,209892,22122000
290,0,25374,David Stephens,.94,5950,630000
291,0,20378,Mathias Grönberg,.92,33862,3694300
291,0,06044,Scott Gump,.92,31902,3456000
293,0,08057,Brian Wilson,.89,169439,19026000
294,0,20433,Mark Hensby,.88,155628,17766000
294,0,01723,Andrew Magee,.88,175108,19980000
296,0,06617,Brian Henninger,.85,160814,18864000
297,0,21633,Steve Allan,.82,156686,19224000
297,0,22122,Andrew McLardy,.82,130159,15948000
299,0,12626,Joey Gullion,.81,16200,1998000
300,0,19983,Andy Oldcorn,.79,14250,1794300
301,0,07547,Craig Kanada,.78,132163,17010000
302,0,07101,Dave Stockton Jr.,.73,90132,12330000
303,0,06791,Mark Wurtz,.68,7387,1080000
304,0,01755,Dick Mast,.67,10171,1512000
304,0,01891,David Ogrin,.67,6030,900000
304,0,06581,David Sutherland,.67,7752,1152000
307,0,01690,Bruce Lietzke,.65,8840,1350000
308,0,01996,Mike Reid,.61,47607,7848000
309,0,01569,Peter Jacobsen,.60,64297,10764000
309,0,02196,Robert Thompson,.60,6936,1152000
311,0,25083,Jeremy Anderson,.59,99464,16830000
311,0,25632,Jimmy Walker,.59,13164,2250000
313,0,24604,Hunter Haas,.58,109110,18846000
314,0,22873,Todd Fanning,.56,7208,1296000
315,0,20624,David Smail,.55,11658,2136300
316,0,01385,Jim Gallagher Jr.,.54,47424,8766000
316,0,01510,Nolan Henke,.54,25420,4680000
316,0,20271,Chris Zambri,.54,5600,1044000
319,0,23739,Ryan Dillon,.53,6534,1224000
319,0,25900,Lucas Glover,.53,6180,1170000
319,0,01984,Sam Randolph,.53,14988,2808000
322,0,10733,Kent Jones,.52,87308,16866000
323,0,21584,Richie Coughlan,.51,80222,15822000
324,0,20099,Doug Barron,.50,77836,15606000
325,0,01200,Keith Clearwater,.48,66178,13824000
326,0,25364,Paul Casey,.47,8580,1836000
327,0,06064,Jeff Gallagher,.46,20983,4572000
328,0,01641,Gary Koch,.45,6825,1530000
329,0,01603,Jeff Julian,.42,55132,13104000
329,0,01682,Wayne Levi,.42,3880,918000
331,0,02321,Fuzzy Zoeller,.39,38530,9792000
332,0,07763,Doug Dunakey,.38,77793,20412000
333,0,01346,Ed Fiori,.37,12760,3474000
334,0,08063,Kelly Grunewald,.36,59244,16236000
335,0,06140,Sean Murphy,.32,51744,16236000
336,0,22371,Aaron Baddeley,.30,19434,6402300
336,0,01717,Sandy Lyle,.30,11551,3846300
338,0,01468,Gary Hallberg,.29,15296,5346000
338,0,02256,Tom Watson,.29,9950,3432300
340,0,22064,Craig Spence,.28,31547,11070000
341,0,01068,Andy Bean,.26,12490,4716000
341,0,07363,Craig Bowden,.26,6107,2376000
343,0,07753,Kevin Wentworth,.25,20820,8496000
344,0,01549,Mike Hulbert,.23,27999,12222000
344,0,02230,Stan Utley,.23,3540,1512000
346,0,23409,James Driscoll,.22,7208,3240000
346,0,23389,John Restino,.22,13808,6300000
346,0,02007,Larry Rinker,.22,9270,4266000
349,0,01975,Tom Purtzer,.21,21904,10620000
349,0,25190,Jeff Quinney,.21,11400,5448300
349,0,06591,Rocky Walcher,.21,32942,15426000
352,0,01261,Jay Delsing,.18,4886,2682000
353,0,01060,Dave Barr,.17,3760,2160000
353,0,02135,Mike Standly,.17,5766,3420000
355,0,01783,Mark McCumber,.11,7276,6822000
356,0,01235,Ben Crenshaw,.10,7770,8028000
356,0,01331,Rick Fehr,.10,5400,5436000
