RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,29518,Brendan Steele,21.74,60,276
2,0,22405,Justin Rose,21.66,34,157
3,0,39997,Corey Conners,21.36,63,295
4,0,30944,Jason Kokrak,20.70,53,256
5,0,32150,Michael Thompson,20.38,53,260
6,0,25396,Kevin Na,20.31,53,261
7,0,24502,Adam Scott,20.27,45,222
8,0,28237,Rory McIlroy,20.26,47,232
9,0,47959,Bryson DeChambeau,20.10,42,209
10,0,31646,Emiliano Grillo,19.54,51,261
11,0,33448,Justin Thomas,19.37,43,222
12,0,33597,Harry Higgs,19.33,52,269
13,0,37275,Sam Ryder,19.18,47,245
14,0,34363,Tyrrell Hatton,19.08,33,173
15,0,32070,Rafael Campos,19.05,28,147
15,0,34046,Jordan Spieth,19.05,44,231
17,0,34213,Grayson Murray,18.97,22,116
18,0,37189,Harold Varner III,18.77,55,293
19,0,48822,Sebastián Muñoz,18.67,59,316
20,0,25804,Bubba Watson,18.66,39,209
21,0,34099,Harris English,18.60,56,301
22,0,46441,Robby Shelton,18.57,52,280
23,0,49771,J.T. Poston,18.51,52,281
24,0,33204,Shane Lowry,18.32,35,191
25,0,32816,Satoshi Kodaira,18.22,43,236
26,0,40026,Daniel Berger,18.14,43,237
26,0,34076,Joel Dahmen,18.14,37,204
26,0,39977,Max Homa,18.14,41,226
29,0,26476,Chez Reavie,18.08,47,260
30,0,29535,Brice Garnett,18.06,52,288
31,0,27974,Sung Kang,18.03,53,294
32,0,32757,Patton Kizzire,17.85,58,325
33,0,32139,Danny Willett,17.78,16,90
34,0,33419,Cameron Tringale,17.74,47,265
35,0,46402,Talor Gooch,17.72,56,316
36,0,31557,Jim Herman,17.62,43,244
37,0,34563,Chesson Hadley,17.59,35,199
38,0,47504,Sam Burns,17.52,41,234
39,0,20229,Stewart Cink,17.34,47,271
40,0,27141,J.B. Holmes,17.32,22,127
41,0,27064,Jhonattan Vegas,17.27,38,220
42,0,33410,Andrew Landry,17.26,39,226
43,0,48081,Xander Schauffele,17.24,35,203
