RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,06791,Mark Wurtz,230
2,0,06522,Ernie Els,166
3,0,01920,Craig Parry,97
4,0,06643,Paul Goydos,91
5,0,01282,Trevor Dodds,88
5,0,06575,Dudley Hart,88
7,0,01761,Len Mattiace,86
8,0,19883,Joe Daley,75
8,0,01376,Bob Friend,75
10,0,08993,Franklin Langham,73
11,0,01320,Bob Estes,71
12,0,01261,Jay Delsing,69
13,0,01331,Rick Fehr,65
13,0,02239,Scott Verplank,65
15,0,07235,John Morse,64
16,0,01329,Brad Faxon,63
16,0,01941,Tom Pernice Jr.,63
18,0,06078,Esteban Toledo,59
19,0,10457,Frank Nobilo,58
19,0,02106,Chris Smith,58
21,0,01797,Rocco Mediate,55
21,0,02170,Hal Sutton,55
23,0,01139,Olin Browne,54
23,0,12660,Jesper Parnevik,54
25,0,01553,John Huston,52
26,0,02101,Joey Sindelar,51
27,0,01408,Kelly Gibson,50
28,0,01385,Jim Gallagher Jr.,49
28,0,02002,John Riegger,49
30,0,01098,Jay Don Blake,46
30,0,01619,Skip Kendall,46
32,0,01724,Jeff Maggert,45
33,0,01353,Bruce Fleisher,44
34,0,01723,Andrew Magee,43
34,0,02214,Kirk Triplett,43
36,0,01219,John Cook,42
36,0,01945,Kenny Perry,42
38,0,08537,J.P. Hayes,41
39,0,07457,Steve Flesch,40
39,0,10585,Scott McCarron,40
39,0,08339,Spike McRoy,40
42,0,01510,Nolan Henke,39
42,0,01706,Davis Love III,39
44,0,06315,Pete Jordan,38
44,0,02099,Scott Simpson,38
46,0,01042,Paul Azinger,37
47,0,12645,Brent Geiberger,36
47,0,01891,David Ogrin,36
47,0,01926,Steve Pate,36
47,0,02223,Bob Tway,36
51,0,06012,Greg Kraft,34
51,0,01771,Blaine McCallister,34
53,0,19824,Craig Barlow,32
53,0,08375,Paul Stankowski,32
55,0,02023,Clarence Rose,31
56,0,01569,Peter Jacobsen,28
56,0,01905,Joe Ozaki,28
56,0,07101,Dave Stockton Jr.,28
59,0,01226,Fred Couples,27
60,0,06214,Guy Boros,26
60,0,10195,Tim Conley,26
60,0,01475,Donnie Hammond,26
63,0,10809,Jim Furyk,25
63,0,21007,Gabriel Hjertstedt,25
65,0,20099,Doug Barron,24
66,0,01707,Steve Lowery,23
67,0,01096,Phil Blackmar,22
67,0,01388,Robert Gamez,22
67,0,01549,Mike Hulbert,22
67,0,12663,Phil Tataurangi,22
71,0,02206,David Toms,21
72,0,11032,Frank Lickliter II,20
72,0,01823,Larry Mize,20
74,0,21631,Iain Steel,18
74,0,08385,Omar Uresti,18
74,0,12755,Vance Veazey,18
77,0,09011,David Duval,17
77,0,01334,Keith Fergus,17
77,0,08075,Jerry Kelly,17
77,0,02146,Payne Stewart,17
81,0,06004,Stephen Ames,16
81,0,01633,Tom Kite,16
83,0,06621,Joe Durant,15
83,0,06617,Brian Henninger,15
83,0,01533,P.H. Horgan III,15
83,0,01677,Tom Lehman,15
83,0,01968,Nick Price,15
88,0,01326,Nick Faldo,14
88,0,01381,Fred Funk,14
88,0,01527,Scott Hoch,14
88,0,01810,Phil Mickelson,14
88,0,01887,Mark O'Meara,14
88,0,07753,Kevin Wentworth,14
88,0,02294,Willie Wood,14
95,0,10207,Jimmy Johnston,13
95,0,06090,Jim McGovern,13
95,0,01960,Don Pooley,13
95,0,02131,Mike Springer,13
95,0,08793,Tiger Woods,13
100,0,01185,Brandel Chamblee,12
100,0,08931,Glen Day,12
100,0,10962,Bradley Hughes,12
100,0,06567,Vijay Singh,12
100,0,06527,Steve Stricker,12
100,0,10423,Mike Weir,12
106,0,01191,Barry Cheesman,11
106,0,01361,Dan Forsman,11
106,0,01607,Brian Kamm,11
106,0,02010,Loren Roberts,11
106,0,07087,Hugh Royer III,11
111,0,01006,John Adams,10
111,0,20098,Stuart Appleby,10
111,0,01175,Jim Carter,10
111,0,06056,Jim Estes,10
111,0,06270,Bobby Gage,10
111,0,02135,Mike Standly,10
117,0,07569,Mark Carnevale,9
117,0,01302,R.W. Eaks,9
117,0,01457,Jay Haas,9
117,0,01685,J.L. Lewis,9
117,0,06581,David Sutherland,9
117,0,06613,Tommy Tolles,9
117,0,02279,Mark Wiebe,9
124,0,01072,Chip Beck,8
124,0,20229,Stewart Cink,8
124,0,01306,David Edwards,8
124,0,08545,Glen Hnatiuk,8
128,0,01068,Andy Bean,7
129,0,01035,Tommy Armour III,6
129,0,01323,Brad Fabel,6
129,0,10733,Kent Jones,6
129,0,02007,Larry Rinker,6
133,0,01161,Mark Calcavecchia,5
133,0,01201,Lennie Clements,5
133,0,01249,John Daly,5
133,0,06064,Jeff Gallagher,5
133,0,01468,Gary Hallberg,5
133,0,20154,Guy Hill,5
133,0,01928,Corey Pavin,5
133,0,02104,Jeff Sluman,5
141,0,01014,Fulton Allem,4
141,0,01116,Michael Bradley,4
141,0,10569,Mike Brisky,4
141,0,19881,Robert Damron,4
141,0,01266,Clark Dennis,4
