RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,01553,John Huston,16' 0",1890.667,118,-32
2,0,08793,Tiger Woods,16' 3",1086.833,67,-16
3,0,07721,Pat Bates,16' 10",2369.167,141,-23
3,0,01706,Davis Love III,16' 10",1614.000,96,-16
5,0,06034,Marco Dawson,17' 1",1895.750,111,-18
5,0,01381,Fred Funk,17' 1",2002.500,117,-18
7,0,12510,Chad Campbell,17' 2",2059.583,120,-19
7,0,01797,Rocco Mediate,17' 2",1459.750,85,-19
9,0,23135,Tim Clark,17' 3",1587.250,92,-12
9,0,01968,Nick Price,17' 3",1188.250,69,-14
11,0,10423,Mike Weir,17' 4",1264.583,73,-14
12,0,01388,Robert Gamez,17' 5",2283.167,131,-30
12,0,02214,Kirk Triplett,17' 5",1937.500,111,-13
12,0,02239,Scott Verplank,17' 5",1795.417,103,-11
15,0,20472,Alex Cejka,17' 7",1479.750,84,-14
15,0,10201,Matt Gogel,17' 7",1443.750,82,-21
15,0,20157,Retief Goosen,17' 7",1090.083,62,-15
18,0,10809,Jim Furyk,17' 9",2148.417,121,-31
18,0,06567,Vijay Singh,17' 9",2204.833,124,-28
20,0,20229,Stewart Cink,17' 10",2341.333,131,-30
20,0,21961,Charles Howell III,17' 10",1926.583,108,-13
22,0,01685,J.L. Lewis,17' 11",1862.250,104,-17
23,0,21209,Sergio Garcia,18' 0",826.917,46,-4
24,0,02104,Jeff Sluman,18' 1",2564.917,142,-34
25,0,06809,Bob Burns,18' 2",2107.083,116,-8
25,0,23983,Luke Donald,18' 2",2450.083,135,-30
25,0,11032,Frank Lickliter II,18' 2",2051.167,113,-25
28,0,01226,Fred Couples,18' 3",1148.667,63,-18
28,0,06515,Shaun Micheel,18' 3",2404.917,132,-31
30,0,06251,Chris DiMarco,18' 4",1781.417,97,-19
30,0,23338,David Gossett,18' 4",2324.583,127,-15
30,0,02223,Bob Tway,18' 4",1995.750,109,-28
33,0,08931,Glen Day,18' 5",2779.333,151,-42
34,0,01132,Mark Brooks,18' 6",1920.333,104,-7
34,0,02206,David Toms,18' 6",1515.417,82,-8
36,0,07457,Steve Flesch,18' 7",2681.667,144,-25
37,0,10885,Robert Allenby,18' 8",1923.167,103,-17
37,0,20498,Briny Baird,18' 8",2911.417,156,-24
37,0,08547,John Maginnes,18' 8",1663.083,89,-8
37,0,01928,Corey Pavin,18' 8",1513.750,81,-5
37,0,20548,Hidemichi Tanaka,18' 8",2759.083,148,-27
42,0,06527,Steve Stricker,18' 9",1367.417,73,-7
43,0,24925,Jonathan Byrd,18' 10",1696.833,90,-16
43,0,06522,Ernie Els,18' 10",1316.833,70,-12
43,0,01619,Skip Kendall,18' 10",2841.750,151,-24
43,0,21878,Mark Wilson,18' 10",1581.500,84,-9
47,0,07867,Woody Austin,18' 11",2585.917,137,-28
47,0,06643,Paul Goydos,18' 11",2274.667,120,-30
47,0,06575,Dudley Hart,18' 11",1209.500,64,-12
50,0,21739,Aaron Barber,19' 0",3170.750,167,-35
50,0,20593,Greg Chalmers,19' 0",2377.250,125,-13
50,0,08537,J.P. Hayes,19' 0",1936.083,102,-19
50,0,20572,Rod Pampling,19' 0",2265.417,119,-22
54,0,20099,Doug Barron,19' 1",2135.000,112,-23
54,0,12782,Tim Herron,19' 1",2485.917,130,-24
54,0,01761,Len Mattiace,19' 1",2038.833,107,-13
54,0,10107,Deane Pappas,19' 1",1565.917,82,-16
58,0,02106,Chris Smith,19' 2",2776.167,145,-25
59,0,01161,Mark Calcavecchia,19' 3",1617.083,84,E
59,0,01724,Jeff Maggert,19' 3",1984.833,103,-16
61,0,01042,Paul Azinger,19' 4",1817.667,94,-13
61,0,12823,Carlos Franco,19' 4",2129.417,110,-19
61,0,10213,Dicky Pride,19' 4",1663.750,86,-16
64,0,01139,Olin Browne,19' 5",2621.000,135,-29
64,0,08633,Per-Ulrik Johansson,19' 5",2391.750,123,-12
64,0,10860,Justin Leonard,19' 5",1630.750,84,-11
67,0,01723,Andrew Magee,19' 6",2379.250,122,-20
67,0,02010,Loren Roberts,19' 6",1616.667,83,-15
69,0,06621,Joe Durant,19' 7",2698.250,138,-13
69,0,22913,John Rollins,19' 7",1565.583,80,-16
69,0,20436,Garrett Willis,19' 7",2706.833,138,-21
72,0,01378,David Frost,19' 8",2460.417,125,-27
72,0,01577,Lee Janzen,19' 8",1727.333,88,-2
72,0,11011,Mike Sposa,19' 8",2003.750,102,-14
75,0,23614,Rich Beem,19' 9",1343.167,68,-6
75,0,20121,Todd Fischer,19' 9",2453.250,124,-26
75,0,23552,Hank Kuehne,19' 9",1679.833,85,-12
75,0,20127,Chris Riley,19' 9",1978.333,100,-9
75,0,22295,Darron Stiles,19' 9",1898.083,96,-19
80,0,08545,Glen Hnatiuk,19' 10",2832.333,143,-2
80,0,08339,Spike McRoy,19' 10",2444.250,123,-28
80,0,06581,David Sutherland,19' 10",1645.167,83,-17
83,0,24357,K.J. Choi,19' 11",2249.833,113,-16
83,0,01307,Joel Edwards,19' 11",1892.000,95,-7
83,0,24502,Adam Scott,19' 11",1156.667,58,-9
83,0,06078,Esteban Toledo,19' 11",2683.833,135,-6
87,0,20094,Jonathan Kaye,20' 0",1582.167,79,-10
87,0,01707,Steve Lowery,20' 0",2597.167,130,-27
87,0,22046,Geoff Ogilvy,20' 0",2143.000,107,-9
90,0,19824,Craig Barlow,20' 1",2806.500,140,-17
90,0,07223,Brian Bateman,20' 1",1904.167,95,-19
90,0,01098,Jay Don Blake,20' 1",1825.500,91,-16
90,0,12705,Cliff Kresge,20' 1",2632.083,131,-17
90,0,20634,Peter Lonard,20' 1",2532.500,126,-9
95,0,08075,Jerry Kelly,20' 2",2559.750,127,-30
96,0,02002,John Riegger,20' 3",1476.083,73,-7
97,0,12662,Thomas Levet,20' 4",2423.333,119,-23
97,0,20628,Arron Oberholser,20' 4",2579.500,127,-12
97,0,23034,Brent Schwarzrock,20' 4",1545.917,76,-13
100,0,26420,Richard Johnson,20' 5",2453.917,120,-21
100,0,23108,Matt Kuchar,20' 5",1855.250,91,-13
100,0,01887,Mark O'Meara,20' 5",1267.917,62,-4
103,0,20029,Notah Begay III,20' 6",2397.583,117,-10
103,0,23541,Ben Crane,20' 6",2394.667,117,-20
103,0,07101,Dave Stockton Jr.,20' 6",1845.500,90,-17
106,0,12652,Cameron Beckman,20' 7",2527.750,123,-11
106,0,20623,Gavin Coles,20' 7",2040.583,99,-8
106,0,01666,Bernhard Langer,20' 7",1604.833,78,-10
106,0,20095,Carl Paulson,20' 7",2967.083,144,-14
106,0,01945,Kenny Perry,20' 7",2282.250,111,-20
111,0,23036,Chris Anderson,20' 8",2958.833,143,-25
111,0,06617,Brian Henninger,20' 8",1841.917,89,-13
113,0,06004,Stephen Ames,20' 9",2551.500,123,-18
113,0,01249,John Daly,20' 9",1369.333,66,-7
113,0,01320,Bob Estes,20' 9",2216.333,107,-15
113,0,20574,Mathew Goggin,20' 9",2325.083,112,-10
117,0,20771,Steven Alker,20' 10",2080.417,100,-5
117,0,01024,Billy Andrade,20' 10",2941.583,141,-23
117,0,08123,Jeff Brehaut,20' 10",2962.417,142,-20
117,0,01157,Tom Byrum,20' 10",2666.000,128,-19
117,0,08337,Mike Heinen,20' 10",2894.750,139,-25
122,0,21805,Harrison Frazar,20' 11",2359.333,113,-8
122,0,01475,Donnie Hammond,20' 11",2695.917,129,-14
122,0,23353,J.J. Henry,20' 11",2634.583,126,-11
125,0,01035,Tommy Armour III,21' 0",1850.000,88,-12
125,0,22548,Patrick Sheehan,21' 0",3108.000,148,-11
127,0,22371,Aaron Baddeley,21' 1",1432.750,68,-10
128,0,23656,Jason Caron,21' 2",2162.333,102,-14
128,0,01948,Tim Petrovic,21' 2",2395.250,113,-15
128,0,02170,Hal Sutton,21' 2",3284.500,155,-26
131,0,01329,Brad Faxon,21' 3",2272.333,107,-16
131,0,01457,Jay Haas,21' 3",2192.167,103,-15
133,0,20098,Stuart Appleby,21' 4",2115.500,99,-4
133,0,12755,Vance Veazey,21' 4",1962.167,92,+2
133,0,02246,Duffy Waldorf,21' 4",2368.750,111,-14
136,0,25692,Akio Sadakata,21' 5",2203.000,103,-11
136,0,02101,Joey Sindelar,21' 5",2165.833,101,-12
138,0,10733,Kent Jones,21' 6",2259.917,105,-13
138,0,06332,Neal Lancaster,21' 6",3205.583,149,-14
140,0,06573,Brandt Jobe,21' 7",1766.750,82,-4
140,0,08375,Paul Stankowski,21' 7",1750.417,81,-10
142,0,08725,Tom Gillis,21' 8",2365.667,109,-12
143,0,12388,Michael Clark II,21' 9",1740.500,80,+2
143,0,22293,Heath Slocum,21' 9",3803.583,175,-26
145,0,07941,Mike Grob,21' 10",2316.250,106,-15
145,0,01569,Peter Jacobsen,21' 10",2471.417,113,-16
147,0,19881,Robert Damron,21' 11",2742.250,125,-6
147,0,01810,Phil Mickelson,21' 11",1576.333,72,-9
147,0,01941,Tom Pernice Jr.,21' 11",2677.583,122,-24
150,0,12661,Todd Barranger,22' 0",2020.250,92,+3
150,0,12680,Shigeki Maruyama,22' 0",2439.417,111,-20
150,0,02049,Gene Sauers,22' 0",2484.167,113,-15
153,0,19846,Brian Gay,22' 1",3069.417,139,-6
153,0,01766,Billy Mayfair,22' 1",2978.250,135,-22
155,0,21806,Paul Gow,22' 2",1505.667,68,-19
