RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,08793,Tiger Woods,47' 5",4364.500,92,-72
2,0,21209,Sergio Garcia,49' 3",1872.167,38,-17
3,0,01226,Fred Couples,49' 10",2888.833,58,-34
4,0,23135,Tim Clark,50' 3",5229.250,104,-30
5,0,01968,Nick Price,50' 7",3997.917,79,-35
6,0,01577,Lee Janzen,51' 1",4542.750,89,-52
7,0,19825,Darren Clarke,51' 7",3300.333,64,-34
8,0,25345,Carl Pettersson,52' 1",5828.917,112,-50
9,0,01553,John Huston,52' 2",4692.500,90,-49
10,0,19824,Craig Barlow,52' 9",7386.917,140,-91
11,0,10565,Ian Leggatt,53' 0",5455.833,103,-54
12,0,21805,Harrison Frazar,53' 6",7060.583,132,-69
12,0,23552,Hank Kuehne,53' 6",4013.917,75,-44
14,0,20229,Stewart Cink,53' 7",5894.333,110,-62
14,0,01320,Bob Estes,53' 7",5841.583,109,-53
16,0,20094,Jonathan Kaye,53' 9",5215.667,97,-53
17,0,12661,Todd Barranger,53' 10",5273.667,98,-56
18,0,20663,Brenden Pappas,54' 2",7805.083,144,-75
19,0,10885,Robert Allenby,54' 4",5593.333,103,-65
19,0,01887,Mark O'Meara,54' 4",3425.333,63,-22
19,0,06567,Vijay Singh,54' 4",6736.500,124,-84
22,0,06581,David Sutherland,54' 7",6715.750,123,-65
23,0,12705,Cliff Kresge,54' 8",8147.750,149,-68
24,0,07867,Woody Austin,54' 10",8723.250,159,-75
25,0,19972,José Coceres,55' 1",6389.250,116,-44
26,0,01388,Robert Gamez,55' 2",8605.750,156,-99
27,0,01139,Olin Browne,55' 3",8457.000,153,-47
28,0,01685,J.L. Lewis,55' 6",6766.167,122,-56
29,0,24357,K.J. Choi,55' 7",7617.417,137,-81
29,0,06573,Brandt Jobe,55' 7",6728.333,121,-52
31,0,06515,Shaun Micheel,55' 9",7134.167,128,-53
31,0,06527,Steve Stricker,55' 9",3568.167,64,-23
33,0,20628,Arron Oberholser,55' 11",6933.750,124,-60
33,0,23177,Kenneth Staton,55' 11",4750.250,85,-35
35,0,06522,Ernie Els,56' 0",2742.833,49,-28
36,0,12510,Chad Campbell,56' 1",7744.417,138,-73
37,0,24502,Adam Scott,56' 5",2086.000,37,-22
38,0,02246,Duffy Waldorf,56' 6",6834.750,121,-59
39,0,06809,Bob Burns,56' 7",6446.083,114,-35
39,0,08633,Per-Ulrik Johansson,56' 7",8142.417,144,-68
39,0,01945,Kenny Perry,56' 7",7297.250,129,-65
42,0,08375,Paul Stankowski,56' 8",4534.917,80,-46
43,0,12645,Brent Geiberger,56' 9",3178.750,56,-29
44,0,01677,Tom Lehman,56' 10",6194.083,109,-59
45,0,23541,Ben Crane,56' 11",6711.833,118,-56
45,0,20157,Retief Goosen,56' 11",3583.167,63,-39
47,0,23353,J.J. Henry,57' 0",8384.500,147,-74
47,0,06332,Neal Lancaster,57' 0",7921.417,139,-74
49,0,01381,Fred Funk,57' 1",10159.417,178,-45
50,0,06004,Stephen Ames,57' 3",7676.250,134,-72
50,0,22892,Jason Gore,57' 3",5950.083,104,-62
50,0,20634,Peter Lonard,57' 3",6124.500,107,-56
50,0,01810,Phil Mickelson,57' 3",3665.417,64,-33
54,0,01706,Davis Love III,57' 4",5100.750,89,-52
55,0,01161,Mark Calcavecchia,57' 5",6082.333,106,-52
56,0,12652,Cameron Beckman,57' 6",6845.833,119,-52
56,0,01175,Jim Carter,57' 6",7933.833,138,-53
56,0,25450,Ty Tryon,57' 6",3275.417,57,-32
59,0,22371,Aaron Baddeley,57' 7",4316.167,75,-47
59,0,02101,Joey Sindelar,57' 7",8581.917,149,-54
61,0,22046,Geoff Ogilvy,57' 8",6865.000,119,-65
62,0,21633,Steve Allan,57' 10",4107.500,71,-36
62,0,19846,Brian Gay,57' 10",6767.667,117,-52
62,0,12660,Jesper Parnevik,57' 10",7928.583,137,-71
65,0,06621,Joe Durant,57' 11",8103.167,140,-60
65,0,01707,Steve Lowery,57' 11",5501.250,95,-41
67,0,23621,Rory Sabbatini,58' 0",6318.583,109,-40
68,0,23983,Luke Donald,58' 1",6858.667,118,-45
69,0,01307,Joel Edwards,58' 2",4945.667,85,-31
69,0,01666,Bernhard Langer,58' 2",4534.917,78,-21
69,0,12662,Thomas Levet,58' 2",7098.250,122,-61
72,0,08123,Jeff Brehaut,58' 3",10317.250,177,-99
73,0,06034,Marco Dawson,58' 4",6304.250,108,-55
73,0,01948,Tim Petrovic,58' 4",8522.083,146,-74
73,0,02104,Jeff Sluman,58' 4",7992.500,137,-57
73,0,02106,Chris Smith,58' 4",7354.333,126,-70
77,0,23108,Matt Kuchar,58' 5",5781.250,99,-31
78,0,07721,Pat Bates,58' 6",9012.833,154,-57
78,0,20472,Alex Cejka,58' 6",7547.917,129,-41
78,0,20127,Chris Riley,58' 6",6201.333,106,-30
81,0,02214,Kirk Triplett,58' 8",7923.333,135,-54
82,0,12823,Carlos Franco,58' 9",9288.167,158,-94
82,0,20940,Kenichi Kuboya,58' 9",7701.417,131,-52
82,0,26950,John Morgan,58' 9",6759.667,115,-53
85,0,01035,Tommy Armour III,58' 11",4712.833,80,-41
85,0,06575,Dudley Hart,58' 11",5066.500,86,-22
87,0,08547,John Maginnes,59' 0",6552.667,111,-28
88,0,20645,John Senden,59' 1",10876.500,184,-92
89,0,10107,Deane Pappas,59' 3",5926.500,100,-55
90,0,02223,Bob Tway,59' 4",7599.250,128,-61
90,0,20566,Kaname Yokoo,59' 4",4387.750,74,-25
92,0,07457,Steve Flesch,59' 5",9272.000,156,-78
92,0,21961,Charles Howell III,59' 5",8320.833,140,-78
92,0,02239,Scott Verplank,59' 5",8199.750,138,-64
95,0,02049,Gene Sauers,59' 7",7207.833,121,-31
95,0,22295,Darron Stiles,59' 7",7929.500,133,-40
97,0,01938,David Peoples,59' 8",7755.583,130,-63
97,0,02002,John Riegger,59' 8",4537.333,76,-27
99,0,12388,Michael Clark II,59' 9",4839.833,81,-23
99,0,01329,Brad Faxon,59' 9",6514.333,109,-42
99,0,02206,David Toms,59' 9",6515.000,109,-59
102,0,10809,Jim Furyk,59' 10",8077.417,135,-66
103,0,20098,Stuart Appleby,60' 0",6536.083,109,-60
103,0,25031,Andy Miller,60' 0",6359.167,106,-52
103,0,20568,Anthony Painter,60' 0",7743.333,129,-51
103,0,02170,Hal Sutton,60' 0",5460.250,91,-40
107,0,07941,Mike Grob,60' 1",8777.167,146,-62
107,0,20572,Rod Pampling,60' 1",6068.250,101,-48
109,0,20498,Briny Baird,60' 2",8659.583,144,-63
110,0,12602,Dean Wilson,60' 4",7120.583,118,-62
111,0,20593,Greg Chalmers,60' 5",8522.833,141,-72
112,0,01723,Andrew Magee,60' 6",6834.667,113,-52
112,0,01941,Tom Pernice Jr.,60' 6",7688.083,127,-64
114,0,01457,Jay Haas,60' 9",6985.500,115,-65
115,0,23036,Chris Anderson,60' 11",7313.667,120,-46
116,0,01098,Jay Don Blake,61' 0",5798.167,95,-40
116,0,01928,Corey Pavin,61' 0",9031.667,148,-31
116,0,07749,Brett Quigley,61' 0",6706.167,110,-59
119,0,10912,Craig Perks,61' 1",5254.917,86,-47
120,0,02010,Loren Roberts,61' 2",6605.667,108,-22
120,0,20436,Garrett Willis,61' 2",10093.083,165,-66
122,0,07223,Brian Bateman,61' 3",5145.083,84,-29
122,0,10201,Matt Gogel,61' 3",5822.250,95,-37
124,0,24925,Jonathan Byrd,61' 4",9072.500,148,-69
125,0,08337,Mike Heinen,61' 5",8235.083,134,-62
125,0,01619,Skip Kendall,61' 5",9949.333,162,-68
127,0,06251,Chris DiMarco,61' 6",8184.250,133,-67
127,0,26420,Richard Johnson,61' 6",8054.333,131,-34
129,0,20623,Gavin Coles,61' 7",5662.500,92,+3
129,0,23338,David Gossett,61' 7",8562.583,139,-69
129,0,10733,Kent Jones,61' 7",6470.250,105,-49
129,0,10860,Justin Leonard,61' 7",6711.167,109,-56
129,0,11011,Mike Sposa,61' 7",5728.917,93,-50
134,0,01157,Tom Byrum,61' 8",7889.500,128,-44
134,0,01249,John Daly,61' 8",4071.750,66,-28
136,0,12782,Tim Herron,61' 9",8769.500,142,-75
137,0,20029,Notah Begay III,62' 0",8432.167,136,-42
137,0,06617,Brian Henninger,62' 0",3903.667,63,-28
139,0,01378,David Frost,62' 1",6019.500,97,-34
139,0,06643,Paul Goydos,62' 1",7507.833,121,-33
139,0,01797,Rocco Mediate,62' 1",6267.167,101,-44
142,0,26489,Cameron Yancey,62' 3",5169.417,83,-41
143,0,22548,Patrick Sheehan,62' 4",7729.083,124,-65
144,0,24361,Pat Perez,62' 5",7800.583,125,-61
145,0,22621,Ben Curtis,62' 6",5753.000,92,-29
145,0,01766,Billy Mayfair,62' 6",10122.250,162,-69
145,0,06595,Kevin Sutherland,62' 6",6625.000,106,-58
148,0,10585,Scott McCarron,62' 8",5951.000,95,-49
148,0,22293,Heath Slocum,62' 8",8705.333,139,-47
148,0,10425,Jay Williamson,62' 8",6388.833,102,-39
151,0,11032,Frank Lickliter II,62' 10",7724.667,123,-45
152,0,20574,Mathew Goggin,62' 11",8310.000,132,-54
153,0,08545,Glen Hnatiuk,63' 0",10463.667,166,-47
154,0,21739,Aaron Barber,63' 1",7254.917,115,-40
154,0,07101,Dave Stockton Jr.,63' 1",5931.583,94,-47
156,0,01024,Billy Andrade,63' 3",7775.917,123,-58
157,0,01042,Paul Azinger,63' 6",5845.417,92,-36
157,0,01724,Jeff Maggert,63' 6",7686.250,121,-48
159,0,01132,Mark Brooks,63' 10",6382.833,100,-15
160,0,08931,Glen Day,63' 11",9657.667,151,-68
161,0,12755,Vance Veazey,64' 0",6014.167,94,-26
162,0,10213,Dicky Pride,64' 4",6367.083,99,-34
163,0,06475,Jeff Klein,64' 5",5155.833,80,-7
163,0,12680,Shigeki Maruyama,64' 5",6311.083,98,-36
165,0,01361,Dan Forsman,64' 6",6899.833,107,-45
165,0,08725,Tom Gillis,64' 6",6514.417,101,-41
165,0,01569,Peter Jacobsen,64' 6",5549.500,86,-37
168,0,20573,Scott Laycock,65' 0",5652.583,87,-27
169,0,23034,Brent Schwarzrock,65' 1",6642.667,102,-50
170,0,23656,Jason Caron,65' 4",5551.500,85,-34
171,0,20095,Carl Paulson,65' 7",11877.583,181,-84
172,0,23125,Brad Elder,65' 8",4660.000,71,-27
173,0,20121,Todd Fischer,65' 9",8814.750,134,-52
173,0,08339,Spike McRoy,65' 9",9469.583,144,-63
175,0,22913,John Rollins,66' 5",6974.000,105,-53
176,0,20548,Hidemichi Tanaka,66' 7",12718.250,191,-77
177,0,24356,Jason Buha,66' 8",4865.333,73,-28
178,0,08075,Jerry Kelly,66' 9",11208.167,168,-79
178,0,06078,Esteban Toledo,66' 9",9409.083,141,-51
180,0,23614,Rich Beem,66' 10",5813.083,87,-39
181,0,20771,Steven Alker,67' 8",9138.083,135,-26
181,0,25692,Akio Sadakata,67' 8",7374.500,109,-34
183,0,08537,J.P. Hayes,68' 0",6525.500,96,-30
184,0,01475,Donnie Hammond,68' 1",8784.167,129,-29
185,0,01761,Len Mattiace,68' 2",7021.333,103,-30
186,0,10423,Mike Weir,68' 4",6083.167,89,-39
187,0,19881,Robert Damron,68' 10",10800.417,157,-58
188,0,21806,Paul Gow,68' 11",6406.250,93,-29
189,0,20099,Doug Barron,69' 6",9099.750,131,-47
190,0,21878,Mark Wilson,70' 5",8095.250,115,-24
