RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
1,0,23353,J.J. Henry,11.24,1214,108
2,0,06016,Brad Lardon,11.15,658,59
3,0,01677,Tom Lehman,11.01,771,70
4,0,06036,Scott Dunlap,10.99,791,72
5,0,06573,Brandt Jobe,10.96,1030,94
6,0,10213,Dicky Pride,10.94,558,51
7,0,21259,Jason Hill,10.88,642,59
8,0,23623,Bo Van Pelt,10.86,847,78
9,0,01771,Blaine McCallister,10.85,814,75
10,0,02101,Joey Sindelar,10.80,1102,102
11,0,07003,David Berganio Jr.,10.78,852,79
11,0,08339,Spike McRoy,10.78,722,67
13,0,20105,Jeff Gove,10.76,958,89
14,0,01142,Bart Bryant,10.71,707,66
15,0,01926,Steve Pate,10.70,642,60
15,0,06498,Matt Peterson,10.70,856,80
17,0,20502,Michael Long,10.69,759,71
18,0,20663,Brenden Pappas,10.66,661,62
19,0,12826,Paul Claxton,10.64,883,83
19,0,06515,Shaun Micheel,10.64,1032,97
21,0,10962,Bradley Hughes,10.63,638,60
22,0,23177,Kenneth Staton,10.61,1082,102
23,0,08545,Glen Hnatiuk,10.60,986,93
24,0,12823,Carlos Franco,10.58,1111,105
25,0,06595,Kevin Sutherland,10.56,950,90
26,0,06350,Bob May,10.55,939,89
27,0,10809,Jim Furyk,10.54,896,85
27,0,21806,Paul Gow,10.54,1012,96
29,0,21961,Charles Howell III,10.52,1178,112
30,0,01374,Robin Freeman,10.51,788,75
30,0,10649,Tom Scherrer,10.51,998,95
32,0,08535,Gary Nicklaus,10.50,693,66
33,0,12510,Chad Campbell,10.49,1143,109
33,0,26289,Boo Weekley,10.49,598,57
35,0,01569,Peter Jacobsen,10.45,700,67
36,0,01920,Craig Parry,10.39,717,69
36,0,01938,David Peoples,10.39,1091,105
36,0,02106,Chris Smith,10.39,1039,100
39,0,01381,Fred Funk,10.38,1100,106
39,0,01475,Donnie Hammond,10.38,623,60
39,0,22293,Heath Slocum,10.38,955,92
42,0,01766,Billy Mayfair,10.37,975,94
43,0,08123,Jeff Brehaut,10.36,901,87
43,0,10457,Frank Nobilo,10.36,974,94
45,0,12645,Brent Geiberger,10.35,952,92
45,0,02322,Richard Zokol,10.35,528,51
47,0,06197,Michael Allen,10.34,765,74
47,0,06621,Joe Durant,10.34,889,86
47,0,22913,John Rollins,10.34,1241,120
47,0,10425,Jay Williamson,10.34,941,91
51,0,07223,Brian Bateman,10.33,940,91
51,0,24937,Jess Daley,10.33,785,76
51,0,02104,Jeff Sluman,10.33,1209,117
54,0,01549,Mike Hulbert,10.32,547,53
55,0,01035,Tommy Armour III,10.31,835,81
55,0,01514,Eduardo Herrera,10.31,608,59
55,0,06315,Pete Jordan,10.31,804,78
55,0,01927,Dennis Paulson,10.31,897,87
59,0,20548,Hidemichi Tanaka,10.30,1051,102
60,0,10885,Robert Allenby,10.29,978,95
61,0,02110,Jerry Smith,10.28,894,87
62,0,19824,Craig Barlow,10.26,595,58
62,0,23983,Luke Donald,10.26,1067,104
62,0,20645,John Senden,10.26,954,93
65,0,01014,Fulton Allem,10.25,656,64
65,0,01132,Mark Brooks,10.25,953,93
65,0,10565,Ian Leggatt,10.25,953,93
68,0,02223,Bob Tway,10.24,1014,99
69,0,20498,Briny Baird,10.23,1105,108
