RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,11011,Mike Sposa,89,267,33.3
2,0,22913,John Rollins,85,282,30.1
3,0,01619,Skip Kendall,82,255,32.2
4,0,07749,Brett Quigley,79,239,33.1
5,0,21633,Steve Allan,75,239,31.4
5,0,07223,Brian Bateman,75,216,34.7
5,0,01381,Fred Funk,75,240,31.3
8,0,01378,David Frost,74,225,32.9
9,0,01139,Olin Browne,73,252,29.0
10,0,21806,Paul Gow,71,238,29.8
10,0,02104,Jeff Sluman,71,270,26.3
12,0,20498,Briny Baird,70,238,29.4
13,0,07867,Woody Austin,69,236,29.2
13,0,24925,Jonathan Byrd,69,229,30.1
13,0,01307,Joel Edwards,69,245,28.2
13,0,19846,Brian Gay,69,272,25.4
13,0,01938,David Peoples,69,238,29.0
18,0,08931,Glen Day,68,259,26.3
18,0,10733,Kent Jones,68,242,28.1
18,0,01761,Len Mattiace,68,247,27.5
18,0,20127,Chris Riley,68,243,28.0
18,0,06567,Vijay Singh,68,216,31.5
18,0,10425,Jay Williamson,68,221,30.8
24,0,12388,Michael Clark II,67,217,30.9
24,0,20043,Edward Fryatt,67,197,34.0
24,0,02010,Loren Roberts,67,226,29.6
24,0,23177,Kenneth Staton,67,221,30.3
28,0,08075,Jerry Kelly,66,207,31.9
29,0,22046,Geoff Ogilvy,64,209,30.6
29,0,02002,John Riegger,64,215,29.8
29,0,02239,Scott Verplank,64,174,36.8
32,0,20634,Peter Lonard,63,185,34.1
32,0,10585,Scott McCarron,63,202,31.2
34,0,11032,Frank Lickliter II,62,177,35.0
34,0,02246,Duffy Waldorf,62,212,29.2
36,0,20098,Stuart Appleby,61,203,30.0
36,0,01175,Jim Carter,61,201,30.3
36,0,24357,K.J. Choi,61,199,30.7
36,0,19881,Robert Damron,61,216,28.2
36,0,23983,Luke Donald,61,218,28.0
36,0,12782,Tim Herron,61,236,25.8
36,0,02206,David Toms,61,245,24.9
43,0,23614,Rich Beem,60,214,28.0
43,0,07457,Steve Flesch,60,192,31.3
43,0,23338,David Gossett,60,216,27.8
43,0,01810,Phil Mickelson,60,242,24.8
47,0,01024,Billy Andrade,59,229,25.8
47,0,01098,Jay Don Blake,59,238,24.8
47,0,20105,Jeff Gove,59,206,28.6
47,0,10860,Justin Leonard,59,193,30.6
47,0,06350,Bob May,59,202,29.2
52,0,06809,Bob Burns,58,206,28.2
52,0,08545,Glen Hnatiuk,58,224,25.9
52,0,06515,Shaun Micheel,58,224,25.9
52,0,24361,Pat Perez,58,191,30.4
52,0,06078,Esteban Toledo,58,203,28.6
57,0,08123,Jeff Brehaut,57,206,27.7
57,0,12823,Carlos Franco,57,236,24.2
57,0,08537,J.P. Hayes,57,174,32.8
57,0,06498,Matt Peterson,57,189,30.2
57,0,02101,Joey Sindelar,57,227,25.1
57,0,02106,Chris Smith,57,202,28.2
63,0,10885,Robert Allenby,56,214,26.2
63,0,12510,Chad Campbell,56,252,22.2
63,0,01185,Brandel Chamblee,56,207,27.1
63,0,23135,Tim Clark,56,186,30.1
63,0,23541,Ben Crane,56,209,26.8
63,0,06251,Chris DiMarco,56,213,26.3
63,0,12645,Brent Geiberger,56,200,28.0
63,0,23353,J.J. Henry,56,204,27.5
63,0,21961,Charles Howell III,56,228,24.6
63,0,20094,Jonathan Kaye,56,219,25.6
63,0,06012,Greg Kraft,56,205,27.3
63,0,01685,J.L. Lewis,56,230,24.3
63,0,08553,Lee Porter,56,219,25.6
63,0,20548,Hidemichi Tanaka,56,222,25.2
77,0,01320,Bob Estes,55,199,27.6
77,0,10117,Bob Heintz,55,170,32.4
77,0,10565,Ian Leggatt,55,211,26.1
77,0,01707,Steve Lowery,55,209,26.3
77,0,01945,Kenny Perry,55,219,25.1
77,0,23623,Bo Van Pelt,55,178,30.9
77,0,02245,Grant Waite,55,234,23.5
84,0,19824,Craig Barlow,54,167,32.3
84,0,07721,Pat Bates,54,229,23.6
84,0,20029,Notah Begay III,54,194,27.8
84,0,01132,Mark Brooks,54,211,25.6
84,0,01329,Brad Faxon,54,188,28.7
84,0,01553,John Huston,54,195,27.7
84,0,01723,Andrew Magee,54,164,32.9
84,0,01766,Billy Mayfair,54,190,28.4
84,0,20095,Carl Paulson,54,211,25.6
84,0,01941,Tom Pernice Jr.,54,209,25.8
94,0,01361,Dan Forsman,53,191,27.7
94,0,01388,Robert Gamez,53,186,28.5
94,0,06373,José María Olazábal,53,154,34.4
94,0,10649,Tom Scherrer,53,204,26.0
98,0,01157,Tom Byrum,52,177,29.4
98,0,20229,Stewart Cink,52,187,27.8
98,0,12826,Paul Claxton,52,187,27.8
98,0,06315,Pete Jordan,52,174,29.9
98,0,12680,Shigeki Maruyama,52,173,30.1
98,0,23800,Bryce Molder,52,191,27.2
98,0,10457,Frank Nobilo,52,208,25.0
105,0,21805,Harrison Frazar,51,190,26.8
105,0,01374,Robin Freeman,51,171,29.8
105,0,06573,Brandt Jobe,51,215,23.7
105,0,10912,Craig Perks,51,180,28.3
105,0,08375,Paul Stankowski,51,204,25.0
105,0,12663,Phil Tataurangi,51,198,25.8
111,0,06617,Brian Henninger,50,153,32.7
111,0,08993,Franklin Langham,50,188,26.6
111,0,01724,Jeff Maggert,50,146,34.2
114,0,06575,Dudley Hart,49,158,31.0
114,0,20572,Rod Pampling,49,191,25.7
114,0,01920,Craig Parry,49,184,26.6
117,0,24937,Jess Daley,48,189,25.4
117,0,02214,Kirk Triplett,48,148,32.4
119,0,07003,David Berganio Jr.,47,174,27.0
119,0,23903,Stephen Gangluff,47,188,25.0
119,0,06643,Paul Goydos,47,153,30.7
119,0,20502,Michael Long,47,168,28.0
119,0,01927,Dennis Paulson,47,200,23.5
119,0,02099,Scott Simpson,47,144,32.6
