RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
89,0,29970,Dylan Frittelli,4.8
89,0,28679,Fabián Gómez,4.8
89,0,46402,Talor Gooch,4.8
89,0,34563,Chesson Hadley,4.8
89,0,34363,Tyrrell Hatton,4.8
89,0,33122,Russell Knox,4.8
89,0,31420,Anirban Lahiri,4.8
89,0,27129,Luke List,4.8
89,0,48822,Sebastián Muñoz,4.8
89,0,27349,Alex Noren,4.8
89,0,33667,Carlos Ortiz,4.8
89,0,23320,Ryan Palmer,4.8
89,0,39327,Ben Silverman,4.8
89,0,35891,Cameron Smith,4.8
89,0,34264,Hudson Swafford,4.8
105,0,46435,Austin Cook,4.7
105,0,31646,Emiliano Grillo,4.7
105,0,33410,Andrew Landry,4.7
105,0,32640,Troy Merritt,4.7
105,0,39546,Keith Mitchell,4.7
105,0,33418,Shawn Stefani,4.7
105,0,27330,Josh Teater,4.7
105,0,29484,Peter Uihlein,4.7
105,0,25804,Bubba Watson,4.7
114,0,40026,Daniel Berger,4.6
114,0,40009,Dominic Bozzelli,4.6
114,0,52372,Cameron Champ,4.6
114,0,39324,J.J. Spaun,4.6
114,0,29518,Brendan Steele,4.6
114,0,27095,Nick Watney,4.6
120,0,33948,Byeong Hun An,4.5
120,0,28259,Sangmoon Bae,4.5
120,0,29479,Scott Brown,4.5
120,0,29268,Bronson Burgoon,4.5
120,0,29535,Brice Garnett,4.5
120,0,21731,Freddie Jacobson,4.5
120,0,01810,Phil Mickelson,4.5
120,0,37189,Harold Varner III,4.5
128,0,24924,Bill Haas,4.4
128,0,35421,Brandon Harkins,4.4
128,0,12716,Charley Hoffman,4.4
128,0,35506,Mackenzie Hughes,4.4
128,0,26300,Matt Jones,4.4
128,0,35732,Wes Roach,4.4
128,0,32139,Danny Willett,4.4
135,0,45157,Cam Davis,4.3
135,0,36852,Jim Knous,4.3
135,0,32791,K.H. Lee,4.3
135,0,30692,Scott Stallings,4.3
139,0,10809,Jim Furyk,4.2
139,0,35532,Tom Hoge,4.2
139,0,29908,C.T. Pan,4.2
139,0,27963,Chris Stroud,4.2
143,0,34021,Bud Cauley,4.1
143,0,21209,Sergio Garcia,4.1
143,0,29974,Branden Grace,4.1
143,0,37455,Si Woo Kim,4.1
143,0,32816,Satoshi Kodaira,4.1
143,0,34261,Scott Langley,4.1
143,0,24781,Hunter Mahan,4.1
143,0,32058,José de Jesús Rodríguez,4.1
143,0,27214,Kevin Streelman,4.1
143,0,32333,Kevin Tway,4.1
153,0,25686,Jason Dufner,4.0
153,0,34098,Russell Henley,4.0
153,0,47990,Kyle Jones,4.0
153,0,35879,Kelly Kraft,4.0
153,0,30946,Alex Prugh,4.0
153,0,46501,Ollie Schniederjans,4.0
153,0,30110,Kyle Stanley,4.0
160,0,27644,Brian Harman,3.9
160,0,46601,Trey Mullinax,3.9
160,0,28252,Seamus Power,3.9
160,0,25632,Jimmy Walker,3.9
164,0,49303,Anders Albertson,3.8
164,0,30191,Julián Etulain,3.8
164,0,46523,Joey Garber,3.8
164,0,39954,Cody Gribble,3.8
164,0,29223,Sam Saunders,3.8
164,0,40115,Adam Svensson,3.8
170,0,45609,Tyler Duncan,3.7
170,0,49298,Kramer Hickok,3.7
172,0,34306,John Chin,3.6
172,0,26758,David Hearn,3.6
172,0,34431,Robert Streb,3.6
175,0,24925,Jonathan Byrd,3.5
176,0,20472,Alex Cejka,3.4
176,0,30786,Brady Schnell,3.4
178,0,36799,Stephan Jaeger,3.3
178,0,37454,Whee Kim,3.3
178,0,35449,Adam Long,3.3
181,0,06522,Ernie Els,3.2
182,0,27141,J.B. Holmes,3.1
182,0,35617,Martin Trainer,3.1
184,0,31557,Jim Herman,3.0
184,0,47856,Seth Reeves,3.0
186,0,39975,Michael Kim,2.9
187,0,20572,Rod Pampling,2.8
188,0,23353,J.J. Henry,2.4
