RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,20157,Retief Goosen,24' 1",2846.167,118,-10
2,0,01457,Jay Haas,24' 8",4068.250,165,-5
2,0,06567,Vijay Singh,24' 8",5037.250,204,-24
4,0,06621,Joe Durant,25' 3",6392.083,253,+3
5,0,21209,Sergio Garcia,25' 5",3945.167,155,-7
5,0,02239,Scott Verplank,25' 5",5406.417,213,-16
7,0,10860,Justin Leonard,25' 9",5158.000,200,-10
8,0,10885,Robert Allenby,25' 10",5121.917,198,-2
9,0,24357,K.J. Choi,25' 11",4403.917,170,-9
9,0,08075,Jerry Kelly,25' 11",6668.333,257,-25
11,0,01388,Robert Gamez,26' 1",6593.750,253,-27
11,0,02104,Jeff Sluman,26' 1",6044.500,232,-16
11,0,10423,Mike Weir,26' 1",3544.583,136,-5
14,0,01142,Bart Bryant,26' 2",5722.667,219,-22
14,0,01677,Tom Lehman,26' 2",4759.000,182,-5
16,0,20229,Stewart Cink,26' 3",5897.667,225,-15
16,0,22621,Ben Curtis,26' 3",3146.667,120,-4
16,0,25237,Kevin Muncrief,26' 3",3150.333,120,-2
19,0,01797,Rocco Mediate,26' 4",2632.250,100,E
19,0,20628,Arron Oberholser,26' 4",4812.000,183,-11
21,0,06004,Stephen Ames,26' 5",6375.000,241,-23
21,0,07867,Woody Austin,26' 5",6216.667,235,-15
21,0,22405,Justin Rose,26' 5",4971.000,188,-10
21,0,23325,Vaughn Taylor,26' 5",5286.750,200,-18
25,0,02101,Joey Sindelar,26' 6",7164.833,270,-10
26,0,01707,Steve Lowery,26' 8",5066.167,190,+1
27,0,19972,José Coceres,26' 9",5213.417,195,-1
27,0,01203,Russ Cochran,26' 9",3908.500,146,E
27,0,01527,Scott Hoch,26' 9",3184.917,119,-6
27,0,02246,Duffy Waldorf,26' 9",5007.083,187,-6
27,0,08793,Tiger Woods,26' 9",4068.167,152,-11
32,0,01724,Jeff Maggert,26' 10",4109.667,153,+7
32,0,01968,Nick Price,26' 10",3221.833,120,-13
34,0,20472,Alex Cejka,26' 11",4141.000,154,+4
34,0,19846,Brian Gay,26' 11",6461.417,240,-19
36,0,01320,Bob Estes,27' 0",4834.000,179,-9
36,0,02206,David Toms,27' 0",4452.917,165,-4
38,0,20094,Jonathan Kaye,27' 1",4084.083,151,-12
39,0,20121,Todd Fischer,27' 2",7467.333,275,-14
40,0,10213,Dicky Pride,27' 3",4389.750,161,-1
41,0,19881,Robert Damron,27' 4",7069.250,259,-3
41,0,20580,Andre Stolz,27' 4",3798.917,139,+3
43,0,23135,Tim Clark,27' 5",5393.083,197,+2
44,0,23983,Luke Donald,27' 6",5311.583,193,-20
45,0,02010,Loren Roberts,27' 7",6020.417,218,-35
46,0,07363,Craig Bowden,27' 8",6386.583,231,-11
46,0,01139,Olin Browne,27' 8",7161.417,259,-10
46,0,01157,Tom Byrum,27' 8",6566.667,237,-6
46,0,06522,Ernie Els,27' 8",2597.417,94,-10
46,0,08339,Spike McRoy,27' 8",6111.083,221,-4
46,0,01938,David Peoples,27' 8",6298.667,228,-4
46,0,22293,Heath Slocum,27' 8",6441.667,233,-2
