RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,22405,Justin Rose,30' 0",22677.333,756,-0.09
2,0,01677,Tom Lehman,30' 5",22563.583,741,-0.11
3,0,21209,Sergio Garcia,30' 8",18757.250,612,-0.10
4,0,23135,Tim Clark,30' 9",27361.000,889,-0.07
5,0,06522,Ernie Els,30' 10",14325.917,464,-0.18
6,0,02206,David Toms,30' 11",21768.417,704,-0.10
7,0,06567,Vijay Singh,31' 0",31748.333,1024,-0.18
8,0,06621,Joe Durant,31' 1",31804.750,1024,-0.07
9,0,01320,Bob Estes,31' 3",20267.750,649,-0.09
9,0,01388,Robert Gamez,31' 3",34190.500,1095,-0.09
9,0,08793,Tiger Woods,31' 3",19020.000,609,-0.17
12,0,06004,Stephen Ames,31' 4",31111.833,994,-0.12
12,0,01457,Jay Haas,31' 4",24355.250,778,-0.11
14,0,10885,Robert Allenby,31' 5",28901.500,920,-0.10
14,0,01553,John Huston,31' 5",17457.667,556,-0.10
14,0,24502,Adam Scott,31' 5",14635.500,466,-0.17
17,0,22293,Heath Slocum,31' 6",33776.667,1071,-0.07
18,0,20229,Stewart Cink,31' 7",29774.917,942,-0.14
19,0,01139,Olin Browne,31' 9",32001.250,1008,-0.09
19,0,01381,Fred Funk,31' 9",35944.917,1133,-0.06
19,0,01945,Kenny Perry,31' 9",24148.250,760,-0.09
19,0,23325,Vaughn Taylor,31' 9",29357.417,925,-0.12
23,0,10860,Justin Leonard,31' 10",25926.000,814,-0.08
23,0,02010,Loren Roberts,31' 10",27443.417,861,-0.11
23,0,02246,Duffy Waldorf,31' 10",24333.917,764,-0.10
26,0,06575,Dudley Hart,31' 11",18604.750,583,-0.06
26,0,02101,Joey Sindelar,31' 11",35863.917,1123,-0.07
28,0,21646,David Branshaw,32' 1",29659.333,925,-0.03
28,0,08075,Jerry Kelly,32' 1",35754.000,1113,-0.12
28,0,22046,Geoff Ogilvy,32' 1",29082.583,907,-0.13
28,0,01968,Nick Price,32' 1",15256.750,476,-0.07
28,0,10425,Jay Williamson,32' 1",36940.083,1150,-0.05
33,0,01810,Phil Mickelson,32' 2",20709.083,644,-0.12
34,0,01142,Bart Bryant,32' 3",27874.083,864,-0.06
34,0,01527,Scott Hoch,32' 3",17751.500,551,-0.10
34,0,02239,Scott Verplank,32' 3",30609.917,948,-0.12
37,0,24507,Jason Bohn,32' 4",35413.917,1094,-0.08
37,0,02104,Jeff Sluman,32' 4",33472.417,1036,-0.09
39,0,01577,Lee Janzen,32' 5",27495.833,849,-0.09
39,0,20580,Andre Stolz,32' 5",18079.917,558,-0.02
41,0,20498,Briny Baird,32' 6",33018.250,1015,-0.07
41,0,12510,Chad Campbell,32' 6",32261.833,993,-0.06
41,0,01685,J.L. Lewis,32' 6",35134.250,1081,-0.07
41,0,01724,Jeff Maggert,32' 6",20448.833,629,-0.06
