RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
1,0,23135,Tim Clark,30' 9",38814.250,1262,Under
2,0,01381,Fred Funk,31' 2",45852.667,1472,Under
3,0,22405,Justin Rose,31' 10",35290.417,1109,Under
4,0,02206,David Toms,32' 0",32929.250,1030,Under
5,0,01527,Scott Hoch,32' 6",26032.333,801,Under
5,0,22293,Heath Slocum,32' 6",48005.083,1478,Under
7,0,06621,Joe Durant,32' 9",44415.583,1356,Under
7,0,01677,Tom Lehman,32' 9",33626.083,1026,Under
9,0,02239,Scott Verplank,33' 1",39974.000,1209,1 Under
10,0,01139,Olin Browne,33' 2",46687.250,1409,Under
11,0,10425,Jay Williamson,33' 3",53589.750,1611,Under
12,0,01320,Bob Estes,33' 4",30094.167,902,Under
13,0,01219,John Cook,33' 5",28739.667,861,Under
14,0,06004,Stephen Ames,33' 6",47760.417,1424,1 Under
14,0,10860,Justin Leonard,33' 6",38414.917,1148,Under
16,0,24357,K.J. Choi,33' 7",37550.333,1118,Under
17,0,01388,Robert Gamez,33' 8",54042.000,1604,Under
17,0,02104,Jeff Sluman,33' 8",48972.500,1454,Under
17,0,08385,Omar Uresti,33' 8",45276.250,1346,Under
20,0,01142,Bart Bryant,33' 9",39389.333,1166,Under
20,0,19846,Brian Gay,33' 9",52692.000,1561,Under
20,0,02214,Kirk Triplett,33' 9",39043.167,1157,Under
20,0,02246,Duffy Waldorf,33' 9",35411.833,1050,Under
24,0,01577,Lee Janzen,33' 10",42273.000,1248,Under
24,0,02010,Loren Roberts,33' 10",41208.917,1219,Under
26,0,01157,Tom Byrum,33' 11",43842.000,1294,Under
26,0,01457,Jay Haas,33' 11",36834.500,1087,Under
26,0,02101,Joey Sindelar,33' 11",53455.500,1578,Under
29,0,01724,Jeff Maggert,34' 0",30366.667,894,Under
29,0,06567,Vijay Singh,34' 0",53186.500,1566,2 Under
29,0,20548,Hidemichi Tanaka,34' 0",47347.083,1392,Under
29,0,23325,Vaughn Taylor,34' 0",46280.750,1361,Under
33,0,08075,Jerry Kelly,34' 1",52916.750,1554,1 Under
34,0,12510,Chad Campbell,34' 2",46622.083,1365,Under
34,0,06575,Dudley Hart,34' 2",27711.750,812,Under
36,0,20498,Briny Baird,34' 3",48969.000,1431,Under
36,0,01127,Danny Briggs,34' 3",45544.000,1330,Under
36,0,22046,Geoff Ogilvy,34' 3",45504.917,1328,Under
39,0,10885,Robert Allenby,34' 5",43985.333,1278,Under
39,0,07363,Craig Bowden,34' 5",45648.750,1326,Over
39,0,01666,Bernhard Langer,34' 5",25971.250,754,Under
42,0,01945,Kenny Perry,34' 6",37903.833,1099,Under
43,0,21646,David Branshaw,34' 7",44228.083,1280,Over
43,0,01161,Mark Calcavecchia,34' 7",36567.583,1057,Under
43,0,20157,Retief Goosen,34' 7",24243.250,701,Under
43,0,21959,Ted Purdy,34' 7",62783.917,1817,Under
47,0,01553,John Huston,34' 8",27280.000,786,Under
47,0,21878,Mark Wilson,34' 8",35356.667,1020,Under
49,0,01203,Russ Cochran,34' 9",33529.500,964,Under
49,0,01685,J.L. Lewis,34' 9",54207.000,1561,Under
49,0,01968,Nick Price,34' 9",22435.417,645,Under
52,0,11032,Frank Lickliter II,34' 10",47703.000,1368,Under
