RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
171,0,30163,Henrik Norlander,45
171,0,33448,Justin Thomas,45
171,0,27770,Camilo Villegas,45
171,0,45242,Kevin Yu,45
179,0,28420,Ryan Brehm,44
179,0,55708,Hayden Buckley,44
179,0,45609,Tyler Duncan,44
179,0,51890,Greyson Sigg,44
183,0,59442,Parker Coody,43
184,0,51070,Vincent Norrman,42
