RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
49,0,07223,Brian Bateman,52.38,22,42
49,0,21646,David Branshaw,52.38,11,21
49,0,21209,Sergio Garcia,52.38,11,21
52,0,01724,Jeff Maggert,52.00,13,25
53,0,22293,Heath Slocum,51.72,15,29
54,0,01577,Lee Janzen,51.61,16,31
55,0,08385,Omar Uresti,51.52,17,33
56,0,01024,Billy Andrade,51.11,23,45
56,0,24361,Pat Perez,51.11,23,45
58,0,06078,Esteban Toledo,51.02,25,49
59,0,22371,Aaron Baddeley,50.00,19,38
59,0,20850,Daniel Chopra,50.00,17,34
59,0,23135,Tim Clark,50.00,12,24
59,0,23983,Luke Donald,50.00,12,24
59,0,20121,Todd Fischer,50.00,22,44
59,0,21961,Charles Howell III,50.00,17,34
59,0,20634,Peter Lonard,50.00,16,32
59,0,01797,Rocco Mediate,50.00,8,16
59,0,25237,Kevin Muncrief,50.00,12,24
59,0,20572,Rod Pampling,50.00,24,48
59,0,01945,Kenny Perry,50.00,17,34
59,0,01968,Nick Price,50.00,7,14
71,0,07363,Craig Bowden,48.84,21,43
71,0,06527,Steve Stricker,48.84,21,43
73,0,07721,Pat Bates,48.57,17,35
73,0,08339,Spike McRoy,48.57,17,35
75,0,25345,Carl Pettersson,48.48,16,33
76,0,01313,Steve Elkington,48.39,15,31
76,0,12760,Danny Ellis,48.39,15,31
76,0,10585,Scott McCarron,48.39,15,31
76,0,25396,Kevin Na,48.39,15,31
76,0,02002,John Riegger,48.39,15,31
76,0,02104,Jeff Sluman,48.39,15,31
82,0,08075,Jerry Kelly,48.28,14,29
83,0,01132,Mark Brooks,48.15,13,27
83,0,06621,Joe Durant,48.15,13,27
83,0,07939,Dan Olsen,48.15,13,27
86,0,01203,Russ Cochran,48.00,12,25
86,0,06575,Dudley Hart,48.00,12,25
88,0,01388,Robert Gamez,47.83,22,46
89,0,19846,Brian Gay,47.62,20,42
90,0,08931,Glen Day,47.50,19,40
90,0,01766,Billy Mayfair,47.50,19,40
90,0,01926,Steve Pate,47.50,19,40
93,0,21949,Joe Ogilvie,47.37,18,38
93,0,21878,Mark Wilson,47.37,9,19
95,0,21407,Arjun Atwal,47.22,17,36
95,0,10425,Jay Williamson,47.22,17,36
97,0,24290,D.J. Brigman,47.06,16,34
98,0,01161,Mark Calcavecchia,46.88,15,32
98,0,23621,Rory Sabbatini,46.88,15,32
98,0,23623,Bo Van Pelt,46.88,15,32
101,0,06214,Guy Boros,46.67,14,30
101,0,10733,Kent Jones,46.67,14,30
103,0,23320,Ryan Palmer,46.34,19,41
104,0,06004,Stephen Ames,46.15,12,26
105,0,02245,Grant Waite,45.83,11,24
106,0,20104,Ken Duke,45.71,16,35
106,0,10423,Mike Weir,45.71,16,35
108,0,21633,Steve Allan,45.45,15,33
108,0,01042,Paul Azinger,45.45,20,44
108,0,01320,Bob Estes,45.45,10,22
108,0,08793,Tiger Woods,45.45,10,22
112,0,01941,Tom Pernice Jr.,45.24,19,42
113,0,22913,John Rollins,45.16,14,31
114,0,01553,John Huston,45.00,9,20
114,0,01677,Tom Lehman,45.00,9,20
114,0,01706,Davis Love III,45.00,9,20
117,0,07867,Woody Austin,44.74,17,38
118,0,20029,Notah Begay III,44.44,12,27
118,0,24507,Jason Bohn,44.44,16,36
118,0,12645,Brent Geiberger,44.44,16,36
118,0,01527,Scott Hoch,44.44,12,27
118,0,23108,Matt Kuchar,44.44,16,36
123,0,12510,Chad Campbell,44.12,15,34
123,0,25900,Lucas Glover,44.12,15,34
123,0,06332,Neal Lancaster,44.12,15,34
126,0,12602,Dean Wilson,43.90,18,41
127,0,01226,Fred Couples,43.75,7,16
127,0,11032,Frank Lickliter II,43.75,14,32
129,0,26420,Richard Johnson,43.59,17,39
130,0,01920,Craig Parry,43.48,10,23
130,0,23497,Tag Ridings,43.48,10,23
132,0,10213,Dicky Pride,43.33,13,30
133,0,06197,Michael Allen,43.24,16,37
133,0,06251,Chris DiMarco,43.24,16,37
135,0,24024,Zach Johnson,43.18,19,44
136,0,20472,Alex Cejka,42.86,15,35
136,0,10201,Matt Gogel,42.86,15,35
136,0,12660,Jesper Parnevik,42.86,18,42
139,0,20498,Briny Baird,42.42,14,33
140,0,01139,Olin Browne,42.31,11,26
140,0,01771,Blaine McCallister,42.31,11,26
142,0,12705,Cliff Kresge,42.11,16,38
142,0,20628,Arron Oberholser,42.11,8,19
142,0,06567,Vijay Singh,42.11,16,38
145,0,01381,Fred Funk,41.94,13,31
145,0,10860,Justin Leonard,41.94,13,31
147,0,01685,J.L. Lewis,41.38,12,29
148,0,08835,Kris Cox,41.18,14,34
148,0,25686,Jason Dufner,41.18,14,34
148,0,12823,Carlos Franco,41.18,14,34
148,0,23307,Roger Tambellini,41.18,14,34
152,0,08123,Jeff Brehaut,41.03,16,39
153,0,08881,Tripp Isenhour,40.91,9,22
154,0,11123,Chris Couch,40.74,11,27
154,0,06613,Tommy Tolles,40.74,11,27
156,0,20548,Hidemichi Tanaka,40.54,15,37
157,0,20433,Mark Hensby,40.43,19,47
158,0,21731,Freddie Jacobson,40.00,8,20
158,0,12753,David Morland IV,40.00,14,35
158,0,01887,Mark O'Meara,40.00,8,20
158,0,02010,Loren Roberts,40.00,14,35
162,0,23353,J.J. Henry,39.47,15,38
163,0,23338,David Gossett,39.29,11,28
163,0,06515,Shaun Micheel,39.29,11,28
165,0,20585,Niclas Fasth,38.89,14,36
166,0,22621,Ben Curtis,38.46,5,13
166,0,19881,Robert Damron,38.46,15,39
166,0,06522,Ernie Els,38.46,5,13
166,0,01619,Skip Kendall,38.46,10,26
170,0,12652,Cameron Beckman,38.10,16,42
171,0,24357,K.J. Choi,37.50,9,24
171,0,20094,Jonathan Kaye,37.50,12,32
171,0,01666,Bernhard Langer,37.50,9,24
174,0,19824,Craig Barlow,37.04,10,27
174,0,01928,Corey Pavin,37.04,10,27
176,0,07457,Steve Flesch,36.54,19,52
177,0,22548,Patrick Sheehan,36.00,18,50
178,0,02101,Joey Sindelar,35.48,11,31
179,0,12394,Tom Carter,35.42,17,48
180,0,26287,Roland Thatcher,34.78,8,23
181,0,08337,Mike Heinen,34.48,10,29
182,0,01035,Tommy Armour III,33.33,9,27
182,0,08537,J.P. Hayes,33.33,9,27
184,0,24781,Hunter Mahan,32.56,14,43
185,0,23325,Vaughn Taylor,32.50,13,40
186,0,01707,Steve Lowery,32.26,10,31
187,0,06809,Bob Burns,32.14,9,28
188,0,02246,Duffy Waldorf,31.58,6,19
189,0,23613,Rich Barcelo,30.77,8,26
190,0,20378,Mathias Grönberg,30.56,11,36
191,0,02106,Chris Smith,29.31,17,58
192,0,01127,Danny Briggs,28.57,8,28
193,0,02239,Scott Verplank,27.78,5,18
194,0,01142,Bart Bryant,25.71,9,35
195,0,01219,John Cook,25.00,3,12
195,0,02049,Gene Sauers,25.00,7,28
