RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,12782,Tim Herron,67.71,65,96
2,0,01527,Scott Hoch,65.85,27,41
3,0,06251,Chris DiMarco,65.59,61,93
4,0,01320,Bob Estes,65.56,59,90
5,0,08339,Spike McRoy,64.89,61,94
6,0,02239,Scott Verplank,64.00,48,75
7,0,06522,Ernie Els,63.83,30,47
8,0,19972,José Coceres,63.64,63,99
9,0,01810,Phil Mickelson,63.16,36,57
10,0,21961,Charles Howell III,62.37,58,93
11,0,06567,Vijay Singh,62.20,51,82
12,0,10201,Matt Gogel,62.18,74,119
13,0,02214,Kirk Triplett,62.00,62,100
14,0,06373,José María Olazábal,61.63,53,86
15,0,20378,Mathias Grönberg,61.39,62,101
16,0,20229,Stewart Cink,61.32,65,106
17,0,06809,Bob Burns,60.74,82,135
18,0,02099,Scott Simpson,60.19,62,103
19,0,06332,Neal Lancaster,60.17,71,118
20,0,01619,Skip Kendall,60.16,77,128
21,0,08075,Jerry Kelly,59.68,74,124
22,0,23623,Bo Van Pelt,59.65,68,114
23,0,21731,Freddie Jacobson,59.30,51,86
24,0,10423,Mike Weir,59.15,42,71
25,0,12823,Carlos Franco,58.87,73,124
26,0,12645,Brent Geiberger,58.55,89,152
27,0,01666,Bernhard Langer,58.14,25,43
28,0,08537,J.P. Hayes,58.12,68,117
29,0,08385,Omar Uresti,58.10,61,105
30,0,01887,Mark O'Meara,57.75,41,71
31,0,21949,Joe Ogilvie,57.72,71,123
32,0,12660,Jesper Parnevik,57.58,57,99
33,0,23621,Rory Sabbatini,57.41,62,108
34,0,25396,Kevin Na,57.26,67,117
35,0,01157,Tom Byrum,57.14,56,98
35,0,22913,John Rollins,57.14,60,105
37,0,19881,Robert Damron,56.88,62,109
38,0,24502,Adam Scott,56.86,29,51
39,0,20094,Jonathan Kaye,56.82,50,88
40,0,12680,Shigeki Maruyama,56.73,59,104
41,0,01948,Tim Petrovic,56.71,93,164
42,0,20157,Retief Goosen,56.52,26,46
42,0,20572,Rod Pampling,56.52,65,115
44,0,11032,Frank Lickliter II,56.30,67,119
45,0,06214,Guy Boros,56.25,54,96
46,0,02223,Bob Tway,56.14,64,114
47,0,23983,Luke Donald,56.00,42,75
47,0,01926,Steve Pate,56.00,56,100
49,0,01707,Steve Lowery,55.77,58,104
50,0,06595,Kevin Sutherland,55.32,52,94
51,0,24925,Jonathan Byrd,55.28,68,123
52,0,01142,Bart Bryant,55.24,58,105
53,0,01329,Brad Faxon,55.22,74,134
54,0,01928,Corey Pavin,55.20,69,125
55,0,10107,Deane Pappas,55.10,54,98
56,0,19846,Brian Gay,54.94,89,162
57,0,01473,Todd Hamilton,54.90,56,102
58,0,12705,Cliff Kresge,54.84,68,124
59,0,19825,Darren Clarke,54.76,23,42
60,0,20593,Greg Chalmers,54.72,58,106
61,0,20548,Hidemichi Tanaka,54.55,60,110
62,0,01938,David Peoples,54.33,69,127
63,0,08337,Mike Heinen,54.32,44,81
64,0,01766,Billy Mayfair,54.23,77,142
65,0,07721,Pat Bates,54.22,90,166
66,0,07363,Craig Bowden,54.17,52,96
66,0,01457,Jay Haas,54.17,39,72
66,0,10912,Craig Perks,54.17,52,96
66,0,01941,Tom Pernice Jr.,54.17,65,120
66,0,21878,Mark Wilson,54.17,39,72
71,0,01761,Len Mattiace,54.10,66,122
72,0,02106,Chris Smith,54.07,73,135
73,0,01219,John Cook,54.05,40,74
74,0,20104,Ken Duke,53.79,71,132
75,0,23135,Tim Clark,53.54,53,99
76,0,20585,Niclas Fasth,53.42,39,73
77,0,01927,Dennis Paulson,53.40,55,103
78,0,01381,Fred Funk,53.38,71,133
78,0,24361,Pat Perez,53.38,71,133
80,0,02010,Loren Roberts,53.19,50,94
81,0,01553,John Huston,53.13,34,64
82,0,20634,Peter Lonard,53.01,44,83
83,0,01968,Nick Price,52.94,27,51
83,0,23325,Vaughn Taylor,52.94,54,102
85,0,01378,David Frost,52.78,76,144
86,0,23613,Rich Barcelo,52.58,51,97
87,0,22548,Patrick Sheehan,52.56,82,156
88,0,21893,Brian Kortan,52.48,53,101
89,0,20433,Mark Hensby,52.38,55,105
90,0,07457,Steve Flesch,52.34,56,107
91,0,01042,Paul Azinger,52.29,57,109
92,0,10860,Justin Leonard,52.13,49,94
93,0,08793,Tiger Woods,52.11,37,71
94,0,20121,Todd Fischer,51.88,69,133
95,0,23108,Matt Kuchar,51.85,56,108
96,0,12652,Cameron Beckman,51.82,71,137
97,0,22621,Ben Curtis,51.79,29,56
98,0,20029,Notah Begay III,51.65,47,91
98,0,20628,Arron Oberholser,51.65,47,91
100,0,06613,Tommy Tolles,51.61,48,93
101,0,20472,Alex Cejka,51.56,33,64
101,0,01388,Robert Gamez,51.56,66,128
103,0,01706,Davis Love III,51.39,37,72
104,0,01132,Mark Brooks,51.38,56,109
105,0,01771,Blaine McCallister,51.30,59,115
106,0,12753,David Morland IV,51.26,61,119
107,0,21633,Steve Allan,51.22,63,123
107,0,20098,Stuart Appleby,51.22,42,82
107,0,24507,Jason Bohn,51.22,63,123
110,0,01203,Russ Cochran,51.09,47,92
