RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,10107,Deane Pappas,95.51,85,89
2,0,12660,Jesper Parnevik,94.90,93,98
3,0,08793,Tiger Woods,94.20,65,69
4,0,01161,Mark Calcavecchia,93.75,75,80
5,0,24357,K.J. Choi,93.33,70,75
5,0,10213,Dicky Pride,93.33,70,75
7,0,06522,Ernie Els,93.02,40,43
8,0,20548,Hidemichi Tanaka,92.05,81,88
9,0,01035,Tommy Armour III,91.92,91,99
10,0,19846,Brian Gay,91.80,112,122
11,0,19824,Craig Barlow,91.40,85,93
12,0,02214,Kirk Triplett,91.36,74,81
13,0,06595,Kevin Sutherland,91.27,115,126
14,0,06567,Vijay Singh,91.11,82,90
15,0,02239,Scott Verplank,91.09,92,101
16,0,12680,Shigeki Maruyama,90.72,88,97
17,0,12753,David Morland IV,90.59,77,85
18,0,01388,Robert Gamez,90.58,125,138
19,0,01249,John Daly,90.54,67,74
20,0,10201,Matt Gogel,90.35,103,114
21,0,12782,Tim Herron,90.28,65,72
22,0,08075,Jerry Kelly,90.24,111,123
23,0,12510,Chad Campbell,90.20,92,102
24,0,22548,Patrick Sheehan,89.87,142,158
25,0,21731,Freddie Jacobson,89.66,78,87
25,0,02246,Duffy Waldorf,89.66,78,87
27,0,06621,Joe Durant,89.62,95,106
28,0,01381,Fred Funk,89.57,103,115
29,0,20433,Mark Hensby,89.47,102,114
29,0,01928,Corey Pavin,89.47,102,114
29,0,20127,Chris Riley,89.47,68,76
32,0,06004,Stephen Ames,89.42,93,104
33,0,25396,Kevin Na,89.36,126,141
34,0,24925,Jonathan Byrd,89.29,75,84
35,0,25345,Carl Pettersson,89.17,107,120
36,0,21959,Ted Purdy,89.04,130,146
37,0,02104,Jeff Sluman,89.00,89,100
38,0,01142,Bart Bryant,88.89,72,81
38,0,02010,Loren Roberts,88.89,80,90
40,0,12652,Cameron Beckman,88.81,127,143
41,0,22621,Ben Curtis,88.71,55,62
42,0,07363,Craig Bowden,88.70,102,115
43,0,01132,Mark Brooks,88.68,94,106
44,0,19825,Darren Clarke,88.64,39,44
45,0,01677,Tom Lehman,88.61,70,79
46,0,02223,Bob Tway,88.39,99,112
47,0,21893,Brian Kortan,88.37,76,86
48,0,07721,Pat Bates,88.33,106,120
49,0,20121,Todd Fischer,88.24,120,136
50,0,01945,Kenny Perry,88.16,67,76
51,0,01157,Tom Byrum,88.10,111,126
52,0,01139,Olin Browne,88.04,81,92
53,0,01887,Mark O'Meara,88.00,66,75
53,0,06373,José María Olazábal,88.00,44,50
55,0,20593,Greg Chalmers,87.95,73,83
56,0,21805,Harrison Frazar,87.85,94,107
57,0,01797,Rocco Mediate,87.84,65,74
57,0,02101,Joey Sindelar,87.84,130,148
59,0,20229,Stewart Cink,87.83,101,115
60,0,01361,Dan Forsman,87.74,93,106
61,0,01968,Nick Price,87.69,57,65
62,0,20157,Retief Goosen,87.50,42,48
62,0,01457,Jay Haas,87.50,84,96
62,0,01948,Tim Petrovic,87.50,119,136
65,0,06527,Steve Stricker,87.40,111,127
66,0,21407,Arjun Atwal,87.39,97,111
66,0,01938,David Peoples,87.39,104,119
68,0,20029,Notah Begay III,87.36,76,87
69,0,01042,Paul Azinger,87.23,82,94
70,0,01261,Jay Delsing,87.21,75,86
71,0,10585,Scott McCarron,87.18,102,117
72,0,01761,Len Mattiace,87.16,95,109
73,0,01127,Danny Briggs,87.10,81,93
74,0,21633,Steve Allan,87.07,101,116
75,0,21949,Joe Ogilvie,87.02,114,131
76,0,12705,Cliff Kresge,86.99,107,123
77,0,01527,Scott Hoch,86.89,53,61
78,0,11123,Chris Couch,86.79,46,53
78,0,12823,Carlos Franco,86.79,92,106
78,0,23621,Rory Sabbatini,86.79,92,106
81,0,01378,David Frost,86.73,85,98
82,0,02245,Grant Waite,86.60,84,97
83,0,12645,Brent Geiberger,86.55,103,119
83,0,24781,Hunter Mahan,86.55,103,119
85,0,12394,Tom Carter,86.49,128,148
85,0,24024,Zach Johnson,86.49,96,111
87,0,01473,Todd Hamilton,86.46,83,96
88,0,25900,Lucas Glover,86.36,95,110
89,0,01927,Dennis Paulson,86.32,82,95
90,0,01313,Steve Elkington,86.21,75,87
91,0,23541,Ben Crane,86.18,106,123
92,0,20645,John Senden,86.09,99,115
93,0,20472,Alex Cejka,86.05,74,86
93,0,22405,Justin Rose,86.05,74,86
95,0,01024,Billy Andrade,86.03,117,136
96,0,26420,Richard Johnson,85.92,122,142
97,0,01329,Brad Faxon,85.86,85,99
98,0,11032,Frank Lickliter II,85.84,97,113
99,0,23325,Vaughn Taylor,85.71,66,77
100,0,01619,Skip Kendall,85.62,125,146
101,0,07223,Brian Bateman,85.57,83,97
102,0,01666,Bernhard Langer,85.54,71,83
103,0,23108,Matt Kuchar,85.45,94,110
104,0,22293,Heath Slocum,85.37,105,123
105,0,12602,Dean Wilson,85.33,128,150
106,0,20580,Andre Stolz,85.25,52,61
107,0,06197,Michael Allen,85.22,98,115
108,0,23614,Rich Beem,85.06,74,87
109,0,06809,Bob Burns,85.00,119,140
109,0,01577,Lee Janzen,85.00,85,100
