RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,10860,Justin Leonard,74.14,43,58
2,0,01361,Dan Forsman,72.00,36,50
3,0,01920,Craig Parry,71.05,27,38
4,0,20229,Stewart Cink,69.35,43,62
5,0,23552,Hank Kuehne,69.12,47,68
6,0,01927,Dennis Paulson,66.67,42,63
7,0,20572,Rod Pampling,66.28,57,86
8,0,19972,José Coceres,66.22,49,74
9,0,01928,Corey Pavin,65.96,31,47
10,0,24502,Adam Scott,65.63,21,32
11,0,06595,Kevin Sutherland,65.57,40,61
12,0,02010,Loren Roberts,65.52,38,58
13,0,06575,Dudley Hart,65.00,26,40
14,0,01553,John Huston,64.29,27,42
14,0,01968,Nick Price,64.29,27,42
16,0,01941,Tom Pernice Jr.,64.18,43,67
17,0,01457,Jay Haas,63.27,31,49
18,0,12760,Danny Ellis,62.71,37,59
18,0,02239,Scott Verplank,62.71,37,59
20,0,20663,Brenden Pappas,61.90,52,84
21,0,23135,Tim Clark,61.82,34,55
21,0,20628,Arron Oberholser,61.82,34,55
23,0,22046,Geoff Ogilvy,61.64,45,73
23,0,08385,Omar Uresti,61.64,45,73
25,0,20472,Alex Cejka,61.54,40,65
26,0,01329,Brad Faxon,60.94,39,64
27,0,01042,Paul Azinger,60.61,40,66
28,0,06004,Stephen Ames,60.53,46,76
28,0,23497,Tag Ridings,60.53,23,38
30,0,06522,Ernie Els,60.47,26,43
31,0,25686,Jason Dufner,60.34,35,58
32,0,01378,David Frost,60.27,44,73
33,0,06078,Esteban Toledo,60.26,47,78
34,0,06197,Michael Allen,60.00,33,55
34,0,24925,Jonathan Byrd,60.00,48,80
34,0,20593,Greg Chalmers,60.00,30,50
37,0,10425,Jay Williamson,59.79,58,97
38,0,01810,Phil Mickelson,59.65,34,57
39,0,01887,Mark O'Meara,59.52,25,42
40,0,07457,Steve Flesch,58.97,46,78
41,0,01761,Len Mattiace,58.93,33,56
42,0,12602,Dean Wilson,58.75,47,80
43,0,19846,Brian Gay,58.67,44,75
44,0,10423,Mike Weir,58.49,31,53
45,0,01035,Tommy Armour III,58.21,39,67
45,0,06251,Chris DiMarco,58.21,39,67
47,0,10201,Matt Gogel,58.00,29,50
48,0,21633,Steve Allan,57.89,55,95
