RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,26596,Ryan Moore,96.43,28,27
2,0,24490,George McNeill,95.45,44,42
3,0,20070,Matt Bettencourt,95.00,40,38
4,0,25364,Paul Casey,94.74,19,18
5,0,01313,Steve Elkington,93.94,33,31
6,0,27936,Martin Laird,93.62,47,44
7,0,20766,Padraig Harrington,93.55,31,29
8,0,22046,Geoff Ogilvy,93.10,29,27
9,0,26300,Matt Jones,93.02,43,40
10,0,20436,Garrett Willis,92.86,42,39
11,0,10860,Justin Leonard,92.68,41,38
12,0,01810,Phil Mickelson,91.43,35,32
13,0,26881,Jarrod Lyle,91.30,23,21
14,0,01724,Jeff Maggert,91.18,34,31
15,0,27214,Kevin Streelman,91.11,45,41
16,0,01249,John Daly,90.91,33,30
16,0,06012,Greg Kraft,90.91,22,20
18,0,22621,Ben Curtis,90.63,32,29
18,0,28620,Aron Price,90.63,32,29
20,0,23320,Ryan Palmer,90.48,42,38
20,0,25190,Jeff Quinney,90.48,63,57
22,0,11123,Chris Couch,90.00,30,27
22,0,31560,Brian Stuard,90.00,30,27
24,0,29910,Blake Adams,89.58,48,43
24,0,23621,Rory Sabbatini,89.58,48,43
26,0,28087,Kris Blanks,89.47,38,34
26,0,22378,Trevor Immelman,89.47,19,17
28,0,26882,Michael Sim,89.29,28,25
29,0,25345,Carl Pettersson,89.19,37,33
29,0,26951,Johnson Wagner,89.19,37,33
31,0,23353,J.J. Henry,89.13,46,41
32,0,02206,David Toms,89.09,55,49
33,0,01619,Skip Kendall,88.89,18,16
34,0,08725,Tom Gillis,88.68,53,47
34,0,21949,Joe Ogilvie,88.68,53,47
36,0,12510,Chad Campbell,88.64,44,39
37,0,07363,Craig Bowden,88.46,26,23
38,0,32617,Jerod Turner,88.24,17,15
39,0,23325,Vaughn Taylor,88.10,42,37
40,0,28475,Jeff Overton,88.00,50,44
41,0,22946,Henrik Bjornstad,87.88,33,29
41,0,28500,Martin Flores,87.88,33,29
41,0,25892,Steve Wheatcroft,87.88,33,29
44,0,24361,Pat Perez,87.50,56,49
44,0,23322,Brett Wetterich,87.50,24,21
46,0,21961,Charles Howell III,87.30,63,55
47,0,10809,Jim Furyk,87.10,31,27
47,0,24663,Y.E. Yang,87.10,31,27
49,0,07867,Woody Austin,86.67,45,39
49,0,27649,Brandt Snedeker,86.67,45,39
51,0,24507,Jason Bohn,86.49,37,32
52,0,26851,Marc Leishman,86.36,44,38
53,0,25900,Lucas Glover,86.21,29,25
54,0,21350,Ryuji Imada,86.05,43,37
54,0,24024,Zach Johnson,86.05,43,37
56,0,24925,Jonathan Byrd,85.71,42,36
56,0,19846,Brian Gay,85.71,42,36
58,0,20160,Charlie Wi,85.42,48,41
59,0,30925,Dustin Johnson,85.37,41,35
60,0,20157,Retief Goosen,85.19,27,23
61,0,12602,Dean Wilson,85.00,20,17
62,0,23673,Michael Connell,84.62,39,33
62,0,06643,Paul Goydos,84.62,39,33
64,0,23638,Brendon de Jonge,84.48,58,49
65,0,29221,Webb Simpson,84.44,45,38
66,0,20127,Chris Riley,84.38,32,27
67,0,01161,Mark Calcavecchia,84.21,19,16
67,0,06621,Joe Durant,84.21,38,32
69,0,06595,Kevin Sutherland,84.09,44,37
70,0,22122,Andrew McLardy,84.00,25,21
70,0,26287,Roland Thatcher,84.00,25,21
72,0,27797,Derek Lamely,83.87,31,26
72,0,23349,Charles Warren,83.87,31,26
74,0,20229,Stewart Cink,83.72,43,36
75,0,23983,Luke Donald,83.33,36,30
75,0,09011,David Duval,83.33,30,25
75,0,21209,Sergio Garcia,83.33,18,15
75,0,23548,Bill Lunde,83.33,30,25
75,0,24138,Ian Poulter,83.33,18,15
80,0,20593,Greg Chalmers,82.98,47,39
80,0,23718,Nathan Green,82.98,47,39
82,0,01941,Tom Pernice Jr.,82.93,41,34
83,0,24358,Robert Garrigus,82.86,35,29
84,0,20498,Briny Baird,82.76,29,24
85,0,27436,Graham DeLaet,82.69,52,43
86,0,22056,Cameron Percy,82.50,40,33
87,0,20472,Alex Cejka,82.35,34,28
87,0,01948,Tim Petrovic,82.35,51,42
87,0,06527,Steve Stricker,82.35,34,28
90,0,20574,Mathew Goggin,82.22,45,37
91,0,23108,Matt Kuchar,82.00,50,41
92,0,21731,Freddie Jacobson,81.82,44,36
92,0,08075,Jerry Kelly,81.82,44,36
92,0,27933,John Merrick,81.82,55,45
92,0,26301,James Nitties,81.82,44,36
92,0,01945,Kenny Perry,81.82,33,27
92,0,12714,Chris Tidland,81.82,44,36
98,0,07749,Brett Quigley,81.63,49,40
99,0,24924,Bill Haas,81.54,65,53
100,0,23409,James Driscoll,81.40,43,35
101,0,25720,Chad Collins,81.25,32,26
102,0,01320,Bob Estes,80.95,42,34
102,0,25562,Andres Romero,80.95,42,34
102,0,08375,Paul Stankowski,80.95,42,34
105,0,30946,Alex Prugh,80.77,52,42
106,0,24357,K.J. Choi,80.65,31,25
106,0,06515,Shaun Micheel,80.65,31,25
108,0,06251,Chris DiMarco,80.49,41,33
109,0,27141,J.B. Holmes,80.43,46,37
109,0,32640,Troy Merritt,80.43,46,37
109,0,25804,Bubba Watson,80.43,46,37
112,0,12652,Cameron Beckman,80.00,30,24
112,0,20663,Brenden Pappas,80.00,35,28
112,0,22293,Heath Slocum,80.00,45,36
112,0,02239,Scott Verplank,80.00,30,24
112,0,27770,Camilo Villegas,80.00,40,32
112,0,26289,Boo Weekley,80.00,35,28
118,0,12716,Charley Hoffman,79.66,59,47
119,0,20645,John Senden,79.59,49,39
120,0,06522,Ernie Els,79.55,44,35
121,0,01577,Lee Janzen,79.49,39,31
122,0,22913,John Rollins,79.41,34,27
123,0,06004,Stephen Ames,79.31,29,23
123,0,20686,Jeev Milkha Singh,79.31,29,23
125,0,28307,Matt Every,79.17,24,19
125,0,27060,John Mallinger,79.17,24,19
127,0,10585,Scott McCarron,78.38,37,29
128,0,23541,Ben Crane,78.26,46,36
128,0,27613,David Lutterus,78.26,23,18
128,0,27095,Nick Watney,78.26,46,36
131,0,01329,Brad Faxon,78.13,32,25
131,0,23307,Roger Tambellini,78.13,32,25
133,0,08537,J.P. Hayes,78.05,41,32
134,0,22405,Justin Rose,78.00,50,39
135,0,07457,Steve Flesch,77.78,36,28
136,0,28158,Steve Marino,77.50,40,31
137,0,33419,Cameron Tringale,77.42,31,24
138,0,28780,Nicholas Thompson,77.36,53,41
139,0,20850,Daniel Chopra,77.14,35,27
140,0,27466,Spencer Levin,77.03,74,57
141,0,28237,Rory McIlroy,76.92,26,20
142,0,25396,Kevin Na,76.74,43,33
143,0,26695,Michael Letzig,76.67,60,46
143,0,27963,Chris Stroud,76.67,30,23
145,0,21959,Ted Purdy,76.32,38,29
146,0,32102,Rickie Fowler,76.09,46,35
146,0,20691,Greg Owen,76.09,46,35
146,0,27330,Josh Teater,76.09,46,35
149,0,25686,Jason Dufner,76.00,50,38
149,0,25632,Jimmy Walker,76.00,50,38
151,0,23800,Bryce Molder,75.61,41,31
151,0,25240,D.A. Points,75.61,41,31
151,0,24502,Adam Scott,75.61,41,31
154,0,28089,Jason Day,75.56,45,34
155,0,23135,Tim Clark,75.00,40,30
155,0,20105,Jeff Gove,75.00,24,18
155,0,12782,Tim Herron,75.00,40,30
155,0,01797,Rocco Mediate,75.00,36,27
155,0,25818,Scott Piercy,75.00,52,39
155,0,06567,Vijay Singh,75.00,40,30
155,0,08385,Omar Uresti,75.00,32,24
155,0,23623,Bo Van Pelt,75.00,64,48
155,0,10423,Mike Weir,75.00,20,15
164,0,26679,Kevin Stadler,74.47,47,35
165,0,24781,Hunter Mahan,74.42,43,32
166,0,20378,Mathias Grönberg,74.19,31,23
166,0,26392,Chris Wilson,74.19,31,23
168,0,20098,Stuart Appleby,74.07,54,40
169,0,24846,Ricky Barnes,73.91,46,34
170,0,21753,Brian Davis,73.33,45,33
171,0,01116,Michael Bradley,73.17,41,30
172,0,22371,Aaron Baddeley,73.13,67,49
173,0,29285,Brent Delahoussaye,73.08,26,19
174,0,26420,Richard Johnson,72.50,40,29
174,0,27120,Troy Matteson,72.50,40,29
176,0,10425,Jay Williamson,72.22,36,26
177,0,12705,Cliff Kresge,71.88,32,23
178,0,24912,Will MacKenzie,71.79,39,28
178,0,24140,Sean O'Hair,71.79,39,28
180,0,01706,Davis Love III,71.74,46,33
181,0,01707,Steve Lowery,71.43,28,20
182,0,27302,Garth Mulroy,70.97,31,22
183,0,23613,Rich Barcelo,69.70,33,23
183,0,20848,Ángel Cabrera,69.70,33,23
185,0,10885,Robert Allenby,69.23,39,27
186,0,23788,D.J. Trahan,68.63,51,35
187,0,20572,Rod Pampling,68.57,35,24
188,0,24227,Justin Bolli,68.18,22,15
188,0,12755,Vance Veazey,68.18,22,15
190,0,06514,Kevin Johnson,68.00,25,17
