RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,01161,Mark Calcavecchia,2.76,29,8
2,0,21731,Freddie Jacobson,1.98,81,16
3,0,08537,J.P. Hayes,1.69,71,12
4,0,01329,Brad Faxon,1.64,55,9
5,0,29221,Webb Simpson,1.59,107,17
6,0,25562,Andres Romero,1.55,71,11
7,0,32617,Jerod Turner,1.50,40,6
8,0,32640,Troy Merritt,1.49,67,10
9,0,24357,K.J. Choi,1.43,77,11
9,0,01313,Steve Elkington,1.43,70,10
9,0,01810,Phil Mickelson,1.43,49,7
12,0,08375,Paul Stankowski,1.41,64,9
13,0,01577,Lee Janzen,1.39,72,10
14,0,28089,Jason Day,1.36,59,8
15,0,25345,Carl Pettersson,1.35,104,14
15,0,26951,Johnson Wagner,1.35,74,10
15,0,24663,Y.E. Yang,1.35,52,7
18,0,26289,Boo Weekley,1.33,90,12
19,0,23983,Luke Donald,1.32,53,7
20,0,20686,Jeev Milkha Singh,1.31,61,8
21,0,29285,Brent Delahoussaye,1.30,46,6
22,0,27141,J.B. Holmes,1.29,101,13
23,0,25720,Chad Collins,1.28,78,10
24,0,27436,Graham DeLaet,1.27,71,9
24,0,01797,Rocco Mediate,1.27,71,9
24,0,25818,Scott Piercy,1.27,79,10
27,0,24024,Zach Johnson,1.26,95,12
28,0,06515,Shaun Micheel,1.25,56,7
28,0,25190,Jeff Quinney,1.25,64,8
30,0,20850,Daniel Chopra,1.23,81,10
30,0,11123,Chris Couch,1.23,65,8
32,0,23613,Rich Barcelo,1.20,50,6
32,0,21350,Ryuji Imada,1.20,83,10
32,0,26420,Richard Johnson,1.20,92,11
35,0,20593,Greg Chalmers,1.17,94,11
36,0,07749,Brett Quigley,1.16,95,11
37,0,24507,Jason Bohn,1.15,78,9
38,0,22122,Andrew McLardy,1.14,44,5
38,0,31560,Brian Stuard,1.14,70,8
40,0,25396,Kevin Na,1.13,71,8
41,0,23623,Bo Van Pelt,1.12,107,12
42,0,20766,Padraig Harrington,1.11,45,5
43,0,23325,Vaughn Taylor,1.10,91,10
44,0,23320,Ryan Palmer,1.09,64,7
45,0,10885,Robert Allenby,1.07,75,8
45,0,12602,Dean Wilson,1.07,56,6
47,0,06527,Steve Stricker,1.05,57,6
48,0,24358,Robert Garrigus,1.04,77,8
48,0,23548,Bill Lunde,1.04,77,8
48,0,24361,Pat Perez,1.04,96,10
51,0,27797,Derek Lamely,1.03,58,6
52,0,22378,Trevor Immelman,1.02,49,5
52,0,06595,Kevin Sutherland,1.02,98,10
54,0,09011,David Duval,1.01,69,7
54,0,12782,Tim Herron,1.01,69,7
56,0,22371,Aaron Baddeley,1.00,80,8
