RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,01024,Billy Andrade,100.0,5
1,0,23614,Rich Beem,100.0,2
1,0,01139,Olin Browne,100.0,4
1,0,12388,Michael Clark II,100.0,1
1,0,01313,Steve Elkington,100.0,2
1,0,06522,Ernie Els,100.0,2
1,0,01374,Robin Freeman,100.0,1
1,0,10201,Matt Gogel,100.0,2
1,0,10963,Jimmy Green,100.0,1
1,0,01487,Jeff Hart,100.0,1
1,0,23353,J.J. Henry,100.0,2
1,0,10733,Kent Jones,100.0,1
1,0,01706,Davis Love III,100.0,6
1,0,12680,Shigeki Maruyama,100.0,3
1,0,01968,Nick Price,100.0,3
1,0,20127,Chris Riley,100.0,2
1,0,06567,Vijay Singh,100.0,6
1,0,06431,Jean Van de Velde,100.0,1
1,0,02239,Scott Verplank,100.0,2
1,0,02257,Brian Watts,100.0,2
21,0,01553,John Huston,80.0,4
21,0,10860,Justin Leonard,80.0,4
23,0,08931,Glen Day,75.0,3
23,0,06621,Joe Durant,75.0,3
23,0,01378,David Frost,75.0,3
23,0,21209,Sergio Garcia,75.0,3
23,0,01527,Scott Hoch,75.0,3
23,0,01938,David Peoples,75.0,3
23,0,01945,Kenny Perry,75.0,3
30,0,06575,Dudley Hart,71.4,5
31,0,06809,Bob Burns,66.7,2
31,0,12645,Brent Geiberger,66.7,2
31,0,01457,Jay Haas,66.7,2
31,0,06617,Brian Henninger,66.7,2
31,0,08993,Franklin Langham,66.7,2
31,0,06373,José María Olazábal,66.7,2
31,0,01943,Chris Perry,66.7,2
31,0,07749,Brett Quigley,66.7,2
31,0,02010,Loren Roberts,66.7,4
31,0,23034,Brent Schwarzrock,66.7,2
31,0,02101,Joey Sindelar,66.7,2
31,0,02106,Chris Smith,66.7,6
31,0,02214,Kirk Triplett,66.7,4
31,0,08793,Tiger Woods,66.7,4
45,0,01619,Skip Kendall,62.5,5
46,0,20043,Edward Fryatt,60.0,3
46,0,01724,Jeff Maggert,60.0,3
46,0,10585,Scott McCarron,60.0,3
49,0,01677,Tom Lehman,57.1,4
49,0,12660,Jesper Parnevik,57.1,4
51,0,02104,Jeff Sluman,54.5,6
52,0,01042,Paul Azinger,50.0,2
52,0,12652,Cameron Beckman,50.0,2
52,0,01185,Brandel Chamblee,50.0,1
52,0,20229,Stewart Cink,50.0,1
52,0,06251,Chris DiMarco,50.0,3
52,0,01320,Bob Estes,50.0,3
52,0,01329,Brad Faxon,50.0,3
52,0,07457,Steve Flesch,50.0,4
52,0,10809,Jim Furyk,50.0,3
52,0,22892,Jason Gore,50.0,1
52,0,06643,Paul Goydos,50.0,1
52,0,01475,Donnie Hammond,50.0,1
52,0,06573,Brandt Jobe,50.0,2
52,0,06514,Kevin Johnson,50.0,1
52,0,08075,Jerry Kelly,50.0,2
52,0,06332,Neal Lancaster,50.0,1
52,0,01666,Bernhard Langer,50.0,1
52,0,10565,Ian Leggatt,50.0,1
52,0,11032,Frank Lickliter II,50.0,2
52,0,22122,Andrew McLardy,50.0,1
52,0,12753,David Morland IV,50.0,1
52,0,01928,Corey Pavin,50.0,2
52,0,10912,Craig Perks,50.0,1
52,0,02110,Jerry Smith,50.0,4
52,0,06527,Steve Stricker,50.0,1
52,0,06595,Kevin Sutherland,50.0,4
52,0,02170,Hal Sutton,50.0,2
52,0,02223,Bob Tway,50.0,3
52,0,10425,Jay Williamson,50.0,1
81,0,24357,K.J. Choi,40.0,2
81,0,23125,Brad Elder,40.0,2
81,0,12823,Carlos Franco,40.0,2
81,0,02206,David Toms,40.0,2
81,0,10423,Mike Weir,40.0,2
86,0,20593,Greg Chalmers,37.5,3
86,0,01766,Billy Mayfair,37.5,3
88,0,01014,Fulton Allem,33.3,1
88,0,10885,Robert Allenby,33.3,3
88,0,06004,Stephen Ames,33.3,1
88,0,07867,Woody Austin,33.3,1
88,0,20498,Briny Baird,33.3,1
88,0,01132,Mark Brooks,33.3,1
88,0,01161,Mark Calcavecchia,33.3,1
88,0,01249,John Daly,33.3,1
88,0,06036,Scott Dunlap,33.3,1
88,0,12760,Danny Ellis,33.3,1
88,0,01381,Fred Funk,33.3,2
88,0,19846,Brian Gay,33.3,2
88,0,08633,Per-Ulrik Johansson,33.3,1
88,0,01761,Len Mattiace,33.3,2
88,0,06090,Jim McGovern,33.3,1
88,0,06515,Shaun Micheel,33.3,2
88,0,01927,Dennis Paulson,33.3,1
88,0,08553,Lee Porter,33.3,1
106,0,01035,Tommy Armour III,25.0,1
106,0,01157,Tom Byrum,25.0,1
106,0,19881,Robert Damron,25.0,1
106,0,12782,Tim Herron,25.0,1
106,0,06012,Greg Kraft,25.0,1
106,0,01685,J.L. Lewis,25.0,2
106,0,01771,Blaine McCallister,25.0,1
106,0,01810,Phil Mickelson,25.0,1
106,0,01920,Craig Parry,25.0,1
106,0,11011,Mike Sposa,25.0,1
106,0,08375,Paul Stankowski,25.0,1
106,0,02245,Grant Waite,25.0,1
118,0,20098,Stuart Appleby,20.0,1
118,0,01219,John Cook,20.0,1
118,0,01307,Joel Edwards,20.0,1
118,0,21805,Harrison Frazar,20.0,1
118,0,01577,Lee Janzen,20.0,1
118,0,06078,Esteban Toledo,20.0,1
124,0,07003,David Berganio Jr.,16.7,1
124,0,08545,Glen Hnatiuk,16.7,1
124,0,21961,Charles Howell III,16.7,1
127,0,20094,Jonathan Kaye,14.3,1
128,0,06350,Bob May,12.5,1
129,0,21633,Steve Allan,.0,0
129,0,25083,Jeremy Anderson,.0,0
129,0,19824,Craig Barlow,.0,0
129,0,20099,Doug Barron,.0,0
129,0,01063,Ben Bates,.0,0
129,0,01098,Jay Don Blake,.0,0
129,0,01175,Jim Carter,.0,0
129,0,01200,Keith Clearwater,.0,0
129,0,19972,José Coceres,.0,0
129,0,01203,Russ Cochran,.0,0
129,0,01226,Fred Couples,.0,0
129,0,06034,Marco Dawson,.0,0
129,0,07763,Doug Dunakey,.0,0
129,0,09011,David Duval,.0,0
129,0,01361,Dan Forsman,.0,0
129,0,21806,Paul Gow,.0,0
129,0,24604,Hunter Haas,.0,0
129,0,20433,Mark Hensby,.0,0
129,0,21007,Gabriel Hjertstedt,.0,0
129,0,10962,Bradley Hughes,.0,0
129,0,08881,Tripp Isenhour,.0,0
129,0,01599,Steve Jones,.0,0
129,0,06315,Pete Jordan,.0,0
129,0,07547,Craig Kanada,.0,0
129,0,12705,Cliff Kresge,.0,0
129,0,01707,Steve Lowery,.0,0
129,0,01723,Andrew Magee,.0,0
129,0,08339,Spike McRoy,.0,0
129,0,01797,Rocco Mediate,.0,0
129,0,01823,Larry Mize,.0,0
129,0,10457,Frank Nobilo,.0,0
129,0,01887,Mark O'Meara,.0,0
129,0,22046,Geoff Ogilvy,.0,0
129,0,01926,Steve Pate,.0,0
129,0,20095,Carl Paulson,.0,0
129,0,01941,Tom Pernice Jr.,.0,0
129,0,02002,John Riegger,.0,0
129,0,23621,Rory Sabbatini,.0,0
129,0,10649,Tom Scherrer,.0,0
129,0,02099,Scott Simpson,.0,0
129,0,07101,Dave Stockton Jr.,.0,0
129,0,12714,Chris Tidland,.0,0
129,0,06613,Tommy Tolles,.0,0
129,0,02218,Ted Tryba,.0,0
129,0,02246,Duffy Waldorf,.0,0
129,0,02279,Mark Wiebe,.0,0
129,0,02294,Willie Wood,.0,0
129,0,20566,Kaname Yokoo,.0,0
