RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
69,0,34264,Hudson Swafford,53.43,187,350
71,0,27936,Martin Laird,53.42,156,292
72,0,27644,Brian Harman,53.41,227,425
73,0,30926,Chris Kirk,53.25,221,415
74,0,46550,Brandon Hagy,53.24,296,556
75,0,33419,Cameron Tringale,53.22,281,528
76,0,39546,Keith Mitchell,53.17,243,457
77,0,35110,Brett Drewitt,53.14,186,350
78,0,46970,Jon Rahm,53.12,196,369
79,0,47347,Adam Schenk,53.11,290,546
80,0,35310,Lanto Griffin,53.01,238,449
81,0,31646,Emiliano Grillo,52.98,222,419
82,0,48822,Sebastián Muñoz,52.97,232,438
83,0,36326,David Lipsky,52.96,224,423
84,0,49964,Aaron Wise,52.95,260,491
85,0,32757,Patton Kizzire,52.89,293,554
86,0,46442,Maverick McNealy,52.83,271,513
87,0,32333,Kevin Tway,52.75,278,527
88,0,40162,Justin Lower,52.64,209,397
89,0,36884,Ben Kohles,52.62,181,344
90,0,34363,Tyrrell Hatton,52.59,213,405
91,0,29908,C.T. Pan,52.57,225,428
92,0,23325,Vaughn Taylor,52.56,123,234
93,0,30163,Henrik Norlander,52.53,197,375
94,0,29926,Danny Lee,52.50,168,320
95,0,27139,David Skinns,52.35,234,447
96,0,52375,Doug Ghim,52.29,217,415
97,0,45526,Abraham Ancer,52.28,126,241
98,0,50525,Collin Morikawa,52.23,152,291
99,0,46601,Trey Mullinax,52.13,269,516
100,0,30692,Scott Stallings,52.07,314,603
101,0,24361,Pat Perez,51.86,181,349
102,0,35891,Cameron Smith,51.76,191,369
103,0,29970,Dylan Frittelli,51.71,332,642
104,0,26851,Marc Leishman,51.69,230,445
105,0,37189,Harold Varner III,51.60,226,438
106,0,12716,Charley Hoffman,51.59,244,473
107,0,34076,Joel Dahmen,51.58,196,380
108,0,34563,Chesson Hadley,51.52,255,495
108,0,32816,Satoshi Kodaira,51.52,102,198
110,0,33141,Keegan Bradley,51.45,231,449
111,0,25686,Jason Dufner,51.42,145,282
112,0,50095,Austin Smotherman,51.40,202,393
112,0,51894,Vince Whaley,51.40,293,570
114,0,35532,Tom Hoge,51.36,264,514
115,0,39977,Max Homa,51.33,232,452
116,0,49771,J.T. Poston,51.20,255,498
116,0,40115,Adam Svensson,51.20,255,498
118,0,49960,Sepp Straka,51.18,281,549
119,0,27974,Sung Kang,51.16,221,432
120,0,30911,Tommy Fleetwood,51.10,162,317
121,0,36871,Matthew NeSmith,51.08,236,462
122,0,34174,John Huh,51.02,175,343
123,0,47993,Denny McCarthy,51.01,252,494
124,0,47504,Sam Burns,51.00,254,498
125,0,24925,Jonathan Byrd,50.98,156,306
126,0,33399,Adam Hadwin,50.88,231,454
127,0,29420,Billy Horschel,50.87,176,346
128,0,46717,Viktor Hovland,50.80,191,376
129,0,10381,Curtis Thompson,50.72,210,414
130,0,23983,Luke Donald,50.63,202,399
131,0,25900,Lucas Glover,50.59,214,423
132,0,29535,Brice Garnett,50.57,176,348
133,0,19803,Ryan Armour,50.56,91,180
134,0,45522,Christiaan Bezuidenhout,50.48,212,420
135,0,29478,Kevin Kisner,50.47,162,321
136,0,31557,Jim Herman,50.45,113,224
137,0,34431,Robert Streb,50.33,232,461
138,0,47128,Richy Werenski,50.26,192,382
139,0,36689,Brooks Koepka,50.17,151,301
140,0,48887,Matt Wallace,50.16,158,315
141,0,37455,Si Woo Kim,50.00,248,496
142,0,34466,Peter Malnati,49.92,319,639
143,0,47983,Chad Ramey,49.72,177,356
144,0,28114,Dawie van der Walt,49.71,173,348
145,0,46435,Austin Cook,49.68,157,316
146,0,37275,Sam Ryder,49.59,244,492
147,0,34256,Andrew Putnam,49.57,229,462
148,0,33486,Roger Sloan,49.53,210,424
149,0,36799,Stephan Jaeger,49.50,250,505
150,0,35617,Martin Trainer,49.49,245,495
151,0,22405,Justin Rose,49.48,144,291
152,0,27214,Kevin Streelman,49.46,184,372
153,0,26476,Chez Reavie,49.43,172,348
154,0,33597,Harry Higgs,49.39,243,492
155,0,23108,Matt Kuchar,49.17,177,360
156,0,45157,Cam Davis,49.12,250,509
157,0,32150,Michael Thompson,48.87,195,399
158,0,49298,Kramer Hickok,48.84,210,430
159,0,33667,Carlos Ortiz,48.76,177,363
160,0,32791,K.H. Lee,48.65,253,520
161,0,30978,Kiradech Aphibarnrat,48.62,123,253
162,0,35449,Adam Long,48.60,208,428
163,0,28089,Jason Day,48.53,149,307
163,0,33490,Bo Hoag,48.53,132,272
165,0,39324,J.J. Spaun,48.52,229,472
166,0,24138,Ian Poulter,48.51,114,235
167,0,23621,Rory Sabbatini,48.48,144,297
168,0,31560,Brian Stuard,48.44,171,353
169,0,51950,Max McGreevy,48.34,175,362
170,0,30927,Brendon Todd,48.30,170,352
171,0,25493,Nick Taylor,48.22,244,506
172,0,34360,Patrick Reed,48.13,193,401
173,0,27649,Brandt Snedeker,48.06,149,310
174,0,56278,Matthew Wolff,48.01,157,327
175,0,45609,Tyler Duncan,47.88,169,353
176,0,40006,Erik van Rooyen,47.86,123,257
177,0,31420,Anirban Lahiri,47.77,182,381
178,0,35506,Mackenzie Hughes,47.51,229,482
179,0,49766,Hank Lebioda,47.49,199,419
180,0,29221,Webb Simpson,46.92,137,292
181,0,32640,Troy Merritt,46.70,212,454
182,0,32139,Danny Willett,46.55,155,333
183,0,35879,Kelly Kraft,46.54,148,318
184,0,48084,Wesley Bryan,46.30,150,324
185,0,36852,Jim Knous,46.01,144,313
186,0,39436,Joshua Creel,45.99,109,237
187,0,27895,Jonas Blixt,45.26,129,285
188,0,25818,Scott Piercy,45.00,207,460
189,0,25198,Francesco Molinari,44.64,129,289
190,0,54421,Garrick Higgo,44.03,155,352
191,0,39058,Lucas Herbert,43.77,165,377
192,0,24024,Zach Johnson,43.08,140,325
193,0,32102,Rickie Fowler,41.93,174,415
