RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF BIRDIE OR BETTER,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
69,0,25686,Jason Dufner,58.06,72,124,-80,+2.00
71,0,28500,Martin Flores,58.00,87,150,-91,+13.00
72,0,23320,Ryan Palmer,57.97,80,138,-86,+8.00
73,0,25190,Jeff Quinney,57.95,51,88,-54,-13.00
74,0,23409,James Driscoll,57.76,93,161,-98,+4.00
75,0,27214,Kevin Streelman,57.59,91,158,-95,-5.00
76,0,01577,Lee Janzen,57.58,57,99,-61,-19.00
77,0,23548,Bill Lunde,57.38,70,122,-78,+9.00
77,0,12714,Chris Tidland,57.38,70,122,-71,-14.00
79,0,28089,Jason Day,57.34,82,143,-87,+6.00
80,0,29910,Blake Adams,57.14,60,105,-63,-9.00
80,0,24507,Jason Bohn,57.14,64,112,-68,-24.00
80,0,23673,Michael Connell,57.14,52,91,-59,-28.00
83,0,24924,Bill Haas,57.05,89,156,-97,-15.00
84,0,23800,Bryce Molder,56.96,45,79,-48,-27.00
85,0,06567,Vijay Singh,56.86,58,102,-62,-15.00
86,0,26695,Michael Letzig,56.76,84,148,-91,-6.00
87,0,01945,Kenny Perry,56.73,59,104,-62,-6.00
88,0,20848,Ángel Cabrera,56.72,76,134,-79,+4.00
89,0,31560,Brian Stuard,56.70,55,97,-58,-2.00
90,0,11123,Chris Couch,56.64,81,143,-87,+2.00
91,0,06004,Stephen Ames,56.60,60,106,-63,-3.00
92,0,26596,Ryan Moore,56.59,73,129,-78,-3.00
93,0,01313,Steve Elkington,56.57,56,99,-59,-7.00
94,0,23788,D.J. Trahan,56.41,110,195,-119,-8.00
95,0,22946,Henrik Bjornstad,56.35,71,126,-74,+2.00
96,0,01249,John Daly,56.31,58,103,-63,+16.00
97,0,22293,Heath Slocum,56.19,59,105,-62,-18.00
98,0,27797,Derek Lamely,56.14,64,114,-72,+7.00
99,0,23349,Charles Warren,56.06,74,132,-81,+3.00
100,0,30925,Dustin Johnson,55.93,99,177,-109,-1.00
101,0,21959,Ted Purdy,55.90,90,161,-92,+15.00
102,0,27649,Brandt Snedeker,55.88,57,102,-63,-37.00
102,0,06595,Kevin Sutherland,55.88,76,136,-84,-22.00
104,0,08075,Jerry Kelly,55.81,72,129,-77,-21.00
105,0,21731,Freddie Jacobson,55.66,59,106,-61,-13.00
106,0,24024,Zach Johnson,55.65,69,124,-71,-25.00
106,0,21878,Mark Wilson,55.65,69,124,-72,-18.00
108,0,32102,Rickie Fowler,55.56,80,144,-87,-18.00
108,0,27466,Spencer Levin,55.56,80,144,-82,-31.00
110,0,28307,Matt Every,55.45,56,101,-59,+1.00
110,0,25345,Carl Pettersson,55.45,61,110,-68,-13.00
112,0,22046,Geoff Ogilvy,55.42,46,83,-47,-24.00
113,0,02239,Scott Verplank,55.41,41,74,-44,-15.00
114,0,24502,Adam Scott,55.36,62,112,-66,+3.00
115,0,24663,Y.E. Yang,55.26,63,114,-66,-8.00
116,0,20127,Chris Riley,55.13,43,78,-46,-21.00
117,0,24227,Justin Bolli,55.10,27,49,-27,-3.00
118,0,26301,James Nitties,55.03,82,149,-88,-21.00
119,0,20645,John Senden,54.86,96,175,-99,-18.00
120,0,25818,Scott Piercy,54.19,97,179,-107,+8.00
121,0,01116,Michael Bradley,54.12,46,85,-47,-17.00
122,0,21753,Brian Davis,54.07,73,135,-77,-19.00
123,0,26679,Kevin Stadler,54.04,87,161,-94,-11.00
124,0,24781,Hunter Mahan,54.00,81,150,-89,E
125,0,28475,Jeff Overton,53.85,70,130,-74,-3.00
126,0,23541,Ben Crane,53.76,50,93,-54,-21.00
127,0,25240,D.A. Points,53.73,72,134,-76,-15.00
128,0,25720,Chad Collins,53.70,58,108,-59,-26.00
129,0,28237,Rory McIlroy,53.54,53,99,-58,+9.00
129,0,02206,David Toms,53.54,53,99,-56,-29.00
131,0,23353,J.J. Henry,53.42,78,146,-84,-19.00
132,0,12782,Tim Herron,53.27,57,107,-59,-7.00
133,0,20593,Greg Chalmers,53.23,66,124,-71,-38.00
134,0,20691,Greg Owen,53.21,58,109,-60,+5.00
135,0,01161,Mark Calcavecchia,53.13,34,64,-37,-1.00
136,0,28620,Aron Price,53.10,60,113,-64,-14.00
137,0,01941,Tom Pernice Jr.,53.03,35,66,-38,-34.00
137,0,10425,Jay Williamson,53.03,35,66,-37,-15.00
139,0,06621,Joe Durant,52.87,46,87,-51,-15.00
139,0,26881,Jarrod Lyle,52.87,46,87,-48,-7.00
141,0,24846,Ricky Barnes,52.70,78,148,-83,-13.00
141,0,06643,Paul Goydos,52.70,39,74,-40,-26.00
143,0,06012,Greg Kraft,52.63,20,38,-21,-11.00
143,0,20572,Rod Pampling,52.63,70,133,-76,-1.00
145,0,20472,Alex Cejka,52.58,51,97,-55,-15.00
145,0,26392,Chris Wilson,52.58,51,97,-52,+10.00
147,0,28087,Kris Blanks,52.55,72,137,-74,-3.00
148,0,01948,Tim Petrovic,52.48,74,141,-76,-31.00
149,0,22056,Cameron Percy,52.46,64,122,-66,+4.00
149,0,20160,Charlie Wi,52.46,64,122,-68,-35.00
151,0,12510,Chad Campbell,52.42,65,124,-67,-17.00
152,0,24358,Robert Garrigus,52.35,78,149,-82,+10.00
153,0,22621,Ben Curtis,52.17,36,69,-38,-25.00
154,0,06251,Chris DiMarco,51.92,54,104,-57,-20.00
155,0,12602,Dean Wilson,51.85,28,54,-28,-22.00
156,0,23307,Roger Tambellini,51.79,58,112,-61,+11.00
157,0,26420,Richard Johnson,51.72,45,87,-52,-23.00
158,0,09011,David Duval,51.65,47,91,-49,-13.00
159,0,23322,Brett Wetterich,51.64,63,122,-65,+1.00
160,0,20663,Brenden Pappas,51.61,48,93,-50,-1.00
161,0,20436,Garrett Willis,51.56,66,128,-69,-7.00
162,0,22122,Andrew McLardy,51.47,35,68,-36,+8.00
163,0,25562,Andres Romero,51.25,82,160,-91,+3.00
164,0,27120,Troy Matteson,51.16,88,172,-92,-10.00
165,0,12652,Cameron Beckman,51.11,46,90,-48,+10.00
166,0,20574,Mathew Goggin,50.96,80,157,-86,E
167,0,10585,Scott McCarron,50.88,87,171,-94,+2.00
168,0,20378,Mathias Grönberg,50.50,51,101,-53,+1.00
169,0,25632,Jimmy Walker,50.38,66,131,-69,+2.00
170,0,26289,Boo Weekley,50.34,73,145,-81,+3.00
171,0,19846,Brian Gay,50.00,34,68,-36,-57.00
171,0,01766,Billy Mayfair,50.00,54,108,-58,-4.00
171,0,24138,Ian Poulter,50.00,27,54,-29,+1.00
174,0,21350,Ryuji Imada,49.56,56,113,-59,-38.00
175,0,06515,Shaun Micheel,49.28,34,69,-35,-8.00
176,0,24912,Will MacKenzie,49.24,65,132,-68,-8.00
177,0,01619,Skip Kendall,49.15,29,59,-29,-9.00
178,0,07363,Craig Bowden,48.65,18,37,-18,-6.00
179,0,01724,Jeff Maggert,48.19,40,83,-42,-15.00
180,0,27613,David Lutterus,48.00,48,100,-50,+8.00
181,0,33419,Cameron Tringale,47.83,44,92,-47,-3.00
182,0,06514,Kevin Johnson,47.62,30,63,-31,+18.00
183,0,01707,Steve Lowery,47.57,49,103,-51,+8.00
184,0,26287,Roland Thatcher,46.83,59,126,-62,-5.00
185,0,32617,Jerod Turner,46.81,22,47,-24,E
186,0,20686,Jeev Milkha Singh,46.75,36,77,-38,+2.00
187,0,20105,Jeff Gove,45.83,33,72,-35,+6.00
188,0,29285,Brent Delahoussaye,45.65,21,46,-22,-3.00
189,0,12755,Vance Veazey,45.61,26,57,-28,+12.00
190,0,28780,Nicholas Thompson,43.83,71,162,-76,+1.00
191,0,01329,Brad Faxon,42.11,16,38,-18,-19.00
192,0,08385,Omar Uresti,40.74,22,54,-23,-25.00
