RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER GFG SHOT,TOTAL GFG SHOTS
36,0,24924,Bill Haas,22.8,128217.000,156
36,0,27466,Spencer Levin,22.8,118380.000,144
38,0,24925,Jonathan Byrd,22.9,119397.000,145
38,0,23983,Luke Donald,22.9,49455.000,60
38,0,10809,Jim Furyk,22.9,70081.000,85
41,0,21949,Joe Ogilvie,23.3,126547.000,151
42,0,01116,Michael Bradley,23.4,71482.000,85
42,0,23353,J.J. Henry,23.4,123077.000,146
42,0,26300,Matt Jones,23.4,132873.000,158
42,0,23788,D.J. Trahan,23.4,163925.000,195
46,0,07457,Steve Flesch,23.5,73628.000,87
46,0,25900,Lucas Glover,23.5,114360.000,135
46,0,27797,Derek Lamely,23.5,96436.000,114
46,0,23548,Bill Lunde,23.5,103125.000,122
46,0,24490,George McNeill,23.5,107612.000,127
46,0,32640,Troy Merritt,23.5,122639.000,145
46,0,25396,Kevin Na,23.5,102547.000,121
46,0,27330,Josh Teater,23.5,140250.000,166
54,0,25345,Carl Pettersson,23.6,93341.000,110
54,0,12714,Chris Tidland,23.6,103796.000,122
54,0,23322,Brett Wetterich,23.6,103445.000,122
57,0,20472,Alex Cejka,23.7,82670.000,97
57,0,24357,K.J. Choi,23.7,75163.000,88
57,0,21753,Brian Davis,23.7,114974.000,135
57,0,12782,Tim Herron,23.7,91202.000,107
57,0,01766,Billy Mayfair,23.7,92216.000,108
57,0,27933,John Merrick,23.7,145181.000,170
57,0,23325,Vaughn Taylor,23.7,115806.000,136
64,0,23409,James Driscoll,23.8,137834.000,161
64,0,22405,Justin Rose,23.8,100273.000,117
66,0,28087,Kris Blanks,23.9,117950.000,137
66,0,20766,Padraig Harrington,23.9,71552.000,83
66,0,24781,Hunter Mahan,23.9,128817.000,150
66,0,20691,Greg Owen,23.9,93939.000,109
66,0,20686,Jeev Milkha Singh,23.9,66169.000,77
66,0,27963,Chris Stroud,23.9,104033.000,121
72,0,20848,Ángel Cabrera,24.0,115952.000,134
72,0,01313,Steve Elkington,24.0,85414.000,99
72,0,20105,Jeff Gove,24.0,62300.000,72
75,0,09011,David Duval,24.1,79108.000,91
75,0,06522,Ernie Els,24.1,92675.000,107
75,0,20157,Retief Goosen,24.1,92925.000,107
75,0,10585,Scott McCarron,24.1,148512.000,171
75,0,24138,Ian Poulter,24.1,46928.000,54
75,0,25190,Jeff Quinney,24.1,76463.000,88
81,0,23673,Michael Connell,24.2,79319.000,91
81,0,26596,Ryan Moore,24.2,112402.000,129
81,0,24361,Pat Perez,24.2,137500.000,158
81,0,25818,Scott Piercy,24.2,155857.000,179
81,0,22913,John Rollins,24.2,141952.000,163
81,0,06567,Vijay Singh,24.2,88779.000,102
87,0,20378,Mathias Grönberg,24.3,88384.000,101
87,0,28475,Jeff Overton,24.3,113790.000,130
89,0,20498,Briny Baird,24.4,99412.000,113
89,0,28307,Matt Every,24.4,88702.000,101
89,0,01577,Lee Janzen,24.4,87052.000,99
89,0,32617,Jerod Turner,24.4,41218.000,47
89,0,27095,Nick Watney,24.4,142015.000,162
94,0,01320,Bob Estes,24.5,86542.000,98
94,0,28158,Steve Marino,24.5,104060.000,118
94,0,22122,Andrew McLardy,24.5,59926.000,68
97,0,24846,Ricky Barnes,24.6,130848.000,148
97,0,26695,Michael Letzig,24.6,130860.000,148
97,0,27613,David Lutterus,24.6,88588.000,100
97,0,01941,Tom Pernice Jr.,24.6,58376.000,66
97,0,23307,Roger Tambellini,24.6,98990.000,112
102,0,20070,Matt Bettencourt,24.7,128077.000,144
102,0,27936,Martin Laird,24.7,167744.000,189
102,0,01707,Steve Lowery,24.7,91735.000,103
102,0,24912,Will MacKenzie,24.7,117554.000,132
102,0,28237,Rory McIlroy,24.7,87911.000,99
102,0,24663,Y.E. Yang,24.7,101444.000,114
108,0,20098,Stuart Appleby,24.8,130535.000,146
108,0,30946,Alex Prugh,24.8,145574.000,163
108,0,26679,Kevin Stadler,24.8,144009.000,161
111,0,07867,Woody Austin,24.9,113900.000,127
111,0,22371,Aaron Baddeley,24.9,193043.000,215
111,0,23541,Ben Crane,24.9,83446.000,93
111,0,21209,Sergio Garcia,24.9,64617.000,72
111,0,25240,D.A. Points,24.9,120150.000,134
116,0,06004,Stephen Ames,25.0,95431.000,106
116,0,12510,Chad Campbell,25.0,111659.000,124
116,0,06621,Joe Durant,25.0,78300.000,87
116,0,26289,Boo Weekley,25.0,130315.000,145
120,0,23800,Bryce Molder,25.1,71281.000,79
121,0,22293,Heath Slocum,25.2,95227.000,105
121,0,26392,Chris Wilson,25.2,88071.000,97
123,0,28089,Jason Day,25.3,130345.000,143
123,0,32102,Rickie Fowler,25.3,130897.000,144
123,0,24140,Sean O'Hair,25.3,119327.000,131
123,0,22056,Cameron Percy,25.3,110914.000,122
127,0,08537,J.P. Hayes,25.4,85030.000,93
127,0,25632,Jimmy Walker,25.4,119894.000,131
129,0,26420,Richard Johnson,25.5,79864.000,87
129,0,25562,Andres Romero,25.5,146698.000,160
131,0,08725,Tom Gillis,25.6,165766.000,180
131,0,27060,John Mallinger,25.6,91163.000,99
133,0,28500,Martin Flores,25.7,138785.000,150
134,0,20593,Greg Chalmers,25.8,115021.000,124
134,0,01249,John Daly,25.8,95619.000,103
134,0,20572,Rod Pampling,25.8,123555.000,133
137,0,20574,Mathew Goggin,25.9,146373.000,157
137,0,24024,Zach Johnson,25.9,115441.000,124
137,0,01797,Rocco Mediate,25.9,75384.000,81
137,0,20663,Brenden Pappas,25.9,86805.000,93
137,0,23621,Rory Sabbatini,25.9,143324.000,154
137,0,20160,Charlie Wi,25.9,113886.000,122
143,0,29910,Blake Adams,26.0,98385.000,105
143,0,01948,Tim Petrovic,26.0,131858.000,141
143,0,20645,John Senden,26.0,163971.000,175
143,0,26951,Johnson Wagner,26.0,109326.000,117
147,0,24507,Jason Bohn,26.1,105288.000,112
147,0,20850,Daniel Chopra,26.1,123199.000,131
147,0,28780,Nicholas Thompson,26.1,152256.000,162
150,0,12652,Cameron Beckman,26.2,84735.000,90
151,0,23613,Rich Barcelo,26.4,80818.000,85
151,0,29285,Brent Delahoussaye,26.4,43776.000,46
151,0,01329,Brad Faxon,26.4,36182.000,38
151,0,21961,Charles Howell III,26.4,153750.000,162
151,0,26882,Michael Sim,26.4,69317.000,73
156,0,27120,Troy Matteson,26.6,164531.000,172
156,0,02206,David Toms,26.6,94918.000,99
156,0,25892,Steve Wheatcroft,26.6,98777.000,103
159,0,08075,Jerry Kelly,26.7,123807.000,129
160,0,08375,Paul Stankowski,27.0,92174.000,95
161,0,06251,Chris DiMarco,27.1,101576.000,104
161,0,28620,Aron Price,27.1,110390.000,113
161,0,27649,Brandt Snedeker,27.1,99484.000,102
164,0,12602,Dean Wilson,27.3,53123.000,54
165,0,12755,Vance Veazey,27.4,56301.000,57
165,0,02239,Scott Verplank,27.4,72986.000,74
167,0,24227,Justin Bolli,27.6,48602.000,49
168,0,06515,Shaun Micheel,27.7,68926.000,69
169,0,21350,Ryuji Imada,27.8,113051.000,113
169,0,26301,James Nitties,27.8,148939.000,149
171,0,21878,Mark Wilson,27.9,124515.000,124
172,0,21959,Ted Purdy,28.0,162193.000,161
173,0,10425,Jay Williamson,28.1,66750.000,66
174,0,10423,Mike Weir,28.5,56428.000,55
175,0,22621,Ben Curtis,28.7,71169.000,69
176,0,20436,Garrett Willis,28.8,132493.000,128
177,0,10860,Justin Leonard,28.9,75956.000,73
178,0,21731,Freddie Jacobson,29.0,110477.000,106
179,0,01724,Jeff Maggert,29.1,87076.000,83
180,0,25720,Chad Collins,29.5,114653.000,108
180,0,06643,Paul Goydos,29.5,78496.000,74
182,0,07363,Craig Bowden,29.7,39511.000,37
182,0,20127,Chris Riley,29.7,83368.000,78
184,0,19846,Brian Gay,29.8,73002.000,68
185,0,31560,Brian Stuard,30.3,105784.000,97
186,0,06514,Kevin Johnson,30.4,68944.000,63
187,0,23718,Nathan Green,30.6,130018.000,118
188,0,22046,Geoff Ogilvy,30.8,92081.000,83
188,0,29221,Webb Simpson,30.8,145102.000,131
190,0,01619,Skip Kendall,31.3,66438.000,59
191,0,06012,Greg Kraft,34.4,47004.000,38
192,0,08385,Omar Uresti,35.3,68642.000,54
