RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:T,TOTAL SG:T2G,TOTAL SG:P,MEASURED ROUNDS
30,0,24924,Bill Haas,.923,66.456,62.500,3.956,72
31,0,25900,Lucas Glover,.918,78.946,81.184,-2.240,86
32,0,40026,Daniel Berger,.910,62.782,52.517,10.262,69
33,0,12716,Charley Hoffman,.892,82.939,84.011,-1.073,93
34,0,48081,Xander Schauffele,.881,65.225,35.469,29.755,74
35,0,29518,Brendan Steele,.875,62.147,63.068,-.920,71
36,0,24361,Pat Perez,.862,62.902,37.621,25.281,73
37,0,26476,Chez Reavie,.840,69.722,35.139,34.584,83
38,0,27936,Martin Laird,.829,59.668,41.474,18.195,72
39,0,25396,Kevin Na,.778,51.358,33.851,17.507,66
40,0,27436,Graham DeLaet,.768,54.527,33.890,20.639,71
41,0,26331,Charl Schwartzel,.761,36.530,24.184,12.346,48
42,0,27644,Brian Harman,.746,64.161,12.564,51.597,86
43,0,29461,Jamie Lovemark,.743,59.440,60.781,-1.340,80
44,0,27129,Luke List,.691,59.402,96.066,-36.664,86
45,0,27141,J.B. Holmes,.676,41.231,43.211,-1.978,61
46,0,31323,Gary Woodland,.659,44.822,70.734,-25.913,68
47,0,25686,Jason Dufner,.653,47.017,47.071,-.056,72
48,0,24024,Zach Johnson,.631,42.926,14.598,28.326,68
49,0,33948,Byeong Hun An,.589,33.565,54.967,-21.401,57
50,0,33141,Keegan Bradley,.553,50.281,69.952,-19.670,91
51,0,33399,Adam Hadwin,.551,43.557,11.260,32.298,79
52,0,32366,Kevin Chappell,.538,38.753,60.567,-21.815,72
52,0,28252,Seamus Power,.538,36.603,24.756,11.846,68
54,0,34021,Bud Cauley,.530,43.474,65.826,-22.350,82
55,0,25572,Graeme McDowell,.502,25.088,-3.086,28.174,50
55,0,35891,Cameron Smith,.502,35.659,29.681,5.979,71
57,0,21961,Charles Howell III,.492,33.460,21.735,11.729,68
58,0,27974,Sung Kang,.478,39.231,26.622,12.609,82
59,0,34409,David Lingmerth,.475,32.809,-.596,33.406,69
60,0,32333,Kevin Tway,.433,32.076,12.761,19.312,74
61,0,12510,Chad Campbell,.405,34.408,58.708,-24.298,85
62,0,46501,Ollie Schniederjans,.383,31.060,32.585,-1.527,81
63,0,24140,Sean O'Hair,.376,26.303,18.796,7.509,70
64,0,31557,Jim Herman,.368,24.298,32.682,-8.381,66
65,0,31646,Emiliano Grillo,.359,23.713,35.117,-11.407,66
66,0,29926,Danny Lee,.325,24.662,5.911,18.754,76
67,0,34264,Hudson Swafford,.314,23.865,24.215,-.351,76
68,0,26596,Ryan Moore,.301,19.583,20.720,-1.136,65
69,0,46550,Brandon Hagy,.293,20.218,12.712,7.504,69
70,0,19846,Brian Gay,.282,19.483,-11.624,31.106,69
71,0,26300,Matt Jones,.278,14.177,5.507,8.671,51
72,0,25632,Jimmy Walker,.273,13.641,6.897,6.748,50
73,0,29974,Branden Grace,.271,12.715,24.355,-11.639,47
74,0,32448,James Hahn,.260,21.026,18.080,2.948,81
75,0,24358,Robert Garrigus,.253,15.180,42.553,-27.370,60
76,0,39975,Michael Kim,.247,20.713,1.467,19.249,84
77,0,27770,Camilo Villegas,.218,13.523,-11.283,24.802,62
78,0,47959,Bryson DeChambeau,.190,13.866,27.984,-14.116,73
79,0,29289,S.Y. Noh,.186,13.964,-4.330,18.293,75
80,0,35506,Mackenzie Hughes,.172,16.538,-30.728,47.265,96
81,0,27095,Nick Watney,.171,10.914,18.163,-7.249,64
82,0,48822,Sebastián Muñoz,.169,6.606,-7.349,13.953,39
82,0,27214,Kevin Streelman,.169,13.179,35.126,-21.946,78
84,0,33413,Ben Martin,.163,11.440,14.555,-3.114,70
85,0,10809,Jim Furyk,.151,6.631,-1.581,8.211,44
85,0,25493,Nick Taylor,.151,12.558,28.402,-15.843,83
87,0,26499,Rafa Cabrera Bello,.147,6.779,-14.980,21.756,46
88,0,23621,Rory Sabbatini,.125,6.614,25.522,-18.911,53
89,0,29222,Billy Hurley III,.110,7.621,-18.150,25.772,69
90,0,37189,Harold Varner III,.109,9.366,43.925,-34.560,86
91,0,19803,Ryan Armour,.107,5.247,6.662,-1.420,49
92,0,23325,Vaughn Taylor,.106,8.032,-2.519,10.553,76
93,0,34174,John Huh,.099,7.499,-1.950,9.452,76
94,0,27064,Jhonattan Vegas,.093,6.633,35.922,-29.289,71
95,0,25804,Bubba Watson,.085,4.504,14.414,-9.910,53
96,0,34431,Robert Streb,.078,6.516,6.295,.223,84
97,0,29223,Sam Saunders,.071,4.309,-4.127,8.435,61
98,0,34213,Grayson Murray,.064,5.444,12.372,-6.930,85
99,0,30944,Jason Kokrak,.052,4.351,37.991,-33.637,83
100,0,25834,Daniel Summerhays,.049,3.978,-5.043,9.022,82
101,0,27958,Ryan Blaum,.047,3.893,-23.477,27.370,82
101,0,23983,Luke Donald,.047,2.021,-28.265,30.285,43
103,0,34099,Harris English,.038,2.727,-24.226,26.957,72
104,0,49771,J.T. Poston,.031,2.245,10.752,-8.506,73
105,0,23497,Tag Ridings,.030,1.504,-8.627,10.129,50
106,0,29720,Andres Gonzales,.020,1.160,-.166,1.325,57
106,0,30692,Scott Stallings,.020,1.333,23.083,-21.750,68
108,0,35545,Blayne Barber,.013,.893,-26.037,26.929,67
108,0,27963,Chris Stroud,.013,.629,6.676,-6.046,48
110,0,46601,Trey Mullinax,.006,.397,4.385,-3.986,70
111,0,29420,Billy Horschel,.004,.351,-6.367,6.719,80
112,0,48084,Wesley Bryan,.002,.154,-25.987,26.142,77
113,0,28500,Martin Flores,-.015,-.995,-17.201,16.203,67
114,0,24846,Ricky Barnes,-.027,-2.057,-22.050,19.992,77
115,0,33418,Shawn Stefani,-.043,-2.602,.826,-3.428,60
116,0,40058,Zac Blair,-.044,-3.564,-6.358,2.795,81
117,0,25349,Tim Wilkinson,-.053,-2.431,-2.849,.417,46
118,0,33461,Morgan Hoffmann,-.060,-4.921,-11.349,6.427,82
119,0,29479,Scott Brown,-.068,-5.297,-26.859,21.562,78
120,0,39324,J.J. Spaun,-.072,-5.215,-3.251,-1.964,72
121,0,25191,Gonzalo Fernandez-Castaño,-.078,-3.417,-24.941,21.523,44
122,0,22056,Cameron Percy,-.082,-4.510,6.768,-11.280,55
123,0,29908,C.T. Pan,-.087,-6.635,-5.614,-1.023,76
124,0,26758,David Hearn,-.096,-6.814,-3.110,-3.705,71
125,0,31202,William McGirt,-.098,-7.020,-5.217,-1.803,72
126,0,23320,Ryan Palmer,-.129,-6.343,50.470,-56.813,49
127,0,33419,Cameron Tringale,-.140,-9.099,-17.200,8.102,65
128,0,22046,Geoff Ogilvy,-.152,-10.171,-13.059,2.890,67
129,0,32640,Troy Merritt,-.162,-11.348,-10.190,-1.157,70
129,0,25892,Steve Wheatcroft,-.162,-6.486,-25.637,19.148,40
131,0,22371,Aaron Baddeley,-.172,-7.925,-9.927,2.005,46
131,0,28420,Ryan Brehm,-.172,-11.193,-1.482,-9.710,65
131,0,23353,J.J. Henry,-.172,-12.890,19.374,-32.264,75
134,0,32150,Michael Thompson,-.173,-7.614,-44.554,36.940,44
135,0,46440,Smylie Kaufman,-.177,-11.153,-2.543,-8.612,63
136,0,22986,Søren Kjeldsen,-.182,-6.198,-22.280,16.081,34
137,0,33122,Russell Knox,-.183,-9.891,8.927,-18.820,54
138,0,34466,Peter Malnati,-.184,-13.460,-46.365,32.905,73
139,0,31420,Anirban Lahiri,-.186,-10.991,8.806,-19.798,59
140,0,37454,Whee Kim,-.208,-12.896,-40.381,27.485,62
141,0,28132,Tyrone Van Aswegen,-.217,-17.366,8.205,-25.572,80
142,0,23541,Ben Crane,-.223,-15.372,-4.707,-10.666,69
142,0,47128,Richy Werenski,-.223,-13.591,-13.614,.023,61
144,0,30926,Chris Kirk,-.228,-15.988,-10.835,-5.153,70
145,0,24357,K.J. Choi,-.264,-14.231,-23.726,9.494,54
146,0,35532,Tom Hoge,-.274,-10.676,-11.412,.734,39
147,0,25818,Scott Piercy,-.275,-13.456,12.310,-25.762,49
148,0,30191,Julián Etulain,-.307,-15.661,-19.657,3.994,51
149,0,26289,Boo Weekley,-.323,-19.716,38.449,-58.166,61
150,0,33120,Mark Anderson,-.325,-13.640,-12.976,-.665,42
151,0,26951,Johnson Wagner,-.336,-19.168,-25.989,6.822,57
152,0,27895,Jonas Blixt,-.341,-20.118,-51.744,31.627,59
153,0,20157,Retief Goosen,-.390,-15.985,1.423,-17.413,41
154,0,27466,Spencer Levin,-.400,-26.811,-28.793,1.981,67
155,0,25240,D.A. Points,-.406,-23.570,4.130,-27.701,58
156,0,28679,Fabián Gómez,-.407,-20.763,-20.479,-.281,51
157,0,20771,Steven Alker,-.412,-21.005,-5.251,-15.757,51
158,0,34358,Jonathan Randolph,-.416,-21.213,-17.348,-3.868,51
159,0,29476,Kyle Reifers,-.418,-30.959,-10.561,-20.398,74
160,0,46443,Brian Campbell,-.428,-17.536,-33.309,15.773,41
161,0,40009,Dominic Bozzelli,-.449,-24.714,-22.909,-1.804,55
162,0,20472,Alex Cejka,-.452,-28.040,-5.758,-22.282,62
163,0,25720,Chad Collins,-.454,-24.497,-28.793,4.292,54
164,0,31560,Brian Stuard,-.469,-32.375,-22.953,-9.422,69
165,0,39954,Cody Gribble,-.524,-36.710,-68.959,32.252,70
166,0,20593,Greg Chalmers,-.533,-36.266,-57.781,21.516,68
167,0,32200,Roberto Castro,-.561,-30.290,-6.138,-24.152,54
168,0,24781,Hunter Mahan,-.568,-33.540,-49.371,15.830,59
169,0,32757,Patton Kizzire,-.578,-41.646,-34.219,-7.427,72
170,0,31416,Derek Fathauer,-.647,-41.399,-47.386,5.991,64
171,0,06522,Ernie Els,-.677,-25.065,-42.023,16.959,37
171,0,20572,Rod Pampling,-.677,-44.658,-10.443,-34.213,66
173,0,35879,Kelly Kraft,-.681,-44.288,-34.084,-10.201,65
174,0,36801,Mark Hubbard,-.702,-42.796,-30.613,-12.184,61
175,0,36699,Patrick Rodgers,-.716,-47.261,-42.882,-4.379,66
176,0,29740,Brad Fritsch,-.719,-30.189,-5.143,-25.050,42
177,0,46732,Rick Lamb,-.824,-31.312,-21.673,-9.641,38
178,0,23800,Bryce Molder,-.846,-54.137,-78.676,24.540,64
179,0,20104,Ken Duke,-.887,-53.241,-26.106,-27.136,60
180,0,37455,Si Woo Kim,-.965,-57.901,-34.376,-23.526,60
181,0,35110,Brett Drewitt,-1.035,-44.516,-24.858,-19.661,43
182,0,30852,Ryo Ishikawa,-1.132,-48.672,-39.903,-8.770,43
183,0,24507,Jason Bohn,-1.141,-70.715,-62.463,-8.253,62
184,0,29485,Brett Stegmaier,-1.265,-73.390,-43.551,-29.839,58
185,0,25345,Carl Pettersson,-1.283,-66.736,-75.696,8.957,52
186,0,37278,Nicholas Lindheim,-1.285,-56.544,-71.342,14.796,44
187,0,28093,Miguel Angel Carballo,-1.358,-58.386,-44.639,-13.749,43
188,0,35300,Andrew Loupe,-1.416,-66.574,-55.207,-11.367,47
189,0,28307,Matt Every,-1.454,-88.707,-72.096,-16.610,61
190,0,25274,Steven Bowditch,-2.889,-129.989,-123.244,-6.745,45
