RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,23983,Luke Donald,+.628,43,+27.00
2,0,24924,Bill Haas,+.667,57,+38.00
3,0,23800,Bryce Molder,+.695,95,+66.00
4,0,21528,Henrik Stenson,+.712,52,+37.00
5,0,25686,Jason Dufner,+.717,46,+33.00
6,0,23108,Matt Kuchar,+.721,61,+44.00
6,0,08793,Tiger Woods,+.721,43,+31.00
8,0,20766,Padraig Harrington,+.723,47,+34.00
9,0,22405,Justin Rose,+.739,46,+34.00
9,0,20645,John Senden,+.739,46,+34.00
11,0,20572,Rod Pampling,+.740,73,+54.00
12,0,28237,Rory McIlroy,+.743,35,+26.00
13,0,23135,Tim Clark,+.744,39,+29.00
14,0,10213,Dicky Pride,+.750,68,+51.00
15,0,06522,Ernie Els,+.754,61,+46.00
16,0,25240,D.A. Points,+.756,78,+59.00
17,0,26758,David Hearn,+.761,92,+70.00
18,0,24024,Zach Johnson,+.762,63,+48.00
19,0,01724,Jeff Maggert,+.763,80,+61.00
20,0,22293,Heath Slocum,+.768,56,+43.00
21,0,26289,Boo Weekley,+.773,44,+34.00
22,0,23204,Gary Christian,+.779,77,+60.00
22,0,21961,Charles Howell III,+.779,77,+60.00
24,0,22913,John Rollins,+.783,69,+54.00
25,0,27649,Brandt Snedeker,+.789,71,+56.00
25,0,06527,Steve Stricker,+.789,57,+45.00
27,0,28308,Troy Kelly,+.792,72,+57.00
28,0,06251,Chris DiMarco,+.793,87,+69.00
29,0,23541,Ben Crane,+.795,73,+58.00
30,0,10860,Justin Leonard,+.796,103,+82.00
31,0,22621,Ben Curtis,+.800,50,+40.00
32,0,27963,Chris Stroud,+.802,91,+73.00
33,0,27060,John Mallinger,+.804,56,+45.00
34,0,20098,Stuart Appleby,+.806,67,+54.00
34,0,32102,Rickie Fowler,+.806,72,+58.00
34,0,27933,John Merrick,+.806,72,+58.00
37,0,31202,William McGirt,+.808,78,+63.00
37,0,26596,Ryan Moore,+.808,78,+63.00
37,0,26951,Johnson Wagner,+.808,78,+63.00
40,0,23638,Brendon de Jonge,+.812,85,+69.00
41,0,30927,Brendon Todd,+.814,97,+79.00
42,0,27095,Nick Watney,+.816,87,+71.00
43,0,19846,Brian Gay,+.817,109,+89.00
44,0,25804,Bubba Watson,+.818,33,+27.00
45,0,10809,Jim Furyk,+.820,50,+41.00
46,0,06036,Scott Dunlap,+.821,39,+32.00
47,0,25632,Jimmy Walker,+.822,107,+88.00
48,0,20593,Greg Chalmers,+.823,96,+79.00
48,0,25834,Daniel Summerhays,+.823,62,+51.00
50,0,26851,Marc Leishman,+.825,80,+66.00
51,0,32200,Roberto Castro,+.829,82,+68.00
51,0,02206,David Toms,+.829,41,+34.00
53,0,01766,Billy Mayfair,+.830,94,+78.00
54,0,23353,J.J. Henry,+.835,91,+76.00
55,0,23320,Ryan Palmer,+.836,73,+61.00
56,0,21350,Ryuji Imada,+.838,111,+93.00
57,0,30852,Ryo Ishikawa,+.839,62,+52.00
58,0,28455,Will Claxton,+.840,81,+68.00
59,0,20848,Ángel Cabrera,+.841,44,+37.00
60,0,25345,Carl Pettersson,+.843,108,+91.00
61,0,30711,Colt Knost,+.844,109,+92.00
62,0,01320,Bob Estes,+.845,84,+71.00
63,0,23623,Bo Van Pelt,+.846,52,+44.00
64,0,24357,K.J. Choi,+.848,46,+39.00
64,0,32698,Bobby Gates,+.848,79,+67.00
66,0,28475,Jeff Overton,+.852,81,+69.00
67,0,22348,Nick O'Hern,+.853,102,+87.00
68,0,33122,Russell Knox,+.854,48,+41.00
69,0,12510,Chad Campbell,+.855,62,+53.00
70,0,29478,Kevin Kisner,+.857,56,+48.00
71,0,27466,Spencer Levin,+.860,86,+74.00
71,0,25457,Alexandre Rocha,+.860,43,+37.00
73,0,20229,Stewart Cink,+.868,76,+66.00
73,0,29476,Kyle Reifers,+.868,76,+66.00
75,0,29289,S.Y. Noh,+.869,84,+73.00
76,0,21878,Mark Wilson,+.870,69,+60.00
77,0,24361,Pat Perez,+.871,70,+61.00
78,0,20104,Ken Duke,+.873,71,+62.00
79,0,01706,Davis Love III,+.875,56,+49.00
80,0,27302,Garth Mulroy,+.878,49,+43.00
81,0,27936,Martin Laird,+.879,58,+51.00
81,0,24138,Ian Poulter,+.879,33,+29.00
83,0,21753,Brian Davis,+.880,92,+81.00
84,0,24358,Robert Garrigus,+.881,59,+52.00
85,0,29221,Webb Simpson,+.883,60,+53.00
86,0,01797,Rocco Mediate,+.884,69,+61.00
87,0,01810,Phil Mickelson,+.885,61,+54.00
88,0,34021,Bud Cauley,+.887,106,+94.00
89,0,28307,Matt Every,+.888,80,+71.00
89,0,31558,J.J. Killeen,+.888,80,+71.00
91,0,26331,Charl Schwartzel,+.893,28,+25.00
92,0,24925,Jonathan Byrd,+.897,68,+61.00
92,0,33419,Cameron Tringale,+.897,87,+78.00
94,0,23409,James Driscoll,+.900,110,+99.00
95,0,29222,Billy Hurley III,+.902,82,+74.00
96,0,34174,John Huh,+.905,84,+76.00
96,0,24781,Hunter Mahan,+.905,63,+57.00
98,0,30944,Jason Kokrak,+.906,96,+87.00
98,0,20160,Charlie Wi,+.906,96,+87.00
100,0,30926,Chris Kirk,+.907,86,+78.00
101,0,35139,Richard Lee,+.908,65,+59.00
102,0,29420,Billy Horschel,+.909,33,+30.00
103,0,32366,Kevin Chappell,+.910,78,+71.00
103,0,20623,Gavin Coles,+.910,67,+61.00
105,0,30925,Dustin Johnson,+.911,45,+41.00
106,0,08725,Tom Gillis,+.913,69,+63.00
107,0,27436,Graham DeLaet,+.914,70,+64.00
108,0,24494,Erik Compton,+.917,72,+66.00
108,0,25572,Graeme McDowell,+.917,36,+33.00
110,0,28500,Martin Flores,+.918,97,+89.00
111,0,33120,Mark Anderson,+.920,88,+81.00
112,0,33141,Keegan Bradley,+.922,64,+59.00
113,0,27214,Kevin Streelman,+.926,81,+75.00
114,0,22378,Trevor Immelman,+.927,55,+51.00
114,0,24663,Y.E. Yang,+.927,55,+51.00
116,0,30750,Tommy Gainey,+.933,119,+111.00
116,0,22582,Kyle Thompson,+.933,45,+42.00
118,0,34099,Harris English,+.934,91,+85.00
119,0,28087,Kris Blanks,+.936,47,+44.00
120,0,27895,Jonas Blixt,+.937,63,+59.00
121,0,20691,Greg Owen,+.938,81,+76.00
121,0,26476,Chez Reavie,+.938,48,+45.00
123,0,12782,Tim Herron,+.939,66,+62.00
124,0,24604,Hunter Haas,+.940,50,+47.00
125,0,28093,Miguel Angel Carballo,+.944,72,+68.00
126,0,21731,Freddie Jacobson,+.945,55,+52.00
126,0,30692,Scott Stallings,+.945,73,+69.00
126,0,30110,Kyle Stanley,+.945,55,+52.00
129,0,29910,Blake Adams,+.949,99,+94.00
129,0,23542,Tommy Biershenk,+.949,79,+75.00
129,0,21209,Sergio Garcia,+.949,39,+37.00
129,0,23788,D.J. Trahan,+.949,59,+56.00
133,0,27974,Sung Kang,+.951,102,+97.00
134,0,25396,Kevin Na,+.952,62,+59.00
135,0,01116,Michael Bradley,+.957,94,+90.00
136,0,24490,George McNeill,+.959,74,+71.00
137,0,21407,Arjun Atwal,+.961,76,+73.00
138,0,22046,Geoff Ogilvy,+.962,52,+50.00
139,0,26329,Louis Oosthuizen,+.963,54,+52.00
140,0,06573,Brandt Jobe,+.964,55,+53.00
141,0,27556,Ted Potter Jr.,+.965,57,+55.00
142,0,27064,Jhonattan Vegas,+.968,95,+92.00
143,0,12716,Charley Hoffman,+.971,70,+68.00
144,0,24140,Sean O'Hair,+.974,78,+76.00
145,0,01941,Tom Pernice Jr.,+.975,81,+79.00
146,0,23621,Rory Sabbatini,+.976,85,+83.00
147,0,20070,Matt Bettencourt,+.978,89,+87.00
147,0,27141,J.B. Holmes,+.978,90,+88.00
149,0,22371,Aaron Baddeley,+.982,57,+56.00
149,0,26679,Kevin Stadler,+.982,57,+56.00
151,0,23718,Nathan Green,+.986,71,+70.00
151,0,29518,Brendan Steele,+.986,70,+69.00
151,0,32150,Michael Thompson,+.986,73,+72.00
154,0,28089,Jason Day,+1.000,50,+50.00
154,0,08075,Jerry Kelly,+1.000,56,+56.00
154,0,29926,Danny Lee,+1.000,64,+64.00
154,0,23548,Bill Lunde,+1.000,66,+66.00
154,0,27120,Troy Matteson,+1.000,120,+120.00
154,0,06567,Vijay Singh,+1.000,58,+58.00
160,0,27797,Derek Lamely,+1.010,102,+103.00
161,0,27770,Camilo Villegas,+1.013,77,+78.00
162,0,21805,Harrison Frazar,+1.016,61,+62.00
163,0,20574,Mathew Goggin,+1.018,56,+57.00
163,0,26300,Matt Jones,+1.018,56,+57.00
165,0,29479,Scott Brown,+1.020,51,+52.00
166,0,27330,Josh Teater,+1.025,79,+81.00
167,0,28259,Sangmoon Bae,+1.027,74,+76.00
168,0,24507,Jason Bohn,+1.032,62,+64.00
169,0,19970,Robert Karlsson,+1.042,48,+50.00
170,0,24940,Edward Loar,+1.051,59,+62.00
171,0,20850,Daniel Chopra,+1.056,71,+75.00
172,0,24846,Ricky Barnes,+1.058,86,+91.00
172,0,22961,David Mathis,+1.058,69,+73.00
174,0,10885,Robert Allenby,+1.059,85,+90.00
175,0,06004,Stephen Ames,+1.060,50,+53.00
176,0,25818,Scott Piercy,+1.066,76,+81.00
177,0,27644,Brian Harman,+1.068,88,+94.00
178,0,26287,Roland Thatcher,+1.070,43,+46.00
179,0,12652,Cameron Beckman,+1.073,82,+88.00
180,0,25562,Andres Romero,+1.074,68,+73.00
181,0,20396,Lee Westwood,+1.075,40,+43.00
182,0,23903,Stephen Gangluff,+1.078,77,+83.00
182,0,22548,Patrick Sheehan,+1.078,51,+55.00
184,0,23325,Vaughn Taylor,+1.081,86,+93.00
185,0,24502,Adam Scott,+1.095,42,+46.00
186,0,06034,Marco Dawson,+1.104,77,+85.00
187,0,25892,Steve Wheatcroft,+1.105,38,+42.00
188,0,11123,Chris Couch,+1.113,53,+59.00
189,0,01249,John Daly,+1.120,50,+56.00
190,0,32334,Charlie Beljan,+1.176,34,+40.00
191,0,31323,Gary Woodland,+1.183,60,+71.00
