RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,19846,Brian Gay,38.6
2,0,23983,Luke Donald,42.8
3,0,27649,Brandt Snedeker,50.5
4,0,21731,Freddie Jacobson,64.2
5,0,01329,Brad Faxon,72.2
6,0,10809,Jim Furyk,77.0
7,0,23800,Bryce Molder,83.8
8,0,25396,Kevin Na,86.1
9,0,23108,Matt Kuchar,87.7
10,0,08793,Tiger Woods,87.9
11,0,22046,Geoff Ogilvy,89.6
12,0,20766,Padraig Harrington,92.2
13,0,20593,Greg Chalmers,92.5
14,0,10585,Scott McCarron,93.2
15,0,23718,Nathan Green,93.3
16,0,01928,Corey Pavin,93.9
17,0,26300,Matt Jones,96.3
18,0,20160,Charlie Wi,96.7
19,0,27466,Spencer Levin,98.2
20,0,21949,Joe Ogilvie,104.9
21,0,23048,Eric Axley,105.8
22,0,23135,Tim Clark,106.5
23,0,27095,Nick Watney,110.9
24,0,24024,Zach Johnson,111.0
25,0,22371,Aaron Baddeley,111.2
26,0,06004,Stephen Ames,112.1
27,0,24361,Pat Perez,113.3
28,0,10117,Bob Heintz,116.6
29,0,24503,Jeff Klauk,116.7
30,0,20229,Stewart Cink,117.5
31,0,21350,Ryuji Imada,117.7
32,0,25345,Carl Pettersson,119.3
33,0,20157,Retief Goosen,119.7
34,0,26596,Ryan Moore,120.5
35,0,22621,Ben Curtis,127.1
36,0,23541,Ben Crane,127.5
37,0,29718,Anthony Kim,130.4
38,0,26420,Richard Johnson,131.3
38,0,29221,Webb Simpson,131.3
40,0,10423,Mike Weir,131.8
41,0,10860,Justin Leonard,132.6
42,0,01948,Tim Petrovic,133.3
43,0,23325,Vaughn Taylor,133.5
44,0,28089,Jason Day,136.3
45,0,21805,Harrison Frazar,139.6
46,0,08075,Jerry Kelly,139.9
47,0,23320,Ryan Palmer,144.8
48,0,24781,Hunter Mahan,145.5
49,0,24449,Parker McLachlin,146.2
50,0,24490,George McNeill,150.3
51,0,20127,Chris Riley,150.7
51,0,23623,Bo Van Pelt,150.7
53,0,12602,Dean Wilson,152.0
54,0,30925,Dustin Johnson,153.7
55,0,02206,David Toms,156.2
56,0,28620,Aron Price,156.8
57,0,21878,Mark Wilson,157.8
58,0,06595,Kevin Sutherland,159.6
59,0,26301,James Nitties,159.7
60,0,12716,Charley Hoffman,159.8
61,0,20850,Daniel Chopra,160.6
62,0,07867,Woody Austin,161.3
63,0,24138,Ian Poulter,162.2
64,0,20848,Ángel Cabrera,163.6
64,0,25190,Jeff Quinney,163.6
66,0,25818,Scott Piercy,167.3
67,0,22961,David Mathis,168.4
68,0,06527,Steve Stricker,168.6
69,0,01320,Bob Estes,169.4
70,0,01945,Kenny Perry,170.1
71,0,28475,Jeff Overton,171.0
72,0,28158,Steve Marino,171.1
73,0,02239,Scott Verplank,171.8
74,0,23548,Bill Lunde,173.8
75,0,07223,Brian Bateman,174.3
76,0,23778,Brad Adamonis,175.4
77,0,27060,John Mallinger,179.0
78,0,27214,Kevin Streelman,179.3
79,0,21209,Sergio Garcia,182.7
80,0,30711,Colt Knost,184.5
80,0,20645,John Senden,184.5
