RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
34,0,22913,John Rollins,100.00,1138,38,1100
34,0,08845,Scott Sterling,100.00,589,21,568
34,0,23623,Bo Van Pelt,100.00,1146,39,1107
40,0,02206,David Toms,99.91,1142,37,1104
41,0,21350,Ryuji Imada,99.90,971,33,937
41,0,25345,Carl Pettersson,99.90,1051,31,1019
41,0,12602,Dean Wilson,99.90,974,32,941
44,0,27649,Brandt Snedeker,99.89,898,26,871
45,0,24503,Jeff Klauk,99.84,1248,39,1207
46,0,26851,Marc Leishman,99.83,1190,47,1141
46,0,24138,Ian Poulter,99.83,588,13,574
48,0,23325,Vaughn Taylor,99.82,1132,34,1096
49,0,21949,Joe Ogilvie,99.81,1069,33,1034
50,0,01577,Lee Janzen,99.77,868,28,838
51,0,23614,Rich Beem,99.76,845,32,811
51,0,23135,Tim Clark,99.76,820,23,795
53,0,06004,Stephen Ames,99.75,788,21,765
53,0,21805,Harrison Frazar,99.75,1188,34,1151
53,0,22405,Justin Rose,99.75,810,29,779
53,0,29221,Webb Simpson,99.75,1197,47,1147
57,0,23800,Bryce Molder,99.73,744,20,722
58,0,12510,Chad Campbell,99.71,1019,32,984
58,0,24781,Hunter Mahan,99.71,1050,37,1010
58,0,26596,Ryan Moore,99.71,1034,33,998
61,0,20766,Padraig Harrington,99.70,670,17,651
61,0,24663,Y.E. Yang,99.70,996,26,967
63,0,27933,John Merrick,99.69,975,29,943
63,0,27095,Nick Watney,99.69,960,27,930
65,0,22961,David Mathis,99.68,942,31,908
66,0,25562,Andres Romero,99.67,613,21,590
67,0,20229,Stewart Cink,99.64,834,21,810
67,0,25900,Lucas Glover,99.64,1110,31,1075
69,0,10860,Justin Leonard,99.63,1071,29,1038
70,0,24490,George McNeill,99.62,1055,30,1021
71,0,23048,Eric Axley,99.52,828,20,804
72,0,20645,John Senden,99.48,1335,40,1288
73,0,23349,Charles Warren,99.47,761,18,739
74,0,07457,Steve Flesch,99.45,905,27,873
74,0,27120,Troy Matteson,99.45,1265,36,1222
74,0,20572,Rod Pampling,99.45,914,32,877
77,0,01313,Steve Elkington,99.44,891,28,858
78,0,22348,Nick O'Hern,99.43,1235,49,1179
79,0,01320,Bob Estes,99.40,995,29,960
79,0,24140,Sean O'Hair,99.40,830,27,798
81,0,20127,Chris Riley,99.38,960,32,922
82,0,12716,Charley Hoffman,99.35,1239,27,1204
82,0,25818,Scott Piercy,99.35,1075,36,1032
82,0,10423,Mike Weir,99.35,926,26,894
85,0,20850,Daniel Chopra,99.32,1184,36,1140
85,0,26476,Chez Reavie,99.32,1028,30,991
87,0,28089,Jason Day,99.30,715,25,685
88,0,28087,Kris Blanks,99.26,678,22,651
89,0,01035,Tommy Armour III,99.20,749,21,722
89,0,09011,David Duval,99.20,626,14,607
89,0,27936,Martin Laird,99.20,879,29,843
92,0,21878,Mark Wilson,99.19,1230,45,1175
93,0,25632,Jimmy Walker,99.15,940,20,912
94,0,07223,Brian Bateman,99.14,699,19,674
94,0,06595,Kevin Sutherland,99.14,1049,34,1006
94,0,23788,D.J. Trahan,99.14,1168,36,1122
97,0,23638,Brendon de Jonge,99.13,1147,36,1101
98,0,26668,Marc Turnesa,99.12,1024,37,978
98,0,02239,Scott Verplank,99.12,1139,30,1099
100,0,22548,Patrick Sheehan,99.11,559,17,537
101,0,21961,Charles Howell III,99.09,1210,25,1174
101,0,28158,Steve Marino,99.09,1209,38,1160
101,0,24361,Pat Perez,99.09,877,25,844
104,0,29718,Anthony Kim,99.06,850,19,823
104,0,12705,Cliff Kresge,99.06,957,24,924
104,0,10585,Scott McCarron,99.06,1169,29,1129
107,0,25240,D.A. Points,99.05,1261,38,1211
108,0,25686,Jason Dufner,99.02,1122,29,1082
108,0,27060,John Mallinger,99.02,1021,25,986
110,0,01473,Todd Hamilton,99.01,911,22,880
111,0,06251,Chris DiMarco,98.98,1272,35,1224
112,0,24358,Robert Garrigus,98.95,1047,32,1004
113,0,27214,Kevin Streelman,98.94,1225,30,1182
114,0,20848,Ángel Cabrera,98.87,533,12,515
115,0,25190,Jeff Quinney,98.80,1001,26,963
116,0,01132,Mark Brooks,98.79,577,18,552
116,0,25804,Bubba Watson,98.79,829,20,799
118,0,10885,Robert Allenby,98.78,822,22,790
119,0,27770,Camilo Villegas,98.76,808,18,780
120,0,21209,Sergio Garcia,98.75,641,20,613
121,0,08931,Glen Day,98.74,951,27,912
121,0,26497,Casey Wittenberg,98.74,791,22,759
123,0,31323,Gary Woodland,98.71,541,17,517
124,0,26695,Michael Letzig,98.70,1232,35,1181
125,0,30711,Colt Knost,98.64,810,24,775
126,0,28620,Aron Price,98.63,1093,25,1053
127,0,21753,Brian Davis,98.54,1297,38,1240
128,0,06643,Paul Goydos,98.46,908,27,867
129,0,23548,Bill Lunde,98.40,1062,31,1014
129,0,27963,Chris Stroud,98.40,1122,28,1076
131,0,26881,Jarrod Lyle,98.38,743,16,715
131,0,26679,Kevin Stadler,98.38,804,25,766
133,0,26498,Matt Weibring,98.36,791,27,751
134,0,23497,Tag Ridings,98.35,605,20,575
135,0,07867,Woody Austin,98.31,1062,31,1013
135,0,20574,Mathew Goggin,98.31,886,21,850
137,0,20472,Alex Cejka,98.28,1048,27,1003
138,0,01706,Davis Love III,98.24,1137,29,1088
139,0,24357,K.J. Choi,98.21,728,15,700
139,0,30925,Dustin Johnson,98.21,893,26,851
141,0,01810,Phil Mickelson,98.16,705,20,672
142,0,20634,Peter Lonard,98.14,1132,32,1079
143,0,26951,Johnson Wagner,98.13,1070,33,1017
144,0,07749,Brett Quigley,98.11,1111,29,1061
145,0,20691,Greg Owen,98.09,1205,29,1153
146,0,01941,Tom Pernice Jr.,98.07,1089,30,1038
147,0,27683,Leif Olson,98.04,612,16,584
148,0,24507,Jason Bohn,98.03,1220,31,1165
149,0,06197,Michael Allen,98.01,855,21,817
149,0,20498,Briny Baird,98.01,1056,27,1008
151,0,06522,Ernie Els,97.99,796,16,764
152,0,30927,Brendon Todd,97.96,687,24,649
153,0,06567,Vijay Singh,97.91,764,16,732
154,0,06539,Rick Price,97.87,610,12,585
155,0,25919,Brian Vranesh,97.85,605,15,577
156,0,01707,Steve Lowery,97.80,1093,26,1043
156,0,22293,Heath Slocum,97.80,1229,19,1183
158,0,01724,Jeff Maggert,97.69,1039,22,993
159,0,24502,Adam Scott,97.67,643,19,609
160,0,10733,Kent Jones,97.66,897,23,853
161,0,20070,Matt Bettencourt,97.58,1240,40,1170
161,0,01797,Rocco Mediate,97.58,990,23,943
163,0,06012,Greg Kraft,97.57,617,19,583
164,0,01161,Mark Calcavecchia,97.53,889,24,843
165,0,26289,Boo Weekley,97.49,957,27,906
166,0,20098,Stuart Appleby,97.48,994,18,951
167,0,06621,Joe Durant,97.43,700,19,663
168,0,20104,Ken Duke,97.37,1064,25,1011
168,0,12782,Tim Herron,97.37,1179,24,1124
170,0,10425,Jay Williamson,97.23,866,17,825
171,0,27141,J.B. Holmes,97.20,893,14,854
172,0,01677,Tom Lehman,97.14,524,8,501
173,0,23621,Rory Sabbatini,97.02,974,17,928
174,0,28118,Peter Tomasulo,97.00,700,15,664
175,0,01766,Billy Mayfair,96.82,1068,26,1008
176,0,24925,Jonathan Byrd,96.81,1190,33,1119
177,0,22892,Jason Gore,96.78,931,18,883
178,0,31416,Derek Fathauer,96.66,748,18,705
179,0,01226,Fred Couples,96.45,619,15,582
180,0,28780,Nicholas Thompson,96.44,1293,26,1221
181,0,22295,Darron Stiles,96.42,615,13,580
182,0,24912,Will MacKenzie,95.48,929,22,865
183,0,24846,Ricky Barnes,95.09,814,13,761
184,0,02214,Kirk Triplett,94.58,831,20,766
