RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
79,0,39324,J.J. Spaun,78.55,575,732
80,0,35310,Lanto Griffin,78.50,449,572
80,0,27095,Nick Watney,78.50,555,707
82,0,35506,Mackenzie Hughes,78.49,500,637
83,0,25900,Lucas Glover,78.48,434,553
84,0,34098,Russell Henley,78.46,572,729
84,0,29221,Webb Simpson,78.46,630,803
86,0,30926,Chris Kirk,78.45,750,956
87,0,27141,J.B. Holmes,78.39,468,597
87,0,26951,Johnson Wagner,78.39,486,620
89,0,47347,Adam Schenk,78.38,504,643
90,0,29268,Bronson Burgoon,78.37,489,624
91,0,24781,Hunter Mahan,78.36,449,573
92,0,47993,Denny McCarthy,78.35,438,559
93,0,34076,Joel Dahmen,78.33,618,789
94,0,25396,Kevin Na,78.17,605,774
94,0,37189,Harold Varner III,78.17,573,733
96,0,27349,Alex Noren,78.12,407,521
97,0,35891,Cameron Smith,78.08,488,625
98,0,40026,Daniel Berger,78.00,539,691
99,0,33418,Shawn Stefani,77.95,456,585
100,0,28089,Jason Day,77.92,434,557
101,0,28775,Nate Lashley,77.89,310,398
102,0,28679,Fabián Gómez,77.79,592,761
103,0,28307,Matt Every,77.76,451,580
104,0,50526,Tom Lovelady,77.71,481,619
105,0,24846,Ricky Barnes,77.63,302,389
106,0,46501,Ollie Schniederjans,77.60,492,634
107,0,27644,Brian Harman,77.53,659,850
108,0,36799,Stephan Jaeger,77.52,476,614
109,0,12716,Charley Hoffman,77.37,506,654
110,0,24924,Bill Haas,77.33,457,591
110,0,26476,Chez Reavie,77.33,672,869
112,0,39328,Conrad Shindler,77.28,398,515
113,0,23320,Ryan Palmer,77.26,401,519
114,0,32366,Kevin Chappell,77.15,493,639
115,0,34021,Bud Cauley,77.11,347,450
116,0,29974,Branden Grace,77.07,437,567
116,0,34360,Patrick Reed,77.07,511,663
118,0,27942,Rob Oppenheim,77.01,412,535
119,0,33410,Andrew Landry,76.91,543,706
119,0,27649,Brandt Snedeker,76.91,553,719
121,0,29461,Jamie Lovemark,76.82,537,699
122,0,24138,Ian Poulter,76.81,457,595
123,0,31646,Emiliano Grillo,76.80,695,905
124,0,31560,Brian Stuard,76.76,743,968
125,0,29535,Brice Garnett,76.70,655,854
126,0,34363,Tyrrell Hatton,76.60,360,470
127,0,26596,Ryan Moore,76.49,602,787
128,0,27936,Martin Laird,76.48,439,574
129,0,29479,Scott Brown,76.30,647,848
130,0,37454,Whee Kim,76.28,579,759
131,0,47287,Ethan Tracy,76.27,437,573
132,0,27958,Ryan Blaum,76.25,533,699
132,0,48084,Wesley Bryan,76.25,398,522
134,0,29222,Billy Hurley III,76.18,403,529
135,0,19803,Ryan Armour,76.16,840,1103
136,0,25892,Steve Wheatcroft,76.15,431,566
137,0,26329,Louis Oosthuizen,76.12,373,490
138,0,34174,John Huh,76.09,611,803
139,0,46435,Austin Cook,76.05,762,1002
140,0,34466,Peter Malnati,76.02,501,659
141,0,27974,Sung Kang,76.00,513,675
142,0,40009,Dominic Bozzelli,75.99,383,504
143,0,39327,Ben Silverman,75.94,584,769
144,0,34099,Harris English,75.89,488,643
145,0,24358,Robert Garrigus,75.88,453,597
145,0,32254,Xinjun Zhang,75.88,519,684
147,0,48081,Xander Schauffele,75.86,594,783
148,0,34213,Grayson Murray,75.75,428,565
149,0,31420,Anirban Lahiri,75.69,523,691
150,0,45526,Abraham Ancer,75.64,646,854
151,0,33413,Ben Martin,75.62,428,566
152,0,27064,Jhonattan Vegas,75.59,548,725
153,0,29478,Kevin Kisner,75.58,551,729
154,0,29926,Danny Lee,75.56,569,753
155,0,25686,Jason Dufner,75.31,430,571
156,0,27963,Chris Stroud,75.24,480,638
157,0,25632,Jimmy Walker,75.13,432,575
158,0,23325,Vaughn Taylor,75.07,560,746
159,0,46402,Talor Gooch,75.00,432,576
159,0,25834,Daniel Summerhays,75.00,258,344
161,0,32640,Troy Merritt,74.97,560,747
162,0,22371,Aaron Baddeley,74.96,434,579
163,0,10809,Jim Furyk,74.95,350,467
164,0,31416,Derek Fathauer,74.79,445,595
165,0,27556,Ted Potter Jr.,74.75,607,812
166,0,35376,Roberto Díaz,74.71,449,601
167,0,23541,Ben Crane,74.69,416,557
168,0,29223,Sam Saunders,74.68,463,620
169,0,35879,Kelly Kraft,74.59,631,846
170,0,40058,Zac Blair,74.46,379,509
171,0,20157,Retief Goosen,74.38,299,402
172,0,20572,Rod Pampling,74.32,382,514
172,0,22582,Kyle Thompson,74.32,301,405
174,0,47125,Matt Atkins,74.16,310,418
175,0,28252,Seamus Power,74.04,445,601
176,0,39975,Michael Kim,74.03,399,539
177,0,39954,Cody Gribble,74.01,373,504
178,0,12510,Chad Campbell,73.77,526,713
179,0,37455,Si Woo Kim,73.70,653,886
180,0,34358,Jonathan Randolph,73.58,415,564
181,0,19846,Brian Gay,73.19,737,1007
182,0,35532,Tom Hoge,73.12,593,811
183,0,26331,Charl Schwartzel,72.93,326,447
184,0,25572,Graeme McDowell,72.80,388,533
185,0,20472,Alex Cejka,72.77,465,639
186,0,32816,Satoshi Kodaira,72.69,322,443
187,0,34409,David Lingmerth,72.40,543,750
188,0,27895,Jonas Blixt,72.39,375,518
189,0,32876,Martin Piller,72.34,455,629
190,0,30978,Kiradech Aphibarnrat,72.27,305,422
191,0,35544,Andrew Yun,72.11,243,337
192,0,25240,D.A. Points,70.02,362,517
193,0,20593,Greg Chalmers,66.28,283,427
