RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
39,0,30927,Brendon Todd,23' 9",18996.750,801
39,0,25632,Jimmy Walker,23' 9",12329.167,520
43,0,37338,Zecheng Dou,23' 10",12899.417,541
43,0,37455,Si Woo Kim,23' 10",18689.750,785
43,0,22056,Cameron Percy,23' 10",9247.417,388
46,0,39975,Michael Kim,23' 11",12577.333,525
46,0,49947,Taylor Moore,23' 11",14581.917,610
46,0,36871,Matt NeSmith,23' 11",16992.917,711
49,0,32366,Kevin Chappell,24' 0",6087.917,254
49,0,52375,Doug Ghim,24' 0",15905.000,662
49,0,26476,Chez Reavie,24' 0",18028.083,750
49,0,36699,Patrick Rodgers,24' 0",14410.083,600
53,0,34563,Chesson Hadley,24' 1",14344.750,595
53,0,49960,Sepp Straka,24' 1",16252.667,676
55,0,57362,Austin Eckroat,24' 2",14644.667,607
55,0,54421,Garrick Higgo,24' 2",16532.250,684
55,0,24024,Zach Johnson,24' 2",12150.000,503
55,0,48117,Kurt Kitayama,24' 2",9460.750,392
59,0,19803,Ryan Armour,24' 3",15522.500,641
59,0,34076,Joel Dahmen,24' 3",14518.333,599
59,0,29970,Dylan Frittelli,24' 3",8545.250,352
59,0,39335,Kevin Roy,24' 3",9711.000,400
63,0,27644,Brian Harman,24' 4",17266.167,709
63,0,55893,Sam Stevens,24' 4",15232.000,625
63,0,52411,Kyle Westmoreland,24' 4",8196.083,337
66,0,45522,Christiaan Bezuidenhout,24' 5",16086.750,659
66,0,30911,Tommy Fleetwood,24' 5",12425.333,509
66,0,35461,Beau Hossler,24' 5",16146.250,662
66,0,29908,C.T. Pan,24' 5",7661.583,314
66,0,51890,Greyson Sigg,24' 5",17804.333,730
66,0,40115,Adam Svensson,24' 5",21593.333,885
66,0,47128,Richy Werenski,24' 5",13620.250,558
73,0,31577,Tano Goya,24' 6",12691.667,518
73,0,32448,James Hahn,24' 6",14120.167,576
73,0,49766,Hank Lebioda,24' 6",7926.083,324
73,0,36326,David Lipsky,24' 6",16552.917,676
73,0,50493,Justin Suh,24' 6",20011.917,818
78,0,51491,Brandon Matthews,24' 7",6481.917,264
78,0,47993,Denny McCarthy,24' 7",18117.917,738
78,0,25493,Nick Taylor,24' 7",14710.500,598
78,0,51634,Sahith Theegala,24' 7",14607.250,595
82,0,49453,Trevor Cone,24' 8",10437.333,423
82,0,28089,Jason Day,24' 8",12810.583,520
82,0,25686,Jason Dufner,24' 8",12979.250,526
82,0,27554,Scott Harrington,24' 8",9795.917,397
82,0,34363,Tyrrell Hatton,24' 8",12908.750,524
82,0,36799,Stephan Jaeger,24' 8",20080.917,815
82,0,23108,Matt Kuchar,24' 8",16731.500,678
82,0,47983,Chad Ramey,24' 8",18123.417,734
82,0,48867,Matti Schmid,24' 8",9994.083,405
82,0,52374,Brandon Wu,24' 8",17200.583,697
92,0,47988,Nick Hardy,24' 9",16759.000,677
92,0,33597,Harry Higgs,24' 9",10288.833,416
92,0,54628,Lee Hodges,24' 9",18218.917,735
92,0,39977,Max Homa,24' 9",15233.000,615
92,0,23320,Ryan Palmer,24' 9",13226.667,534
97,0,55708,Hayden Buckley,24' 10",13917.333,560
97,0,46441,Robby Shelton,24' 10",15838.583,638
99,0,48084,Wesley Bryan,24' 11",5634.250,226
99,0,51349,Nico Echavarria,24' 11",10840.583,435
99,0,46717,Viktor Hovland,24' 11",14714.417,590
99,0,50188,S.H. Kim,24' 11",18186.000,731
99,0,34409,David Lingmerth,24' 11",13239.167,532
99,0,50525,Collin Morikawa,24' 11",14567.750,585
99,0,47995,Davis Riley,24' 11",14789.833,594
99,0,46340,Alex Smalley,24' 11",18268.417,732
99,0,39324,J.J. Spaun,24' 11",17826.083,715
108,0,56762,Will Gordon,25' 0",18189.000,728
108,0,33399,Adam Hadwin,25' 0",17249.833,690
108,0,35901,Paul Haley II,25' 0",14671.250,587
108,0,35449,Adam Long,25' 0",19406.417,776
108,0,34466,Peter Malnati,25' 0",12527.667,501
108,0,48081,Xander Schauffele,25' 0",11888.750,476
114,0,47504,Sam Burns,25' 1",13684.750,545
114,0,52372,Cameron Champ,25' 1",11616.667,463
114,0,29535,Brice Garnett,25' 1",13711.833,546
114,0,31202,William McGirt,25' 1",8268.083,330
114,0,46414,Aaron Rai,25' 1",20230.917,806
119,0,39997,Corey Conners,25' 2",15705.167,624
119,0,39067,MJ Daffue,25' 2",13918.417,553
119,0,12716,Charley Hoffman,25' 2",10288.250,409
119,0,27936,Martin Laird,25' 2",14744.583,585
119,0,51070,Vincent Norrman,25' 2",12815.583,510
119,0,40250,Taylor Pendrith,25' 2",14514.917,577
125,0,33948,Byeong Hun An,25' 3",15556.417,617
125,0,59018,Ryan Gerard,25' 3",9687.417,384
125,0,35310,Lanto Griffin,25' 3",9360.667,371
125,0,35532,Tom Hoge,25' 3",17003.167,674
125,0,55182,Tom Kim,25' 3",17183.750,681
125,0,32791,K.H. Lee,25' 3",15878.083,629
125,0,34610,Matthias Schwab,25' 3",16194.917,642
125,0,48887,Matt Wallace,25' 3",12253.583,486
133,0,33408,Tyson Alexander,25' 4",12088.917,477
133,0,31646,Emiliano Grillo,25' 4",18093.500,715
133,0,34098,Russell Henley,25' 4",18320.167,722
133,0,27963,Chris Stroud,25' 4",8300.833,328
133,0,48119,Ben Taylor,25' 4",13849.000,547
138,0,25818,Scott Piercy,25' 5",13908.500,547
138,0,58967,Trevor Werbylo,25' 5",10101.500,397
140,0,39971,Sungjae Im,25' 6",18600.667,730
140,0,27349,Alex Noren,25' 6",13760.667,540
140,0,24140,Sean O'Hair,25' 6",6951.417,273
143,0,47591,Eric Cole,25' 7",19886.583,778
143,0,33204,Shane Lowry,25' 7",11951.250,467
143,0,55789,Taylor Montgomery,25' 7",15374.500,600
143,0,34256,Andrew Putnam,25' 7",19848.583,775
143,0,31323,Gary Woodland,25' 7",14495.750,567
148,0,40006,Erik van Rooyen,25' 8",10529.750,410
149,0,35450,Patrick Cantlay,25' 9",13922.417,541
149,0,29725,Tony Finau,25' 9",15306.917,594
149,0,32839,Hideki Matsuyama,25' 9",14820.333,575
152,0,45157,Cam Davis,25' 10",15743.000,609
152,0,34099,Harris English,25' 10",17545.250,680
152,0,32662,Michael Gligic,25' 10",8960.000,347
152,0,51414,Brent Grant,25' 10",11885.333,460
152,0,36724,Augusto Núñez,25' 10",10720.750,415
157,0,28252,Seamus Power,25' 11",12999.250,501
158,0,46435,Austin Cook,26' 0",12321.667,474
158,0,49771,J.T. Poston,26' 0",18474.917,710
160,0,32102,Rickie Fowler,26' 1",16840.667,645
160,0,29420,Billy Horschel,26' 1",11765.333,451
160,0,34046,Jordan Spieth,26' 1",12089.833,464
160,0,32333,Kevin Tway,26' 1",13894.250,533
164,0,22371,Aaron Baddeley,26' 3",12096.583,461
164,0,33141,Keegan Bradley,26' 3",13952.083,531
164,0,24925,Jonathan Byrd,26' 3",7717.083,294
167,0,39546,Keith Mitchell,26' 4",16227.667,616
167,0,46046,Scottie Scheffler,26' 4",16046.417,610
167,0,30692,Scott Stallings,26' 4",13171.500,500
170,0,33448,Justin Thomas,26' 5",13066.417,494
171,0,57975,Harry Hall,26' 6",13822.833,521
171,0,27129,Luke List,26' 6",15540.667,587
173,0,54783,Dylan Wu,26' 7",17102.000,644
174,0,35506,Mackenzie Hughes,26' 8",13630.333,511
174,0,31560,Brian Stuard,26' 8",11330.083,425
176,0,20229,Stewart Cink,26' 9",12262.667,458
176,0,55454,Carl Yuan,26' 9",13118.250,490
178,0,46970,Jon Rahm,26' 10",12056.833,450
178,0,57366,Cameron Young,26' 10",13764.750,513
180,0,48699,Callum Tarren,26' 11",14621.000,544
180,0,27095,Nick Watney,26' 11",9226.500,343
182,0,46442,Maverick McNealy,27' 1",9175.417,339
183,0,40098,Matt Fitzpatrick,27' 2",13127.333,483
183,0,27974,Sung Kang,27' 2",6061.167,223
185,0,34255,Joseph Bramlett,27' 4",12558.000,460
185,0,24502,Adam Scott,27' 4",10039.917,367
187,0,28420,Ryan Brehm,27' 5",11530.667,421
188,0,29289,S.Y. Noh,27' 6",8896.667,324
189,0,28237,Rory McIlroy,27' 10",11452.333,412
189,0,32139,Danny Willett,27' 10",11544.500,415
191,0,46601,Trey Mullinax,28' 3",12668.583,448
192,0,52453,Nicolai Hojgaard,28' 4",6206.500,219
193,0,51766,Wyndham Clark,28' 7",17761.250,621
