RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
145,0,19913,Ron Whittaker,65,Milwaukee/Brown,4
145,0,08793,Tiger Woods,65,Buick Invitatio,2
208,0,01024,Billy Andrade,66,Wyndham Champ./,1
208,0,20098,Stuart Appleby,66,BMW Champ/Belle,1
208,0,20029,Notah Begay III,66,Travelers Champ,1
208,0,27958,Ryan Blaum,66,Puerto Rico/Tru,2
208,0,24507,Jason Bohn,66,Heritage/Harbou,2
208,0,01116,Michael Bradley,66,Texas Open/LaCa,1
208,0,01132,Mark Brooks,66,Wyndham Champ./,2
208,0,25273,Andrew Buckle,66,John Deere Clas,2
208,0,01157,Tom Byrum,66,Wyndham Champ./,2
208,0,20848,Ángel Cabrera,66,BMW Champ/Belle,3
208,0,01249,John Daly,66,J. Timberlake/T,2
208,0,32526,Josh Esler,66,Milwaukee/Brown,2
208,0,20585,Niclas Fasth,66,Arnold Palmer/B,4
208,0,12823,Carlos Franco,66,Milwaukee/Brown,2
208,0,20105,Jeff Gove,66,Wyndham Champ./,2
208,0,21961,Charles Howell III,66,J. Timberlake/T,4
208,0,23725,Brendan Jones,66,WGC-CA Champ/Do,3
208,0,20094,Jonathan Kaye,66,AT&T Classic/TP,1
208,0,22986,Søren Kjeldsen,66,WGC-CA Champ/Do,4
208,0,06332,Neal Lancaster,66,Milwaukee/Brown,2
208,0,29926,Danny Lee,66,Wyndham Champ./,2
208,0,01677,Tom Lehman,66,Arnold Palmer/B,1
208,0,24748,WC Liang,66,Sony Open/Waial,2
208,0,29461,Jamie Lovemark,66,John Deere Clas,2
208,0,20443,Jin Park,66,John Deere Clas,3
208,0,21959,Ted Purdy,66,Puerto Rico/Tru,1
208,0,20127,Chris Riley,66,Milwaukee/Brown,4
208,0,10649,Tom Scherrer,66,Viking Classic/,3
208,0,20645,John Senden,66,BMW Champ/Belle,4
208,0,27649,Brandt Snedeker,66,Wyndham Champ./,1
208,0,24238,Mitsuhiro Tateyama,66,Sony Open/Waial,1
208,0,22582,Kyle Thompson,66,Texas Open/LaCa,1
240,0,19824,Craig Barlow,67,Buick Open/Warw,3
240,0,19972,José Coceres,67,Mayakoba/El Cam,1
240,0,08835,Kris Cox,67,Milwaukee/Brown,1
240,0,20038,Bryan DeCorso,67,Canadian Open/G,2
240,0,24236,Nick Dougherty,67,Heritage/Harbou,1
240,0,29725,Tony Finau,67,Milwaukee/Brown,2
240,0,24725,Richard Finch,67,WGC-Bridgestone,4
240,0,26631,Cody Freeman,67,Disney/Magnolia,1
240,0,01385,Jim Gallagher Jr.,67,Milwaukee/Brown,1
240,0,20569,Richard Green,67,WGC-Bridgestone,4
240,0,27576,Anton Haig,67,WGC-CA Champ/Do,4
240,0,20859,Anders Hansen,67,WGC-CA Champ/Do,3
240,0,20608,David Howell,67,The Open/Royal,4
240,0,06315,Pete Jordan,67,Honda Classic/P,2
240,0,19970,Robert Karlsson,67,WGC-Bridgestone,2
240,0,01666,Bernhard Langer,67,THE PLAYERS/TPC,2
240,0,20382,Stephen Leaney,67,Buick Open/Warw,1
240,0,27466,Spencer Levin,67,Sony Open/Waial,1
240,0,06350,Bob May,67,Mayakoba/El Cam,3
240,0,12461,Paul McGinley,67,WGC-Bridgestone,2
240,0,08339,Spike McRoy,67,Viking Classic/,2
240,0,06515,Shaun Micheel,67,Bob Hope Chrysl,3
240,0,25594,Travis Perkins,67,Sony Open/Waial,1
240,0,10213,Dicky Pride,67,Viking Classic/,2
240,0,07749,Brett Quigley,67,Frys.com Open/G,2
240,0,25045,Mike Ruiz,67,J. Timberlake/T,1
240,0,24486,Adam Short,67,Canadian Open/G,2
240,0,29221,Webb Simpson,67,Travelers Champ,3
240,0,02104,Jeff Sluman,67,Bob Hope Chrysl,2
240,0,21528,Henrik Stenson,67,WGC-Bridgestone,4
240,0,24459,Richard Sterne,67,WGC-CA Champ/Do,3
240,0,26675,Jon Turcott,67,Milwaukee/Brown,2
240,0,27064,Jhonattan Vegas,67,Texas Open/LaCa,2
240,0,26497,Casey Wittenberg,67,Viking Classic/,2
274,0,24461,Thomas Aiken,68,The Open/Royal,4
274,0,01042,Paul Azinger,68,Sony Open/Waial,2
274,0,06214,Guy Boros,68,Viking Classic/,3
274,0,27766,Casey Bourque,68,J. Timberlake/T,2
274,0,25203,SSP Chawrasia,68,WGC-CA Champ/Do,3
274,0,24494,Erik Compton,68,Disney/Magnolia,2
274,0,24610,Stuart Deane,68,Viking Classic/,2
274,0,01261,Jay Delsing,68,Wyndham Champ./,1
274,0,09011,David Duval,68,J. Timberlake/T,2
274,0,27896,Ross Fisher,68,WGC-CA Champ/Do,1
274,0,12695,Robert Floyd,68,AT&T Pebble/Peb,1
274,0,01361,Dan Forsman,68,Viking Classic/,1
274,0,12645,Brent Geiberger,68,Puerto Rico/Tru,2
274,0,32495,Rob Grube,68,Reno-Tahoe Open,4
274,0,23624,Soren Hansen,68,WGC-CA Champ/Do,3
274,0,22896,Grégory Havret,68,WGC-CA Champ/Do,3
274,0,25444,Justin Hicks,68,U.S. Open Champ,1
274,0,32193,Daniel Im,68,Canadian Open/G,1
274,0,27408,Martin Kaymer,68,WGC-Bridgestone,3
274,0,20669,James Kingston,68,WGC-CA Champ/Do,3
274,0,10565,Ian Leggatt,68,Reno-Tahoe Open,1
274,0,01685,J.L. Lewis,68,Texas Open/LaCa,3
274,0,27129,Luke List,68,Travelers Champ,1
274,0,22080,Prayad Marksaeng,68,PGA Championshi,3
274,0,25972,Pablo Martin Benavides,68,Arnold Palmer/B,3
274,0,21470,Daisuke Maruyama,68,Sony Open/Waial,1
274,0,25572,Graeme McDowell,68,PGA Championshi,3
274,0,22122,Andrew McLardy,68,Wyndham Champ./,2
274,0,23821,Yusaku Miyazato,68,Sony Open/Waial,1
274,0,20691,Greg Owen,68,AT&T Pebble/Pop,3
274,0,25240,D.A. Points,68,Arnold Palmer/B,2
274,0,24138,Ian Poulter,68,WGC-Bridgestone,2
274,0,01968,Nick Price,68,Mayakoba/El Cam,3
274,0,27072,Alvaro Quiros,68,Mayakoba/El Cam,3
274,0,27386,Dustin Risdon,68,Canadian Open/G,1
274,0,28111,Jake Roos,68,Buick Open/Warw,2
274,0,20686,Jeev Milkha Singh,68,PGA Championshi,1
274,0,02106,Chris Smith,68,Puerto Rico/Tru,3
274,0,24080,Scott Strange,68,WGC-Bridgestone,1
274,0,18874,Miguel Suarez,68,Puerto Rico/Tru,1
274,0,20935,Toru Taniguchi,68,WGC-CA Champ/Do,4
274,0,28118,Peter Tomasulo,68,AT&T Pebble/Pop,2
274,0,20394,Steve Webster,68,WGC-Bridgestone,1
274,0,27506,Oliver Wilson,68,WGC-Bridgestone,4
318,0,01014,Fulton Allem,69,Crowne Plaza/Co,2
318,0,25936,Alex Aragon,69,Sony Open/Waial,1
318,0,32262,Mark Brown,69,PGA Championshi,4
318,0,06809,Bob Burns,69,Viking Classic/,2
318,0,01185,Brandel Chamblee,69,AT&T Pebble/Peb,1
318,0,26360,Bubba Dickerson,69,Zurich Classic/,4
318,0,01282,Trevor Dodds,69,Wyndham Champ./,2
318,0,20939,Keiichiro Fukabori,69,Sony Open/Waial,2
318,0,08725,Tom Gillis,69,Buick Open/Warw,1
318,0,31044,Matt Harmon,69,Buick Open/Warw,2
318,0,26758,David Hearn,69,Canadian Open/G,3
318,0,01527,Scott Hoch,69,Honda Classic/P,2
318,0,01619,Skip Kendall,69,Puerto Rico/Tru,1
318,0,30926,Chris Kirk,69,AT&T Classic/TP,1
318,0,30711,Colt Knost,69,Mayakoba/El Cam,3
318,0,01723,Andrew Magee,69,Mayakoba/El Cam,1
318,0,01755,Dick Mast,69,Reno-Tahoe Open,1
318,0,01761,Len Mattiace,69,Viking Classic/,2
318,0,19795,Kelly Mitchum,69,Wyndham Champ./,2
318,0,25478,Kiyoshi Miyazato,69,Sony Open/Waial,1
318,0,22261,Wilfredo Morales,69,Puerto Rico/Tru,2
318,0,01887,Mark O'Meara,69,Bob Hope Chrysl,1
318,0,01891,David Ogrin,69,Texas Open/LaCa,1
318,0,06373,José María Olazábal,69,Shell Houston/R,1
318,0,01978,Fran Quinn,69,Travelers Champ,1
318,0,02067,Ted Schulz,69,Reno-Tahoe Open,1
318,0,32511,Thomas Sherreard,69,The Open/Royal,2
318,0,24742,Bruce Smith,69,Texas Open/LaCa,2
318,0,02135,Mike Standly,69,Reno-Tahoe Open,2
318,0,27940,Diego Vanegas,69,Puerto Rico/Tru,3
318,0,12755,Vance Veazey,69,St. Jude Champ/,1
318,0,02245,Grant Waite,69,Viking Classic/,2
318,0,31114,Drew Weaver,69,Wyndham Champ./,2
318,0,32512,Dan Woltman,69,Milwaukee/Brown,2
352,0,01093,Ronnie Black,70,Puerto Rico/Tru,2
352,0,26418,Adam Bland,70,Canadian Open/G,1
352,0,32366,Kevin Chappell,70,Wyndham Champ./,2
352,0,06036,Scott Dunlap,70,AT&T Classic/TP,1
352,0,24512,Simon Dyson,70,The Open/Royal,2
352,0,01331,Rick Fehr,70,Reno-Tahoe Open,1
352,0,24184,Alastair Forsyth,70,PGA Championshi,4
352,0,32102,Rickie Fowler,70,U.S. Open Champ,1
352,0,29419,Tadd Fujikawa,70,Sony Open/Waial,2
352,0,21284,Hiroyuki Fujita,70,PGA Championshi,2
352,0,24604,Hunter Haas,70,U.S. Open Champ,2
352,0,08337,Mike Heinen,70,Reno-Tahoe Open,2
352,0,21007,Gabriel Hjertstedt,70,AT&T Classic/TP,1
352,0,01533,P.H. Horgan III,70,Travelers Champ,1
352,0,30909,David Horsey,70,The Open/Royal,2
352,0,32530,Mike Johnston,70,Milwaukee/Brown,2
352,0,32757,Patton Kizzire,70,Viking Classic/,2
352,0,27797,Derek Lamely,70,PODS Champ/Inni,1
352,0,23800,Bryce Molder,70,Sony Open/Waial,1
352,0,08635,Colin Montgomerie,70,WGC-CA Champ/Do,3
352,0,29422,Jonathan Moore,70,Heritage/Harbou,1
352,0,07235,John Morse,70,John Deere Clas,1
352,0,28618,Savio Nazareth,70,Wyndham Champ./,1
352,0,28143,Chapchai Nirat,70,WGC-CA Champ/Do,2
352,0,27349,Alex Noren,70,The Open/Royal,2
352,0,01876,Greg Norman,70,The Open/Royal,2
352,0,26329,Louis Oosthuizen,70,WGC-CA Champ/Do,3
352,0,31007,Andrew Parr,70,Shell Houston/R,2
352,0,01920,Craig Parry,70,WGC-Bridgestone,1
352,0,01938,David Peoples,70,Viking Classic/,2
352,0,25863,Rod Perry,70,Ginn Classic/Ha,1
352,0,25818,Scott Piercy,70,Mayakoba/El Cam,4
352,0,25847,Rob Rashell,70,U.S. Open Champ,2
352,0,20480,Marco Ruiz,70,Puerto Rico/Tru,2
352,0,24930,Curt Sanders,70,Heritage/Harbou,1
352,0,26331,Charl Schwartzel,70,PGA Championshi,2
352,0,26673,Steve Sokol,70,Travelers Champ,2
352,0,25493,Nick Taylor,70,Canadian Open/G,2
352,0,02215,Paul Trittler,70,FBR Open/TPC Sc,2
352,0,06431,Jean Van de Velde,70,The Open/Royal,4
352,0,23162,Simon Wakefield,70,The Open/Royal,3
352,0,02246,Duffy Waldorf,70,Puerto Rico/Tru,1
352,0,22000,Chris Wood,70,The Open/Royal,2
395,0,06142,Mitch Adcock,71,EDS B. Nelson/T,2
395,0,20400,Michael Campbell,71,PGA Championshi,2
395,0,20418,Ariel Cañete,71,The Open/Royal,4
395,0,01197,Bobby Clampett,71,Ginn Classic/Ha,1
395,0,28734,Josh Cunliffe,71,The Open/Royal,2
395,0,25108,Chip Deason,71,Ginn Classic/Ha,2
395,0,29954,Robert Dinwiddie,71,U.S. Open Champ,2
395,0,21449,Reid Edstrom,71,AT&T Classic/TP,2
395,0,10199,Frank Esposito,71,PGA Championshi,1
395,0,01329,Brad Faxon,71,Ginn Classic/Ha,1
395,0,32416,Benjamin Fox,71,J. Timberlake/T,1
395,0,29740,Brad Fritsch,71,Canadian Open/G,1
395,0,01378,David Frost,71,Crowne Plaza/Co,2
395,0,22792,Peter Hanson,71,PGA Championshi,1
395,0,20567,Kevin Hayashi,71,Sony Open/Waial,2
395,0,20218,Shingo Katayama,71,Northern Trust/,2
395,0,24957,Simon Khan,71,The Open/Royal,3
395,0,32455,Michael Knight,71,Canadian Open/G,1
395,0,25234,Jason Knutzon,71,John Deere Clas,1
395,0,10881,Brian Kontak,71,Mayakoba/El Cam,2
395,0,32531,Eric Landreville,71,Canadian Open/G,2
395,0,29670,Pablo Larrazabal,71,WGC-Bridgestone,3
395,0,12710,Rick Leibovich,71,AT&T Pebble/Pop,2
395,0,26881,Jarrod Lyle,71,U.S. Open Champ,4
395,0,32758,Abs Mawji,71,Viking Classic/,1
395,0,21590,Damian McGrane,71,The Open/Royal,2
395,0,12753,David Morland IV,71,Canadian Open/G,1
395,0,32210,Trevor Murphy,71,Wachovia Champ/,1
395,0,01927,Dennis Paulson,71,Reno-Tahoe Open,2
395,0,32620,Cameron Peck,71,Wyndham Champ./,2
395,0,22414,Warren Pineo,71,Mayakoba/El Cam,1
395,0,02036,Jim Rutledge,71,Canadian Open/G,2
395,0,30786,Brady Schnell,71,John Deere Clas,1
395,0,32544,Jacob Scriven,71,Canadian Open/G,2
395,0,29425,Andrew Svoboda,71,U.S. Open Champ,2
395,0,12663,Phil Tataurangi,71,Viking Classic/,1
395,0,22540,Anthony Wall,71,The Open/Royal,1
395,0,31113,Paul Waring,71,The Open/Royal,4
395,0,25909,Erik Wolf,71,Bob Hope Chrysl,4
395,0,02300,Ian Woosnam,71,Masters/Augusta,2
395,0,20566,Kaname Yokoo,71,Sony Open/Waial,2
436,0,07003,David Berganio Jr.,72,FBR Open/TPC Sc,1
436,0,23982,Jon Bevan,72,The Open/Royal,2
436,0,22946,Henrik Bjornstad,72,Honda Classic/P,1
436,0,25649,George Bradford,72,Canadian Open/G,1
436,0,28420,Ryan Brehm,72,John Deere Clas,2
436,0,32070,Rafael Campos,72,Puerto Rico/Tru,2
436,0,31686,Alex Ching,72,Sony Open/Waial,2
436,0,23739,Ryan Dillon,72,AT&T Pebble/Pop,3
436,0,29819,Andrew Dresser,72,U.S. Open Champ,4
436,0,25191,Gonzalo Fernandez-Castaño,72,Mayakoba/El Cam,1
436,0,26527,Jean Baptiste Gonnet,72,The Open/Royal,2
436,0,08881,Tripp Isenhour,72,Shell Houston/R,2
436,0,01639,Kenny Knox,72,Reno-Tahoe Open,2
436,0,23598,J.T. Kohut,72,John Deere Clas,2
436,0,10027,Trip Kuehne,72,Masters/Augusta,2
436,0,25768,Chih-Bing Lam,72,The Open/Royal,1
436,0,01717,Sandy Lyle,72,Masters/Augusta,1
436,0,30004,Ross McGowan,72,U.S. Open Champ,2
436,0,23091,Alan Morin,72,Honda Classic/P,2
436,0,01926,Steve Pate,72,Reno-Tahoe Open,1
436,0,32508,Chad Proehl,72,John Deere Clas,2
436,0,31437,Chris Rogers,72,St. Jude Champ/,1
436,0,06076,Jim Schuman,72,Milwaukee/Brown,2
436,0,23043,Paul Sheehan,72,WGC-CA Champ/Do,3
436,0,02133,Craig Stadler,72,Masters/Augusta,2
436,0,30110,Kyle Stanley,72,U.S. Open Champ,1
436,0,02294,Willie Wood,72,Viking Classic/,1
436,0,27711,Jay Woodson,72,Wyndham Champ./,1
464,0,27676,Lonny Alexander,73,Texas Open/LaCa,1
464,0,29227,Clint Avret,73,Disney/Palm GC,2
464,0,31319,Travis Bertoni,73,U.S. Open Champ,2
464,0,26525,Grégory Bourdy,73,The Open/Royal,4
464,0,01127,Danny Briggs,73,St. Jude Champ/,1
464,0,32056,Peter Campbell,73,Buick Invitatio,2
