RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,27214,Kevin Streelman,54
2,0,19846,Brian Gay,47
2,0,28158,Steve Marino,47
4,0,20498,Briny Baird,45
4,0,24924,Bill Haas,45
4,0,22548,Patrick Sheehan,45
7,0,20104,Ken Duke,44
7,0,01945,Kenny Perry,44
9,0,21878,Mark Wilson,43
10,0,23325,Vaughn Taylor,42
11,0,01766,Billy Mayfair,41
11,0,01941,Tom Pernice Jr.,41
13,0,12510,Chad Campbell,40
13,0,21753,Brian Davis,40
13,0,12782,Tim Herron,40
16,0,26476,Chez Reavie,39
16,0,06595,Kevin Sutherland,39
18,0,07867,Woody Austin,38
18,0,23048,Eric Axley,38
18,0,22293,Heath Slocum,38
18,0,28780,Nicholas Thompson,38
22,0,10885,Robert Allenby,37
22,0,25396,Kevin Na,37
22,0,20160,Charlie Wi,37
22,0,12602,Dean Wilson,37
26,0,29718,Anthony Kim,36
26,0,10860,Justin Leonard,36
28,0,10505,Shane Bertsch,35
28,0,23135,Tim Clark,35
28,0,22892,Jason Gore,35
28,0,27095,Nick Watney,35
32,0,01320,Bob Estes,34
32,0,10809,Jim Furyk,34
32,0,27933,John Merrick,34
32,0,28475,Jeff Overton,34
32,0,25345,Carl Pettersson,34
32,0,20645,John Senden,34
32,0,23623,Bo Van Pelt,34
39,0,23353,J.J. Henry,33
39,0,12716,Charley Hoffman,33
39,0,21961,Charles Howell III,33
39,0,26695,Michael Letzig,33
39,0,20634,Peter Lonard,33
39,0,24361,Pat Perez,33
39,0,25804,Bubba Watson,33
46,0,01313,Steve Elkington,32
46,0,24358,Robert Garrigus,32
46,0,30925,Dustin Johnson,32
46,0,01810,Phil Mickelson,32
46,0,25349,Tim Wilkinson,32
51,0,23778,Brad Adamonis,31
51,0,23541,Ben Crane,31
51,0,27936,Martin Laird,31
51,0,11032,Frank Lickliter II,31
51,0,27060,John Mallinger,31
51,0,02223,Bob Tway,31
51,0,10423,Mike Weir,31
51,0,10425,Jay Williamson,31
59,0,20229,Stewart Cink,30
59,0,24781,Hunter Mahan,30
59,0,24449,Parker McLachlin,30
59,0,21949,Joe Ogilvie,30
59,0,02239,Scott Verplank,30
59,0,27770,Camilo Villegas,30
65,0,12652,Cameron Beckman,29
65,0,20850,Daniel Chopra,29
65,0,27120,Troy Matteson,29
65,0,24490,George McNeill,29
65,0,01948,Tim Petrovic,29
70,0,06004,Stephen Ames,28
70,0,01035,Tommy Armour III,28
70,0,01142,Bart Bryant,28
70,0,07457,Steve Flesch,28
70,0,20574,Mathew Goggin,28
70,0,06575,Dudley Hart,28
70,0,23320,Ryan Palmer,28
70,0,01928,Corey Pavin,28
70,0,23788,D.J. Trahan,28
