RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,46046,Scottie Scheffler,3.88,3146,810
2,0,48081,Xander Schauffele,3.92,3446,878
3,0,60004,Jacob Bridgeman,3.95,3421,866
3,0,46442,Maverick McNealy,3.95,4034,1020
3,0,30163,Henrik Norlander,3.95,2752,696
6,0,48084,Wesley Bryan,3.96,2108,532
6,0,52375,Doug Ghim,3.96,3929,992
6,0,25900,Lucas Glover,3.96,3953,998
6,0,54591,Ben Griffin,3.96,4925,1243
6,0,32757,Patton Kizzire,3.96,2742,692
6,0,27349,Alex Noren,3.96,3084,778
6,0,34256,Andrew Putnam,3.96,3515,888
6,0,51894,Vince Whaley,3.96,3171,800
14,0,52955,Ludvig Ãberg,3.97,3204,808
14,0,47504,Sam Burns,3.97,3315,834
14,0,35461,Beau Hossler,3.97,3765,948
14,0,39971,Sungjae Im,3.97,3891,980
14,0,32839,Hideki Matsuyama,3.97,3162,796
14,0,50525,Collin Morikawa,3.97,3372,850
14,0,51997,Andrew Novak,3.97,3628,913
14,0,40250,Taylor Pendrith,3.97,3377,850
14,0,57900,Chandler Phillips,3.97,3660,921
14,0,46414,Aaron Rai,3.97,3790,954
14,0,39327,Ben Silverman,3.97,3392,854
14,0,52513,Carson Young,3.97,3784,952
26,0,40026,Daniel Berger,3.98,3429,862
26,0,45522,Christiaan Bezuidenhout,3.98,3431,862
26,0,34021,Bud Cauley,3.98,2287,574
26,0,51766,Wyndham Clark,3.98,3023,760
26,0,28089,Jason Day,3.98,3111,782
26,0,51977,Max Greyserman,3.98,3418,859
26,0,34098,Russell Henley,3.98,3158,794
26,0,51287,Ryo Hisatsune,3.98,3721,936
26,0,36801,Mark Hubbard,3.98,4403,1106
26,0,34587,Chan Kim,3.98,3476,874
26,0,40162,Justin Lower,3.98,4250,1067
26,0,33204,Shane Lowry,3.98,3163,794
26,0,52215,Robert MacIntyre,3.98,3222,810
26,0,28237,Rory McIlroy,3.98,2948,740
26,0,33486,Roger Sloan,3.98,2856,718
41,0,52514,Trace Crowe,3.99,2987,748
41,0,34076,Joel Dahmen,3.99,3912,981
41,0,51349,Nico Echavarria,3.99,3914,982
41,0,54576,Patrick Fishburn,3.99,3030,760
41,0,30911,Tommy Fleetwood,3.99,3064,768
41,0,57975,Harry Hall,3.99,3483,874
41,0,27644,Brian Harman,3.99,3792,950
41,0,51696,Rico Hoey,3.99,3635,912
41,0,46717,Viktor Hovland,3.99,2443,612
41,0,24024,Zach Johnson,3.99,2258,566
41,0,39975,Michael Kim,3.99,3593,900
41,0,30926,Chris Kirk,3.99,3514,880
41,0,23108,Matt Kuchar,3.99,3243,812
41,0,27936,Martin Laird,3.99,3200,802
41,0,59143,Mac Meissner,3.99,3168,794
41,0,39546,Keith Mitchell,3.99,3597,902
41,0,29908,C.T. Pan,3.99,2515,631
41,0,49771,J.T. Poston,3.99,3895,976
41,0,28252,Seamus Power,3.99,4135,1036
41,0,47983,Chad Ramey,3.99,3622,908
41,0,51890,Greyson Sigg,3.99,3392,850
41,0,39324,J.J. Spaun,3.99,3370,844
41,0,55893,Sam Stevens,3.99,4286,1074
41,0,58168,Davis Thompson,3.99,4026,1010
41,0,27064,Jhonattan Vegas,3.99,3168,794
66,0,34255,Joseph Bramlett,4.00,3703,926
66,0,35450,Patrick Cantlay,4.00,2967,742
66,0,39997,Corey Conners,4.00,3764,942
66,0,60067,Joe Highsmith,4.00,3097,774
66,0,35532,Tom Hoge,4.00,4508,1126
66,0,35506,Mackenzie Hughes,4.00,4082,1020
66,0,36799,Stephan Jaeger,4.00,3552,888
66,0,37378,Min Woo Lee,4.00,2979,744
66,0,36699,Patrick Rodgers,4.00,4290,1072
66,0,37275,Sam Ryder,4.00,3318,830
66,0,24502,Adam Scott,4.00,3105,776
66,0,46340,Alex Smalley,4.00,3278,820
66,0,50095,Austin Smotherman,4.00,2238,559
66,0,34046,Jordan Spieth,4.00,3058,765
66,0,50484,Hayden Springer,4.00,3118,780
66,0,51634,Sahith Theegala,4.00,3986,996
66,0,33448,Justin Thomas,4.00,3010,752
66,0,32333,Kevin Tway,4.00,2583,646
84,0,56630,Akshay Bhatia,4.01,3858,962
84,0,40058,Zac Blair,4.01,3703,924
84,0,59836,Pierceson Coody,4.01,3462,864
84,0,34099,Harris English,4.01,4043,1008
84,0,29725,Tony Finau,4.01,3549,886
84,0,29535,Brice Garnett,4.01,2063,514
84,0,35310,Lanto Griffin,4.01,3224,804
84,0,54421,Garrick Higgo,4.01,3499,872
84,0,12716,Charley Hoffman,4.01,3091,770
84,0,37455,Si Woo Kim,4.01,3986,994
84,0,55182,Tom Kim,4.01,3592,896
84,0,48117,Kurt Kitayama,4.01,3424,854
84,0,32791,K.H. Lee,4.01,3489,871
84,0,47993,Denny McCarthy,4.01,3828,954
84,0,26596,Ryan Moore,4.01,3185,794
84,0,26476,Chez Reavie,4.01,3037,758
84,0,47995,Davis Riley,4.01,3258,812
84,0,48867,Matti Schmid,4.01,3398,848
84,0,40115,Adam Svensson,4.01,4639,1158
84,0,25493,Nick Taylor,4.01,3709,926
84,0,40006,Erik van Rooyen,4.01,3569,890
84,0,48887,Matt Wallace,4.01,2893,722
84,0,57366,Cameron Young,4.01,3509,874
84,0,45242,Kevin Yu,4.01,3307,824
