RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
150,0,40098,Matt Fitzpatrick,6.78,45,664,-0.022
151,0,32102,Rickie Fowler,6.76,53,784,+0.038
151,0,27064,Jhonattan Vegas,6.76,55,814,+0.018
153,0,34264,Hudson Swafford,6.74,45,668,-0.178
154,0,48822,Sebastián Muñoz,6.69,64,956,+0.078
155,0,34431,Robert Streb,6.65,67,1008,+0.134
156,0,33141,Keegan Bradley,6.62,61,922,-0.082
156,0,36689,Brooks Koepka,6.62,36,544,+0.139
158,0,37455,Si Woo Kim,6.50,74,1138,+0.203
159,0,29725,Tony Finau,6.48,64,988,-0.063
159,0,32839,Hideki Matsuyama,6.48,52,802,-0.096
161,0,51997,Andrew Novak,6.43,48,746,-0.042
162,0,25493,Nick Taylor,6.41,61,952,+0.082
163,0,27129,Luke List,6.28,56,892,+0.250
164,0,51766,Wyndham Clark,6.27,65,1036,+0.154
165,0,51634,Sahith Theegala,6.24,82,1314,+0.171
166,0,46046,Scottie Scheffler,6.22,57,916,-0.035
167,0,36699,Patrick Rodgers,6.05,58,958,+0.086
168,0,39324,J.J. Spaun,6.03,61,1012,+0.098
169,0,12716,Charley Hoffman,5.96,48,806,+0.313
169,0,21961,Charles Howell III,5.96,39,654,+0.103
171,0,29420,Billy Horschel,5.94,46,774,+0.152
172,0,24502,Adam Scott,5.92,52,878,+0.115
173,0,46442,Maverick McNealy,5.89,60,1018,-0.017
173,0,23320,Ryan Palmer,5.89,41,696,+0.268
175,0,26300,Matt Jones,5.88,42,714,+0.071
176,0,46717,Viktor Hovland,5.87,46,784,+0.043
177,0,47504,Sam Burns,5.85,56,958,-0.089
178,0,39971,Sungjae Im,5.71,60,1050,-0.167
178,0,57366,Cameron Young,5.71,56,980,-0.018
180,0,39997,Corey Conners,5.66,56,990,E
181,0,33448,Justin Thomas,5.53,47,850,-0.043
182,0,48117,Kurt Kitayama,5.49,35,638,+0.057
183,0,46601,Trey Mullinax,5.37,49,912,+0.327
184,0,35891,Cameron Smith,5.28,36,682,-0.111
185,0,28237,Rory McIlroy,5.25,38,724,-0.263
186,0,45486,Joaquin Niemann,5.06,41,810,-0.024
187,0,47995,Davis Riley,4.93,56,1136,-0.107
188,0,35450,Patrick Cantlay,4.92,36,732,+0.083
189,0,49964,Aaron Wise,4.68,50,1068,-0.020
190,0,34046,Jordan Spieth,4.66,40,858,+0.075
191,0,46970,Jon Rahm,4.55,35,770,-0.057
192,0,33667,Carlos Ortiz,4.46,32,718,-0.094
193,0,39546,Keith Mitchell,3.90,39,1000,+0.128
