RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
115,0,29926,Danny Lee,28.55,157,550,+0.045
116,0,50525,Collin Morikawa,28.42,191,672,-0.147
117,0,46717,Viktor Hovland,28.32,222,784,-0.108
118,0,47995,Davis Riley,28.08,319,1136,+0.078
119,0,40006,Erik van Rooyen,28.04,157,560,-0.025
120,0,34098,Russell Henley,28.02,246,878,-0.098
121,0,24924,Bill Haas,27.98,263,940,-0.019
122,0,32102,Rickie Fowler,27.93,219,784,+0.050
123,0,35450,Patrick Cantlay,27.87,204,732,-0.088
124,0,39977,Max Homa,27.86,273,980,-0.077
125,0,29289,S.Y. Noh,27.76,176,634,-0.011
126,0,49947,Taylor Moore,27.72,301,1086,-0.070
127,0,48084,Wesley Bryan,27.61,148,536,-0.068
128,0,29974,Branden Grace,27.57,166,602,-0.048
129,0,34264,Hudson Swafford,27.54,184,668,+0.049
130,0,27139,David Skinns,27.50,198,720,-0.045
131,0,48081,Xander Schauffele,27.32,218,798,-0.110
131,0,30927,Brendon Todd,27.32,265,970,-0.140
133,0,27095,Nick Watney,27.31,236,864,+0.021
134,0,28252,Seamus Power,27.29,226,828,-0.075
135,0,36884,Ben Kohles,27.24,170,624,+0.024
136,0,36871,Matthew NeSmith,27.12,294,1084,-0.082
137,0,36852,Jim Knous,27.11,135,498,+0.030
138,0,30944,Jason Kokrak,26.97,192,712,-0.042
139,0,39953,Chase Seiffert,26.95,138,512,-0.007
140,0,45486,Joaquin Niemann,26.91,218,810,-0.078
141,0,50095,Austin Smotherman,26.78,233,870,-0.064
142,0,21961,Charles Howell III,26.61,174,654,-0.092
143,0,39058,Lucas Herbert,26.60,150,564,-0.033
144,0,20229,Stewart Cink,26.46,244,922,-0.029
145,0,31560,Brian Stuard,26.37,251,952,-0.012
146,0,45540,Jared Wolfe,25.99,170,654,+0.076
147,0,29970,Dylan Frittelli,25.94,263,1014,-0.015
148,0,51894,Vince Whaley,25.92,240,926,+0.004
149,0,26300,Matt Jones,25.91,185,714,+0.005
150,0,34046,Jordan Spieth,25.76,221,858,-0.109
151,0,33141,Keegan Bradley,25.70,237,922,-0.038
152,0,46340,Alex Smalley,25.68,266,1036,+0.034
153,0,32839,Hideki Matsuyama,25.56,205,802,-0.093
154,0,46046,Scottie Scheffler,25.11,230,916,-0.048
155,0,39546,Keith Mitchell,25.10,251,1000,-0.072
156,0,26851,Marc Leishman,25.06,221,882,-0.072
157,0,35461,Beau Hossler,24.95,227,910,+0.026
158,0,40098,Matt Fitzpatrick,24.85,165,664,-0.036
159,0,46402,Talor Gooch,24.81,191,770,-0.052
160,0,32366,Kevin Chappell,24.68,152,616,+0.046
160,0,31323,Gary Woodland,24.68,191,774,-0.010
162,0,30911,Tommy Fleetwood,24.28,135,556,-0.081
163,0,29725,Tony Finau,24.19,239,988,-0.100
163,0,29518,Brendan Steele,24.19,210,868,-0.029
165,0,24502,Adam Scott,24.15,212,878,+0.005
166,0,37189,Harold Varner III,24.08,190,789,-0.042
167,0,47856,Seth Reeves,23.68,161,680,+0.025
168,0,36699,Patrick Rodgers,23.49,225,958,+0.036
169,0,33448,Justin Thomas,23.41,199,850,-0.156
170,0,32333,Kevin Tway,22.96,214,932,-0.056
171,0,35617,Martin Trainer,22.90,196,856,+0.046
172,0,47504,Sam Burns,22.34,214,958,-0.042
173,0,48117,Kurt Kitayama,21.94,140,638,-0.007
174,0,27064,Jhonattan Vegas,21.62,176,814,-0.040
175,0,46970,Jon Rahm,21.56,166,770,-0.096
176,0,36689,Brooks Koepka,21.32,116,544,-0.078
177,0,48699,Callum Tarren,21.12,158,748,+0.082
178,0,37212,Paul Barjon,21.03,183,870,+0.044
179,0,12716,Charley Hoffman,20.84,168,806,+0.060
180,0,47988,Nick Hardy,20.77,130,626,+0.062
181,0,56278,Matthew Wolff,20.64,109,528,+0.183
182,0,10381,Curtis Thompson,20.07,122,608,+0.107
183,0,45157,Cam Davis,19.70,210,1066,-0.048
184,0,40250,Taylor Pendrith,18.93,156,824,-0.006
185,0,46601,Trey Mullinax,18.75,171,912,-0.041
186,0,27129,Luke List,18.39,164,892,+0.043
187,0,51766,Wyndham Clark,18.34,190,1036,-0.037
188,0,28237,Rory McIlroy,17.96,130,724,+0.115
189,0,34255,Joseph Bramlett,17.67,164,928,+0.110
190,0,57366,Cameron Young,17.45,171,980,+0.076
191,0,47483,Will Zalatoris,17.17,137,798,+0.022
192,0,46550,Brandon Hagy,15.98,132,826,E
193,0,52372,Cameron Champ,14.88,97,652,+0.103
