RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
120,0,27095,Nick Watney,62.61,2485310,396928
121,0,34098,Russell Henley,62.58,2520682,402807
121,0,28775,Nate Lashley,62.58,2430552,388376
121,0,29289,S.Y. Noh,62.58,1844564,294775
121,0,23621,Rory Sabbatini,62.58,1998512,319374
125,0,35310,Lanto Griffin,62.56,2721512,435043
126,0,36871,Matthew NeSmith,62.53,3087372,493740
127,0,29926,Danny Lee,62.50,1582549,253205
127,0,27349,Alex Noren,62.50,1933416,309334
129,0,33419,Cameron Tringale,62.48,2925468,468254
130,0,45526,Abraham Ancer,62.47,1867283,298919
131,0,27974,Sung Kang,62.46,2472649,395897
132,0,34076,Joel Dahmen,62.44,2934291,469953
132,0,33490,Bo Hoag,62.44,1467430,235025
134,0,25493,Nick Taylor,62.43,2729904,437279
135,0,45609,Tyler Duncan,62.40,2571005,412026
135,0,52374,Brandon Wu,62.40,1989850,318880
137,0,51890,Greyson Sigg,62.34,2861942,459080
138,0,49298,Kramer Hickok,62.32,2936356,471146
139,0,34610,Matthias Schwab,62.27,2163012,347338
140,0,39324,J.J. Spaun,62.24,2903445,466528
141,0,37275,Sam Ryder,62.19,3097479,498104
142,0,25198,Francesco Molinari,62.18,1603993,257959
143,0,53165,Doc Redman,62.17,2502371,402514
144,0,52375,Doug Ghim,62.14,2708284,435864
144,0,27214,Kevin Streelman,62.14,3183217,512240
146,0,36801,Mark Hubbard,62.11,2156719,347257
147,0,36799,Stephan Jaeger,62.07,2889001,465429
148,0,32640,Troy Merritt,62.06,2937954,473408
149,0,33122,Russell Knox,62.04,2921209,470833
150,0,40162,Justin Lower,62.01,2132470,343892
151,0,30978,Kiradech Aphibarnrat,62.00,1413840,228044
151,0,40115,Adam Svensson,62.00,3312441,534287
153,0,39953,Chase Seiffert,61.99,1446504,233340
154,0,24925,Jonathan Byrd,61.97,1696708,273784
155,0,46414,Aaron Rai,61.96,2720963,439165
156,0,27936,Martin Laird,61.93,2426092,391778
157,0,49766,Hank Lebioda,61.92,2677788,432446
158,0,35110,Brett Drewitt,61.86,1645296,265991
159,0,47128,Richy Werenski,61.85,2005799,324300
160,0,25686,Jason Dufner,61.80,1541237,249377
161,0,29478,Kevin Kisner,61.78,2179387,352741
161,0,36326,David Lipsky,61.78,2840690,459826
163,0,29908,C.T. Pan,61.68,2805901,454934
163,0,27770,Camilo Villegas,61.68,2014247,326583
165,0,45522,Christiaan Bezuidenhout,61.60,2160698,350756
166,0,34174,John Huh,61.58,2373999,385512
167,0,30163,Henrik Norlander,61.57,2355385,382538
168,0,48084,Wesley Bryan,61.52,1526891,248195
168,0,35449,Adam Long,61.52,2980782,484513
170,0,47983,Chad Ramey,61.50,2158608,350998
171,0,29535,Brice Garnett,61.49,2389458,388568
172,0,47993,Denny McCarthy,61.42,3394075,552565
173,0,24024,Zach Johnson,61.40,2150919,350310
173,0,24138,Ian Poulter,61.40,1419850,231239
175,0,19803,Ryan Armour,61.38,1349716,219883
176,0,23108,Matt Kuchar,61.37,2362001,384853
177,0,27649,Brandt Snedeker,61.32,1913586,312091
178,0,36884,Ben Kohles,61.31,1753592,286031
179,0,31557,Jim Herman,61.29,1661658,271113
180,0,34360,Patrick Reed,61.28,2017088,329143
181,0,46435,Austin Cook,61.20,2058443,336357
182,0,39436,Joshua Creel,61.16,1437025,234949
183,0,32816,Satoshi Kodaira,61.15,1584170,259063
184,0,51950,Max McGreevy,61.13,2164204,354054
185,0,32150,Michael Thompson,61.12,2886594,472308
186,0,23983,Luke Donald,61.11,2008456,328667
187,0,23325,Vaughn Taylor,61.10,1538032,251741
188,0,35879,Kelly Kraft,61.08,2198618,359932
189,0,34256,Andrew Putnam,60.79,3124194,513971
190,0,26476,Chez Reavie,60.30,2881621,477918
191,0,24361,Pat Perez,60.14,1971789,327884
192,0,30927,Brendon Todd,59.70,2653838,444494
193,0,31560,Brian Stuard,59.33,2592436,436943
