RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,23540,Jason Allred,5
1,0,20498,Briny Baird,5
1,0,07457,Steve Flesch,5
1,0,01388,Robert Gamez,5
1,0,01418,Bill Glasson,5
1,0,01577,Lee Janzen,5
1,0,01685,J.L. Lewis,5
1,0,02106,Chris Smith,5
1,0,23322,Brett Wetterich,5
10,0,10885,Robert Allenby,4
10,0,01024,Billy Andrade,4
10,0,21407,Arjun Atwal,4
10,0,19824,Craig Barlow,4
10,0,01142,Bart Bryant,4
10,0,12826,Paul Claxton,4
10,0,08931,Glen Day,4
10,0,12760,Danny Ellis,4
10,0,21805,Harrison Frazar,4
10,0,06575,Dudley Hart,4
10,0,27702,Matt Hendrix,4
10,0,23725,Brendan Jones,4
10,0,06332,Neal Lancaster,4
10,0,01666,Bernhard Langer,4
10,0,11032,Frank Lickliter II,4
10,0,01761,Len Mattiace,4
10,0,06515,Shaun Micheel,4
10,0,23320,Ryan Palmer,4
10,0,20572,Rod Pampling,4
10,0,01928,Corey Pavin,4
10,0,10912,Craig Perks,4
10,0,23497,Tag Ridings,4
10,0,23621,Rory Sabbatini,4
10,0,21951,Joey Snyder III,4
10,0,02246,Duffy Waldorf,4
10,0,08793,Tiger Woods,4
36,0,21633,Steve Allan,3
36,0,06197,Michael Allen,3
36,0,22371,Aaron Baddeley,3
36,0,07223,Brian Bateman,3
36,0,24507,Jason Bohn,3
36,0,24290,D.J. Brigman,3
36,0,01132,Mark Brooks,3
36,0,23135,Tim Clark,3
36,0,19972,José Coceres,3
36,0,01226,Fred Couples,3
36,0,23541,Ben Crane,3
36,0,19881,Robert Damron,3
36,0,21753,Brian Davis,3
36,0,06251,Chris DiMarco,3
36,0,23409,James Driscoll,3
36,0,06621,Joe Durant,3
36,0,06522,Ernie Els,3
36,0,01320,Bob Estes,3
36,0,01329,Brad Faxon,3
36,0,20121,Todd Fischer,3
36,0,12823,Carlos Franco,3
36,0,21209,Sergio Garcia,3
36,0,12645,Brent Geiberger,3
36,0,25900,Lucas Glover,3
36,0,20157,Retief Goosen,3
36,0,20378,Mathias Grönberg,3
36,0,24980,Scott Gutschewski,3
36,0,24924,Bill Haas,3
36,0,26758,David Hearn,3
36,0,23063,Scott Hend,3
36,0,20433,Mark Hensby,3
36,0,21731,Freddie Jacobson,3
36,0,06573,Brandt Jobe,3
36,0,10733,Kent Jones,3
36,0,10565,Ian Leggatt,3
36,0,27466,Spencer Levin,3
36,0,12680,Shigeki Maruyama,3
36,0,01797,Rocco Mediate,3
36,0,25396,Kevin Na,3
36,0,24140,Sean O'Hair,3
36,0,21949,Joe Ogilvie,3
36,0,22046,Geoff Ogilvy,3
36,0,01945,Kenny Perry,3
36,0,25345,Carl Pettersson,3
36,0,24138,Ian Poulter,3
36,0,25847,Rob Rashell,3
36,0,22548,Patrick Sheehan,3
36,0,07013,Wes Short Jr.,3
36,0,06567,Vijay Singh,3
36,0,26679,Kevin Stadler,3
36,0,02136,Chris Starkjohann,3
36,0,22295,Darron Stiles,3
36,0,02206,David Toms,3
