RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,06621,Joe Durant,7
1,0,08793,Tiger Woods,7
3,0,22371,Aaron Baddeley,6
3,0,23135,Tim Clark,6
3,0,20121,Todd Fischer,6
3,0,21805,Harrison Frazar,6
3,0,10809,Jim Furyk,6
3,0,20766,Padraig Harrington,6
3,0,08537,J.P. Hayes,6
3,0,12782,Tim Herron,6
3,0,24024,Zach Johnson,6
3,0,01677,Tom Lehman,6
3,0,01810,Phil Mickelson,6
14,0,06197,Michael Allen,5
14,0,23540,Jason Allred,5
14,0,21407,Arjun Atwal,5
14,0,07867,Woody Austin,5
14,0,20498,Briny Baird,5
14,0,23613,Rich Barcelo,5
14,0,23614,Rich Beem,5
14,0,01139,Olin Browne,5
14,0,01157,Tom Byrum,5
14,0,24357,K.J. Choi,5
14,0,01219,John Cook,5
14,0,01226,Fred Couples,5
14,0,06251,Chris DiMarco,5
14,0,23409,James Driscoll,5
14,0,01306,David Edwards,5
14,0,01313,Steve Elkington,5
14,0,06522,Ernie Els,5
14,0,07457,Steve Flesch,5
14,0,01388,Robert Gamez,5
14,0,01418,Bill Glasson,5
14,0,10201,Matt Gogel,5
14,0,24924,Bill Haas,5
14,0,06575,Dudley Hart,5
14,0,26758,David Hearn,5
14,0,23063,Scott Hend,5
14,0,01577,Lee Janzen,5
14,0,08993,Franklin Langham,5
14,0,01685,J.L. Lewis,5
14,0,20634,Peter Lonard,5
14,0,01723,Andrew Magee,5
14,0,12680,Shigeki Maruyama,5
14,0,01797,Rocco Mediate,5
14,0,21949,Joe Ogilvie,5
14,0,06373,José María Olazábal,5
14,0,23320,Ryan Palmer,5
14,0,01948,Tim Petrovic,5
14,0,25345,Carl Pettersson,5
14,0,21959,Ted Purdy,5
14,0,07749,Brett Quigley,5
14,0,20645,John Senden,5
14,0,22548,Patrick Sheehan,5
14,0,02101,Joey Sindelar,5
14,0,02106,Chris Smith,5
14,0,06527,Steve Stricker,5
14,0,06595,Kevin Sutherland,5
14,0,02239,Scott Verplank,5
14,0,02246,Duffy Waldorf,5
14,0,23322,Brett Wetterich,5
14,0,10425,Jay Williamson,5
14,0,12602,Dean Wilson,5
64,0,10885,Robert Allenby,4
64,0,06004,Stephen Ames,4
64,0,01024,Billy Andrade,4
64,0,20098,Stuart Appleby,4
64,0,19824,Craig Barlow,4
64,0,07223,Brian Bateman,4
64,0,24507,Jason Bohn,4
64,0,01116,Michael Bradley,4
64,0,08123,Jeff Brehaut,4
