RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
143,0,26331,Charl Schwartzel,166.5,4357500.000,727
143,0,30692,Scott Stallings,166.5,5275363.000,880
145,0,26329,Louis Oosthuizen,166.6,5060604.000,844
146,0,20766,Padraig Harrington,166.7,5238790.000,873
146,0,29926,Danny Lee,166.7,10754776.000,1792
146,0,27214,Kevin Streelman,166.7,7856216.000,1309
149,0,26596,Ryan Moore,166.8,6543644.000,1090
150,0,24925,Jonathan Byrd,166.9,5474685.000,911
150,0,24924,Bill Haas,166.9,7659915.000,1275
150,0,34358,Jonathan Randolph,166.9,6039317.000,1005
153,0,24140,Sean O'Hair,167.1,8709077.000,1448
153,0,33419,Cameron Tringale,167.1,8487236.000,1411
155,0,01810,Phil Mickelson,167.2,5891323.000,979
155,0,25198,Francesco Molinari,167.2,4634316.000,770
157,0,32839,Hideki Matsuyama,167.3,7553628.000,1254
157,0,25396,Kevin Na,167.3,7668974.000,1273
157,0,25562,Andres Romero,167.3,5806636.000,964
160,0,25369,Jamie Donaldson,167.4,3440992.000,571
160,0,33667,Carlos Ortiz,167.4,8945611.000,1484
160,0,29223,Sam Saunders,167.4,6797342.000,1128
163,0,33461,Morgan Hoffmann,167.5,7459052.000,1237
163,0,28486,Michael Putnam,167.5,7361741.000,1221
165,0,34099,Harris English,167.6,9517128.000,1577
165,0,24490,George McNeill,167.6,9655215.000,1600
167,0,25191,Gonzalo Fernandez-Castaño,167.7,6808657.000,1128
167,0,32102,Rickie Fowler,167.7,6153328.000,1019
167,0,29221,Webb Simpson,167.7,6928680.000,1148
170,0,26851,Marc Leishman,168.1,5877725.000,971
171,0,29725,Tony Finau,168.3,9968994.000,1645
172,0,40026,Daniel Berger,168.4,9004034.000,1485
173,0,27064,Jhonattan Vegas,168.6,7805292.000,1286
174,0,35541,John Peterson,169.0,8390252.000,1379
175,0,26300,Matt Jones,169.2,7303318.000,1199
176,0,22046,Geoff Ogilvy,169.7,3817796.000,625
177,0,31323,Gary Woodland,170.2,5905939.000,964
178,0,33141,Keegan Bradley,170.3,7009304.000,1143
179,0,21209,Sergio Garcia,170.4,3945295.000,643
180,0,20645,John Senden,170.5,5586419.000,910
181,0,20848,Ángel Cabrera,170.8,4622592.000,752
181,0,34174,John Huh,170.8,9822333.000,1597
181,0,29518,Brendan Steele,170.8,8376418.000,1362
184,0,21528,Henrik Stenson,175.2,4981925.000,790
