RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,12823,Carlos Franco,18,333,2
1,0,01388,Robert Gamez,18,386,2
3,0,12510,Chad Campbell,17,325,1
4,0,08793,Tiger Woods,16,220,3
5,0,20663,Brenden Pappas,15,355,1
6,0,07867,Woody Austin,14,370,3
6,0,22892,Jason Gore,14,283,2
6,0,08375,Paul Stankowski,14,246,1
9,0,10809,Jim Furyk,13,326,2
9,0,22548,Patrick Sheehan,13,330,2
9,0,06567,Vijay Singh,13,329,1
12,0,23353,J.J. Henry,12,329,1
12,0,21961,Charles Howell III,12,374,1
12,0,01706,Davis Love III,12,271,2
12,0,22295,Darron Stiles,12,305,0
16,0,19824,Craig Barlow,11,324,2
16,0,08075,Jerry Kelly,11,359,1
16,0,01685,J.L. Lewis,11,315,1
16,0,01723,Andrew Magee,11,302,0
16,0,01938,David Peoples,11,334,1
16,0,24361,Pat Perez,11,326,3
16,0,02106,Chris Smith,11,322,2
23,0,20498,Briny Baird,10,355,1
23,0,20593,Greg Chalmers,10,326,3
23,0,21805,Harrison Frazar,10,287,1
23,0,23338,David Gossett,10,329,2
23,0,01553,John Huston,10,268,3
23,0,01577,Lee Janzen,10,263,0
23,0,12705,Cliff Kresge,10,350,0
23,0,23552,Hank Kuehne,10,247,0
23,0,06332,Neal Lancaster,10,377,0
23,0,01941,Tom Pernice Jr.,10,354,1
23,0,01948,Tim Petrovic,10,342,2
23,0,11011,Mike Sposa,10,238,2
35,0,06004,Stephen Ames,9,316,1
35,0,22371,Aaron Baddeley,9,217,2
35,0,12661,Todd Barranger,9,262,0
35,0,23614,Rich Beem,9,248,3
35,0,01249,John Daly,9,203,1
35,0,06522,Ernie Els,9,184,1
35,0,07457,Steve Flesch,9,369,2
35,0,21209,Sergio Garcia,9,161,2
35,0,20574,Mathew Goggin,9,308,1
35,0,08337,Mike Heinen,9,316,1
35,0,12782,Tim Herron,9,330,0
35,0,11032,Frank Lickliter II,9,304,4
35,0,22046,Geoff Ogilvy,9,293,0
35,0,12660,Jesper Parnevik,9,335,3
35,0,20095,Carl Paulson,9,346,1
35,0,10912,Craig Perks,9,278,2
35,0,02246,Duffy Waldorf,9,297,1
35,0,20436,Garrett Willis,9,331,2
53,0,10885,Robert Allenby,8,247,1
53,0,20098,Stuart Appleby,8,283,0
53,0,20029,Notah Begay III,8,300,0
53,0,06809,Bob Burns,8,281,4
53,0,24357,K.J. Choi,8,335,0
53,0,19825,Darren Clarke,8,167,1
53,0,08931,Glen Day,8,357,3
53,0,06251,Chris DiMarco,8,305,2
53,0,01378,David Frost,8,278,4
53,0,19846,Brian Gay,8,326,1
53,0,01707,Steve Lowery,8,277,1
53,0,12680,Shigeki Maruyama,8,282,1
53,0,01810,Phil Mickelson,8,256,1
53,0,25031,Andy Miller,8,264,1
53,0,26950,John Morgan,8,273,3
53,0,20645,John Senden,8,370,0
53,0,23177,Kenneth Staton,8,199,4
70,0,23036,Chris Anderson,7,327,0
70,0,12652,Cameron Beckman,7,276,0
70,0,08123,Jeff Brehaut,7,374,2
70,0,01157,Tom Byrum,7,316,4
70,0,20229,Stewart Cink,7,333,1
70,0,06034,Marco Dawson,7,281,1
70,0,12645,Brent Geiberger,7,176,0
70,0,06573,Brandt Jobe,7,263,0
70,0,20094,Jonathan Kaye,7,271,0
70,0,01677,Tom Lehman,7,274,0
70,0,01766,Billy Mayfair,7,354,2
70,0,10585,Scott McCarron,7,280,0
70,0,08339,Spike McRoy,7,355,1
70,0,06581,David Sutherland,7,270,0
70,0,06595,Kevin Sutherland,7,324,1
70,0,06078,Esteban Toledo,7,364,1
70,0,02206,David Toms,7,258,2
70,0,02223,Bob Tway,7,278,2
88,0,01035,Tommy Armour III,6,206,2
88,0,07223,Brian Bateman,6,234,0
88,0,24925,Jonathan Byrd,6,336,2
88,0,20472,Alex Cejka,6,290,2
88,0,23135,Tim Clark,6,263,1
88,0,01329,Brad Faxon,6,304,1
88,0,20121,Todd Fischer,6,334,0
88,0,10201,Matt Gogel,6,254,0
88,0,20157,Retief Goosen,6,204,0
88,0,06643,Paul Goydos,6,280,2
88,0,07941,Mike Grob,6,270,1
88,0,01457,Jay Haas,6,262,2
88,0,06575,Dudley Hart,6,223,0
88,0,10565,Ian Leggatt,6,228,2
88,0,12662,Thomas Levet,6,293,1
88,0,01724,Jeff Maggert,6,282,1
88,0,01797,Rocco Mediate,6,255,1
88,0,20572,Rod Pampling,6,275,0
88,0,01945,Kenny Perry,6,313,0
88,0,20127,Chris Riley,6,287,1
88,0,02170,Hal Sutton,6,267,0
88,0,20548,Hidemichi Tanaka,6,387,1
88,0,02214,Kirk Triplett,6,310,1
88,0,02239,Scott Verplank,6,303,1
88,0,10423,Mike Weir,6,247,1
113,0,07721,Pat Bates,5,377,1
113,0,01175,Jim Carter,5,317,1
113,0,19972,José Coceres,5,216,1
113,0,23541,Ben Crane,5,319,0
113,0,08545,Glen Hnatiuk,5,304,1
113,0,08633,Per-Ulrik Johansson,5,325,0
113,0,01619,Skip Kendall,5,400,0
113,0,20940,Kenichi Kuboya,5,310,2
113,0,10860,Justin Leonard,5,248,2
113,0,01761,Len Mattiace,5,299,0
113,0,06515,Shaun Micheel,5,307,1
113,0,01887,Mark O'Meara,5,226,0
113,0,20628,Arron Oberholser,5,264,0
113,0,20568,Anthony Painter,5,298,2
113,0,25345,Carl Pettersson,5,275,0
113,0,23621,Rory Sabbatini,5,302,2
113,0,24502,Adam Scott,5,142,0
113,0,02101,Joey Sindelar,5,314,0
113,0,02104,Jeff Sluman,5,349,1
113,0,07101,Dave Stockton Jr.,5,275,2
113,0,25450,Ty Tryon,5,184,1
113,0,12755,Vance Veazey,5,230,0
113,0,10425,Jay Williamson,5,302,1
113,0,26489,Cameron Yancey,5,198,1
137,0,20771,Steven Alker,4,292,3
137,0,01042,Paul Azinger,4,244,0
137,0,21739,Aaron Barber,4,337,1
137,0,01139,Olin Browne,4,362,1
137,0,23656,Jason Caron,4,248,0
137,0,01226,Fred Couples,4,223,0
137,0,22621,Ben Curtis,4,233,0
137,0,23983,Luke Donald,4,294,1
137,0,01381,Fred Funk,4,342,0
137,0,21806,Paul Gow,4,208,2
137,0,01569,Peter Jacobsen,4,260,1
137,0,26420,Richard Johnson,4,298,1
137,0,10733,Kent Jones,4,236,1
137,0,06475,Jeff Klein,4,202,1
137,0,08547,John Maginnes,4,294,1
137,0,10107,Deane Pappas,4,256,2
137,0,01928,Corey Pavin,4,283,2
137,0,01968,Nick Price,4,188,1
137,0,02002,John Riegger,4,175,0
137,0,22913,John Rollins,4,280,1
137,0,02049,Gene Sauers,4,288,0
