RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,01249,John Daly,18.50,42,227
2,0,08793,Tiger Woods,18.38,50,272
3,0,01161,Mark Calcavecchia,18.21,63,346
4,0,02239,Scott Verplank,18.13,70,386
5,0,01226,Fred Couples,17.71,48,271
6,0,20127,Chris Riley,17.68,64,362
7,0,01553,John Huston,17.65,54,306
8,0,10423,Mike Weir,17.26,53,307
9,0,12645,Brent Geiberger,16.59,34,205
10,0,01968,Nick Price,16.39,40,244
11,0,06643,Paul Goydos,16.32,55,337
12,0,25345,Carl Pettersson,16.30,52,319
13,0,20498,Briny Baird,16.29,72,442
14,0,08337,Mike Heinen,16.16,58,359
15,0,20663,Brenden Pappas,16.11,68,422
16,0,20157,Retief Goosen,16.02,41,256
17,0,01938,David Peoples,15.95,63,395
18,0,01320,Bob Estes,15.93,58,364
19,0,12652,Cameron Beckman,15.87,53,334
19,0,08375,Paul Stankowski,15.87,43,271
21,0,19846,Brian Gay,15.86,62,391
21,0,06527,Steve Stricker,15.86,36,227
23,0,06522,Ernie Els,15.83,38,240
24,0,02010,Loren Roberts,15.76,55,349
25,0,10213,Dicky Pride,15.72,47,299
26,0,02170,Hal Sutton,15.71,52,331
27,0,06251,Chris DiMarco,15.68,58,370
28,0,01024,Billy Andrade,15.61,64,410
28,0,06581,David Sutherland,15.61,47,301
30,0,23541,Ben Crane,15.59,58,372
30,0,12680,Shigeki Maruyama,15.59,53,340
32,0,20094,Jonathan Kaye,15.54,55,354
32,0,22293,Heath Slocum,15.54,62,399
34,0,10201,Matt Gogel,15.36,45,293
35,0,01677,Tom Lehman,15.32,51,333
36,0,10885,Robert Allenby,15.31,49,320
36,0,06621,Joe Durant,15.31,60,392
38,0,06617,Brian Henninger,15.28,35,229
39,0,07867,Woody Austin,15.13,64,423
40,0,12602,Dean Wilson,15.11,50,331
41,0,06573,Brandt Jobe,15.02,47,313
42,0,01388,Robert Gamez,14.99,70,467
43,0,12388,Michael Clark II,14.93,33,221
44,0,06078,Esteban Toledo,14.92,64,429
45,0,06567,Vijay Singh,14.91,61,409
46,0,01139,Olin Browne,14.86,67,451
46,0,01378,David Frost,14.86,48,323
48,0,20548,Hidemichi Tanaka,14.79,67,453
49,0,02206,David Toms,14.72,48,326
50,0,20645,John Senden,14.71,64,435
51,0,10585,Scott McCarron,14.68,48,327
52,0,01457,Jay Haas,14.67,49,334
53,0,25692,Akio Sadakata,14.63,48,328
54,0,07457,Steve Flesch,14.61,64,438
55,0,23983,Luke Donald,14.49,51,352
56,0,01577,Lee Janzen,14.42,47,326
57,0,23338,David Gossett,14.40,54,375
58,0,10733,Kent Jones,14.39,41,285
59,0,02002,John Riegger,14.35,30,209
60,0,10565,Ian Leggatt,14.34,39,272
61,0,01361,Dan Forsman,14.32,57,398
62,0,01685,J.L. Lewis,14.25,56,393
63,0,01706,Davis Love III,14.24,46,323
64,0,07749,Brett Quigley,14.13,51,361
65,0,06034,Marco Dawson,14.12,48,340
66,0,23034,Brent Schwarzrock,14.10,33,234
67,0,20573,Scott Laycock,14.08,39,277
68,0,12705,Cliff Kresge,14.07,57,405
69,0,01098,Jay Don Blake,14.05,43,306
70,0,12510,Chad Campbell,14.01,58,414
71,0,22621,Ben Curtis,13.98,39,279
72,0,22371,Aaron Baddeley,13.92,38,273
73,0,19972,José Coceres,13.89,35,252
74,0,08537,J.P. Hayes,13.88,44,317
75,0,01766,Billy Mayfair,13.82,59,427
76,0,20229,Stewart Cink,13.79,56,406
77,0,19881,Robert Damron,13.78,54,392
78,0,12782,Tim Herron,13.76,56,407
79,0,08339,Spike McRoy,13.73,56,408
80,0,08633,Per-Ulrik Johansson,13.66,53,388
81,0,01945,Kenny Perry,13.53,54,399
82,0,26420,Richard Johnson,13.50,49,363
83,0,01157,Tom Byrum,13.49,53,393
84,0,19824,Craig Barlow,13.46,51,379
84,0,01175,Jim Carter,13.46,51,379
86,0,22892,Jason Gore,13.45,46,342
87,0,08931,Glen Day,13.41,55,410
87,0,01381,Fred Funk,13.41,59,440
