RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,12823,Carlos Franco,4,1019,4
1,0,22295,Darron Stiles,4,949,4
3,0,23036,Chris Anderson,3,1011,1
3,0,20498,Briny Baird,3,1165,2
3,0,06522,Ernie Els,3,656,1
3,0,08725,Tom Gillis,3,721,1
3,0,23338,David Gossett,3,952,1
3,0,23353,J.J. Henry,3,1006,3
3,0,01945,Kenny Perry,3,1034,2
3,0,10423,Mike Weir,3,796,3
11,0,01157,Tom Byrum,2,1037,1
11,0,06251,Chris DiMarco,2,999,1
11,0,23983,Luke Donald,2,938,1
11,0,01388,Robert Gamez,2,1199,1
11,0,12645,Brent Geiberger,2,537,2
11,0,21806,Paul Gow,2,657,0
11,0,06643,Paul Goydos,2,877,2
11,0,01577,Lee Janzen,2,851,1
11,0,08075,Jerry Kelly,2,1090,1
11,0,01677,Tom Lehman,2,869,1
11,0,11032,Frank Lickliter II,2,961,0
11,0,01724,Jeff Maggert,2,846,0
11,0,01761,Len Mattiace,2,1003,2
11,0,06515,Shaun Micheel,2,1005,2
11,0,20568,Anthony Painter,2,887,2
11,0,20095,Carl Paulson,2,1061,2
11,0,24361,Pat Perez,2,965,2
11,0,01941,Tom Pernice Jr.,2,1065,2
11,0,01948,Tim Petrovic,2,1107,1
11,0,23621,Rory Sabbatini,2,995,2
11,0,23177,Kenneth Staton,2,594,2
32,0,20098,Stuart Appleby,1,907,1
32,0,01035,Tommy Armour III,1,683,1
32,0,12661,Todd Barranger,1,784,0
32,0,20099,Doug Barron,1,919,1
32,0,07721,Pat Bates,1,1125,1
32,0,12652,Cameron Beckman,1,884,1
32,0,23614,Rich Beem,1,831,0
32,0,20029,Notah Begay III,1,953,1
32,0,24925,Jonathan Byrd,1,1077,1
32,0,01161,Mark Calcavecchia,1,893,1
32,0,20593,Greg Chalmers,1,997,0
32,0,19825,Darren Clarke,1,589,0
32,0,19881,Robert Damron,1,1004,0
32,0,01320,Bob Estes,1,983,1
32,0,01329,Brad Faxon,1,1021,0
32,0,01361,Dan Forsman,1,1045,0
32,0,01381,Fred Funk,1,1180,1
32,0,10809,Jim Furyk,1,1091,1
32,0,21209,Sergio Garcia,1,641,1
32,0,10201,Matt Gogel,1,767,1
32,0,20157,Retief Goosen,1,692,0
32,0,22892,Jason Gore,1,869,0
32,0,07941,Mike Grob,1,857,1
32,0,06575,Dudley Hart,1,698,1
32,0,08337,Mike Heinen,1,909,0
32,0,21961,Charles Howell III,1,1235,0
32,0,01553,John Huston,1,776,1
32,0,01569,Peter Jacobsen,1,781,0
32,0,06573,Brandt Jobe,1,810,1
32,0,20094,Jonathan Kaye,1,959,1
32,0,12705,Cliff Kresge,1,1045,1
32,0,06332,Neal Lancaster,1,1113,0
32,0,20573,Scott Laycock,1,727,0
32,0,01685,J.L. Lewis,1,1038,1
32,0,20634,Peter Lonard,1,980,0
32,0,01707,Steve Lowery,1,835,0
32,0,01723,Andrew Magee,1,941,0
32,0,08547,John Maginnes,1,915,1
32,0,12680,Shigeki Maruyama,1,908,1
32,0,01766,Billy Mayfair,1,1109,1
32,0,01797,Rocco Mediate,1,834,0
32,0,01810,Phil Mickelson,1,859,1
32,0,25031,Andy Miller,1,781,0
32,0,26950,John Morgan,1,828,0
32,0,22046,Geoff Ogilvy,1,849,0
32,0,01968,Nick Price,1,684,1
32,0,02002,John Riegger,1,552,1
32,0,20127,Chris Riley,1,971,1
32,0,25692,Akio Sadakata,1,856,1
32,0,02049,Gene Sauers,1,899,1
32,0,22548,Patrick Sheehan,1,1049,1
32,0,02101,Joey Sindelar,1,952,1
32,0,11011,Mike Sposa,1,739,1
32,0,07101,Dave Stockton Jr.,1,799,0
32,0,06527,Steve Stricker,1,588,1
32,0,06581,David Sutherland,1,743,1
32,0,06595,Kevin Sutherland,1,993,1
32,0,06078,Esteban Toledo,1,1115,1
32,0,02206,David Toms,1,874,1
32,0,02214,Kirk Triplett,1,943,1
32,0,02239,Scott Verplank,1,1039,1
32,0,10425,Jay Williamson,1,979,1
32,0,20436,Garrett Willis,1,1007,1
32,0,12602,Dean Wilson,1,869,1
32,0,20566,Kaname Yokoo,1,575,1
