RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,06004,Stephen Ames,20.87,192,920
2,0,06567,Vijay Singh,20.13,221,1098
3,0,06643,Paul Goydos,19.84,174,877
4,0,07867,Woody Austin,19.74,213,1079
5,0,06251,Chris DiMarco,19.32,193,999
6,0,01706,Davis Love III,19.20,159,828
7,0,01388,Robert Gamez,19.18,230,1199
8,0,10885,Robert Allenby,19.13,167,873
9,0,01161,Mark Calcavecchia,19.04,170,893
10,0,08075,Jerry Kelly,18.90,206,1090
11,0,01553,John Huston,18.81,146,776
12,0,24925,Jonathan Byrd,18.76,202,1077
12,0,20229,Stewart Cink,18.76,199,1061
14,0,23552,Hank Kuehne,18.73,139,742
15,0,20472,Alex Cejka,18.69,183,979
16,0,01569,Peter Jacobsen,18.57,145,781
17,0,01810,Phil Mickelson,18.51,159,859
18,0,20157,Retief Goosen,18.50,128,692
19,0,01797,Rocco Mediate,18.35,153,834
20,0,10809,Jim Furyk,18.33,200,1091
21,0,12510,Chad Campbell,18.32,201,1097
21,0,01707,Steve Lowery,18.32,153,835
23,0,08931,Glen Day,18.27,192,1051
23,0,10107,Deane Pappas,18.27,139,761
25,0,01619,Skip Kendall,18.16,205,1129
26,0,20663,Brenden Pappas,18.11,195,1077
27,0,08725,Tom Gillis,18.03,130,721
28,0,20572,Rod Pampling,17.99,159,884
29,0,01948,Tim Petrovic,17.98,199,1107
30,0,12782,Tim Herron,17.97,191,1063
31,0,10423,Mike Weir,17.96,143,796
32,0,02246,Duffy Waldorf,17.87,161,901
33,0,08375,Paul Stankowski,17.85,123,689
34,0,22548,Patrick Sheehan,17.83,187,1049
35,0,08337,Mike Heinen,17.82,162,909
36,0,06621,Joe Durant,17.80,181,1017
37,0,20573,Scott Laycock,17.74,129,727
38,0,01329,Brad Faxon,17.73,181,1021
38,0,21805,Harrison Frazar,17.73,159,897
40,0,01226,Fred Couples,17.70,126,712
41,0,02170,Hal Sutton,17.67,152,860
42,0,12652,Cameron Beckman,17.65,156,884
42,0,20593,Greg Chalmers,17.65,176,997
44,0,20098,Stuart Appleby,17.64,160,907
45,0,10585,Scott McCarron,17.63,150,851
46,0,21739,Aaron Barber,17.61,171,971
46,0,01677,Tom Lehman,17.61,153,869
46,0,02239,Scott Verplank,17.61,183,1039
49,0,01941,Tom Pernice Jr.,17.56,187,1065
50,0,06522,Ernie Els,17.53,115,656
51,0,25692,Akio Sadakata,17.52,150,856
52,0,20127,Chris Riley,17.51,170,971
53,0,07457,Steve Flesch,17.50,199,1137
53,0,02214,Kirk Triplett,17.50,165,943
55,0,02104,Jeff Sluman,17.41,192,1103
56,0,22913,John Rollins,17.38,158,909
57,0,01024,Billy Andrade,17.32,182,1051
58,0,06515,Shaun Micheel,17.31,174,1005
59,0,19824,Craig Barlow,17.30,168,971
60,0,01381,Fred Funk,17.29,204,1180
61,0,01035,Tommy Armour III,17.28,118,683
62,0,25345,Carl Pettersson,17.27,143,828
63,0,10860,Justin Leonard,17.25,138,800
64,0,02223,Bob Tway,17.23,157,911
65,0,20498,Briny Baird,17.17,200,1165
66,0,07721,Pat Bates,17.16,193,1125
67,0,12388,Michael Clark II,17.08,96,562
67,0,20436,Garrett Willis,17.08,172,1007
67,0,08793,Tiger Woods,17.08,125,732
70,0,01945,Kenny Perry,17.02,176,1034
71,0,26420,Richard Johnson,17.00,160,941
72,0,20099,Doug Barron,16.97,156,919
73,0,22046,Geoff Ogilvy,16.96,144,849
74,0,07749,Brett Quigley,16.92,156,922
75,0,23541,Ben Crane,16.89,163,965
75,0,21806,Paul Gow,16.89,111,657
77,0,08537,J.P. Hayes,16.85,140,831
78,0,23338,David Gossett,16.81,160,952
79,0,01320,Bob Estes,16.79,165,983
80,0,10733,Kent Jones,16.78,124,739
80,0,01724,Jeff Maggert,16.78,142,846
80,0,23621,Rory Sabbatini,16.78,167,995
83,0,08633,Per-Ulrik Johansson,16.75,170,1015
84,0,11011,Mike Sposa,16.64,123,739
85,0,22293,Heath Slocum,16.54,169,1022
86,0,24502,Adam Scott,16.53,83,502
87,0,08123,Jeff Brehaut,16.50,184,1115
87,0,23034,Brent Schwarzrock,16.50,100,606
89,0,01723,Andrew Magee,16.47,155,941
90,0,01378,David Frost,16.45,138,839
91,0,22295,Darron Stiles,16.44,156,949
92,0,02106,Chris Smith,16.39,158,964
93,0,11032,Frank Lickliter II,16.34,157,961
94,0,06573,Brandt Jobe,16.30,132,810
95,0,01685,J.L. Lewis,16.28,169,1038
96,0,20094,Jonathan Kaye,16.27,156,959
97,0,23614,Rich Beem,16.25,135,831
97,0,02206,David Toms,16.25,142,874
99,0,20095,Carl Paulson,16.21,172,1061
100,0,22371,Aaron Baddeley,16.20,116,716
101,0,19825,Darren Clarke,16.13,95,589
102,0,10213,Dicky Pride,16.12,124,769
103,0,06617,Brian Henninger,16.11,97,602
104,0,20628,Arron Oberholser,16.10,137,851
105,0,01361,Dan Forsman,16.08,168,1045
106,0,20121,Todd Fischer,16.01,158,987
107,0,22892,Jason Gore,16.00,139,869
108,0,20548,Hidemichi Tanaka,15.99,188,1176
109,0,23108,Matt Kuchar,15.94,102,640
110,0,23036,Chris Anderson,15.92,161,1011
111,0,01666,Bernhard Langer,15.88,108,680
112,0,21961,Charles Howell III,15.87,196,1235
113,0,20029,Notah Begay III,15.84,151,953
114,0,01457,Jay Haas,15.81,142,898
114,0,06332,Neal Lancaster,15.81,176,1113
116,0,01139,Olin Browne,15.77,184,1167
117,0,02002,John Riegger,15.76,87,552
118,0,07223,Brian Bateman,15.74,110,699
119,0,01132,Mark Brooks,15.73,142,903
120,0,23353,J.J. Henry,15.71,158,1006
120,0,06595,Kevin Sutherland,15.71,156,993
122,0,01098,Jay Don Blake,15.68,125,797
123,0,10201,Matt Gogel,15.65,120,767
123,0,24361,Pat Perez,15.65,151,965
125,0,06581,David Sutherland,15.61,116,743
126,0,12823,Carlos Franco,15.60,159,1019
126,0,21209,Sergio Garcia,15.60,100,641
126,0,01475,Donnie Hammond,15.60,148,949
126,0,08545,Glen Hnatiuk,15.60,146,936
130,0,23135,Tim Clark,15.50,128,826
130,0,12705,Cliff Kresge,15.50,162,1045
130,0,01968,Nick Price,15.50,106,684
133,0,06034,Marco Dawson,15.49,138,891
134,0,02010,Loren Roberts,15.46,145,938
135,0,06809,Bob Burns,15.42,138,895
136,0,08339,Spike McRoy,15.36,162,1055
137,0,02049,Gene Sauers,15.35,138,899
138,0,20645,John Senden,15.34,172,1121
138,0,12755,Vance Veazey,15.34,106,691
140,0,01766,Billy Mayfair,15.33,170,1109
141,0,12680,Shigeki Maruyama,15.31,139,908
142,0,20634,Peter Lonard,15.20,149,980
143,0,08547,John Maginnes,15.19,139,915
144,0,01938,David Peoples,15.12,151,999
145,0,25031,Andy Miller,15.11,118,781
146,0,21633,Steve Allan,15.08,79,524
147,0,12661,Todd Barranger,15.05,118,784
148,0,24356,Jason Buha,15.02,93,619
149,0,01887,Mark O'Meara,14.97,106,708
149,0,21878,Mark Wilson,14.97,125,835
151,0,01157,Tom Byrum,14.95,155,1037
152,0,07941,Mike Grob,14.94,128,857
153,0,12645,Brent Geiberger,14.90,80,537
154,0,06078,Esteban Toledo,14.89,166,1115
155,0,26950,John Morgan,14.86,123,828
156,0,12602,Dean Wilson,14.84,129,869
157,0,23983,Luke Donald,14.82,139,938
158,0,01577,Lee Janzen,14.81,126,851
158,0,02101,Joey Sindelar,14.81,141,952
158,0,10425,Jay Williamson,14.81,145,979
161,0,07101,Dave Stockton Jr.,14.77,118,799
162,0,19846,Brian Gay,14.67,151,1029
163,0,12660,Jesper Parnevik,14.64,155,1059
164,0,10912,Craig Perks,14.60,121,829
165,0,23656,Jason Caron,14.57,108,741
165,0,12662,Thomas Levet,14.57,126,865
167,0,20574,Mathew Goggin,14.56,130,893
168,0,22621,Ben Curtis,14.52,106,730
169,0,01042,Paul Azinger,14.49,112,773
170,0,20568,Anthony Painter,14.43,128,887
171,0,24357,K.J. Choi,14.34,164,1144
172,0,06475,Jeff Klein,14.12,86,609
173,0,20566,Kaname Yokoo,14.09,81,575
174,0,20940,Kenichi Kuboya,13.92,129,927
175,0,26489,Cameron Yancey,13.89,81,583
176,0,23125,Brad Elder,13.77,72,523
177,0,01307,Joel Edwards,13.75,88,640
178,0,06527,Steve Stricker,13.61,80,588
179,0,10565,Ian Leggatt,13.54,98,724
180,0,01928,Corey Pavin,13.49,123,912
181,0,25450,Ty Tryon,13.40,69,515
182,0,20771,Steven Alker,13.36,119,891
183,0,19881,Robert Damron,13.25,133,1004
184,0,01761,Len Mattiace,13.16,132,1003
185,0,01249,John Daly,13.15,76,578
186,0,06575,Dudley Hart,13.04,91,698
187,0,01175,Jim Carter,12.47,122,978
188,0,23177,Kenneth Staton,12.12,72,594
189,0,19972,José Coceres,11.88,77,648
190,0,20623,Gavin Coles,11.40,79,693
