RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 5 BIRDIES OR BETTER,PAR 5 HOLES
1,0,08793,Tiger Woods,59.55,131,220
2,0,19825,Darren Clarke,56.29,94,167
3,0,06567,Vijay Singh,55.02,181,329
4,0,21209,Sergio Garcia,54.04,87,161
5,0,22371,Aaron Baddeley,51.61,112,217
6,0,01810,Phil Mickelson,51.56,132,256
7,0,20157,Retief Goosen,51.47,105,204
8,0,22046,Geoff Ogilvy,51.19,150,293
9,0,23552,Hank Kuehne,51.01,126,247
10,0,10809,Jim Furyk,50.61,165,326
11,0,12823,Carlos Franco,50.45,168,333
12,0,20098,Stuart Appleby,49.82,141,283
13,0,24357,K.J. Choi,49.55,166,335
14,0,01553,John Huston,49.25,132,268
15,0,21961,Charles Howell III,49.20,184,374
16,0,10885,Robert Allenby,48.99,121,247
17,0,08123,Jeff Brehaut,48.93,183,374
18,0,06251,Chris DiMarco,48.85,149,305
19,0,02239,Scott Verplank,48.84,148,303
20,0,10860,Justin Leonard,48.79,121,248
21,0,20572,Rod Pampling,48.73,134,275
22,0,07457,Steve Flesch,48.51,179,369
23,0,01388,Robert Gamez,48.45,187,386
23,0,02206,David Toms,48.45,125,258
25,0,12510,Chad Campbell,48.31,157,325
26,0,19824,Craig Barlow,48.15,156,324
27,0,01706,Davis Love III,47.97,130,271
28,0,22913,John Rollins,47.86,134,280
29,0,20645,John Senden,47.84,177,370
30,0,01457,Jay Haas,47.71,125,262
31,0,10733,Kent Jones,47.46,112,236
32,0,08375,Paul Stankowski,47.15,116,246
33,0,20634,Peter Lonard,47.10,130,276
34,0,01948,Tim Petrovic,47.08,161,342
35,0,20663,Brenden Pappas,47.04,167,355
36,0,12782,Tim Herron,46.67,154,330
37,0,10423,Mike Weir,46.56,115,247
38,0,19972,José Coceres,46.30,100,216
38,0,06581,David Sutherland,46.30,125,270
40,0,23983,Luke Donald,46.26,136,294
41,0,20229,Stewart Cink,46.25,154,333
42,0,20095,Carl Paulson,46.24,160,346
43,0,23034,Brent Schwarzrock,46.08,94,204
44,0,21805,Harrison Frazar,45.99,132,287
45,0,12660,Jesper Parnevik,45.97,154,335
46,0,01941,Tom Pernice Jr.,45.76,162,354
47,0,23621,Rory Sabbatini,45.70,138,302
48,0,01945,Kenny Perry,45.69,143,313
49,0,12645,Brent Geiberger,45.45,80,176
50,0,01161,Mark Calcavecchia,45.42,124,273
51,0,20593,Greg Chalmers,45.40,148,326
51,0,08075,Jerry Kelly,45.40,163,359
53,0,01320,Bob Estes,45.36,132,291
54,0,24925,Jonathan Byrd,45.24,152,336
55,0,07941,Mike Grob,45.19,122,270
56,0,06595,Kevin Sutherland,45.06,146,324
57,0,06004,Stephen Ames,44.94,142,316
58,0,22548,Patrick Sheehan,44.85,148,330
59,0,20498,Briny Baird,44.79,159,355
60,0,10565,Ian Leggatt,44.74,102,228
60,0,11032,Frank Lickliter II,44.74,136,304
62,0,25031,Andy Miller,44.70,118,264
63,0,01968,Nick Price,44.68,84,188
64,0,02223,Bob Tway,44.60,124,278
65,0,22295,Darron Stiles,44.59,136,305
66,0,01677,Tom Lehman,44.53,122,274
67,0,22892,Jason Gore,44.52,126,283
68,0,23541,Ben Crane,44.51,142,319
69,0,01577,Lee Janzen,44.49,117,263
70,0,06034,Marco Dawson,44.48,125,281
71,0,26950,John Morgan,44.32,121,273
72,0,10585,Scott McCarron,44.29,124,280
73,0,10107,Deane Pappas,44.14,113,256
74,0,02246,Duffy Waldorf,44.11,131,297
75,0,06332,Neal Lancaster,44.03,166,377
76,0,06522,Ernie Els,44.02,81,184
77,0,08337,Mike Heinen,43.99,139,316
78,0,01226,Fred Couples,43.95,98,223
79,0,20094,Jonathan Kaye,43.91,119,271
80,0,02214,Kirk Triplett,43.87,136,310
81,0,12652,Cameron Beckman,43.84,121,276
81,0,01249,John Daly,43.84,89,203
83,0,01361,Dan Forsman,43.61,140,321
84,0,20628,Arron Oberholser,43.56,115,264
